asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-04T19:09:51+00:00,BLR8,406-1357978-8523550,INR,NEXLEV,1787.28
B0GN94YDY2,FBA79992,1,9321.18,16.1,0.0,2026-09-04T19:03:52+00:00,BLR8,405-1867583-3369134,INR,NEXLEV,9321.18
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-09-04T19:03:51+00:00,BOM5,402-9831148-5108354,INR,NEXLEV,10168.64
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-09-04T19:01:45+00:00,BOM5,407-7155410-0107557,INR,NEXLEV,10168.64
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-09-04T19:01:43+00:00,BOM5,404-3746531-2409929,INR,NEXLEV,10168.64
B0D25LNDSY,FBA79346,1,550.0,0.0,0.0,2026-09-04T18:57:49+00:00,DEL4,408-8865039-6260311,INR,NEXLEV,550.0
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-09-04T18:55:44+00:00,BOM5,406-5926098-3597167,INR,NEXLEV,10168.64
B0FSF1N457,FBA79811,1,448.31,33.9,0.0,2026-09-04T18:53:59+00:00,DEL5,404-3464037-8059560,INR,NEXLEV,448.31
B0D2P7WLJB,FBA79374,1,253.39,0.0,0.0,2026-09-04T18:47:47+00:00,DEL5,402-8962178-3734714,INR,NEXLEV,253.39
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-04T18:46:54+00:00,BOM5,407-7955294-9279523,INR,NEXLEV,2540.68
B0CDPP45BM,FBA78981,1,3388.14,3.22,0.0,2026-09-04T18:35:56+00:00,HYD8,403-9574731-4421960,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T18:35:48+00:00,DED4,402-2662998-7598751,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T18:34:49+00:00,DED4,403-1190029-5375552,INR,NEXLEV,2964.41
B0CYSLCRQS,FBA79263,1,2540.68,66.94,0.0,2026-09-04T18:33:50+00:00,BLR7,402-1888958-0817905,INR,NEXLEV,2540.68
B0CYSLCRQS,FBA79263,1,2540.68,66.94,0.0,2026-09-04T18:32:50+00:00,BLR7,407-1407878-4563520,INR,NEXLEV,2540.68
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-04T18:26:58+00:00,BLR8,408-0986663-0962727,INR,NEXLEV,1694.06
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-04T18:18:47+00:00,DED4,406-9973659-5072351,INR,NEXLEV,2540.68
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-04T18:04:51+00:00,BLR8,402-9377014-8665119,INR,NEXLEV,1787.28
B0D67727VG,FBP79350,1,951.42,18.1,0.0,2026-09-04T18:03:49+00:00,BLR8,405-7798597-8854758,INR,NEXLEV,951.42
B0DQCWRG3H,FBA79493,1,1694.06,50.0,0.0,2026-09-04T18:03:47+00:00,PNQ3,408-6767735-7854719,INR,NEXLEV,1694.06
B0FSF1N457,FBA79811,1,448.31,33.9,0.0,2026-09-04T17:36:44+00:00,BOM5,406-4767580-7259542,INR,NEXLEV,448.31
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-09-04T17:34:50+00:00,BLR8,408-7157237-7787532,INR,NEXLEV,1778.82
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T17:23:53+00:00,DED4,406-5901387-0208318,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-04T17:03:46+00:00,PNQ3,405-6391156-5632333,INR,NEXLEV,2964.4
B0DCGHVN81,FBA79452,1,1778.81,0.0,0.0,2026-09-04T16:59:00+00:00,DEL4,404-3270955-1868316,INR,NEXLEV,1778.81
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-04T16:57:47+00:00,PNQ3,171-8268854-4001140,INR,NEXLEV,2964.4
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-04T16:54:50+00:00,PNQ3,403-7513229-8269115,INR,NEXLEV,2964.4
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-09-04T16:46:48+00:00,BLR7,402-9710200-5157966,INR,NEXLEV,951.43
B0DCK7ZH5P,FBA79439,1,2880.5,66.94,0.0,2026-09-04T16:27:47+00:00,BLR7,402-2649475-8305949,INR,NEXLEV,2880.5
B0DCK7ZH5P,FBA79439,1,2880.51,0.0,0.0,2026-09-04T16:24:45+00:00,LKO1,406-6897103-1449163,INR,NEXLEV,2880.51
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-04T16:14:52+00:00,DED4,171-2177994-0569134,INR,NEXLEV,3388.14
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-04T15:18:57+00:00,BLR7,402-8067001-9589963,INR,NEXLEV,1694.06
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-04T15:01:45+00:00,BOM5,405-5147547-2102711,INR,NEXLEV,2964.4
B0DQCWRG3H,FBA79493,1,1694.06,16.1,0.0,2026-09-04T14:44:50+00:00,HYD8,408-9979042-5120322,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,3388.14,16.1,0.0,2026-09-04T14:41:48+00:00,HYD8,403-6589673-6932321,INR,NEXLEV,3388.14
B0CYSLCRQS,FBA79263,1,2540.68,66.95,0.0,2026-09-04T14:00:50+00:00,DEL5,403-2900661-9198720,INR,NEXLEV,2540.68
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T13:41:50+00:00,BLR8,171-0628756-3562725,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T13:41:49+00:00,BLR8,402-6245350-2087553,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-04T13:29:47+00:00,BLR8,404-0801496-2875520,INR,NEXLEV,2964.4
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-04T12:59:00+00:00,HYD8,408-7057874-7532365,INR,NEXLEV,3388.14
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-04T12:08:47+00:00,CJB1,408-7231853-3539518,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,0.0,25.42,2026-09-04T12:00:52+00:00,MAA4,402-0030360-0417953,INR,NEXLEV,1694.06
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T11:50:56+00:00,PNQ3,408-1802121-4977100,INR,NEXLEV,2964.41
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-04T11:50:54+00:00,DEL4,403-4139969-6743532,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-04T11:46:44+00:00,AMD2,407-3123318-9907515,INR,NEXLEV,2964.4
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-09-04T11:25:45+00:00,CCX1,406-7731558-8871505,INR,NEXLEV,2880.51
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-04T11:16:46+00:00,DED4,406-4503478-5849100,INR,NEXLEV,1694.07
B0D2LD6BYJ,FBA79267,1,846.61,0.0,0.0,2026-09-04T11:08:45+00:00,CJB1,407-3922944-1965120,INR,NEXLEV,846.61
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T10:55:48+00:00,PNQ3,408-5107587-4718706,INR,NEXLEV,2964.41
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-04T10:26:49+00:00,CJB1,402-0442180-1154711,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-04T10:26:48+00:00,CJB1,402-0571005-0427502,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-04T10:26:47+00:00,CJB1,408-4296526-4757938,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-04T10:19:44+00:00,CJB1,171-4629281-1195569,INR,NEXLEV,1694.06
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-09-04T10:12:48+00:00,HYD3,402-4256129-1330745,INR,NEXLEV,1778.81
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-04T10:01:52+00:00,MAA4,405-8115451-0761152,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-04T10:01:47+00:00,MAA4,405-9029378-7018705,INR,NEXLEV,1694.06
B0F2N11VTN,FBA79607,1,422.88,0.0,0.0,2026-09-04T09:12:44+00:00,DEL4,171-1369035-7846720,INR,NEXLEV,422.88
B0CYSLCRQS,FBA79263,1,2540.68,33.9,0.0,2026-09-04T08:42:53+00:00,CCX2,408-1866032-1953941,INR,NEXLEV,2540.68
B0F43P6D23,FBA79652,1,2964.4,33.9,0.0,2026-09-04T08:40:49+00:00,BOM5,404-0202541-8531566,INR,NEXLEV,2964.4
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T08:32:48+00:00,BLR8,407-5421290-5481926,INR,NEXLEV,2964.41
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-04T08:23:51+00:00,DEL5,402-2326498-1557965,INR,NEXLEV,3388.14
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-04T08:21:33+00:00,AMD2,Case id - 1000038541,INR,NEXLEV,0.0
B0FJ1ZB4G9,FBA79707,1,550.0,0.0,0.0,2026-09-04T08:12:43+00:00,AMD2,408-0271374-3830730,INR,NEXLEV,550.0
B0D9KFP4MG,FBA79405,1,1524.58,33.9,0.0,2026-09-04T07:46:45+00:00,PNQ3,403-8060118-2441121,INR,NEXLEV,1524.58
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T07:41:46+00:00,CJB1,408-1168279-9274737,INR,NEXLEV,2964.41
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-04T07:40:34+00:00,BOM5,exOdAh4CtR-A,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-09-04T07:29:44+00:00,BOM5,403-6970815-7351516,INR,NEXLEV,1778.82
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-04T07:29:44+00:00,BOM5,404-7687896-5889117,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-04T06:57:47+00:00,HYD3,408-9834886-0368358,INR,NEXLEV,3388.14
B0DNJF1BLS,FBA79484,1,1256.78,0.0,0.0,2026-09-04T06:35:45+00:00,CCX2,402-5771866-9771502,INR,NEXLEV,1256.78
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-04T06:23:45+00:00,PNQ3,407-4100371-6073155,INR,NEXLEV,3388.14
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-04T06:19:52+00:00,HYD3,402-7283842-1749114,INR,NEXLEV,1787.28
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-04T06:15:43+00:00,AMD2,402-7331121-8861140,INR,NEXLEV,1694.06
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-04T05:54:49+00:00,BLR8,402-4578394-8610758,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.29,0.0,0.0,2026-09-04T05:50:49+00:00,CJB1,407-5623966-5025104,INR,NEXLEV,1787.29
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-04T05:37:42+00:00,CCX1,408-4667655-3954733,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-04T05:15:45+00:00,CCX2,405-9543589-9816302,INR,NEXLEV,1694.07
B0DFCDZWND,FBA79472,1,0.0,0.0,0.0,2026-09-04T05:11:35+00:00,MAA4,NLshop-11610/26-27,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-04T04:57:47+00:00,DED4,171-9540082-2867528,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.4,33.9,0.0,2026-09-04T04:57:47+00:00,DED4,407-3356303-2517105,INR,NEXLEV,2964.4
B0F43P6D23,FBA79652,1,2964.4,33.9,0.0,2026-09-04T04:48:45+00:00,PNQ3,408-1681491-9693901,INR,NEXLEV,2964.4
B0D25LNDSY,FBA79346,1,550.0,0.0,0.0,2026-09-04T04:40:43+00:00,AMD2,404-3323173-8427509,INR,NEXLEV,550.0
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-04T04:32:52+00:00,HYD3,408-9145200-9455502,INR,NEXLEV,3388.14
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-09-04T04:19:51+00:00,CCX1,405-3752469-9778717,INR,NEXLEV,1778.81
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-04T03:47:50+00:00,CCX1,407-8523300-1001908,INR,NEXLEV,5083.9
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-04T03:46:53+00:00,BLR7,405-2826194-8853945,INR,NEXLEV,1694.07
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-04T03:33:49+00:00,BOM5,406-1220526-8248336,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.4,33.9,0.0,2026-09-04T03:32:48+00:00,BOM5,171-7886630-9945900,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-09-04T03:24:38+00:00,HYD8,NLshop-11607/26-27,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-04T03:24:36+00:00,BOM5,Muzammil - Gift ET-01,INR,NEXLEV,0.0
B0FJ1ZB4G9,FBA79707,1,550.0,0.0,0.0,2026-09-03T23:00:46+00:00,AMD2,408-2250733-1099516,INR,NEXLEV,550.0
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-09-03T22:50:37+00:00,BLR8,NLshop-11616/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T22:45:43+00:00,MAA4,404-9774633-6759532,INR,NEXLEV,1694.06
B0D81DLSFT,FBA79348,1,846.61,33.9,0.0,2026-09-03T22:37:45+00:00,HYD3,405-1621883-3317168,INR,NEXLEV,846.61
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-09-03T22:06:51+00:00,BOM5,403-3308452-4799531,INR,NEXLEV,951.43
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-09-03T22:05:36+00:00,HYD8,NLshop-11613/26-27,INR,NEXLEV,0.0
B0FS6TB7CP,FBA79812,1,1863.56,33.9,0.0,2026-09-03T21:42:47+00:00,HYD8,404-1393938-6437902,INR,NEXLEV,1863.56
B0FJG5PFGQ,FBA79673,1,0.0,0.0,0.0,2026-09-03T21:20:33+00:00,BOM5,Case id - 1000039296,INR,NEXLEV,0.0
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-09-03T20:39:41+00:00,HYD8,404-4342369-7266703,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-03T20:35:33+00:00,BOM5,Ashok Mujmule - Gift ET-01,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-03T20:31:35+00:00,CJB1,408-1154755-2312335,INR,NEXLEV,1694.06
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-03T19:53:46+00:00,HYD3,406-5784104-0161161,INR,NEXLEV,1787.28
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-03T19:34:47+00:00,PNQ3,408-5371055-0178725,INR,NEXLEV,1694.06
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-09-03T19:32:35+00:00,BLR8,NLshop-11612/26-27,INR,NEXLEV,0.0
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-09-03T19:32:34+00:00,BLR8,Case id - 1000038893,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-03T19:18:49+00:00,LKO1,403-9287095-1775560,INR,NEXLEV,3388.14
B0D67727VG,FBP79350,1,951.42,18.1,0.0,2026-09-03T18:51:51+00:00,PNQ3,402-1669788-4795505,INR,NEXLEV,951.42
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-03T18:36:44+00:00,HYD3,404-4769608-7343549,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,16.1,0.0,2026-09-03T18:30:46+00:00,BOM7,405-1389569-5106721,INR,NEXLEV,1694.06
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-03T18:10:56+00:00,CJB1,402-5212295-0989147,INR,NEXLEV,2964.41
B0GM1CZC7Y,FBA79984,1,4490.68,33.9,0.0,2026-09-03T18:09:51+00:00,HYD3,402-2134647-7769137,INR,NEXLEV,4490.68
B0D9KFP4MG,FBA79405,1,1524.58,66.94,0.0,2026-09-03T18:08:46+00:00,BOM5,408-5253454-5241164,INR,NEXLEV,1524.58
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-03T18:07:52+00:00,BOM5,407-1130826-6758715,INR,NEXLEV,3388.14
B0D63FKYZ5,FBA79332,1,0.0,0.0,0.0,2026-09-03T18:07:34+00:00,CCX1,Case id - 1000039000,INR,NEXLEV,0.0
B0D9KFP4MG,FBA79405,1,1524.58,33.9,0.0,2026-09-03T18:04:53+00:00,BOM5,402-9993252-5252347,INR,NEXLEV,1524.58
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-03T17:59:57+00:00,CCX1,405-3752469-9778717,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-03T17:51:49+00:00,BLR8,404-7922290-7361944,INR,NEXLEV,2964.4
B0DKJZDY72,FBA79565,1,1694.07,33.9,0.0,2026-09-03T17:50:53+00:00,BOM5,407-4495256-5561141,INR,NEXLEV,1694.07
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-09-03T17:50:53+00:00,BOM5,407-4495256-5561141,INR,NEXLEV,2880.51
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-03T17:50:49+00:00,BLR8,408-2087285-5141969,INR,NEXLEV,2964.4
B0D9KDQCCM,FBA79349,1,0.0,0.0,0.0,2026-09-03T17:30:39+00:00,BLR7,NLshop-11601/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T17:29:57+00:00,BLR7,402-9931838-0124363,INR,NEXLEV,1694.06
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-03T17:27:47+00:00,CJB1,171-1991073-6813129,INR,NEXLEV,2540.68
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T17:07:50+00:00,DEL5,406-4777109-9518767,INR,NEXLEV,1694.07
B0D2LJSQXZ,FBA79276,1,3050.0,0.0,0.0,2026-09-03T16:50:47+00:00,BLR8,171-9430942-1148317,INR,NEXLEV,3050.0
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-09-03T16:31:47+00:00,BOM5,402-4338382-8551542,INR,NEXLEV,2880.5
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-09-03T16:25:49+00:00,DEL4,171-2354039-9960325,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-09-03T15:58:48+00:00,HYD3,403-5532649-9680354,INR,NEXLEV,1778.82
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T15:58:46+00:00,CCX2,405-4359218-7953916,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T15:56:48+00:00,CJB1,406-6089958-5311549,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-03T15:56:46+00:00,BOM7,407-8323932-9313920,INR,NEXLEV,1694.06
B0DFCG2VGS,FBA79488,1,1355.08,0.0,0.0,2026-09-03T15:52:46+00:00,DEL5,402-2326764-6354731,INR,NEXLEV,1355.08
B0CDPP45BM,FBA78981,1,3388.14,16.1,0.0,2026-09-03T15:50:48+00:00,HYD8,405-1112150-0810717,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-03T15:45:50+00:00,CJB1,408-8239818-8892357,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-03T15:38:49+00:00,PNQ3,407-2671591-9645944,INR,NEXLEV,1787.28
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T15:25:49+00:00,BOM7,404-0749891-7251509,INR,NEXLEV,3388.14
B0CYSLCRQS,FBA79263,1,2540.68,33.9,0.0,2026-09-03T15:22:51+00:00,DEL5,406-5874948-4463550,INR,NEXLEV,2540.68
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-03T15:14:45+00:00,LKO1,171-7585729-0678758,INR,NEXLEV,2964.41
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T15:05:46+00:00,DED4,403-9424868-7331515,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-03T14:59:45+00:00,AMD2,406-8899486-4211522,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T14:39:57+00:00,CJB1,405-7044422-0036353,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-03T14:35:50+00:00,DEL5,407-1545799-4341939,INR,NEXLEV,3388.14
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-03T14:32:43+00:00,CJB1,406-8238172-7686727,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-03T14:27:52+00:00,BOM5,408-1330024-6417904,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T14:11:50+00:00,HYD8,407-7501193-7025139,INR,NEXLEV,3388.14
B0GLHC8CB3,FBK80024,1,1526.28,0.0,0.0,2026-09-03T13:46:49+00:00,PNQ3,405-3684948-3180344,INR,NEXLEV,1526.28
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-03T12:53:51+00:00,PNQ3,404-2693608-1357155,INR,NEXLEV,2964.41
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-09-03T12:51:46+00:00,BOM7,404-4013329-5675558,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-09-03T12:47:56+00:00,CCX1,402-7208353-0606768,INR,NEXLEV,1778.82
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T12:39:48+00:00,DEL5,408-3726980-3544305,INR,NEXLEV,1694.07
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-03T12:36:55+00:00,DED4,405-7922765-0255507,INR,NEXLEV,2964.41
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-03T12:28:47+00:00,AMD2,171-4388666-5001130,INR,NEXLEV,2540.68
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-03T12:24:34+00:00,CCX1,Trishita - Gift ET-01,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-03T11:24:53+00:00,BLR8,402-8675979-1106700,INR,NEXLEV,2964.4
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T11:05:47+00:00,BLR7,407-5141293-4713112,INR,NEXLEV,3388.14
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-03T10:56:49+00:00,DED4,171-5320765-8293135,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T10:49:50+00:00,PNQ3,406-1436666-9029111,INR,NEXLEV,1694.06
B0GM1CZC7Y,FBA79984,1,4490.68,0.0,0.0,2026-09-03T10:46:48+00:00,DEL5,404-0887123-0583545,INR,NEXLEV,4490.68
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-03T10:21:49+00:00,DED4,408-0675017-5659526,INR,NEXLEV,2964.41
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-03T10:17:49+00:00,BOM5,171-1461517-3442710,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.28,16.1,0.0,2026-09-03T10:04:47+00:00,HYD8,403-1454868-8160319,INR,NEXLEV,1787.28
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T09:50:55+00:00,BOM7,171-5056368-2067564,INR,NEXLEV,1694.06
B0DQ8W1RBV,FBK79271,1,0.0,0.0,0.0,2026-09-03T09:27:32+00:00,HYD3,NLshop-11611/26-27,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2540.68,33.9,0.0,2026-09-03T09:23:50+00:00,CJB1,404-0343482-4919505,INR,NEXLEV,2540.68
B0DCK56Q85,FBA79463,1,0.0,0.0,0.0,2026-09-03T09:02:36+00:00,HYD8,NLshop-11603/26-27,INR,NEXLEV,0.0
B0D9KDQCCM,FBA79349,1,951.43,38.1,0.0,2026-09-03T08:52:52+00:00,HYD8,403-2528672-7673166,INR,NEXLEV,951.43
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-09-03T08:51:34+00:00,MAA4,NLshop-11606/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T08:49:44+00:00,CCX2,405-9487116-3221165,INR,NEXLEV,1694.07
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-03T08:46:50+00:00,BOM5,402-7046950-1554754,INR,NEXLEV,2964.41
B0GN85NZQN,FBA79991,1,4939.83,0.0,0.0,2026-09-03T08:23:55+00:00,PNQ3,403-6091768-1974759,INR,NEXLEV,4939.83
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T08:10:56+00:00,DEL5,402-4082408-3913156,INR,NEXLEV,1694.07
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-03T07:58:51+00:00,BLR8,406-9723422-5923542,INR,NEXLEV,2964.41
B0CDPMX152,FBA78980,1,1787.29,0.0,0.0,2026-09-03T07:51:49+00:00,CCX1,404-7728978-8828305,INR,NEXLEV,1787.29
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-03T07:47:51+00:00,BLR8,406-3123005-3459548,INR,NEXLEV,5083.9
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T07:22:47+00:00,HYD8,405-4378109-5317153,INR,NEXLEV,1694.07
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-03T07:08:45+00:00,BOM5,407-5120724-8143500,INR,NEXLEV,2964.4
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-09-03T07:07:33+00:00,DEL4,NLshop-11608/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T06:46:45+00:00,CJB1,403-7126672-8615539,INR,NEXLEV,1694.06
