"Image","Title","Item Highlights","Sales Rank: Current","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Sales Rank: 365 days avg.","Sales Rank: Drops last 30 days","Monthly Sales Trends: Monthly Sold (Last Known)","Reviews: Rating","Reviews: Rating Count","ASIN","Variation ASINs","Brand"
"https://m.media-amazon.com/images/I/61sdOATq7GL.jpg;https://m.media-amazon.com/images/I/615FQ9X3nbL.jpg;https://m.media-amazon.com/images/I/71UgegNFXHL.jpg;https://m.media-amazon.com/images/I/61HUofkrxTL.jpg;https://m.media-amazon.com/images/I/719V4aCEpaL.jpg;https://m.media-amazon.com/images/I/71pggwZVdvL.jpg","Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY |Portable & Compact| for all Fabrics| 1 Year Warranty| STITCH & STYLE SW-01","","","","","","0","","","","B0F5X2C11Z","","nexlev"
"https://m.media-amazon.com/images/I/51OgjXtg1mL.jpg;https://m.media-amazon.com/images/I/81b1D+ctTtL.jpg;https://m.media-amazon.com/images/I/71zjZSyIM7L.jpg;https://m.media-amazon.com/images/I/71HCvoWu6zL.jpg;https://m.media-amazon.com/images/I/71EuVHM8RpL.jpg;https://m.media-amazon.com/images/I/71WnR3SOMFL.jpg;https://m.media-amazon.com/images/I/71ZxQWMa1wL.jpg;https://m.media-amazon.com/images/I/61QsfQ7O9uL.jpg;https://m.media-amazon.com/images/I/71H-IK6kozL.jpg","NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for Better Absorption | 10 ML | Waterproof | EA-01","","13640","20296","18939","14744","12","50","3.6","113","B0D67727VG","","nexlev"
"https://m.media-amazon.com/images/I/71EqArq0eBL.jpg;https://m.media-amazon.com/images/I/71w7iaui6nL.jpg;https://m.media-amazon.com/images/I/71rqYDaHc5L.jpg;https://m.media-amazon.com/images/I/71+EkPUf60L.jpg;https://m.media-amazon.com/images/I/71tuqnI3+oL.jpg;https://m.media-amazon.com/images/I/71mdv9vtniL.jpg;https://m.media-amazon.com/images/I/71OKExfHN9L.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Splash Pet Water Fountain with LED Light | 2.0L Capacity | Ultra Quiet Cat Drinking Fountain with Filter | Automatic Pet Water Fountain for Cats and Small Dogs | Blue (WF-02-BL)","","19460","18641","17377","11320","1","50","4.1","101","B0D637B562","","nexlev"
"https://m.media-amazon.com/images/I/61apK7HAGlL.jpg;https://m.media-amazon.com/images/I/51EZqdSsZNL.jpg;https://m.media-amazon.com/images/I/51DqBiXf9ZL.jpg;https://m.media-amazon.com/images/I/61krFotpmML.jpg;https://m.media-amazon.com/images/I/61MnsQrCfsL.jpg;https://m.media-amazon.com/images/I/61kGrwTdu9L.jpg;https://m.media-amazon.com/images/I/51FiHUYaTIL.jpg;https://m.media-amazon.com/images/I/71Aue-Uu-WL.jpg;https://m.media-amazon.com/images/I/71niQ+WUMoL.jpg","NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black","","20436","25893","24646","19697","11","50","3.7","285","B0D2P5TGWK","B0D2P7WLJB","nexlev"
"https://m.media-amazon.com/images/I/61uGaU-gdPL.jpg;https://m.media-amazon.com/images/I/61B2-fyF1WL.jpg;https://m.media-amazon.com/images/I/61HGEH-dQBL.jpg;https://m.media-amazon.com/images/I/716RFWUVYbL.jpg;https://m.media-amazon.com/images/I/61aFI2YzgdL.jpg;https://m.media-amazon.com/images/I/61E1xooY+ML.jpg;https://m.media-amazon.com/images/I/61wUv1MOmHL.jpg;https://m.media-amazon.com/images/I/71xYHOju4gL.jpg;https://m.media-amazon.com/images/I/71zgWZYFQ4L.jpg","NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-02 Green","","20438","25592","24924","18722","12","50","3.7","286","B0D2P7WLJB","B0D2P7WLJB","nexlev"
"https://m.media-amazon.com/images/I/61apK7HAGlL.jpg;https://m.media-amazon.com/images/I/51EZqdSsZNL.jpg;https://m.media-amazon.com/images/I/51DqBiXf9ZL.jpg;https://m.media-amazon.com/images/I/61krFotpmML.jpg;https://m.media-amazon.com/images/I/61MnsQrCfsL.jpg;https://m.media-amazon.com/images/I/61kGrwTdu9L.jpg;https://m.media-amazon.com/images/I/51FiHUYaTIL.jpg;https://m.media-amazon.com/images/I/71Aue-Uu-WL.jpg;https://m.media-amazon.com/images/I/71niQ+WUMoL.jpg","Nexlev Sonic Electric Toothbrush| Powerful Sonic technology|Super soft DuPont Bristles| 2 Replaceable Brush Heads with Cover| IPX7 Waterproof| AA Battery|Gentle Oral Care|Smart Smile ET-03 SkyBlue","","20436","28320","25391","34913","8","50","3.7","76","B0D2P6KF4N","B0D2P7WLJB","nexlev"
"https://m.media-amazon.com/images/I/71SEDGXkCGL.jpg;https://m.media-amazon.com/images/I/71ieRTNe7GL.jpg;https://m.media-amazon.com/images/I/71sEmunYAfL.jpg;https://m.media-amazon.com/images/I/811Dag4OPeL.jpg;https://m.media-amazon.com/images/I/817gi7IxCGL.jpg;https://m.media-amazon.com/images/I/810u7p0ZaaL.jpg;https://m.media-amazon.com/images/I/71MmJnqXqBL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Oscillating Electric Toothbrush | 8000 Strokes/min | 25 Days Battery Life |Type C|3 modes| 2 Minute Timer |Quad Change Reminder| IPX7 Waterproof | For adults| 1 year warranty| SparklePro ETR-06","","86875","99214","101913","54369","5","10","3.8","42","B0D9KCNVNM","","nexlev"
"https://m.media-amazon.com/images/I/514vq2TQncL.jpg;https://m.media-amazon.com/images/I/81geI-RxZ8L.jpg;https://m.media-amazon.com/images/I/71bPcODUCTL.jpg;https://m.media-amazon.com/images/I/81LyzfnbfyL.jpg;https://m.media-amazon.com/images/I/71WUvvqPdmL.jpg;https://m.media-amazon.com/images/I/71MksG4gXCL.jpg;https://m.media-amazon.com/images/I/81+jhUuDcxL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Steamer For Face Steam Facial | Vaporizer Steamer For Cough,Cold And Facial with UV Sterilization | Nano Ionic Steam | Aroma Diffuser | 30 Sec Heating | Anti-Spill Design | FS-01","","69315","42616","44563","29559","16","10","4.2","109","B0D9KFZYG8","","nexlev"
"https://m.media-amazon.com/images/I/8112JTP0avL.jpg;https://m.media-amazon.com/images/I/81RRWJ3tUGL.jpg;https://m.media-amazon.com/images/I/812tchCHK8L.jpg;https://m.media-amazon.com/images/I/81-Gi4I09DL.jpg;https://m.media-amazon.com/images/I/81ZWc+9zciL.jpg;https://m.media-amazon.com/images/I/81zG0ntdM5L.jpg;https://m.media-amazon.com/images/I/91iqsh-8aFL.jpg;https://m.media-amazon.com/images/I/816rL3a5eML.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130–210°C Adjustable Heat | Keratin Bristles | 1500W HSB-03","","18646","19981","37709","40443","12","50","4","118","B0D9KFP4MG","B0D9KFP4MG,B0D2LFMY48","nexlev"
"https://m.media-amazon.com/images/I/81Vt8YAz6fL.jpg;https://m.media-amazon.com/images/I/81G0RWcwWRL.jpg;https://m.media-amazon.com/images/I/818SnpgSfTL.jpg;https://m.media-amazon.com/images/I/815p-yJ8CaL.jpg;https://m.media-amazon.com/images/I/81wenWixQeL.jpg;https://m.media-amazon.com/images/I/813VJD4dn5L.jpg;https://m.media-amazon.com/images/I/81gpYslGpaL.jpg;https://m.media-amazon.com/images/I/81Z7137iBcL.jpg;https://m.media-amazon.com/images/I/61QsfQ7O9uL.jpg","NexLev Cordless Hair Straightener | Ionic Keratin Bristles Hair Straightener Brush for Woman | Up to 200°C Heating | 60 Min Runtime | Type-C Rechargeable Portable Styling Comb for Frizz Control","","80727","41335","30911","20996","9","50","3.4","159","B0DCK3N2JJ","","nexlev"
"https://m.media-amazon.com/images/I/71FRqb3JpZL.jpg;https://m.media-amazon.com/images/I/81J-5aet6uL.jpg;https://m.media-amazon.com/images/I/8136Jof+wSL.jpg;https://m.media-amazon.com/images/I/818lPBA805L.jpg;https://m.media-amazon.com/images/I/91uB9xwPCuL.jpg;https://m.media-amazon.com/images/I/71TdRCVnPcL.jpg;https://m.media-amazon.com/images/I/71vLaCf1kDL.jpg;https://m.media-amazon.com/images/I/71gmR7PecML.jpg;https://m.media-amazon.com/images/I/61QsfQ7O9uL.jpg","nexlev Sofa Cleaning Machine | Cordless UV Mattress Vacuum Cleaner for Sofa, Carpet & Car Seat, HEPA Filter, Double Beat Technology, Type-C Charging, 1500×3 mAh Battery | MR-02","","8653","7428","7875","8260","43","100","3.8","728","B0DCK7ZH5P","B0CYSLCRQS,B0DCK7ZH5P,B0GM1CZC7Y","nexlev"
"https://m.media-amazon.com/images/I/71TTxbwRkQL.jpg;https://m.media-amazon.com/images/I/8171TwQsRAL.jpg;https://m.media-amazon.com/images/I/71iMq-tgaQL.jpg;https://m.media-amazon.com/images/I/71jIIBuJJLL.jpg;https://m.media-amazon.com/images/I/71QsPt+ik4L.jpg;https://m.media-amazon.com/images/I/71QYEJXRcyL.jpg;https://m.media-amazon.com/images/I/71iCSAeUUwL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Red Light Therapy For Hair Comb | Red & Blue LED Laser Comb For Hair Regrowth Phototherapy Scalp Massager | 49 Bristle Hair Growth Comb | Rechargeable Type-C | 3 Modes LE-02","","46652","49963","50546","31312","13","30","4","65","B0DCGHKRXX","","nexlev"
"https://m.media-amazon.com/images/I/71NeANd+hxL.jpg;https://m.media-amazon.com/images/I/71f7L1v1xWL.jpg;https://m.media-amazon.com/images/I/71GzyrVrVUL.jpg;https://m.media-amazon.com/images/I/71TcQ7DtPiL.jpg;https://m.media-amazon.com/images/I/71hq+nfRwaL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Skin Scrubber |Red & Blue LED Therapy| Blackhead Remover| Pore Cleaner| Skin Lifting & tightening, wrinkle remover| 2 Silicone Cleaning Heads| Facial Cleansing|Type C Charging| Elixir Pro LE-03","","88880","69537","53054","24547","4","10","3.6","134","B0D9KFQG8Q","B0D9KFQG8Q","nexlev"
"https://m.media-amazon.com/images/I/71Np-YyXeDL.jpg;https://m.media-amazon.com/images/I/81xKwLITniL.jpg;https://m.media-amazon.com/images/I/712y9WSqBRL.jpg;https://m.media-amazon.com/images/I/81BAJibYkYL.jpg;https://m.media-amazon.com/images/I/71bIFRelvVL.jpg;https://m.media-amazon.com/images/I/81bRPK2KKqL.jpg;https://m.media-amazon.com/images/I/71rjm93cW5L.jpg","NexLev Spin Scrubber with Soap Spray | 6 Heads| for Kitchen, Bathroom, Tub, Glass |Complete Cleaning Tool for Home, Office & Car| 90 min runtime | 4500 mAh |Cordless Type C | Adjustable Handle|SS-01","","66097","63272","59898","51715","1","50","3.6","72","B0D9KCKY9F","","nexlev"
"https://m.media-amazon.com/images/I/71IN+b-uXhL.jpg;https://m.media-amazon.com/images/I/81wfRYvHq3L.jpg;https://m.media-amazon.com/images/I/81TOl9oyCYL.jpg;https://m.media-amazon.com/images/I/81ju+Q2B8DL.jpg;https://m.media-amazon.com/images/I/81ak5c6AssL.jpg;https://m.media-amazon.com/images/I/71TSxNJcO7L.jpg;https://m.media-amazon.com/images/I/81q9D79YHsL.jpg;https://m.media-amazon.com/images/I/81rZ6TRW7XL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","nexlev Stick Vacuum Cleaner for House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01","","27577","27760","22948","25666","13","100","3.7","363","B0DCGHVN81","B0DDC3GVZW,B0DCGHVN81","nexlev"
"https://m.media-amazon.com/images/I/71gxcNRULEL.jpg;https://m.media-amazon.com/images/I/81vcYQNpq-L.jpg;https://m.media-amazon.com/images/I/81h5xfuf7QL.jpg;https://m.media-amazon.com/images/I/81T2HmLiJ1L.jpg;https://m.media-amazon.com/images/I/81JDEF09meL.jpg;https://m.media-amazon.com/images/I/815umnV9jnL.jpg;https://m.media-amazon.com/images/I/713iglEKt1L.jpg;https://m.media-amazon.com/images/I/71CtMtD2XsL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Cordless Vacuum Cleaner|HEPA with Stainless Steel Cover|6000 mAh|Copper Motor| Rechargeable Type C|Ideal for Home, Office & Car Use|Compact & Portable|Dust & Pet Hair Remover|3 Attachment|VC-02","","27575","27633","64233","95857","13","20","3.7","329","B0DCK56Q85","B0DDC3GVZW,B0DCGHVN81","nexlev"
"https://m.media-amazon.com/images/I/51uQVd5Qu0L.jpg;https://m.media-amazon.com/images/I/71l43ozbUwL.jpg;https://m.media-amazon.com/images/I/71aUCSTWkuL.jpg;https://m.media-amazon.com/images/I/618fh+qEuwL.jpg;https://m.media-amazon.com/images/I/71ZYa7waqLL.jpg;https://m.media-amazon.com/images/I/71PkO27DUIL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Blue CM-01","","40643","43841","41933","28876","11","10","4","163","B0DFCDKMWR","B0DFCDZWND","nexlev"
"https://m.media-amazon.com/images/I/61Um8J19WoL.jpg;https://m.media-amazon.com/images/I/71TmXo0LbnL.jpg;https://m.media-amazon.com/images/I/81pqSUjk5UL.jpg;https://m.media-amazon.com/images/I/71qjYiQfGtL.jpg;https://m.media-amazon.com/images/I/71SS+BN9EhL.jpg;https://m.media-amazon.com/images/I/71Pbr98e7nL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Tyre Inflator for Car | Touch Control |150 PSI |12V DC| 4 Nozzles | Digital Tyre Pressure Gauge| Carry Bag | Suitable for Bike, Bicycle or Any Inflatable | Emergency LED Light | TI-01","","18060","40129","37165","41104","4","","5","3","B0DFM4JZV9","B0DJFH6RTL","nexlev"
"https://m.media-amazon.com/images/I/315jTWv4QEL.jpg;https://m.media-amazon.com/images/I/71hTV+OqavL.jpg;https://m.media-amazon.com/images/I/715DtT2N-YL.jpg;https://m.media-amazon.com/images/I/71QjWqTpfKL.jpg;https://m.media-amazon.com/images/I/710TZp6i5rL.jpg;https://m.media-amazon.com/images/I/815Lv0RQzEL.jpg;https://m.media-amazon.com/images/I/71in+4lQ4aL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01","","110915","116531","95826","86547","2","10","3.8","25","B0DK9LYT4P","B0DK9LYT4P,B0DK9QNKK8","nexlev"
"https://m.media-amazon.com/images/I/81POSG0li0L.jpg;https://m.media-amazon.com/images/I/81oI87pYXyL.jpg;https://m.media-amazon.com/images/I/814eJbBAwML.jpg;https://m.media-amazon.com/images/I/81boG6dMziL.jpg;https://m.media-amazon.com/images/I/81-oKy8cc2L.jpg;https://m.media-amazon.com/images/I/81e0SUSSHhL.jpg;https://m.media-amazon.com/images/I/71bdJ3rY3jL.jpg","NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01","","81014","79020","75949","54426","0","50","3","39","B0DCK7J87D","","nexlev"
"https://m.media-amazon.com/images/I/71J9TcWMG2L.jpg","Nexlev Electric Mop Home Cleaner | Spin Mop for Home with Cordless Self-Propelling Design | Water Spray Function | LED Cleaning Head | Type-C Rechargeable | 50 Min Runtime | 2 Extra Pads","","18463","18788","16917","15619","13","","3.9","4","B0GKNGWLJ2","B0GLHC8CB3,B0GKNGWLJ2","nexlev"
"https://m.media-amazon.com/images/I/61eZgNGfUjL.jpg;https://m.media-amazon.com/images/I/61-1WAbyBYL.jpg;https://m.media-amazon.com/images/I/61HNthPxZSL.jpg;https://m.media-amazon.com/images/I/614Bz5C9tIL.jpg;https://m.media-amazon.com/images/I/71gu7NiCrYL.jpg;https://m.media-amazon.com/images/I/813ft-J+X8L.jpg;https://m.media-amazon.com/images/I/51Qc1TiQjXL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Skin Lift Device | 7 Color LED | Face & Neck Skin Lifting| 3 Massage Modes| Face Sculpting Tool |Micro-currents to reduce Wrinkles| Hot Compress | Rechargeable| Type-C| 180 Min Use| Glow+ LE-04","","89589","77479","70638","59038","6","10","3.8","42","B0DCK4DR1B","","nexlev"
"https://m.media-amazon.com/images/I/51uQVd5Qu0L.jpg;https://m.media-amazon.com/images/I/71l43ozbUwL.jpg;https://m.media-amazon.com/images/I/71aUCSTWkuL.jpg;https://m.media-amazon.com/images/I/618fh+qEuwL.jpg;https://m.media-amazon.com/images/I/71ZYa7waqLL.jpg;https://m.media-amazon.com/images/I/71PkO27DUIL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Purple CM-02","","40643","43637","42248","29427","14","10","4","163","B0DFCDZWND","B0DFCDZWND","nexlev"
"https://m.media-amazon.com/images/I/61Um8J19WoL.jpg;https://m.media-amazon.com/images/I/71TmXo0LbnL.jpg;https://m.media-amazon.com/images/I/81pqSUjk5UL.jpg;https://m.media-amazon.com/images/I/71qjYiQfGtL.jpg;https://m.media-amazon.com/images/I/71SS+BN9EhL.jpg;https://m.media-amazon.com/images/I/71Pbr98e7nL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Tyre Inflator Kit for Car | 150 PSI 12V Air Compressor for Car, Bike & Cycle, 120W Tyre Inflator Pump with Digital Display, Auto Shut-Off, LED Emergency Light, 3m Cord, 3 Nozzles |AER TI-02","","18060","38718","37060","40924","8","10","3.9","30","B0DJFH6RTL","B0DJFH6RTL","nexlev"
"https://m.media-amazon.com/images/I/611EgAyrukL.jpg;https://m.media-amazon.com/images/I/71CLnCAcv0L.jpg;https://m.media-amazon.com/images/I/61yOWJ91uAL.jpg;https://m.media-amazon.com/images/I/71czPR6uaEL.jpg;https://m.media-amazon.com/images/I/71WdO2MbWGL.jpg;https://m.media-amazon.com/images/I/81k9KrxxOtL.jpg;https://m.media-amazon.com/images/I/71VNJQ6QEqL.jpg;https://m.media-amazon.com/images/I/81T+6XGxpeL.jpg","NexLev Cordless Tyre Inflator for Cars & Bikes|150 PSI| 2x2000 mAh Powerbank| Type-C Port| 5 Pre Set Mode|Auto Shut-Off |Digital Display| LED light | Multiple Nozzles| Aer Pro TIC-03","","63102","60872","52600","40660","1","20","3.6","47","B0DJFH4K8B","B0DJFH4K8B","nexlev"
"https://m.media-amazon.com/images/I/71n+5bNPEQL.jpg;https://m.media-amazon.com/images/I/711MCJ4fFJL.jpg;https://m.media-amazon.com/images/I/71ujQrzi+7L.jpg;https://m.media-amazon.com/images/I/71pDnRYmvXL.jpg;https://m.media-amazon.com/images/I/71sS4Jg9qZL.jpg;https://m.media-amazon.com/images/I/71u1w2t8PtL.jpg;https://m.media-amazon.com/images/I/71BVIlxWmML.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","nexlev Cordless & Corded Tyre Inflator|150 PSI| 6000 mAh Powerbank|LED Light | Type C Port |Digital Display| 5 Pre-Set Modes|Auto Shut-Off |Multiple Nozzles for Cars, Bikes, Cycle| AER Pro Max TIC-04","","63102","60282","52199","40534","1","20","3.8","81","B0DJFJZMC6","B0DJFH4K8B","nexlev"
"https://m.media-amazon.com/images/I/61e8Qu-KnGL.jpg;https://m.media-amazon.com/images/I/81Hl8+acisL.jpg;https://m.media-amazon.com/images/I/91-HEOzCwXL.jpg;https://m.media-amazon.com/images/I/81fuV03mM4L.jpg;https://m.media-amazon.com/images/I/814p0k2VBHL.jpg;https://m.media-amazon.com/images/I/71r1J158IEL.jpg;https://m.media-amazon.com/images/I/81AyGg5Ev9L.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","nexlev Vacuum Cleaner for Car Use | 4000 mAh High Power Suction Portable Car Vacuum Cleaner with Copper Motor, LED Torch, Seat Belt Cutter & Window Breaker Emergency Escape Tool, Type-C | VC-03","","27577","26402","26402","26402","8","10","3.7","363","B0DDC3GVZW","B0DDC3GVZW,B0DCGHVN81","nexlev"
"https://m.media-amazon.com/images/I/71BTcLII1FL.jpg;https://m.media-amazon.com/images/I/710m5Sx89CL.jpg;https://m.media-amazon.com/images/I/81ffgJG5XKL.jpg;https://m.media-amazon.com/images/I/716By+nNvCL.jpg;https://m.media-amazon.com/images/I/71w4Wf3t0sL.jpg;https://m.media-amazon.com/images/I/71jlbISALfL.jpg;https://m.media-amazon.com/images/I/71pcq0o7W6L.jpg;https://m.media-amazon.com/images/I/71T42ZcsQkL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev All in One Body Trimmer for Men | Suitable for Beard, Body, Balls, Pubic Hair, Private Parts | 90 Min Runtime |Type C | IPX 7 Waterproof | No Nicks No Cuts | 2 Safety Combs| Extra Blade | TM-02","","177525","156634","148580","127714","0","","3.7","12","B0DFMRG2K4","B0DFMRG2K4","nexlev"
"https://m.media-amazon.com/images/I/71kbj1WVC4L.jpg;https://m.media-amazon.com/images/I/71OIHFvX1mL.jpg;https://m.media-amazon.com/images/I/81e96-oEzfL.jpg;https://m.media-amazon.com/images/I/71NA+YTLe0L.jpg;https://m.media-amazon.com/images/I/71M3VLk0zBL.jpg;https://m.media-amazon.com/images/I/71CPW0WUIbL.jpg;https://m.media-amazon.com/images/I/71oCrkrlxoL.jpg;https://m.media-amazon.com/images/I/81dUoHQixgL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Intimate Trimmer for Men|Ceramic Blade|120 Min Runtime|Type C Charge | IPX7 Waterproof | 7000RPM Copper Motor| Cordless|LED Light| Travel Lock| Wet/Dry Groin & Body Shaver | Intimate Pro TM-03","","92421","87065","81856","79942","1","","3.6","162","B0DK9NRBWJ","B0DK9NRBWJ","nexlev"
"https://m.media-amazon.com/images/I/718id08dpqL.jpg;https://m.media-amazon.com/images/I/71nlRMzuMCL.jpg;https://m.media-amazon.com/images/I/81AYHwST-hL.jpg;https://m.media-amazon.com/images/I/71qkTx0BHqL.jpg;https://m.media-amazon.com/images/I/710ZE+4s7jL.jpg;https://m.media-amazon.com/images/I/81qY6v1CNHL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Drip Coffee Maker |Filter Coffee for Home & Office | 4-6 Cups | Warming Plate|Borosilicate Carafe | Reusable & Washable Filter | Anti Drip | 750 ml | Cone Filter | Water Level Indicator |CF-01","","135395","367686","349776","294649","1","20","3.7","22","B0DNJF1BLS","","nexlev"
"https://m.media-amazon.com/images/I/315jTWv4QEL.jpg;https://m.media-amazon.com/images/I/71hTV+OqavL.jpg;https://m.media-amazon.com/images/I/715DtT2N-YL.jpg;https://m.media-amazon.com/images/I/71QjWqTpfKL.jpg;https://m.media-amazon.com/images/I/710TZp6i5rL.jpg;https://m.media-amazon.com/images/I/815Lv0RQzEL.jpg;https://m.media-amazon.com/images/I/71in+4lQ4aL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev 2 in 1 Nose, Ear & Body Trimmer for Men| Ceramic Blade| 7000 RPM Copper Motor| Type C Charge| 90 Min Runtime| IPX7 Waterproof| Cordless| Overcharge Protection|TM-04","","110915","117487","96194","87151","2","","3.3","9","B0DK9QNKK8","B0DK9LYT4P,B0DK9QNKK8","nexlev"
"https://m.media-amazon.com/images/I/71h5s-rZiGL.jpg;https://m.media-amazon.com/images/I/81XS3C3p9zL.jpg;https://m.media-amazon.com/images/I/816Kp8s-yNL.jpg;https://m.media-amazon.com/images/I/81JfuO+UiPL.jpg;https://m.media-amazon.com/images/I/81uQhjwfjsL.jpg;https://m.media-amazon.com/images/I/81bVrQzYe-L.jpg;https://m.media-amazon.com/images/I/81OXBenUqAL.jpg;https://m.media-amazon.com/images/I/71peJtkweVL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01","","92366","111832","143207","66882","12","50","3.7","191","B0DFCG2VGS","B0DFCG2VGS","nexlev"
"https://m.media-amazon.com/images/I/71h5s-rZiGL.jpg;https://m.media-amazon.com/images/I/81XS3C3p9zL.jpg;https://m.media-amazon.com/images/I/816Kp8s-yNL.jpg;https://m.media-amazon.com/images/I/81JfuO+UiPL.jpg;https://m.media-amazon.com/images/I/81uQhjwfjsL.jpg;https://m.media-amazon.com/images/I/81bVrQzYe-L.jpg;https://m.media-amazon.com/images/I/81OXBenUqAL.jpg;https://m.media-amazon.com/images/I/71peJtkweVL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02","","92363","119783","139710","60261","8","50","3.7","194","B0DFD123P5","B0DFCG2VGS","nexlev"
"https://m.media-amazon.com/images/I/71GVwAON1xL.jpg;https://m.media-amazon.com/images/I/81nTEc2LFYL.jpg;https://m.media-amazon.com/images/I/91pUCJ2cu-L.jpg;https://m.media-amazon.com/images/I/81S6bFE-siL.jpg;https://m.media-amazon.com/images/I/81r4yAgh1QL.jpg;https://m.media-amazon.com/images/I/81vkVJkrvBL.jpg;https://m.media-amazon.com/images/I/81NqTE+72tL.jpg;https://m.media-amazon.com/images/I/81hq+D8+1RL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Ionic Hair Straightener Brush + Hot Air Brush | 4 in 1 Blow Dryer, Straightener, Volumizer & Curler | 2 Detachable Heads | Ceramic Tourmaline Coated | Ionic Anti-Frizz | 360° Airflow | 1200W | V-02","","4172","5512","10495","14356","37","","4","323","B0DT6Y7KJM","B0DQCWRG3H,B0D83Q7L8W,B0DQ8W1RBV,B0DT6Y7KJM","nexlev"
