SKU,Model,(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
FBA79406,HSB-04,B0DCK3N2JJ,B0DCK3N2JJ,"NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Frizz Free & Shiny Hair | Compact Comb Design | HSB-04","19,275",130,12.37%,3.34%,"25,136",177,11.43%,3.21%,0.27%,75.32%,4,3,0.02%,2.31%,"₹ 6,465.25","₹ 7,629.00",4,3
FBA79591,KM-01,B0DM66B2DW,B0DM66B2DW,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",506,20,0.06%,0.13%,705,24,0.06%,0.11%,60.67%,68.42%,8,1,1.58%,5.00%,"₹ 9,823.73","₹ 1,449.00",8,1
FBA79488,KE-01,B0DFCG2VGS,B0DFCG2VGS,"Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01",485,11,0.06%,0.07%,810,24,0.07%,0.11%,29.87%,60.00%,5,1,1.03%,9.09%,"₹ 7,411.02","₹ 1,749.00",5,1
FBA78981,SC-01,B0CDPP45BM,B0CDPP45BM,"NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner| 5 Mtr Cord | 1000W |SC-01","4,148",102,0.51%,0.65%,"5,710",150,0.52%,0.68%,6.32%,27.27%,4,1,0.10%,0.98%,"₹ 12,200.00","₹ 3,599.00",4,1
FBA79681,HU-01,B0DVC968P1,B0DVC968P1,"NexLev Cool Mist Humidifier | 3.5L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 44Hrs on Low Setting | 360° Nozzle | Auto Shut-Off | Adjustable Knob | Leak Proof | HU-01",153,7,0.02%,0.04%,214,7,0.02%,0.03%,23.96%,66.67%,4,0,2.61%,0.00%,"₹ 6,894.92",₹ 0.00,4,0
FBA79263,MR-01,B0CYSLCRQS,B0CYSLCRQS,"NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01",845,6,0.10%,0.04%,"1,061",6,0.10%,0.03%,82.34%,80.00%,2,0,0.24%,0.00%,"₹ 4,913.56",₹ 0.00,2,0
FBA79265,CR-01,B0D2LHNS9B,B0D2LHNS9B,"NexLev Foot Callus Remover | Electric Scrubber & Shaver for Dead, Hard & Cracked Skin | Professional Pedicure at Home | Waterproof | Type C | 3 Crystal Quartz Heads | For Men and Women| CR-01",133,1,0.02%,0.01%,193,1,0.02%,0.00%,10.65%,100.00%,2,0,1.50%,0.00%,"₹ 1,396.61",₹ 0.00,2,0
FBA79590,CFM-01,B0DM6BB3VT,B0DM6BB3VT,NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-01,47,3,0.01%,0.02%,69,3,0.01%,0.01%,100.00%,0.00%,2,0,4.26%,0.00%,"₹ 5,083.05",₹ 0.00,2,0
FBA79373,ET-01-BK,B0D2P5TGWK,B0D2P5TGWK,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",340,9,0.04%,0.06%,467,13,0.04%,0.06%,2.87%,100.00%,1,1,0.29%,11.11%,₹ 253.39,₹ 299.00,1,1
FBA79374,ET-02-GN,B0D2P7WLJB,B0D2P7WLJB,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-02 Green",154,3,0.02%,0.02%,233,5,0.02%,0.02%,2.43%,100.00%,1,0,0.65%,0.00%,₹ 253.39,₹ 0.00,1,0
FBA79333,HM-02,B0D63DTKQB,B0D63DTKQB,NexLev 2 in 1 Scalp Massager & red Light Therapy |LED Massage Comb for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Head Massage | 120 Min Runtime | Type C | Washable Heads | HM-02,26,0,0.00%,0.00%,44,0,0.00%,0.00%,21.62%,0.00%,1,0,3.85%,0.00%,"₹ 1,238.98",₹ 0.00,1,0
FBA79452,VC-01,B0DCGHVN81,B0DCGHVN81,NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01,530,6,0.07%,0.04%,698,9,0.06%,0.04%,21.07%,60.00%,1,0,0.19%,0.00%,"₹ 1,651.69",₹ 0.00,1,0
FBA79463,VC-02,B0DCK56Q85,B0DCK56Q85,"NexLev Cordless Vacuum Cleaner|HEPA with Stainless Steel Cover|6000 mAh|Copper Motor| Rechargeable Type C|Ideal for Home, Office & Car Use|Compact & Portable|Dust & Pet Hair Remover|3 Attachment|VC-02",50,1,0.01%,0.01%,70,1,0.01%,0.00%,100.00%,100.00%,1,0,2.00%,0.00%,"₹ 2,202.54",₹ 0.00,1,0
FBK79271,V-01 RG,B0DQ8W1RBV,B0DQ8W1RBV,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft Curl At Home|3 Speed & 2 Heat Settings|V-01 RG,"2,376",8,0.29%,0.05%,"3,124",9,0.28%,0.04%,2.31%,100.00%,1,0,0.04%,0.00%,"₹ 1,270.34",₹ 0.00,1,0
FBA79599,VC-06,B0DRD8J8R5,B0DRD8J8R5,nexlev Handheld Vacuum Cleaner| 600 W | 17.5 Kpa Suction | 5 M Cord | Lightweight | Washable Hepa Filter and Dust Container| 4 Attachments | Compact Size | Home & Office Use| VC-06,64,2,0.01%,0.01%,81,2,0.01%,0.01%,7.89%,0.00%,1,0,1.56%,0.00%,"₹ 1,185.59",₹ 0.00,1,0
FBA78995,NP-02,B0CDQ55W2M,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",9,0,0.00%,0.00%,11,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA78994,NP-01,B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",6,0,0.00%,0.00%,6,0,0.00%,0.00%,16.67%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79279,LR-01,B0D8445KJN,B0D8445KJN,"NexLev Rechargeable Lint Remover | for Woollen Sweaters Pill, Rue & Burr Remover | 60min Use Time | Type C |Defuzzer | Lint Brush for Coat | 2 Modes | SS Blade | Safety Lock | LR-01",38,1,0.00%,0.01%,43,1,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79440,LE-02,B0DCGHKRXX,B0DCGHKRXX,NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC | Targeted Laser Treatment Machine |3 Modes |LE-02,817,11,0.10%,0.07%,"1,067",15,0.10%,0.07%,0.52%,36.36%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79473,TI-02,B0DJFH6RTL,B0DJFH6RTL,"NexLev Portable Tyre Inflator for Car, Bike, Cycle|150 PSI Pressure| 120 Watt Air Pump|12V Car Plug| Digital Display| Auto Shut-Off| Emergency LED Light| 3m Cord| 3 Air Nozzles| Compact| AER TI-02",10,1,0.00%,0.01%,12,1,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79493,V-03,B0DQCWRG3H,B0DQCWRG3H,NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for Tangle Free Styling|Salon Like Styles at Home|V-03,618,1,0.08%,0.01%,967,1,0.09%,0.00%,15.76%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79699,SPM-01,B0DTYDTKN8,B0DTYDTKN8,NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01,783,18,0.10%,0.12%,"1,059",22,0.10%,0.10%,8.96%,66.67%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79677,NP-06,B0DVCBR11D,B0DVCBR11D,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-06",13,1,0.00%,0.01%,19,1,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79591,KM-01,B0F29SZCVF,B0F29SZCVF,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",7,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79493,V-03,B0DQCWRG3H,B0DQCWRG3H,NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for Tangle Free Styling|Salon Like Styles at Home|V-03,"17,639",70,3.14%,0.87%,"27,080",110,3.75%,1.04%,91.33%,91.38%,400,1,2.27%,1.43%,"₹ 6,55,203.39","₹ 1,889.00",398,1
FBA79819,LR-03,B0FT8R24QM,B0FT8R24QM,"NexLev Portable Cordless Lint Remover | for Woollen, Sweaters, Jackets, Carpets | Fabric Brush | Rue & Burr Remover | Battery Powered Shaver | SS Blade | Safety Lock | LR-03","4,507",108,0.80%,1.35%,"6,783",155,0.94%,1.47%,87.77%,82.61%,394,2,8.74%,1.85%,"₹ 1,05,414.41",₹ 713.00,392,2
FBA78981,SC-01,B0CDPP45BM,B0CDPP45BM,"NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner| 5 Mtr Cord | 1000W |SC-01","29,816",711,5.31%,8.86%,"39,534",978,5.48%,9.26%,80.84%,80.67%,232,1,0.78%,0.14%,"₹ 6,55,864.41","₹ 3,599.00",232,1
FBA79263,MR-01,B0CYSLCRQS,B0CYSLCRQS,"NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01","2,29,637","3,186",40.91%,39.70%,"2,80,727","3,959",38.88%,37.47%,72.79%,68.75%,194,1,0.08%,0.03%,"₹ 4,09,919.49","₹ 2,754.00",193,1
FBA79452,VC-01,B0DCGHVN81,B0DCGHVN81,NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01,"14,091",125,2.51%,1.56%,"19,601",183,2.72%,1.73%,93.32%,87.91%,177,0,1.26%,0.00%,"₹ 2,63,648.31",₹ 0.00,176,0
FBA79567,SC-04,B0DNJS23HS,B0DNJS23HS,NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Free Cleaning | Detachable & Foldable|SC-04,"26,105",396,4.65%,4.93%,"34,789",577,4.82%,5.46%,95.30%,96.10%,167,2,0.64%,0.51%,"₹ 7,77,867.80","₹ 11,698.00",167,2
FBA79406,HSB-04,B0DCK3N2JJ,B0DCK3N2JJ,"NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Frizz Free & Shiny Hair | Compact Comb Design | HSB-04","19,275",130,3.43%,1.62%,"25,136",177,3.48%,1.68%,91.33%,23.38%,146,1,0.76%,0.77%,"₹ 2,50,266.10","₹ 2,374.00",146,1
FBA79373,ET-01-BK,B0D2P5TGWK,B0D2P5TGWK,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black","3,923",72,0.70%,0.90%,"5,543",102,0.77%,0.97%,87.30%,68.18%,146,2,3.72%,2.78%,"₹ 35,058.47",₹ 585.00,144,2
FBA79268,GS-05,B0D383WQPB,B0D383WQPB,NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron for all Cloth Types | 2 M cord | Anti Spill | GS-05,"9,074",104,1.62%,1.30%,"12,151",135,1.68%,1.28%,89.70%,90.74%,138,1,1.52%,0.96%,"₹ 1,96,822.03","₹ 1,799.00",138,1
FBA79570,BR-01,B0DKJXRXKM,B0DKJXRXKM,NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facial Cleanser Device for Face |For Men & Women |BR-01,"5,541",99,0.99%,1.23%,"7,741",128,1.07%,1.21%,78.48%,79.31%,116,3,2.09%,3.03%,"₹ 1,39,671.19","₹ 4,567.00",116,3
FBA78980,GS-02,B0CDPMX152,B0CDPMX152,NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |Upto 5 Clothes in One Fill | Travel Friendly |GS-02,"11,502",80,2.05%,1.00%,"15,400",133,2.13%,1.26%,75.82%,60.38%,109,2,0.95%,2.50%,"₹ 1,78,104.24","₹ 4,017.00",109,2
FBA79280,LR-02,B0D845B2DG,B0D845B2DG,NexLev Rechargeable Lint Remover | for Woollen Sweaters Shirts Coat Curtains & Carpets | Rue & Burr Remover | 180 Min Use | TypeC | SS Blade | 2000mAh | 3 Speed Modes | Safety Lock | LR-02,"2,489",72,0.44%,0.90%,"3,736",114,0.52%,1.08%,84.81%,88.89%,117,6,4.70%,8.33%,"₹ 1,38,342.37","₹ 8,866.00",109,3
FBA79652,SC-05,B0F43P6D23,B0F43P6D23,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05,"30,080",545,5.36%,6.79%,"38,745",739,5.37%,6.99%,50.28%,57.91%,109,2,0.36%,0.37%,"₹ 2,46,850.00","₹ 5,878.00",109,2
FBA79349,SW-01,B0D9KDQCCM,B0D9KDQCCM,Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all Fabrics| 1 Year Warranty| White,"5,066",74,0.90%,0.92%,"7,416",117,1.03%,1.11%,66.20%,46.51%,98,2,1.93%,2.70%,"₹ 81,850.85","₹ 1,926.00",96,2
FBA79374,ET-02-GN,B0D2P7WLJB,B0D2P7WLJB,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-02 Green","2,028",39,0.36%,0.49%,"2,743",50,0.38%,0.47%,91.50%,95.00%,87,0,4.29%,0.00%,"₹ 20,983.05",₹ 0.00,84,0
FBA79439,MR-02,B0DCK7ZH5P,B0DCK7ZH5P,"NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat Technology|Type C| HEPA captures 99.99% Dust|MR-02","30,137",445,5.37%,5.54%,"35,312",504,4.89%,4.77%,63.53%,63.97%,72,0,0.24%,0.00%,"₹ 2,00,812.71",₹ 0.00,72,0
FBA79404,FS-01,B0D9KFZYG8,B0D9KFZYG8,"NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diffuser|30 Sec Heating|Avoid Burns & Spillage | FS-01","6,630",52,1.18%,0.65%,"8,067",61,1.12%,0.58%,94.13%,87.88%,69,3,1.04%,5.77%,"₹ 98,201.69","₹ 4,947.00",69,3
FBA79679,ST-01,B0DVC7VJP1,B0DVC7VJP1,"NexLev Stand Mixer | 5.5L SS Bowl | 1500W |10 Speeds | Pulse Function |Planetary Rotation | Whisk, Beater & Dough Hook |100% Copper Motor | For Roti Atta, Cookie Dough, Cake, Whip Cream & more | ST-01","18,885",171,3.36%,2.13%,"24,025",244,3.33%,2.31%,56.71%,45.87%,64,1,0.34%,0.58%,"₹ 2,97,000.00","₹ 5,589.00",64,1
FBA79440,LE-02,B0DCGHKRXX,B0DCGHKRXX,NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC | Targeted Laser Treatment Machine |3 Modes |LE-02,"12,193",59,2.17%,0.74%,"15,922",70,2.21%,0.66%,91.02%,87.18%,63,0,0.52%,0.00%,"₹ 1,02,734.75",₹ 0.00,61,0
FBA79464,CM-01-BL,B0DFCDKMWR,B0DFCDKMWR,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Blue CM-01,"1,866",38,0.33%,0.47%,"2,621",55,0.36%,0.52%,93.19%,77.27%,62,0,3.32%,0.00%,"₹ 63,881.36",₹ 0.00,61,0
FBK79271,V-01 RG,B0DQ8W1RBV,B0DQ8W1RBV,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft Curl At Home|3 Speed & 2 Heat Settings|V-01 RG,"5,895",21,1.05%,0.26%,"7,872",24,1.09%,0.23%,88.71%,63.64%,60,0,1.02%,0.00%,"₹ 69,330.51",₹ 0.00,60,0
FBA79405,HSB-03,B0D9KFP4MG,B0D9KFP4MG,NexLev Ionic Hair Straightener Brush for Woman|Frizz-Free Straightening upto 12H| Ceramic Plates |60mm Wide Brush |130-210° |Keratin Bristles| Thermo Protect Technology|No Scalp Burn|1500W|HSB-03,"5,650",29,1.01%,0.36%,"7,592",41,1.05%,0.39%,87.21%,94.44%,51,0,0.90%,0.00%,"₹ 78,432.20",₹ 0.00,48,0
FBA79276,SM-01,B0D2LJSQXZ,B0D2LJSQXZ,nexlev plastic Steam Mop SWIPE| Handheld Floor & Carpet Steam Cleaner| 4 Washable Microfibre Mop Pads| 400ML Large WaterTank| 1300W Powerful Steam|Floor Disinfectant|Wet & Dry Cleaning| SM-01,"5,458",101,0.97%,1.26%,"7,236",135,1.00%,1.28%,94.93%,98.46%,45,1,0.82%,0.99%,"₹ 1,33,441.53","₹ 3,999.00",45,1
FBA79673,ETC-07-WH,B0FJG5PFGQ,B0FJG5PFGQ,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 6 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushheads| IPX7 Waterproof| For Men & Women | ETC-07 White,752,9,0.13%,0.11%,"1,123",11,0.16%,0.10%,99.71%,100.00%,45,0,5.98%,0.00%,"₹ 24,972.88",₹ 0.00,44,0
FBA79489,KE-02,B0DFD123P5,B0DFD123P5,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02","7,469",113,1.33%,1.41%,"11,169",178,1.55%,1.68%,43.61%,48.57%,41,0,0.55%,0.00%,"₹ 47,967.80",₹ 0.00,41,0
FBA79350,EA-01,B0D67727VG,B0D67727VG,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for Better Absorption | 10 ML | Waterproof | EA-01,"3,999",87,0.71%,1.08%,"5,537",118,0.77%,1.12%,24.99%,38.60%,41,0,1.03%,0.00%,"₹ 38,027.97",₹ 0.00,39,0
