week,brand,model,channel,asin,units_sold,gross_sales,gmv,nlc,sales_nlc,sku,sku_status,category_l0,category_l1,category_l2,asin_type
Week 29,Audio Array,AH-50,1p Sales,B0FG88HVQ8,117.0,199679.43,199679.43,1201.7320128,140602.6454976,FBA79813,MAPPED,DJ Headphone,DJ Headphone,,Core
Week 29,Audio Array,AH-50,Amazon,B0FG88HVQ8,1.0,1660.19,1660.19,1201.7320128,1201.7320128,FBA79813,MAPPED,DJ Headphone,DJ Headphone,,Core
Week 29,Audio Array,AH-50,B2B,B0FG88HVQ8,3.0,3738.0,3738.0,1201.7320128,3605.1960383999995,FBA79813,MAPPED,DJ Headphone,DJ Headphone,,Core
Week 29,Audio Array,AH-50 Ear Cushion,Amazon,B0GNM35G8X,1.0,455.95,455.95,58.68181889999999,58.68181889999999,FBA79814,MAPPED,DJ Headphone,DJ Headphone,,To be Launched
Week 29,Audio Array,AH-60-BL,1p Sales,B0FQBTRM28,5.0,8470.35,8470.35,1092.4836480000001,5462.418240000001,FBA79841,MAPPED,Headphone,Headphone,,Medium
Week 29,Audio Array,AH-60-BL,Amazon,B0FQBTRM28,0.0,0.0,0.0,1092.4836480000001,0.0,FBA79841,MAPPED,Headphone,Headphone,,Medium
Week 29,Audio Array,AH-60-BL,B2B,B0FQBTRM28,35.0,44450.0,44450.0,1092.4836480000001,38236.92768000001,FBA79841,MAPPED,Headphone,Headphone,,Medium
Week 29,Audio Array,AH-60-RD,1p Sales,B0FQBWV1ST,4.0,6776.27,6776.27,1092.4836480000001,4369.9345920000005,FBA79840,MAPPED,Headphone,Headphone,,Medium
Week 29,Audio Array,AH-60-RD,Amazon,B0FQBWV1ST,1.0,1694.07,1694.07,1092.4836480000001,1092.4836480000001,FBA79840,MAPPED,Headphone,Headphone,,Medium
Week 29,Audio Array,AI-03,1p Sales,B0BPM2T7BQ,5.0,16944.9,16944.9,2179.9269789524997,10899.634894762497,FBA76863,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-03,Amazon,B0BPM2T7BQ,1.0,3287.31,3287.31,2179.9269789524997,2179.9269789524997,FBA76863,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-03,D2C - Audio Array,B0BPM2T7BQ,1.0,3444.915,3444.915,2179.9269789524997,2179.9269789524997,FBA76863,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-03,Flipkart,B0BPM2T7BQ,1.0,3566.1016949152545,3566.1016949152545,2179.9269789524997,2179.9269789524997,FBA76863,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-04 Red,1p Sales,B0BPLZ5CGV,101.0,413498.96,413498.96,2165.5744819986176,218723.02268186037,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-04 Red,Amazon,B0BPLZ5CGV,8.0,32281.36,32281.36,2165.5744819986176,17324.59585598894,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-04 Red,B2B,B0BPLZ5CGV,3.0,8516.95,8516.95,2165.5744819986176,6496.723445995853,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-04 Red,Blinkit Sales,B0BPLZ5CGV,3.0,11946.61,11946.61,2165.5744819986176,6496.723445995853,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-04 Red,D2C - Audio Array,B0BPLZ5CGV,1.0,4490.678,4490.678,2165.5744819986176,2165.5744819986176,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-04 Red,Flipkart,B0BPLZ5CGV,2.0,8561.016949152543,8561.016949152543,2165.5744819986176,4331.148963997235,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-06,1p Sales,B0CH4RT4P8,3.0,6840.14,6840.14,2934.090945,8802.272835,FBA79008,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-06,Amazon,B0CH4RT4P8,0.0,0.0,0.0,2934.090945,0.0,FBA79008,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-06,B2B,B0CH4RT4P8,3.0,5450.85,5450.85,2934.090945,8802.272835,FBA79008,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-06,Flipkart,B0CH4RT4P8,0.0,0.0,0.0,2934.090945,0.0,FBA79008,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-10,1p Sales,B0CM6NTWBP,6.0,15757.66,15757.66,1499.646483,8997.878897999999,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-10,Amazon,B0CM6NTWBP,0.0,0.0,0.0,1499.646483,0.0,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-10,B2B,B0CM6NTWBP,3.0,5110.17,5110.17,1499.646483,4498.9394489999995,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-10,Flipkart,B0CM6NTWBP,0.0,0.0,0.0,1499.646483,0.0,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 29,Audio Array,AI-11,1p Sales,B0CM6NVLT9,26.0,35188.02,35188.02,847.6262729999999,22038.283097999996,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-11,Amazon,B0CM6NVLT9,1.0,1355.08,1355.08,847.6262729999999,847.6262729999999,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-11,B2B,B0CM6NVLT9,3.0,2555.08,2555.08,847.6262729999999,2542.8788189999996,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-11,Flipkart,B0CM6NVLT9,1.0,1277.966101694915,1277.966101694915,847.6262729999999,847.6262729999999,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-12,1p Sales,B0CM6WH4ZT,5.0,5927.97,5927.97,678.1010183999999,3390.5050919999994,FBA79105,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-12,Amazon,B0CM6WH4ZT,6.0,5927.97,5927.97,678.1010183999999,4068.6061103999996,FBA79105,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-12,D2C - Audio Array,B0CM6WH4ZT,2.0,2513.559,2513.559,678.1010183999999,1356.2020367999999,FBA79105,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-12,Flipkart,B0CM6WH4ZT,0.0,0.0,0.0,678.1010183999999,0.0,FBA79105,MAPPED,Audio Interface,Audio Interface,,Medium
Week 29,Audio Array,AI-13,1p Sales,B0G53H49BS,43.0,104667.8,104667.8,1544.91011775,66431.13506325,FBA79961,MAPPED,Audio Mixer,4 channels Mixer,,Core
Week 29,Audio Array,AI-13,Amazon,B0G53H49BS,2.0,4913.56,4913.56,1544.91011775,3089.8202355,FBA79961,MAPPED,Audio Mixer,4 channels Mixer,,Core
Week 29,Audio Array,AI-13,Amazon,B0H1H3K6B2,1.0,2414.41,2414.41,1544.91011775,1544.91011775,FBA80128,MAPPED,Audio Mixer,04 channels Mixer,,Core
Week 29,Audio Array,AI-14,1p Sales,B0G53M9258,19.0,97193.24,97193.24,3065.1016736159995,58236.93179870399,FBA79968,MAPPED,Audio Mixer,8 channels Mixer,,Medium
Week 29,Audio Array,AI-14,Amazon,B0G53M9258,3.0,15988.98,15988.98,3065.1016736159995,9195.305020847998,FBA79968,MAPPED,Audio Mixer,8 channels Mixer,,Medium
Week 29,Audio Array,AK-37-B,1p Sales,B0GN8RQJRG,1.0,3388.98,3388.98,2261.3068296,2261.3068296,FBA79979,MAPPED,Electric Keyboard,37 Key Electronic Keyboard Black,,New
Week 29,Audio Array,AK-37-B,Amazon,B0GN8RQJRG,1.0,3388.98,3388.98,2261.3068296,2261.3068296,FBA79979,MAPPED,Electric Keyboard,37 Key Electronic Keyboard Black,,New
Week 29,Audio Array,AK-37-W,1p Sales,B0GN8MMKY1,2.0,6777.96,6777.96,2335.8554064000004,4671.710812800001,FBA79980,MAPPED,Electric Keyboard,37 Key Electronic Keyboard White,,New
Week 29,Audio Array,AK-37-W,Amazon,B0GN8MMKY1,0.0,0.0,0.0,2335.8554064000004,0.0,FBA79980,MAPPED,Electric Keyboard,37 Key Electronic Keyboard White,,New
Week 29,Audio Array,AK-61 Neo,1p Sales,B0GN8MFDGZ,7.0,29655.08,29655.08,2870.1202068,20090.8414476,FBA79981,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LED DIsplay,,New
Week 29,Audio Array,AK-61 Neo,Amazon,B0GN8MFDGZ,0.0,0.0,0.0,2870.1202068,0.0,FBA79981,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LED DIsplay,,New
Week 29,Audio Array,AK-61 Pro,1p Sales,B0GN8MPYPG,2.0,9320.34,9320.34,3317.4116676,6634.8233352,FBA79982,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LCD DIsplay,,New
Week 29,Audio Array,AK-61 Pro,Amazon,B0GN8MPYPG,0.0,0.0,0.0,3317.4116676,0.0,FBA79982,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LCD DIsplay,,New
Week 29,Audio Array,AM-C1,1p Sales,B0B4DPX2J2,111.0,265617.85,265617.85,1475.9646878294116,163832.0803490647,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C1,Amazon,B0B4DPX2J2,14.0,33140.68,33140.68,1475.9646878294116,20663.505629611762,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C1,B2B,B0B4DPX2J2,3.0,4466.95,4466.95,1475.9646878294116,4427.894063488235,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C1,Blinkit Sales,B0B4DPX2J2,6.0,13215.25,13215.25,1475.9646878294116,8855.78812697647,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C1,D2C - Audio Array,B0B4DPX2J2,1.0,2514.407,2514.407,1475.9646878294116,1475.9646878294116,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C1,Flipkart,B0B4DPX2J2,4.0,8969.49152542373,8969.49152542373,1475.9646878294116,5903.858751317646,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C10,1p Sales,B0B4K87PR4,6.0,20333.88,20333.88,2311.5221945894114,13869.133167536467,FBA75690,MAPPED,Microphone Conference,Conference Microphone,,Tail
Week 29,Audio Array,AM-C10,Amazon,B0B4K87PR4,2.0,6777.97,6777.97,2311.5221945894114,4623.044389178823,FBA75690,MAPPED,Microphone Conference,Conference Microphone,,Tail
Week 29,Audio Array,AM-C10,Flipkart,B0B4K87PR4,0.0,0.0,0.0,2311.5221945894114,0.0,FBA75690,MAPPED,Microphone Conference,Conference Microphone,,Tail
Week 29,Audio Array,AM-C11,1p Sales,B0B4G1HPL5,3.0,11946.6,11946.6,2975.579697881559,8926.739093644675,FBA75692,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11,Amazon,B0B4G1HPL5,0.0,0.0,0.0,2975.579697881559,0.0,FBA75692,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11,B2B,B0B4G1HPL5,3.0,8346.61,8346.61,2975.579697881559,8926.739093644675,FBA75692,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11,Flipkart,B0B4G1HPL5,0.0,0.0,0.0,2975.579697881559,0.0,FBA75692,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11 Pro,1p Sales,B0DN6MNS1X,2.0,8811.86,8811.86,3140.890488,6281.780976,FBA79654,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 29,Audio Array,AM-C11 Pro,Amazon,B0DN6MNS1X,0.0,0.0,0.0,3140.890488,0.0,FBA79654,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 29,Audio Array,AM-C11X,1p Sales,B0CBC7QMNV,1.0,3092.37,3092.37,2173.4006999999997,2173.4006999999997,FBA78925,MAPPED,Microphone Dynamic,XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11X,Amazon,B0CBC7QMNV,0.0,0.0,0.0,2173.4006999999997,0.0,FBA78925,MAPPED,Microphone Dynamic,XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11X,Flipkart,B0CBC7QMNV,0.0,0.0,0.0,2173.4006999999997,0.0,FBA78925,MAPPED,Microphone Dynamic,XLR Dynamic Mic,,Medium
Week 29,Audio Array,AM-C11X Pro,Amazon,B0FN7C25VS,0.0,0.0,0.0,2263.0393999999997,0.0,FBA79846,MAPPED,Microphone Dynamic,Microphone Dynamic,,Tail
Week 29,Audio Array,AM-C13,Amazon,B0BLK8DNPD,0.0,0.0,0.0,0.0,0.0,FBA76716,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 29,Audio Array,AM-C17,Amazon,B0BLKCWZQD,0.0,0.0,0.0,375.0206668058823,0.0,FBA76720,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 29,Audio Array,AM-C2,1p Sales,B0B4G19R58,9.0,29487.28,29487.28,2119.8741273970586,19078.867146573528,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C2,Amazon,B0B4G19R58,1.0,3346.61,3346.61,2119.8741273970586,2119.8741273970586,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C2,D2C - Audio Array,B0B4G19R58,1.0,3412.712,3412.712,2119.8741273970586,2119.8741273970586,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C2,Flipkart,B0B4G19R58,1.0,3590.677966101695,3590.677966101695,2119.8741273970586,2119.8741273970586,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C22,Amazon,B0BLKCSJ7Z,0.0,0.0,0.0,849.3751611646587,0.0,FBA76725,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C23,Amazon,B0BLKD4815,0.0,0.0,0.0,1694.636510988441,0.0,FBA76726,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C25,1p Sales,B0BLNCP74M,2.0,3727.12,3727.12,2157.6153433588233,4315.230686717647,FBA76728,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C27,Amazon,B0BLKB6FRR,0.0,0.0,0.0,827.5708984229998,0.0,FBA76730,MAPPED,Microphone Dynamic,Vocal Microphone,,EOL
Week 29,Audio Array,AM-C27,Flipkart,B0BLKB6FRR,0.0,0.0,0.0,827.5708984229998,0.0,FBA76730,MAPPED,Microphone Dynamic,Vocal Microphone,,EOL
Week 29,Audio Array,AM-C28,1p Sales,B0BPLWW72Y,36.0,51359.28,51359.28,874.2436631991176,31472.771875168233,FBA76862,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C28,Amazon,B0BPLWW72Y,0.0,0.0,0.0,874.2436631991176,0.0,FBA76862,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C28,B2B,B0BPLWW72Y,34.0,36754.0,36754.0,874.2436631991176,29724.284548769996,FBA76862,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C28,Flipkart,B0BPLWW72Y,0.0,0.0,0.0,874.2436631991176,0.0,FBA76862,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 29,Audio Array,AM-C29,Amazon,B0BPMN89NG,0.0,0.0,0.0,3520.678633199117,0.0,FBA77011,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C3,1p Sales,B0B4G8ZB64,7.0,6156.77,6156.77,659.7098370441175,4617.968859308823,FBA75675,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 29,Audio Array,AM-C3,Amazon,B0B4G8ZB64,0.0,0.0,0.0,659.7098370441175,0.0,FBA75675,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 29,Audio Array,AM-C3,Flipkart,B0B4G8ZB64,0.0,0.0,0.0,659.7098370441175,0.0,FBA75675,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 29,Audio Array,AM-C30,1p Sales,B0C4YTNJG7,1.0,1694.07,1694.07,3196.1775,3196.1775,FBA78203,MAPPED,Microphone Condenser,RGB USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C30,Amazon,B0C4YTNJG7,0.0,0.0,0.0,3196.1775,0.0,FBA78203,MAPPED,Microphone Condenser,RGB USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C30,Flipkart,B0C4YTNJG7,0.0,0.0,0.0,3196.1775,0.0,FBA78203,MAPPED,Microphone Condenser,RGB USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C31,Amazon,B0C4YT43Z3,1.0,1863.56,1863.56,3835.413,3835.413,FBA78204,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C31,Flipkart,B0C4YT43Z3,0.0,0.0,0.0,3835.413,0.0,FBA78204,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C32,Amazon,B0C539RBGL,0.0,0.0,0.0,2620.86555,0.0,FBA78205,MAPPED,Microphone Condenser,RGB USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C33,Amazon,B0C5957W3P,0.0,0.0,0.0,461.31728178529414,0.0,FBA78420,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 29,Audio Array,AM-C36,Amazon,B0C598Q6PT,0.0,0.0,0.0,454.2858688058824,0.0,FBA78423,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 29,Audio Array,AM-C37,Flipkart,B0C55MY66L,0.0,0.0,0.0,3103.4267978815587,0.0,FBA78424,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,EOL
Week 29,Audio Array,AM-C39,1p Sales,B0CBCB82MT,9.0,12195.72,12195.72,734.122339149,6607.1010523410005,FBA78960,MAPPED,Microphone Condenser,XLR Microphone Kit - Tripod,,Medium
Week 29,Audio Array,AM-C39,Amazon,B0CBCB82MT,1.0,1314.43,1314.43,734.122339149,734.122339149,FBA78960,MAPPED,Microphone Condenser,XLR Microphone Kit - Tripod,,Medium
Week 29,Audio Array,AM-C39,Flipkart,B0CBCB82MT,2.0,2893.220338983051,2893.220338983051,734.122339149,1468.244678298,FBA78960,MAPPED,Microphone Condenser,XLR Microphone Kit - Tripod,,Medium
Week 29,Audio Array,AM-C3a,1p Sales,B0CH4R1V6S,2.0,1354.24,1354.24,521.6161679999999,1043.2323359999998,FBA79016,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 29,Audio Array,AM-C3a,Amazon,B0CH4R1V6S,0.0,0.0,0.0,521.6161679999999,0.0,FBA79016,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 29,Audio Array,AM-C3a,Flipkart,B0CH4R1V6S,0.0,0.0,0.0,521.6161679999999,0.0,FBA79016,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 29,Audio Array,AM-C4,1p Sales,B0B4DS678Q,0.0,0.0,0.0,1700.7349906280472,0.0,FBA75676,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C4,Amazon,B0B4DS678Q,0.0,0.0,0.0,1700.7349906280472,0.0,FBA75676,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C4,Flipkart,B0B4DS678Q,0.0,0.0,0.0,1700.7349906280472,0.0,FBA75676,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C40,Flipkart,B0CBCB9S14,0.0,0.0,0.0,0.0,0.0,FBA78961,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,EOL
Week 29,Audio Array,AM-C41,1p Sales,B0CH4PMR8K,6.0,8130.48,8130.48,1043.2323359999998,6259.394015999998,FBA79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C41,Amazon,B0CH4PMR8K,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C41,Amazon,B0FLYHJ6DK,0.0,0.0,0.0,1043.2323359999998,0.0,FBK79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C41,Flipkart,B0CH4PMR8K,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 29,Audio Array,AM-C42,1p Sales,B0CH4T2BJD,1.0,1990.68,1990.68,1499.646483,1499.646483,FBA79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C42,Amazon,B0CH4T2BJD,0.0,0.0,0.0,1499.646483,0.0,FBA79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C42,Amazon,B0FLYJFC22,0.0,0.0,0.0,1499.646483,0.0,FBK79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C42,Flipkart,B0CH4T2BJD,0.0,0.0,0.0,1499.646483,0.0,FBA79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C43,1p Sales,B0CH4RNWJX,24.0,50827.2,50827.2,1304.0404199999998,31296.970079999996,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C43,Amazon,B0CH4RNWJX,0.0,0.0,0.0,1304.0404199999998,0.0,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C43,D2C - Audio Array,B0CH4RNWJX,1.0,2244.915,2244.915,1304.0404199999998,1304.0404199999998,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C43,Flipkart,B0CH4RNWJX,1.0,2294.915254237288,2294.915254237288,1304.0404199999998,1304.0404199999998,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 29,Audio Array,AM-C44,1p Sales,B0CM9KJZWQ,4.0,15928.8,15928.8,2738.484882,10953.939528,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C44,Amazon,B0CM9KJZWQ,0.0,0.0,0.0,2738.484882,0.0,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C44,B2B,B0CM9KJZWQ,3.0,8008.47,8008.47,2738.484882,8215.454646,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C44,Flipkart,B0CM9KJZWQ,0.0,0.0,0.0,2738.484882,0.0,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C44 Pro,1p Sales,B0DN6PFWNK,1.0,4405.93,4405.93,3277.450944,3277.450944,FBA79655,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 29,Audio Array,AM-C44 Pro,Amazon,B0DN6PFWNK,0.0,0.0,0.0,3277.450944,0.0,FBA79655,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 29,Audio Array,AM-C45,1p Sales,B0D3LZWTHV,4.0,11691.52,11691.52,2021.2626509999998,8085.050603999999,FBA79379,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C45,Amazon,B0D3LZWTHV,0.0,0.0,0.0,2021.2626509999998,0.0,FBA79379,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C45,B2B,B0D3LZWTHV,3.0,5847.46,5847.46,2021.2626509999998,6063.787952999999,FBA79379,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C45,Flipkart,B0D3LZWTHV,0.0,0.0,0.0,2021.2626509999998,0.0,FBA79379,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 29,Audio Array,AM-C45 Pro,1p Sales,B0DN6LJZBR,1.0,3388.98,3388.98,2458.0882079999997,2458.0882079999997,FBA79653,MAPPED,Microphone Dynamic,Microphone Dynamic,,Medium
Week 29,Audio Array,AM-C45 Pro,Amazon,B0DN6LJZBR,0.0,0.0,0.0,2458.0882079999997,0.0,FBA79653,MAPPED,Microphone Dynamic,Microphone Dynamic,,Medium
Week 29,Audio Array,AM-C46,1p Sales,B0D3M1B4Z8,19.0,56339.82,56339.82,2021.2626509999998,38403.990369,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 29,Audio Array,AM-C46,Amazon,B0D3M1B4Z8,0.0,0.0,0.0,2021.2626509999998,0.0,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 29,Audio Array,AM-C46,B2B,B0D3M1B4Z8,3.0,5961.86,5961.86,2021.2626509999998,6063.787952999999,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 29,Audio Array,AM-C46,Blinkit Sales,B0D3M1B4Z8,4.0,11861.02,11861.02,2021.2626509999998,8085.050603999999,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 29,Audio Array,AM-C46,Flipkart,B0D3M1B4Z8,1.0,3251.694915254237,3251.694915254237,2021.2626509999998,2021.2626509999998,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 29,Audio Array,AM-C47,1p Sales,B0FF9R3GKK,1.0,2414.41,2414.41,1693.3496543999997,1693.3496543999997,FBA79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C47,Amazon,B0FF9R3GKK,0.0,0.0,0.0,1693.3496543999997,0.0,FBA79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 29,Audio Array,AM-C47,Amazon,B0FJS57732,0.0,0.0,0.0,1693.3,0.0,FBM79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,New
Week 29,Audio Array,AM-C48,1p Sales,B0G4DNF8RZ,6.0,16774.56,16774.56,1956.06063,11736.36378,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 29,Audio Array,AM-C48,Amazon,B0G4DNF8RZ,1.0,0.0,0.0,1956.06063,1956.06063,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 29,Audio Array,AM-C49,Amazon,B0GW8Z556N,4.0,3047.46,3047.46,534.6565721999999,2138.6262887999997,FBA79996,MAPPED,Microphone Dynamic,Vocal Microphone,,New
Week 29,Audio Array,AM-C5,1p Sales,B0B4KC7VBM,35.0,74123.0,74123.0,1291.959696295941,45218.589370357935,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
