account,asin,month,storage_fee,ltsf_fee,avg_qty_on_hand
AUDIOARRAY,B0B4DPX2J2,2026-08,1799.209,0.0,112.5
AUDIOARRAY,B0B4DS678Q,2026-08,67.6418,0.0,13.290000000000001
AUDIOARRAY,B0B4G19R58,2026-08,461.3839,0.0,18.45
AUDIOARRAY,B0B4G1HPL5,2026-08,18.416700000000002,0.0,2.71
AUDIOARRAY,B0B4G59Y8W,2026-08,147.6462,0.0,30.86
AUDIOARRAY,B0B4G5JG4P,2026-08,308.2509,0.0,34.88
AUDIOARRAY,B0B4G763WS,2026-08,81.0371,0.0,11.75
AUDIOARRAY,B0B4G7VWXD,2026-08,162.3515,0.0,30.3
AUDIOARRAY,B0B4G8PH2P,2026-08,93.29950000000001,0.0,9.290000000000001
AUDIOARRAY,B0B4G8ZB64,2026-08,12.498099999999999,0.0,3.67
AUDIOARRAY,B0B4G94VP3,2026-08,13.200199999999999,0.0,5.3100000000000005
AUDIOARRAY,B0B4JRQP22,2026-08,403.7398,0.0,19.61
AUDIOARRAY,B0B4K87PR4,2026-08,24.948999999999998,0.0,12.81
AUDIOARRAY,B0B4KC7VBM,2026-08,129.5953,0.0,28.71
AUDIOARRAY,B0BLJVJ2GN,2026-08,69.8607,0.0,16.07
AUDIOARRAY,B0BLK8DNPD,2026-08,0.7317,0.0,6.39
AUDIOARRAY,B0BLKB6FRR,2026-08,0.9973,0.0,1.42
AUDIOARRAY,B0BLKBJ5HN,2026-08,162.4932,0.0,10.610000000000001
AUDIOARRAY,B0BLKCSJ7Z,2026-08,0.2124,0.0,0.06
AUDIOARRAY,B0BLKCWZQD,2026-08,0.1416,0.0,0.81
AUDIOARRAY,B0BLKD4815,2026-08,0.236,0.0,1.03
AUDIOARRAY,B0BLRK37TB,2026-08,3.7294,0.0,1.49
AUDIOARRAY,B0BLS63XCL,2026-08,7.9603,0.0,0.77
AUDIOARRAY,B0BPLWW72Y,2026-08,12.9112,0.0,12.65
AUDIOARRAY,B0BPLZ5CGV,2026-08,229.4624,0.0,43.54
AUDIOARRAY,B0BPM2T7BQ,2026-08,22.2286,0.0,4.39
AUDIOARRAY,B0BPMN89NG,2026-08,7.4292,0.0,1.64
AUDIOARRAY,B0BQ7H7418,2026-08,113.4918,0.0,11.48
AUDIOARRAY,B0C4YTNJG7,2026-08,15.2066,0.0,1.48
AUDIOARRAY,B0C539RBGL,2026-08,0.773,0.0,0.16
AUDIOARRAY,B0C5957W3P,2026-08,0.0,0.0,4.48
AUDIOARRAY,B0C598Q6PT,2026-08,0.1888,0.0,6.39
AUDIOARRAY,B0C59G1C4N,2026-08,16.1332,0.0,1.0
AUDIOARRAY,B0CBC7QMNV,2026-08,30.8677,76.51,4.49
AUDIOARRAY,B0CBCB82MT,2026-08,110.6656,0.0,18.4
AUDIOARRAY,B0CF5R3V95,2026-08,294.8565,0.0,35.09
AUDIOARRAY,B0CF5RRTDJ,2026-08,150.0058,0.0,15.51
AUDIOARRAY,B0CF5SHL15,2026-08,82.8249,195.44,6.4799999999999995
AUDIOARRAY,B0CF5TCQKL,2026-08,151.9419,0.0,9.03
AUDIOARRAY,B0CH4PMR8K,2026-08,6.7565,0.0,1.32
AUDIOARRAY,B0CH4R1V6S,2026-08,26.8018,0.0,7.0
AUDIOARRAY,B0CH4RNWJX,2026-08,187.3648,0.0,15.06
AUDIOARRAY,B0CH4RT4P8,2026-08,84.6131,0.0,15.01
AUDIOARRAY,B0CH4T2BJD,2026-08,58.5782,0.0,4.39
AUDIOARRAY,B0CH4VCD6R,2026-08,205.91819999999998,0.0,48.26
AUDIOARRAY,B0CJR76Y7G,2026-08,8.5445,33.97,3.71
AUDIOARRAY,B0CKHVHVQ1,2026-08,129.631,0.0,37.89
AUDIOARRAY,B0CM6NTWBP,2026-08,42.3155,0.0,10.16
AUDIOARRAY,B0CM6NVLT9,2026-08,44.3628,0.0,16.25
AUDIOARRAY,B0CM6WH4ZT,2026-08,82.182,0.0,35.9
AUDIOARRAY,B0CM9HYVDM,2026-08,58.035399999999996,0.0,18.23
AUDIOARRAY,B0CM9KJZWQ,2026-08,58.8442,0.0,14.4
AUDIOARRAY,B0CM9L1QZG,2026-08,13.914299999999999,0.0,23.42
AUDIOARRAY,B0CM9P5CCK,2026-08,6.4791,47.2,8.14
AUDIOARRAY,B0CX1XK5R6,2026-08,16.192,0.0,1.0
AUDIOARRAY,B0D3LZWTHV,2026-08,138.41740000000001,78.62,20.0
AUDIOARRAY,B0D3M1B4Z8,2026-08,313.9031,0.0,19.55
AUDIOARRAY,B0D3M86SH1,2026-08,89.446,0.0,11.120000000000001
AUDIOARRAY,B0D3Q2T5XX,2026-08,36.780300000000004,0.0,4.45
AUDIOARRAY,B0DFMKY4TT,2026-08,104.1746,0.0,20.58
AUDIOARRAY,B0DFMLQBMC,2026-08,0.1003,0.0,1.46
AUDIOARRAY,B0DFMLS8JG,2026-08,180.85649999999998,0.0,25.080000000000002
AUDIOARRAY,B0DFMLXD9S,2026-08,62.9684,275.18,8.48
AUDIOARRAY,B0DFMMTWLY,2026-08,69.01689999999999,0.0,13.76
AUDIOARRAY,B0DFMNGFTD,2026-08,91.1216,0.0,5.0
AUDIOARRAY,B0DFMQCGT1,2026-08,14.923599999999999,0.0,9.0
AUDIOARRAY,B0DN6LJZBR,2026-08,30.189,0.0,1.55
AUDIOARRAY,B0DN6MNS1X,2026-08,201.19119999999998,1759.34,12.42
AUDIOARRAY,B0DN6PFWNK,2026-08,116.92600000000002,0.0,2.87
AUDIOARRAY,B0DT6T6N6B,2026-08,74.6638,0.0,77.64
AUDIOARRAY,B0DXFPM4N2,2026-08,1651.4446,0.0,28.32
AUDIOARRAY,B0F2HYY7JF,2026-08,0.0472,0.0,0.03
AUDIOARRAY,B0FF9R3GKK,2026-08,5.4052,0.0,0.62
AUDIOARRAY,B0FFB6YJM1,2026-08,875.7529,0.0,73.41
AUDIOARRAY,B0FG88HVQ8,2026-08,891.3289,0.0,170.64000000000001
AUDIOARRAY,B0FJ2DT13L,2026-08,116.0292,0.0,3.79
AUDIOARRAY,B0FJ2HZCVN,2026-08,214.55689999999998,0.0,5.0
AUDIOARRAY,B0FJ2J6MTF,2026-08,215.4775,0.0,6.03
AUDIOARRAY,B0FJ2JJZL3,2026-08,162.1336,0.0,1.19
AUDIOARRAY,B0FJ2K95XT,2026-08,41.908,0.0,1.55
AUDIOARRAY,B0FJ2LQT7K,2026-08,147.4861,868.92,6.1
AUDIOARRAY,B0FJ8PZ9H7,2026-08,90.0481,460.57,2.77
AUDIOARRAY,B0FJ8S53GW,2026-08,64.3792,0.0,3.35
AUDIOARRAY,B0FJ8S5XJ8,2026-08,191.5902,0.0,8.61
AUDIOARRAY,B0FJ8T4WXM,2026-08,65.1872,428.45,2.3899999999999997
AUDIOARRAY,B0FJ8TSQK1,2026-08,424.1259,0.0,13.59
AUDIOARRAY,B0FJ8TWCQZ,2026-08,83.911,666.95,1.3900000000000001
AUDIOARRAY,B0FJ8W5Y9Q,2026-08,78.5589,0.0,2.68
AUDIOARRAY,B0FJ8Z1W81,2026-08,84.5424,0.0,3.0
AUDIOARRAY,B0FJS57732,2026-08,581.8921,0.0,35.07
AUDIOARRAY,B0FJS7JZ4V,2026-08,140.7952,0.0,11.74
AUDIOARRAY,B0FLYHJ6DK,2026-08,26.1587,67.94,4.9
AUDIOARRAY,B0FLYJFC22,2026-08,155.7836,0.0,12.0
AUDIOARRAY,B0FN7B3KWS,2026-08,849.2484999999999,0.0,4.84
AUDIOARRAY,B0FN7C25VS,2026-08,25.9285,0.0,0.71
AUDIOARRAY,B0FN7FYZM3,2026-08,37.6833,0.0,1.0
AUDIOARRAY,B0FPR7VFCH,2026-08,2.1774,0.0,7.75
AUDIOARRAY,B0FPR962YS,2026-08,0.9678,0.0,3.29
AUDIOARRAY,B0FQBTRM28,2026-08,112.98450000000001,0.0,6.74
AUDIOARRAY,B0FQBWV1ST,2026-08,180.373,206.8,12.48
AUDIOARRAY,B0FQBX8J17,2026-08,401.9226,0.0,76.32
AUDIOARRAY,B0FQBXS6Y2,2026-08,227.2553,0.0,24.720000000000002
AUDIOARRAY,B0FQJWWDVK,2026-08,61.9712,0.0,18.91
AUDIOARRAY,B0FR5DLXH9,2026-08,38.3735,0.0,13.36
AUDIOARRAY,B0FTVQQVDC,2026-08,1217.6407,0.0,11.74
AUDIOARRAY,B0FTVS34SD,2026-08,413.7468,0.0,6.0
AUDIOARRAY,B0FTVSH458,2026-08,166.48829999999998,0.0,4.41
AUDIOARRAY,B0FTVV1QJY,2026-08,467.3091,0.0,7.43
AUDIOARRAY,B0FTVVLNS9,2026-08,41.7548,0.0,0.71
AUDIOARRAY,B0FVM17Q4W,2026-08,16.546,0.0,14.58
AUDIOARRAY,B0G2C2RCXN,2026-08,77.721,0.0,111.67999999999999
AUDIOARRAY,B0G39ZHDYP,2026-08,395.8792,0.0,24.71
AUDIOARRAY,B0G3B152FR,2026-08,27.1443,0.0,13.059999999999999
AUDIOARRAY,B0G3B677Z5,2026-08,436.5896,0.0,2.23
AUDIOARRAY,B0G3Q517Y2,2026-08,12.987899999999998,23.6,13.81
AUDIOARRAY,B0G3Q59X8C,2026-08,20.3521,70.8,37.26
AUDIOARRAY,B0G4DNF8RZ,2026-08,304.2853,0.0,20.45
AUDIOARRAY,B0G53CB72D,2026-08,185.9313,0.0,1.0
AUDIOARRAY,B0G53H49BS,2026-08,649.7123,0.0,72.07
AUDIOARRAY,B0G53KWRVW,2026-08,65.13419999999999,0.0,1.25
AUDIOARRAY,B0G53LZNY3,2026-08,294.0125,0.0,25.99
AUDIOARRAY,B0G53M9258,2026-08,202.365,0.0,15.17
AUDIOARRAY,B0G53PRM34,2026-08,567.7966,0.0,12.81
AUDIOARRAY,B0GCP1J2HC,2026-08,71.8553,0.0,3.06
AUDIOARRAY,B0GD8JSPB1,2026-08,1513.0152,0.0,25.24
AUDIOARRAY,B0GKPXQ8G3,2026-08,15.714099999999998,0.0,15.709999999999999
AUDIOARRAY,B0GMPGNXX3,2026-08,255.6981,0.0,83.39
AUDIOARRAY,B0GN2LHJY4,2026-08,106.69399999999999,0.0,4.0
AUDIOARRAY,B0GN8MFDGZ,2026-08,1785.3334,0.0,19.810000000000002
AUDIOARRAY,B0GN8MMKY1,2026-08,233.5043,0.0,14.51
AUDIOARRAY,B0GN8MPYPG,2026-08,93.0335,0.0,1.13
AUDIOARRAY,B0GN8RQJRG,2026-08,155.8549,0.0,12.100000000000001
AUDIOARRAY,B0GN97RFPR,2026-08,432.0169,0.0,8.3
AUDIOARRAY,B0GNM35G8X,2026-08,34.0602,114.19,25.32
AUDIOARRAY,B0GW8R2RYM,2026-08,148.9034,0.0,38.379999999999995
AUDIOARRAY,B0GW8VBCBL,2026-08,124.2847,0.0,51.0
AUDIOARRAY,B0GW8XGPB2,2026-08,23.6154,0.0,3.0
AUDIOARRAY,B0GW8YC59C,2026-08,3.4049,0.0,1.16
AUDIOARRAY,B0GW8Z556N,2026-08,69.9847,0.0,28.78
AUDIOARRAY,B0GW8ZQRFK,2026-08,137.93349999999998,0.0,34.94
AUDIOARRAY,B0GW92316G,2026-08,171.716,0.0,8.03
AUDIOARRAY,B0GW92TQGV,2026-08,25.5863,0.0,3.26
AUDIOARRAY,B0GW92TTMS,2026-08,86.348,0.0,8.07
AUDIOARRAY,B0GW92TVVC,2026-08,4.166,0.0,2.55
AUDIOARRAY,B0GW96CQMG,2026-08,141.59210000000002,0.0,5.0
AUDIOARRAY,B0GW96SHSK,2026-08,96.9755,0.0,9.0
AUDIOARRAY,B0GXP7LJ75,2026-08,0.8733,0.0,0.54
AUDIOARRAY,B0GXP97CZG,2026-08,83.952,0.0,9.93
AUDIOARRAY,B0GXPBHDRF,2026-08,311.4549,0.0,11.450000000000001
AUDIOARRAY,B0GXPGBQB1,2026-08,216.0264,0.0,3.0
AUDIOARRAY,B0GXY7YJWP,2026-08,0.0,0.0,0.23
AUDIOARRAY,B0GY827J9C,2026-08,330.6202,0.0,5.0600000000000005
AUDIOARRAY,B0GY857139,2026-08,310.76460000000003,0.0,4.99
AUDIOARRAY,B0GY86ZT1X,2026-08,176.0355,0.0,8.0
AUDIOARRAY,B0H1H3K6B2,2026-08,184.397,0.0,21.23
AUDIOARRAY,B0H1MTP2ZP,2026-08,146.5185,0.0,2.62
AUDIOARRAY,B0H2FCK54H,2026-08,310.45189999999997,0.0,1.58
AUDIOARRAY,B0H2Z6R6V8,2026-08,542.9644999999999,0.0,4.909999999999999
AUDIOARRAY,B0H2ZCQFTZ,2026-08,543.5661,0.0,4.97
AUDIOARRAY,B0H3LHF2WW,2026-08,132.6286,0.0,51.519999999999996
CAMBIUMRETAIL,B001J1772I,2026-08,6.9334999999999996,0.0,1.32
CAMBIUMRETAIL,B002LZUAFM,2026-08,15.065199999999999,0.0,2.77
CAMBIUMRETAIL,B003R7JYDM,2026-08,0.5311,0.0,0.13
CAMBIUMRETAIL,B004D4S7AY,2026-08,938.7904000000001,0.0,157.0
CAMBIUMRETAIL,B004LPOYRA,2026-08,0.7967,0.0,0.26
CAMBIUMRETAIL,B0058XWUHA,2026-08,34.0191,0.0,9.4
CAMBIUMRETAIL,B00786VY22,2026-08,0.8379,0.0,0.45
CAMBIUMRETAIL,B007NM84PQ,2026-08,63.476,0.0,22.33
CAMBIUMRETAIL,B008AXYWHQ,2026-08,3151.9383,0.0,830.03
CAMBIUMRETAIL,B00944CXEY,2026-08,12.5688,0.0,6.3999999999999995
CAMBIUMRETAIL,B00AFTT8KE,2026-08,40.698499999999996,0.0,12.11
CAMBIUMRETAIL,B00AFTTQ8I,2026-08,0.8556,0.0,0.25
CAMBIUMRETAIL,B00AFTTQQ0,2026-08,0.2597,0.0,0.09
CAMBIUMRETAIL,B00AG37H8Y,2026-08,33.4294,0.0,12.18
CAMBIUMRETAIL,B00AMWDOEK,2026-08,1.5285,0.0,1.67
CAMBIUMRETAIL,B00DUCIK7U,2026-08,7.1876,0.0,3.0300000000000002
CAMBIUMRETAIL,B00EVZ83J0,2026-08,32.2017,0.0,8.9
CAMBIUMRETAIL,B00H2ZDX00,2026-08,2806.5251,0.0,766.96
CAMBIUMRETAIL,B00HVBJ6W4,2026-08,997.8734,0.0,345.86
CAMBIUMRETAIL,B00NVAWTLY,2026-08,723.444,0.0,200.51
CAMBIUMRETAIL,B00PW3J8LM,2026-08,7.2228,0.0,5.9399999999999995
CAMBIUMRETAIL,B00WM0CF4A,2026-08,112.1486,0.0,22.67
CAMBIUMRETAIL,B012R0UNAW,2026-08,9.4356,0.0,5.0
CAMBIUMRETAIL,B01487C7CO,2026-08,89.1511,0.0,24.37
CAMBIUMRETAIL,B017SN1OI8,2026-08,2018.574,0.0,554.88
CAMBIUMRETAIL,B01GZZYSRO,2026-08,9.2704,0.0,3.58
CAMBIUMRETAIL,B01GZZZ328,2026-08,7.559099999999999,27.88,3.0
CAMBIUMRETAIL,B01KNMEVDG,2026-08,4.3845,0.0,1.4500000000000002
CAMBIUMRETAIL,B01KPYI0YS,2026-08,0.36,0.0,1.0
CAMBIUMRETAIL,B01MTYS3BW,2026-08,4.349,0.0,1.35
CAMBIUMRETAIL,B06VV5QB6Q,2026-08,210.4392,0.0,54.339999999999996
CAMBIUMRETAIL,B0769YW2KN,2026-08,5.5469,0.0,4.58
CAMBIUMRETAIL,B077SMJP9Z,2026-08,18.988999999999997,45.33,5.38
CAMBIUMRETAIL,B077SN2LNP,2026-08,18.3341,0.0,3.0
CAMBIUMRETAIL,B078Y2PJL4,2026-08,1.9827,0.0,1.6099999999999999
CAMBIUMRETAIL,B079DC27J5,2026-08,19.101,0.0,15.8
CAMBIUMRETAIL,B079XB5RXH,2026-08,39.9549,0.0,10.92
CAMBIUMRETAIL,B07CSNG8XL,2026-08,323.848,0.0,84.45
CAMBIUMRETAIL,B07FDZ1YVJ,2026-08,6.6564,0.0,2.0
CAMBIUMRETAIL,B07FDZ6QZM,2026-08,74.9005,0.0,3.0
CAMBIUMRETAIL,B07H4ZMTML,2026-08,0.3895,0.0,0.13
CAMBIUMRETAIL,B07LDJJ4JP,2026-08,41.750299999999996,0.0,25.700000000000003
CAMBIUMRETAIL,B07M6LP3F9,2026-08,1.7821,0.0,1.0
CAMBIUMRETAIL,B07M7P7VLX,2026-08,3.7475,0.0,1.3
CAMBIUMRETAIL,B07MFZ6S2Q,2026-08,64.3316,0.0,16.66
CAMBIUMRETAIL,B07MM5MH6F,2026-08,84.74289999999999,0.0,21.34
CAMBIUMRETAIL,B07QSK7DHR,2026-08,5.0039,0.0,2.89
CAMBIUMRETAIL,B07RMH1BMS,2026-08,25.4102,0.0,14.84
CAMBIUMRETAIL,B07RZ1R1HJ,2026-08,79.4498,0.0,20.46
CAMBIUMRETAIL,B07SV6HR8T,2026-08,3.9065,0.0,2.0
CAMBIUMRETAIL,B07SV6Q9QX,2026-08,3.989,0.0,2.0
CAMBIUMRETAIL,B07SW9C6ZH,2026-08,4.0717,0.0,2.0
CAMBIUMRETAIL,B07SW9WNP5,2026-08,2.7379,23.6,1.3599999999999999
CAMBIUMRETAIL,B07SXDRFK2,2026-08,6.0012,47.2,3.0
CAMBIUMRETAIL,B07SXFRLZZ,2026-08,1.7938999999999998,0.0,1.19
CAMBIUMRETAIL,B07SYFYGR6,2026-08,3.9537,0.0,2.0
CAMBIUMRETAIL,B07SYSQJDN,2026-08,3.7531,0.0,2.0
CAMBIUMRETAIL,B07SZSVT1F,2026-08,2.1774,0.0,1.1
CAMBIUMRETAIL,B07T1X89FZ,2026-08,9.9194,43.5,2.52
CAMBIUMRETAIL,B07T1X8TKH,2026-08,17.690800000000003,63.03,3.49
CAMBIUMRETAIL,B07T1X96CL,2026-08,2.1775,0.0,1.32
CAMBIUMRETAIL,B07T2XY7V5,2026-08,4.5674,23.6,2.39
CAMBIUMRETAIL,B07T2XYHYD,2026-08,5.3816999999999995,47.2,2.78
CAMBIUMRETAIL,B07T3ZLNM3,2026-08,11.731,0.0,3.0300000000000002
CAMBIUMRETAIL,B07T3ZPD9X,2026-08,4.7089,23.6,2.39
CAMBIUMRETAIL,B07T53T1KV,2026-08,3.4698,0.0,2.0
CAMBIUMRETAIL,B07T62VK1C,2026-08,12.8109,84.22,3.39
CAMBIUMRETAIL,B07T62XNWY,2026-08,7.3052,0.0,1.42
CAMBIUMRETAIL,B07T63MQ9G,2026-08,14.9175,138.18,4.77
CAMBIUMRETAIL,B07T64HT6R,2026-08,1.2982,0.0,0.68
CAMBIUMRETAIL,B07T655VD8,2026-08,7.8128,43.19,2.0
CAMBIUMRETAIL,B07WGWGMBM,2026-08,659.5842,0.0,172.9
CAMBIUMRETAIL,B07WQ9WRJ9,2026-08,283.39639999999997,0.0,71.83
CAMBIUMRETAIL,B0846PC77Q,2026-08,29.7878,89.2,7.57
CAMBIUMRETAIL,B0846Q1JT5,2026-08,19.2606,0.0,5.22
CAMBIUMRETAIL,B084CG2ZVZ,2026-08,22.264000000000003,0.0,5.39
CAMBIUMRETAIL,B086K654H9,2026-08,0.4485,0.0,0.12
CAMBIUMRETAIL,B088NYP2LX,2026-08,2.5079,0.0,1.0
CAMBIUMRETAIL,B08HGVDKFH,2026-08,13.076600000000001,120.92,2.39
CAMBIUMRETAIL,B08QTW81S9,2026-08,20.1223,0.0,5.1899999999999995
CAMBIUMRETAIL,B08QVCPDVT,2026-08,158.297,0.0,39.5
CAMBIUMRETAIL,B08SW1LBDF,2026-08,29.8765,0.0,1.77
CAMBIUMRETAIL,B08V3TK36Z,2026-08,0.4013,0.0,0.1
CAMBIUMRETAIL,B08XBYKWW3,2026-08,7.8898,0.0,3.77
CAMBIUMRETAIL,B08XR6CP96,2026-08,10.4921,0.0,1.1
CAMBIUMRETAIL,B09BBK2LV4,2026-08,5.5232,0.0,1.77
CAMBIUMRETAIL,B09CSXR4TR,2026-08,15.6197,43.53,3.9699999999999998
CAMBIUMRETAIL,B09GYQ4RS7,2026-08,80.677,0.0,20.96
CAMBIUMRETAIL,B09MC1Z4VS,2026-08,18.9484,0.0,2.35
CAMBIUMRETAIL,B09NC2NFR9,2026-08,0.2419,0.0,0.06
CAMBIUMRETAIL,B09SHQSHBF,2026-08,37.9251,0.0,9.55
CAMBIUMRETAIL,B0B75LLWV6,2026-08,5.2519,0.0,1.35
CAMBIUMRETAIL,B0BFXL8ZP9,2026-08,74.16810000000001,0.0,19.259999999999998
CAMBIUMRETAIL,B0BFXSX4JZ,2026-08,1.3217999999999999,0.0,0.8300000000000001
CAMBIUMRETAIL,B0BQ34DFX7,2026-08,0.11800000000000001,0.0,0.12
CAMBIUMRETAIL,B0BQ34TRDX,2026-08,43.0353,0.0,11.1
CAMBIUMRETAIL,B0BQ35JRM3,2026-08,6.5855,0.0,1.8399999999999999
CAMBIUMRETAIL,B0BQZG6C28,2026-08,6.5677,0.0,1.0
CAMBIUMRETAIL,B0BR5DZQSN,2026-08,4.5908,25.32,2.0
CAMBIUMRETAIL,B0BS4BHNVN,2026-08,19.5615,0.0,5.29
CAMBIUMRETAIL,B0C77PPS9S,2026-08,26.2474,0.0,7.1
CAMBIUMRETAIL,B0C77Q5TQ5,2026-08,59.9018,0.0,2.31
CAMBIUMRETAIL,B0C7MZBL4R,2026-08,13.165,0.0,1.23
CAMBIUMRETAIL,B0C7WKTMFC,2026-08,5.5055,0.0,3.74
CAMBIUMRETAIL,B0C7WL5TJY,2026-08,0.2065,0.0,0.13
CAMBIUMRETAIL,B0C86FJGB6,2026-08,18.6292,0.0,12.46
CAMBIUMRETAIL,B0C89RHY4W,2026-08,5.523199999999999,0.0,4.640000000000001
CAMBIUMRETAIL,B0CBCWGTGR,2026-08,2.7146,0.0,1.45
CAMBIUMRETAIL,B0CCHHGG9B,2026-08,10.415,0.0,4.84
CAMBIUMRETAIL,B0CCHKHCTD,2026-08,8.792300000000001,0.0,4.09
CAMBIUMRETAIL,B0CCHLL1ZJ,2026-08,8.6625,95.63,4.0
CAMBIUMRETAIL,B0CF5XZR93,2026-08,20.4233,0.0,6.390000000000001
CAMBIUMRETAIL,B0CF61X2BG,2026-08,166.2755,0.0,9.61
CAMBIUMRETAIL,B0CFBB587Z,2026-08,22.0813,0.0,6.03
CAMBIUMRETAIL,B0CFBCTN93,2026-08,45.3598,0.0,12.1
CAMBIUMRETAIL,B0CHXGWVZJ,2026-08,59.7646,0.0,15.94
CAMBIUMRETAIL,B0CHXTNMNX,2026-08,35.706199999999995,0.0,6.29
CAMBIUMRETAIL,B0CJ6ZHK1S,2026-08,10.0612,0.0,8.2
CAMBIUMRETAIL,B0CJ6ZW8F6,2026-08,4.414,0.0,9.58
CAMBIUMRETAIL,B0CJJXL9TJ,2026-08,5.3816,0.0,2.0
CAMBIUMRETAIL,B0CLH9H16G,2026-08,6.3848,0.0,2.0
CAMBIUMRETAIL,B0CQNSQ9BJ,2026-08,5.8773,0.0,2.0
CAMBIUMRETAIL,B0CR5PZRNY,2026-08,11.2,95.63,5.17
CAMBIUMRETAIL,B0CR5RR8Z6,2026-08,6.7802,0.0,2.71
CAMBIUMRETAIL,B0CR5S175Y,2026-08,3.2927,0.0,2.2199999999999998
CAMBIUMRETAIL,B0CRCTQH2C,2026-08,1.605,0.0,1.0
CAMBIUMRETAIL,B0CRCWV9DV,2026-08,68.409,0.0,18.46
CAMBIUMRETAIL,B0CRCYMKY8,2026-08,4.3668,0.0,2.7800000000000002
CAMBIUMRETAIL,B0CRCZ8TGK,2026-08,86.1176,0.0,22.48
CAMBIUMRETAIL,B0CRCZYDY6,2026-08,8.314400000000001,0.0,1.6500000000000001
CAMBIUMRETAIL,B0CRD1DRXG,2026-08,19.591,0.0,5.16
CAMBIUMRETAIL,B0CRD2CVZL,2026-08,6.727,0.0,5.19
CAMBIUMRETAIL,B0CRD3QWVJ,2026-08,21.6446,0.0,5.59
CAMBIUMRETAIL,B0CRD5XBPH,2026-08,0.7613,0.0,0.51
CAMBIUMRETAIL,B0CRD7DH79,2026-08,5.5469,0.0,3.87
CAMBIUMRETAIL,B0CRSQDJJ5,2026-08,8.1608,23.6,5.16
CAMBIUMRETAIL,B0CRT23BD5,2026-08,15.011800000000001,41.46,4.0
CAMBIUMRETAIL,B0CSK4ZCQH,2026-08,2.2659000000000002,0.0,1.38
CAMBIUMRETAIL,B0CSK63BKG,2026-08,1.1507,0.0,0.77
CAMBIUMRETAIL,B0CWRLQ99S,2026-08,1.5047,0.0,1.0
CAMBIUMRETAIL,B0CYMWQCKL,2026-08,6.6563,0.0,3.29
CAMBIUMRETAIL,B0CZ8X8CBD,2026-08,3.7058,47.2,3.16
CAMBIUMRETAIL,B0CZ8ZKPJ9,2026-08,3.2631,0.0,2.41
CAMBIUMRETAIL,B0CZ91YKMP,2026-08,3.0861,0.0,2.55
CAMBIUMRETAIL,B0CZ93BN92,2026-08,1.9945,0.0,1.29
CAMBIUMRETAIL,B0CZ93JG5X,2026-08,7.2227,0.0,1.94
CAMBIUMRETAIL,B0CZ94B6QL,2026-08,11.436,42.14,3.0
CAMBIUMRETAIL,B0CZ9BTN24,2026-08,5.9481,0.0,3.0
CAMBIUMRETAIL,B0CZ9HTWNC,2026-08,7.978,70.8,4.0
CAMBIUMRETAIL,B0D84YD59Y,2026-08,6.2431,0.0,4.07
CAMBIUMRETAIL,B0D84YY632,2026-08,141.888,0.0,25.88
CAMBIUMRETAIL,B0D85171BL,2026-08,10.4445,0.0,6.9399999999999995
CAMBIUMRETAIL,B0D853Y52R,2026-08,35.5415,0.0,6.13
CAMBIUMRETAIL,B0D854LDQM,2026-08,20.3051,0.0,13.870000000000001
CAMBIUMRETAIL,B0D8572WTJ,2026-08,36.7388,0.0,9.38
CAMBIUMRETAIL,B0D933B79H,2026-08,5.1692,23.6,3.0
CAMBIUMRETAIL,B0D9345QY7,2026-08,2.9269,0.0,1.6400000000000001
CAMBIUMRETAIL,B0D935S1B3,2026-08,7.2108,47.82,3.3600000000000003
CAMBIUMRETAIL,B0D935TKFD,2026-08,19.5675,0.0,3.1
CAMBIUMRETAIL,B0D935TWSR,2026-08,2.9858000000000002,0.0,1.7
CAMBIUMRETAIL,B0D935VW9J,2026-08,18.7058,0.0,2.64
CAMBIUMRETAIL,B0D9362N4Q,2026-08,112.1351,0.0,14.13
CAMBIUMRETAIL,B0D9363BB2,2026-08,13.1767,0.0,1.94
CAMBIUMRETAIL,B0D93652ZY,2026-08,2.5198,0.0,0.77
CAMBIUMRETAIL,B0D9369MTM,2026-08,56.3304,0.0,14.79
CAMBIUMRETAIL,B0D936CMG1,2026-08,1.2098,0.0,0.52
CAMBIUMRETAIL,B0D936FLK4,2026-08,6.089700000000001,0.0,3.58
CAMBIUMRETAIL,B0D936GPVL,2026-08,210.0426,0.0,55.84
CAMBIUMRETAIL,B0D936P9C1,2026-08,4.3136,0.0,3.63
CAMBIUMRETAIL,B0D936YHDH,2026-08,2.8089,0.0,1.26
CAMBIUMRETAIL,B0D954M6YQ,2026-08,19.9334,0.0,5.63
CAMBIUMRETAIL,B0D955B6SX,2026-08,2.3072,23.6,1.3900000000000001
CAMBIUMRETAIL,B0D955BY7N,2026-08,6.6739,47.2,3.94
CAMBIUMRETAIL,B0D955L5S7,2026-08,16.7646,23.6,10.68
CAMBIUMRETAIL,B0D955NZTN,2026-08,7.8246,0.0,4.96
CAMBIUMRETAIL,B0D955VQ4S,2026-08,4.0894,70.80000000000001,2.39
CAMBIUMRETAIL,B0D955YGX7,2026-08,8.6862,0.0,5.41
CAMBIUMRETAIL,B0D9564Z9T,2026-08,3.9242,0.0,2.56
CAMBIUMRETAIL,B0D9568856,2026-08,4.2545,0.0,2.84
CAMBIUMRETAIL,B0D9573TBX,2026-08,8.3736,0.0,5.39
