asin,sku,brand,model,seller_rank,seller_id,seller_name,is_buybox_winner,price,landed_price,shipping,is_fba,is_prime,feedback_rating,fetched_at
B0CH4RT4P8,FBA79008,Audio Array,AI-06,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,3499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ2J6MTF,FBA79822,Audio Array,KB-01 (AM-W32 + AI-12),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,4933.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ2J6MTF,FBA79822,Audio Array,KB-01 (AM-W32 + AI-12),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,4899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0B4G8PH2P,FBA75678,Audio Array,AA-01,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2149.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0B4G8PH2P,FBA75678,Audio Array,AA-01,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,2149.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0BLNCP74M,FBA76728,Audio Array,AM-C25,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2728.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ2DT13L,FBA79825,Audio Array,GB-02 (AM-C43 + AI-11),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3877.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ2DT13L,FBA79825,Audio Array,GB-02 (AM-C43 + AI-11),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,3849.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8TSQK1,FBA79830,Audio Array,GB-03 (AI-12 + AM-C43),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,3149.0,,0.0,False,False,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8TSQK1,FBA79830,Audio Array,GB-03 (AI-12 + AM-C43),2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,4075.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0B4DS678Q,FBA75676,Audio Array,AM-C4,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,1899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0B4DS678Q,FBA75676,Audio Array,AM-C4,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,1914.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CJR76Y7G,FBA79064,Audio Array,AA-25,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,849.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CJR76Y7G,FBA79064,Audio Array,AA-25,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,849.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJS7JZ4V,FBK79708,Audio Array,SB-01,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,1199.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0B4G94VP3,FBA75683,Audio Array,AA-03,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,499.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0B4G94VP3,FBA75683,Audio Array,AA-03,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0B4G94VP3,FBA75683,Audio Array,AA-03,3,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0CH4PMR8K,FBA79009,Audio Array,AM-C41,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2076.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0B4G763WS,FBA75688,Audio Array,AM-W12,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3999.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0B4G763WS,FBA75688,Audio Array,AM-W12,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,3999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0B4G763WS,FBA75688,Audio Array,AM-W12,3,A3UU1YIVA5VF6D,Other 3P (A3UU1YIVA5VF6D),False,3999.0,,0.0,True,True,54.0,2026-08-03T10:44:11.848967+00:00
B0FJ8S5XJ8,FBA79827,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,13499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0DN6LJZBR,FBA79653,Audio Array,AM-C45 Pro,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,4028.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0DN6LJZBR,FBA79653,Audio Array,AM-C45 Pro,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,3999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0CX1XK5R6,FBA79230,Audio Array,AM-W46,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,4999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0CX1XK5R6,FBA79230,Audio Array,AM-W46,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,5034.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0DFMQCGT1,FBA79465,Audio Array,AM-W21,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2949.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0DFMQCGT1,FBA79465,Audio Array,AM-W21,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,3700.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BLKB6FRR,FBA76730,Audio Array,AM-C27,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,1249.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BLKB6FRR,FBA76730,Audio Array,AM-C27,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,1299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8PZ9H7,FBA79833,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,13652.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ8PZ9H7,FBA79833,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,13599.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0B4G5JG4P,FBA75691,Audio Array,AM-W14,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,6299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0B4G5JG4P,FBA75691,Audio Array,AM-W14,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,6299.0,,0.0,True,False,91.0,2026-08-03T10:44:11.848967+00:00
B0BLKBJ5HN,FBA76742,Audio Array,AM-K1,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,9299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8S53GW,FBA79832,Audio Array,GB-05 (AM-C43 + AI-06),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,5399.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8S53GW,FBA79832,Audio Array,GB-05 (AM-C43 + AI-06),2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,5436.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BLK8DNPD,FBA76716,Audio Array,AM-C13,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GN97RFPR,FBA79848,Audio Array,AM-S2,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,7499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GN97RFPR,FBA79848,Audio Array,AM-S2,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,9579.0,,0.0,True,False,91.0,2026-08-03T10:44:11.848967+00:00
B0H1MTP2ZP,FBA80143,Audio Array,AM-S2,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,7499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FLYJFC22,FBK79010,Audio Array,AM-C42,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2367.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FLYJFC22,FBK79010,Audio Array,AM-C42,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,2349.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0BPMN89NG,FBA77011,Audio Array,AM-C29,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,1749.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0C5957W3P,FBA78420,Audio Array,AM-C33,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,449.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GNM35G8X,FBA79814,Audio Array,AH-50 Ear Cushion,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,549.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0BLKD4815,FBA76726,Audio Array,AM-C23,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,1799.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0C598Q6PT,FBA78423,Audio Array,AM-C36,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,449.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0C59G1C4N,FBA76737,Audio Array,AA-10,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0BLS63XCL,FBA76736,Audio Array,AA-09,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G4DNF8RZ,FBA79842,Audio Array,AM-C48,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,3299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G4DNF8RZ,FBA79842,Audio Array,AM-C48,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,3323.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ2HZCVN,FBA79823,Audio Array,PB-01 (AM-C11 + AI-04),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,8999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ2HZCVN,FBA79823,Audio Array,PB-01 (AM-C11 + AI-04),2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,9052.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ2K95XT,FBA79824,Audio Array,GB-01 (AM-C43 +AI-10),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,5336.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ2K95XT,FBA79824,Audio Array,GB-01 (AM-C43 +AI-10),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,5299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8W5Y9Q,FBA79831,Audio Array,GB-04 (AM-C45 + AI-06),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,6342.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ8W5Y9Q,FBA79831,Audio Array,GB-04 (AM-C45 + AI-06),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,6299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8T4WXM,FBA79834,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,9552.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ8T4WXM,FBA79834,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,9499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8TWCQZ,FBA79835,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,9352.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ8TWCQZ,FBA79835,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,9299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJ8Z1W81,FBA79836,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,6058.17,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FJ8Z1W81,FBA79836,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,8149.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FN7B3KWS,FBA79845,Audio Array,UB-02 (AM-S1 + AA-21),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,12952.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FN7B3KWS,FBA79845,Audio Array,UB-02 (AM-S1 + AA-21),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,12899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G3B677Z5,FBA79969,Audio Array,UB-03 (AM-S1 + AA-22),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,12799.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G3B677Z5,FBA79969,Audio Array,UB-03 (AM-S1 + AA-22),2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,12852.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FN7FYZM3,FBA79847,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,5173.15,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FN7FYZM3,FBA79847,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,6999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FTVSH458,FBA79905,Audio Array,PB-11 (AM-C44+AA-05+AH-45-BK),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,6499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FTVVLNS9,FBA79906,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,11499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FTVS34SD,FBA79907,Audio Array,PB-13 (AM-C43+AH-40-SL+AI-11),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,5199.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FTVS34SD,FBA79907,Audio Array,PB-13 (AM-C43+AH-40-SL+AI-11),2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,6845.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0FTVV1QJY,FBA79908,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,4599.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FTVV1QJY,FBA79908,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,5655.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GMPGNXX3,FBA79956,Audio Array,A3-XLR,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,599.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G3Q517Y2,FBA79957,Audio Array,AM-W23,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G3Q517Y2,FBA79957,Audio Array,AM-W23,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,2999.0,,0.0,False,False,100.0,2026-08-03T10:44:11.848967+00:00
B0G3Q59X8C,FBA79958,Audio Array,AM-W24,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,1730.96,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G3Q59X8C,FBA79958,Audio Array,AM-W24,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,1899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G39ZHDYP,FBA79959,Audio Array,AM-W47 Wired,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,1209.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G39ZHDYP,FBA79959,Audio Array,AM-W47 Wired,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,1199.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G3B152FR,FBA79960,Audio Array,AM-W47 Wireless,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,1914.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G3B152FR,FBA79960,Audio Array,AM-W47 Wireless,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,1899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53H49BS,FBA79961,Audio Array,AI-13,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2799.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53H49BS,FBA79961,Audio Array,AI-13,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2905.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G53LZNY3,FBA79962,Audio Array,BE-4T,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,5336.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G53LZNY3,FBA79962,Audio Array,BE-4T,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,5299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53CB72D,FBA79963,Audio Array,AM-Pro8,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,20999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53M9258,FBA79968,Audio Array,AI-14,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,5999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53M9258,FBA79968,Audio Array,AI-14,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,8052.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G53PRM34,FBA79965,Audio Array,AM-Mix6,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,8352.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G53PRM34,FBA79965,Audio Array,AM-Mix6,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,8299.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53KWRVW,FBA79966,Audio Array,AM-Mix10,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,9999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G53KWRVW,FBA79966,Audio Array,AM-Mix10,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,10155.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0G2C2RCXN,FBA79967,Audio Array,AM-W19,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,1999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0G2C2RCXN,FBA79967,Audio Array,AM-W19,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2016.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GD8JSPB1,FBA79974,Audio Array,AM-S1,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,8999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GN2LHJY4,FBA80007,Audio Array,MT-12,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,8999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GN2LHJY4,FBA80007,Audio Array,MT-12,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,11176.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GXP7LJ75,FBA79975,Audio Array,AE831,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,3499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW8YC59C,FBA79998,Audio Array,W5,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,3399.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW92TVVC,FBA79999,Audio Array,JTG800,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,4999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW8XGPB2,FBA80000,Audio Array,DP-718H,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,7499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW96SHSK,FBA80002,Audio Array,AM-W33 Pro,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3427.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GW96SHSK,FBA80002,Audio Array,AM-W33 Pro,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,3399.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW92TTMS,FBA80003,Audio Array,AM-W32 Pro,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,5499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW92TTMS,FBA80003,Audio Array,AM-W32 Pro,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,5614.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GW92316G,FBA80004,Audio Array,AM-W36 Pro,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,7999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW96CQMG,FBA80005,Audio Array,T-835,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,10999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW96CQMG,FBA80005,Audio Array,T-835,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,11061.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B01ISNU3X4,FBA77113,Tonor,K1,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,1899.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B01ISNU3X4,FBA77113,Tonor,K1,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,1899.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2699.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2754.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,3,A2EXJIQG9IJKFR,Other 3P (A2EXJIQG9IJKFR),False,4441.0,,0.0,True,True,58.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,4,A1YZ9MMK17G6RH,Other 3P (A1YZ9MMK17G6RH),False,6195.48,,0.0,False,False,49.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,5,A2JHZTBWPK0X2N,Other 3P (A2JHZTBWPK0X2N),False,6531.41,,0.0,False,False,34.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,6,A3IJX958AMG8M3,Other 3P (A3IJX958AMG8M3),False,6630.0,,0.0,False,False,89.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,7,A1LY25J9F8CBOH,Other 3P (A1LY25J9F8CBOH),False,6987.0,,0.0,False,False,55.0,2026-08-03T10:44:11.848967+00:00
B07GVGMW59,FBK77102,Tonor,G11,8,A1BE4CFIAAE12Y,Other 3P (A1BE4CFIAAE12Y),False,7328.0,,0.0,False,False,81.0,2026-08-03T10:44:11.848967+00:00
B0BTCXQQ6M,FBA79113,Tonor,TC310,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0BTCXQQ6M,FBA79113,Tonor,TC310,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2550.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B07WLWN2ZT,FBA77101,Tonor,TC-777,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,1999.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B07WLWN2ZT,FBA77101,Tonor,TC-777,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2041.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B07WLWN2ZT,FBA77101,Tonor,TC-777,3,A1ZJ9VB2OVIKVD,Other 3P (A1ZJ9VB2OVIKVD),False,5831.0,,0.0,False,False,62.0,2026-08-03T10:44:11.848967+00:00
B08CVP2HXP,FBA77111,Tonor,TC30,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2684.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CQX3VB1R,FBA79696,Tonor,TD310+,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2199.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0CQX3VB1R,FBA79696,Tonor,TD310+,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2245.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
