asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-06-24T05:32:42+00:00,BLR8,404-3710829-3511558,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T05:28:44+00:00,CCX2,405-7934627-4643529,INR,NEXLEV,3050.0
B0F43P6D23,FBA79652,1,3304.24,33.9,0.0,2026-06-24T05:27:47+00:00,CCX2,403-3780994-5303504,INR,NEXLEV,3304.24
B0F43P6D23,FBA79652,1,3304.24,0.0,0.0,2026-06-24T05:26:45+00:00,CCX2,405-3348169-5581136,INR,NEXLEV,3304.24
B0DJFJZMC6,FBA79475,1,1694.07,33.9,0.0,2026-06-24T05:23:43+00:00,CCX1,171-8996895-1321913,INR,NEXLEV,1694.07
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-24T05:22:48+00:00,BLR8,407-5667870-7636346,INR,NEXLEV,3812.72
B0DJFH6RTL,FBA79473,1,1439.84,50.0,0.0,2026-06-24T04:31:44+00:00,CJB1,404-5328463-5451536,INR,NEXLEV,1439.84
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-24T04:13:40+00:00,BOM5,403-5002173-9332338,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,50.0,0.0,2026-06-24T04:11:41+00:00,BOM5,403-0213657-8554726,INR,NEXLEV,1863.56
B0GM1CZC7Y,FBA79984,1,5507.62,33.9,0.0,2026-06-24T03:55:46+00:00,BOM7,404-7858872-8285949,INR,NEXLEV,5507.62
B0DVC8NYY2,FBA79682,1,0.0,0.0,0.0,2026-06-23T23:28:34+00:00,CCX2,NLshop-10951/26-27,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3812.71,33.9,0.0,2026-06-23T22:35:48+00:00,BLR7,402-7545287-7640351,INR,NEXLEV,3812.71
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-23T22:23:35+00:00,BLR8,NLshop-10930/26-27,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-23T22:15:35+00:00,BLR8,NLshop-10927/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-23T21:59:46+00:00,BLR7,407-9697218-7475521,INR,NEXLEV,1736.44
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-23T21:45:35+00:00,BOM5,NLshop-10944/26-27,INR,NEXLEV,0.0
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-23T21:34:43+00:00,MAA4,403-7801979-2593121,INR,NEXLEV,10168.64
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-23T21:31:47+00:00,BLR7,405-6490828-5087501,INR,NEXLEV,2856.19
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T21:29:44+00:00,DEL4,402-0092273-9883517,INR,NEXLEV,1863.56
B0FSF1N457,FBA79811,1,507.63,33.9,0.0,2026-06-23T21:28:43+00:00,CCX1,407-1924331-5290715,INR,NEXLEV,507.63
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-23T21:10:45+00:00,DEL4,408-5204062-1351544,INR,NEXLEV,1778.81
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-23T20:53:43+00:00,LKO1,406-6985669-7858700,INR,NEXLEV,3134.75
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-23T20:44:43+00:00,BOM5,405-9039421-2896361,INR,NEXLEV,5295.76
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-23T20:32:45+00:00,MAA4,402-0569782-5227519,INR,NEXLEV,6270.34
B0D672NXC8,FBA79277,1,6270.34,0.0,0.0,2026-06-23T20:32:43+00:00,MAA4,408-1284267-3777966,INR,NEXLEV,6270.34
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-23T20:20:45+00:00,BOM5,408-7451885-5215534,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T20:19:45+00:00,BOM5,404-5778057-6735540,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T20:19:44+00:00,BOM5,406-5742080-5060347,INR,NEXLEV,1863.56
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-23T19:14:48+00:00,BOM5,406-9896994-5765100,INR,NEXLEV,5295.76
B0CYSLCRQS,FBA79263,1,2541.52,16.1,0.0,2026-06-23T19:03:44+00:00,HYD8,402-1367179-4194745,INR,NEXLEV,2541.52
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T18:47:45+00:00,BOM5,408-1940732-0948309,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T18:45:45+00:00,BOM5,408-9725737-8673159,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-23T18:39:47+00:00,MAA4,407-6981613-2298754,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-23T18:35:32+00:00,MAA4,NLshop-10926/26-27,INR,NEXLEV,0.0
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-23T18:32:46+00:00,BLR8,171-8903429-0501933,INR,NEXLEV,6270.34
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-23T18:16:54+00:00,BLR8,403-7713263-7180331,INR,NEXLEV,5083.9
B0DM6BB3VT,FBA79590,1,2856.19,38.1,0.0,2026-06-23T18:07:53+00:00,HYD8,406-3033091-0474760,INR,NEXLEV,2856.19
B0CYSLCRQS,FBA79263,1,2541.52,66.94,0.0,2026-06-23T17:43:45+00:00,BOM5,171-1634408-5934702,INR,NEXLEV,2541.52
B0DQ8W1RBV,FBK79271,1,1270.34,0.0,0.0,2026-06-23T17:23:46+00:00,BOM5,402-5229160-5055551,INR,NEXLEV,1270.34
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-23T17:21:46+00:00,BOM5,404-9698011-3483524,INR,NEXLEV,5083.9
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-23T16:34:42+00:00,BOM5,404-6009358-9240364,INR,NEXLEV,1863.56
B0DVC8NYY2,FBA79682,1,1524.58,33.9,0.0,2026-06-23T16:29:48+00:00,AMD2,402-5245457-4971534,INR,NEXLEV,1524.58
B0D9KFZYG8,FBA79404,1,1425.43,16.1,0.0,2026-06-23T16:29:44+00:00,DEL5,403-6155290-5899514,INR,NEXLEV,1425.43
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-23T16:13:46+00:00,BLR7,407-2279669-6097154,INR,NEXLEV,1736.44
B0DJFH6RTL,FBA79473,1,1439.83,50.0,0.0,2026-06-23T16:07:44+00:00,HYD3,402-2286677-9425106,INR,NEXLEV,1439.83
B0FSF1N457,FBA79811,1,507.62,0.0,0.0,2026-06-23T16:05:44+00:00,BOM5,405-2263259-0741150,INR,NEXLEV,507.62
B0DKJSCLBD,FBA79566,1,1948.3,0.0,0.0,2026-06-23T16:03:44+00:00,PNQ3,402-8257601-4415541,INR,NEXLEV,1948.3
B0FPGDVVCX,FBA79849,1,4829.66,0.0,0.0,2026-06-23T15:53:45+00:00,HYD8,402-1842666-4527522,INR,NEXLEV,4829.66
B0DVSZ2VVJ,FBA79689,1,5713.33,38.1,0.0,2026-06-23T15:51:47+00:00,BOM5,407-0306508-5353941,INR,NEXLEV,5713.33
B0DCK7ZH5P,FBA79439,1,0.0,0.0,0.0,2026-06-23T15:30:45+00:00,MAA4,404-5771654-7979515,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,507.62,33.9,0.0,2026-06-23T15:17:44+00:00,BOM5,403-1336459-1210714,INR,NEXLEV,507.62
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T15:13:47+00:00,BOM7,402-4657584-8210764,INR,NEXLEV,1863.56
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-23T15:12:44+00:00,BOM5,402-8908618-2237121,INR,NEXLEV,5295.76
B0DNJS23HS,FBA79567,1,5083.9,66.94,0.0,2026-06-23T15:10:49+00:00,BLR8,171-6875706-3901914,INR,NEXLEV,5083.9
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-06-23T14:22:39+00:00,LKO1,404-2484519-4794702,INR,NEXLEV,0.0
B0DVC7VJP1,FBA79679,1,5295.76,83.9,0.0,2026-06-23T14:11:42+00:00,MAA4,406-9475644-9237159,INR,NEXLEV,5295.76
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-06-23T13:52:36+00:00,BLR8,Basanti pati,INR,NEXLEV,0.0
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-23T12:44:43+00:00,BOM5,405-7951336-0981130,INR,NEXLEV,2880.5
B0DCGHKRXX,FBA79440,1,1694.06,0.0,0.0,2026-06-23T12:39:44+00:00,BOM7,408-5991882-6700328,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-23T12:39:42+00:00,BOM7,404-6295462-2901122,INR,NEXLEV,3812.72
B0F43P6D23,FBA79652,1,3304.24,0.0,0.0,2026-06-23T12:27:44+00:00,CCX2,405-3646486-2703536,INR,NEXLEV,3304.24
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-23T12:24:34+00:00,LKO1,NLshop-10948/26-27,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T12:19:43+00:00,BOM5,405-2498732-7372340,INR,NEXLEV,1863.56
B0F43P6D23,FBA79652,1,0.0,0.0,0.0,2026-06-23T11:52:32+00:00,CCX1,NLshop-10945/26-27,INR,NEXLEV,0.0
B0DM6BB3VT,FBA79590,1,2827.63,0.0,0.0,2026-06-23T11:49:43+00:00,PNQ3,403-5402171-8705953,INR,NEXLEV,2827.63
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-23T11:49:33+00:00,LKO1,NLshop-10947/26-27,INR,NEXLEV,0.0
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-23T11:22:44+00:00,BOM5,406-0161339-3941129,INR,NEXLEV,2880.5
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-23T11:03:44+00:00,CJB1,404-2826196-3647567,INR,NEXLEV,2541.53
B0D8445KJN,FBA79279,1,761.86,0.0,0.0,2026-06-23T10:58:42+00:00,AMD2,403-1878752-7820348,INR,NEXLEV,761.86
B0GLHC8CB3,FBK80024,1,1439.83,0.0,0.0,2026-06-23T10:41:45+00:00,DEL5,171-1821113-0101101,INR,NEXLEV,1439.83
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-23T10:15:44+00:00,DEL5,404-1613787-5308311,INR,NEXLEV,5295.76
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-23T10:05:43+00:00,BOM7,408-3773881-3491519,INR,NEXLEV,1736.44
B0FPGDVVCX,FBA79849,1,4829.66,33.9,0.0,2026-06-23T09:49:44+00:00,HYD8,404-7394565-8403534,INR,NEXLEV,4829.66
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-23T09:46:42+00:00,MAA4,171-3114972-4357925,INR,NEXLEV,5295.76
B0F43P6D23,FBA79652,1,3304.24,0.0,0.0,2026-06-23T09:44:40+00:00,CCX1,403-8714459-9698730,INR,NEXLEV,3304.24
B0GN86G345,FBA79989,1,1948.31,33.9,0.0,2026-06-23T09:22:45+00:00,LKO1,405-0321379-3609159,INR,NEXLEV,1948.31
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-23T09:17:45+00:00,BLR7,402-9519412-6924352,INR,NEXLEV,2856.19
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-23T08:55:43+00:00,MAA4,403-9655926-6281134,INR,NEXLEV,10168.64
B0FJ8SFNRH,FBA79809,1,0.0,0.0,0.0,2026-06-23T08:48:35+00:00,BOM5,10935,INR,NEXLEV,0.0
B0GGHZWMVW,FBA79971,1,0.0,0.0,0.0,2026-06-23T08:48:35+00:00,BOM5,10935,INR,NEXLEV,0.0
B0F2MZ9BJS,FBA79717,1,253.39,0.0,0.0,2026-06-23T08:27:48+00:00,BOM7,405-2042013-8569912,INR,NEXLEV,253.39
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-23T08:07:58+00:00,MAA4,406-8404200-2071529,INR,NEXLEV,10168.64
B0GGHZWMVW,FBA79971,1,10168.64,33.9,0.0,2026-06-23T08:06:45+00:00,MAA4,408-9727225-4041903,INR,NEXLEV,10168.64
B0D9KFP4MG,FBA79405,1,1651.69,33.9,0.0,2026-06-23T07:42:44+00:00,DEL5,405-4898000-9054765,INR,NEXLEV,1651.69
B0GN86G345,FBA79989,1,1948.3,0.0,0.0,2026-06-23T07:38:46+00:00,BLR8,171-8361808-9630708,INR,NEXLEV,1948.3
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-23T07:27:37+00:00,BLR8,Suganya - Gift ET-01,INR,NEXLEV,0.0
B0DCK3N2JJ,FBA79406,1,2287.28,0.0,0.0,2026-06-23T06:10:46+00:00,CCX1,408-9832871-4091546,INR,NEXLEV,2287.28
B0F43P6D23,FBA79652,1,3304.24,33.9,0.0,2026-06-23T06:05:46+00:00,CCX2,402-2447094-6514717,INR,NEXLEV,3304.24
B0F43P6D23,FBA79652,1,3304.24,33.9,0.0,2026-06-23T05:59:44+00:00,CCX2,407-3161717-3716332,INR,NEXLEV,3304.24
B0F43P6D23,FBA79652,1,3304.24,0.0,0.0,2026-06-23T05:58:45+00:00,CCX2,407-4956790-9008357,INR,NEXLEV,3304.24
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-23T05:35:41+00:00,CCX1,407-6778097-6001150,INR,NEXLEV,1736.44
B0D845B2DG,FBA79280,1,1270.34,33.9,0.0,2026-06-23T05:31:44+00:00,HYD8,171-1764695-8532324,INR,NEXLEV,1270.34
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-23T05:26:43+00:00,DEL4,Tanmay Chakraborty - Gift ET-01,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-23T05:26:42+00:00,DEL4,Naveen Yaligar - Gift ET-01,INR,NEXLEV,0.0
B0FPGDVVCX,FBA79849,1,4829.66,33.9,0.0,2026-06-23T05:12:51+00:00,BOM5,406-8007573-9677953,INR,NEXLEV,4829.66
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-23T05:07:45+00:00,CCX1,408-0239406-4746751,INR,NEXLEV,5295.76
B0DM6BB3VT,FBA79590,1,2856.2,38.1,0.0,2026-06-23T05:06:44+00:00,BLR7,404-9750911-5753152,INR,NEXLEV,2856.2
B0D2LFMY48,FBA79272,1,677.12,50.0,0.0,2026-06-23T04:37:44+00:00,HYD3,405-6080435-6229932,INR,NEXLEV,677.12
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T04:32:44+00:00,BOM7,402-5881335-9188356,INR,NEXLEV,1863.56
B0FYNKYJFN,FBA79912,1,338.14,0.0,0.0,2026-06-23T04:30:46+00:00,BOM5,402-8629808-7781928,INR,NEXLEV,338.14
B0GKNGWLJ2,FBK80015,1,3304.24,0.0,0.0,2026-06-23T04:29:52+00:00,BLR7,405-2042013-8569912,INR,NEXLEV,3304.24
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T04:26:45+00:00,BOM5,404-5442856-9595555,INR,NEXLEV,1863.56
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-23T04:22:41+00:00,BOM7,405-3692529-2676337,INR,NEXLEV,2856.19
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-23T04:22:41+00:00,MAA4,407-8417855-5594703,INR,NEXLEV,3812.72
B0GYS6CJD9,FBA80113,1,168.64,33.9,0.0,2026-06-23T04:04:47+00:00,DED4,404-9710585-9349105,INR,NEXLEV,168.64
B0GYS6CJD9,FBA80113,3,168.64,101.7,0.0,2026-06-23T04:04:47+00:00,DED4,404-9710585-9349105,INR,NEXLEV,505.92
B0DNJS23HS,FBA79567,1,5083.9,50.0,0.0,2026-06-23T03:48:46+00:00,DEL5,406-0797106-8582714,INR,NEXLEV,5083.9
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-23T03:30:44+00:00,BOM5,407-6765424-0957930,INR,NEXLEV,1863.56
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-22T22:47:46+00:00,HYD3,403-3589829-1476341,INR,NEXLEV,10168.64
B0GN86G345,FBA79989,1,1948.31,33.9,0.0,2026-06-22T22:40:46+00:00,BLR8,405-3566304-2417152,INR,NEXLEV,1948.31
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-22T21:56:41+00:00,LKO1,404-9926291-0796358,INR,NEXLEV,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-22T21:48:43+00:00,BOM5,402-9302314-2566752,INR,NEXLEV,5083.9
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-22T21:39:37+00:00,AMD2,Prashant K Mehta - Gift ET-01,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-22T21:37:37+00:00,AMD2,Jappan Bhatt - Gift ET-01,INR,NEXLEV,0.0
B0GM1CZC7Y,FBA79984,1,5507.62,33.9,0.0,2026-06-22T21:35:43+00:00,BOM7,408-5950028-4349904,INR,NEXLEV,5507.62
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-22T21:24:33+00:00,AMD2,Harshal Meshram - Gift ET-01,INR,NEXLEV,0.0
B0D83Q7L8W,FBA79271,1,1185.59,33.9,0.0,2026-06-22T21:17:48+00:00,BLR8,403-5073578-4692369,INR,NEXLEV,1185.59
B0FT8R24QM,FBA79819,1,338.14,0.0,0.0,2026-06-22T21:13:53+00:00,BOM7,403-1758259-6021907,INR,NEXLEV,338.14
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T21:06:45+00:00,BOM7,403-7308075-7316304,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T21:06:43+00:00,BOM7,402-9209496-9101929,INR,NEXLEV,1863.56
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-22T21:02:44+00:00,LKO1,407-5962560-8305968,INR,NEXLEV,3134.75
B0CDPP45BM,FBA78981,1,3812.71,33.9,0.0,2026-06-22T20:54:48+00:00,BLR8,404-2249249-6033932,INR,NEXLEV,3812.71
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-22T20:39:43+00:00,BOM5,171-3555471-3123547,INR,NEXLEV,6270.34
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T20:32:44+00:00,BOM5,171-5182337-7681125,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-22T20:03:48+00:00,BOM7,402-7109198-3351547,INR,NEXLEV,1778.82
B0DM6BB3VT,FBA79590,1,0.0,0.0,0.0,2026-06-22T19:30:40+00:00,LKO1,404-7908610-9288363,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-22T19:14:48+00:00,BOM5,402-8421278-5797959,INR,NEXLEV,1863.56
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-22T19:02:44+00:00,CJB1,404-6379857-6958727,INR,NEXLEV,2541.53
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T19:01:45+00:00,DEL4,406-5454731-7712369,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T18:56:46+00:00,BOM5,403-3795973-6405937,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T18:55:45+00:00,BOM5,407-4923458-9272350,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-22T18:55:44+00:00,BOM5,171-7100246-6900323,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T18:55:44+00:00,BOM5,406-4853898-4805161,INR,NEXLEV,1863.56
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-22T18:53:31+00:00,CCX1,NLshop-10942/26-27,INR,NEXLEV,0.0
B0DCK7ZH5P,FBA79439,1,2880.51,0.0,0.0,2026-06-22T18:51:46+00:00,DEL5,402-5448567-9437954,INR,NEXLEV,2880.51
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-22T18:45:46+00:00,BOM7,171-5612491-2020361,INR,NEXLEV,2541.52
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-22T18:42:43+00:00,BOM5,403-4861317-9196341,INR,NEXLEV,2380.0
B0D2LJSQXZ,FBA79276,1,3219.49,33.9,0.0,2026-06-22T18:38:46+00:00,BLR7,403-5410243-0323542,INR,NEXLEV,3219.49
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-22T18:36:45+00:00,MAA4,171-7078161-6028333,INR,NEXLEV,5295.76
B0F74DJYG6,FBA79773,1,210.17,0.0,0.0,2026-06-22T18:32:50+00:00,CJB1,408-0225409-3278766,INR,NEXLEV,210.17
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-22T18:26:45+00:00,HYD3,408-2915789-5925107,INR,NEXLEV,5295.76
B0DCGHVN81,FBA79452,1,1948.31,33.9,0.0,2026-06-22T18:26:44+00:00,BOM7,403-9132222-0365114,INR,NEXLEV,1948.31
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T18:17:43+00:00,BOM7,171-4142780-4180317,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-22T18:16:42+00:00,BOM7,405-3722635-5953106,INR,NEXLEV,1863.56
B0D9KFP4MG,FBA79405,1,1651.69,33.9,0.0,2026-06-22T18:14:44+00:00,AMD2,406-7174914-8856328,INR,NEXLEV,1651.69
B0D9KDQCCM,FBA79349,1,1008.58,18.1,0.0,2026-06-22T17:52:44+00:00,BOM7,171-5678681-3393147,INR,NEXLEV,1008.58
B0CYSLCRQS,FBA79263,1,2541.52,33.9,0.0,2026-06-22T17:32:42+00:00,BOM7,171-0113788-2493925,INR,NEXLEV,2541.52
B0D67727VG,FBP79350,1,0.0,0.0,0.0,2026-06-22T17:30:36+00:00,BLR7,NLshop-10943/26-27,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2541.52,66.94,0.0,2026-06-22T17:25:45+00:00,BLR8,407-2160514-2217119,INR,NEXLEV,2541.52
B0FS6TB7CP,FBA79812,1,2117.8,33.9,0.0,2026-06-22T17:00:53+00:00,DEL4,407-9448929-4673959,INR,NEXLEV,2117.8
B0DNJS23HS,FBA79567,1,5083.9,16.1,0.0,2026-06-22T16:52:46+00:00,BLR8,406-3246590-5311529,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,3304.24,0.0,0.0,2026-06-22T16:43:45+00:00,LKO1,408-4345162-2207533,INR,NEXLEV,3304.24
B0F43P6D23,FBA79652,1,3304.24,33.9,0.0,2026-06-22T16:43:43+00:00,LKO1,405-1910895-5061119,INR,NEXLEV,3304.24
B0CYSLCRQS,FBA79263,1,2541.52,16.1,0.0,2026-06-22T16:35:46+00:00,BLR8,403-0801011-7136364,INR,NEXLEV,2541.52
B0DCK56Q85,FBA79463,1,2117.8,0.0,0.0,2026-06-22T16:32:46+00:00,BOM5,408-6656060-0864351,INR,NEXLEV,2117.8
B0DCK7ZH5P,FBA79439,1,2880.5,33.9,0.0,2026-06-22T16:12:44+00:00,AMD2,406-7451092-3889129,INR,NEXLEV,2880.5
B0FS6TB7CP,FBA79812,1,2117.8,0.0,0.0,2026-06-22T16:11:56+00:00,DEL4,406-1297076-2678725,INR,NEXLEV,2117.8
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-22T15:57:45+00:00,BOM5,404-1804327-0599565,INR,NEXLEV,1863.56
B0FSF1N457,FBA79811,1,507.63,33.9,0.0,2026-06-22T15:53:45+00:00,HYD8,171-6179740-4901929,INR,NEXLEV,507.63
B0DVC7VJP1,FBA79679,1,0.0,0.0,0.0,2026-06-22T15:51:34+00:00,MAA4,NLshop-10939/26-27,INR,NEXLEV,0.0
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-06-22T15:19:33+00:00,CCX1,NLshop-10913/26-27,INR,NEXLEV,0.0
B0FPGDVVCX,FBA79849,1,4829.66,0.0,0.0,2026-06-22T15:03:45+00:00,MAA4,171-0119006-3520339,INR,NEXLEV,4829.66
B0CYSLCRQS,FBA79263,1,2516.11,0.0,0.0,2026-06-22T14:58:49+00:00,BLR8,404-5095377-1238768,INR,NEXLEV,2516.11
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-22T14:57:46+00:00,BLR7,403-8892090-0287515,INR,NEXLEV,10168.64
B0DT6Y7KJM,FBA79492,1,1948.31,0.0,0.0,2026-06-22T14:49:45+00:00,DED4,406-6827675-5887508,INR,NEXLEV,1948.31
B0DFCG2VGS,FBA79488,1,1516.1,33.9,0.0,2026-06-22T14:45:42+00:00,DEL5,171-8235330-2906708,INR,NEXLEV,1516.1
B0DCK7ZH5P,FBA79439,1,2880.5,33.9,0.0,2026-06-22T14:44:48+00:00,BOM7,408-2745003-8409157,INR,NEXLEV,2880.5
B0FJ1ZB4G9,FBA79707,1,677.12,0.0,0.0,2026-06-22T14:33:44+00:00,HYD3,404-3163757-4481111,INR,NEXLEV,677.12
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-06-22T14:27:46+00:00,CJB1,405-4057227-3318760,INR,NEXLEV,2880.51
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-22T14:22:45+00:00,BOM5,171-8895788-7041130,INR,NEXLEV,2380.0
B0F74DJYG6,FBA79773,1,210.17,0.0,0.0,2026-06-22T14:19:44+00:00,DED4,403-5803556-1144319,INR,NEXLEV,210.17
B0D9KFZYG8,FBA79404,1,1425.43,0.0,0.0,2026-06-22T14:18:43+00:00,HYD3,403-8173073-7868341,INR,NEXLEV,1425.43
B0DKJZDY72,FBA79565,1,0.0,0.0,0.0,2026-06-22T14:13:33+00:00,HYD3,NLshop-10941/26-27,INR,NEXLEV,0.0
B0F74DJYG6,FBA79773,1,210.17,33.9,0.0,2026-06-22T14:05:41+00:00,PNQ3,404-5679950-9620364,INR,NEXLEV,210.17
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-22T13:50:31+00:00,BOM7,Bhushan Dhotkar - Gift ET-01,INR,NEXLEV,0.0
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-22T13:05:44+00:00,MAA4,405-6683018-4825932,INR,NEXLEV,2856.19
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-06-22T12:59:44+00:00,HYD8,407-8068295-9922740,INR,NEXLEV,0.0
