(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0D9KFZYG8,B0D9KFZYG8,"NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diffuser|30 Sec Heating|Avoid Burns & Spillage | FS-01","1,297",9,0.45%,0.17%,"1,591",11,0.41%,0.15%,17.99%,20.00%,1,0,0.08%,0.00%,"₹1,784.00",₹0.00,1,0
B0DDC3GVZW,B0DDC3GVZW,nexlev Cordless Electric Car Vacuum Cleaner VacuSafe| Seat-Belt Cutter| Window Breaker Hammer| LED Torch|4000 mAh| High Power Suction | Copper Motor| Type-C Emergency Car Escape Tool| Portable| VC-03,91,4,0.03%,0.07%,118,4,0.03%,0.05%,22.32%,33.33%,1,0,1.10%,0.00%,"₹1,883.00",₹0.00,1,0
B0DFMKY4TT,B0DFMKY4TT,"Audio Array AM-W35 UHF Dual Wireless Premium Karaoke Microphones | 800mah 5-6 Hours Battery Backup | Range up to 50M | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box","1,404",16,0.48%,0.30%,"1,710",18,0.44%,0.24%,12.70%,0.00%,1,0,0.07%,0.00%,"₹3,149.00",₹0.00,1,0
B0DFMLXD9S,B0DFMLXD9S,"Audio Array AM-W34 UHF Dual Wireless Premium Metal Microphones | 800mAh 6-8 Hours Receiver Battery Backup | Range up to 50M | Karaoke Singing, Wedding, Church | PA System, Amplifier, Mixer, Party Box",495,17,0.17%,0.32%,644,21,0.16%,0.28%,10.39%,0.00%,1,0,0.20%,0.00%,"₹3,449.00",₹0.00,1,0
B0DV8XH455,B0DV8XH455,NexLev Shiatsu Neck Shoulder & Back Massager | 8 Kneading Nodes | 4 Modes | Deep Tissue Massage for Cervical Pain Relief | Adjustable & Hands free Design | Portable | Deep Tissue Relief | BM-03,8,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,"₹1,859.00",₹0.00,1,0
B0FN4JG97R,B0FN4JG97R,"White Mulberry Single Screen Pole Mounted Heavy-Duty Mechanical Spring Monitor Arm for 17-40 Inch |2-22kgs| Flat & Curved Screens, Universal Desk Mount with Swivel, Tilt, Rotation",160,11,0.05%,0.20%,217,19,0.06%,0.25%,100.00%,100.00%,1,1,0.63%,9.09%,"₹5,399.00","₹5,399.00",1,1
B00AAEQIH0,B00AAEQIH0,SE ELECTRONICS Reflexion Filter RF-X (Black),46,4,0.02%,0.07%,61,5,0.02%,0.07%,9.26%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MF9VM2N,B01MF9VM2N,"SE ELECTRONICS X1 A Professional Large-Diaphragm Condenser Microphone for Recording Vocals & All Instruments, with -20dB Pad and 100Hz Highpass Filter - Black",150,2,0.05%,0.04%,224,3,0.06%,0.04%,2.45%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B071VPNJLS,B071VPNJLS,"Lewitt LCT 440 Pure Single-Pattern 1"" XLR Unidirectional Large Diaphragm Studio Condenser Microphone (Black)","1,004",15,0.35%,0.28%,"1,493",20,0.38%,0.26%,1.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B072F5J32C,B072F5J32C,Lewitt LCT-240 Pro Cardioid Condenser Microphone for Professional Recording (Black),"2,526",37,0.87%,0.69%,"3,767",52,0.96%,0.69%,1.30%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07GVGMW59,B07GVGMW59,"TONOR G11 Conference USB Microphone, Omnidirectional Condenser PC Mic for Video Conference, Recording, Skype, Online Class, Court Reporter, Plug & Play Compatible with Mac OS X Windows PC Computer",245,23,0.08%,0.43%,350,31,0.09%,0.41%,35.42%,4.76%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07MZXKZVG,B07MZXKZVG,"Lewitt 040 Match Pair Condenser Microphones, Matched Stereo Pair for Instrument Recordings",194,5,0.07%,0.09%,233,8,0.06%,0.11%,12.39%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07NC254QQ,B07NC254QQ,"Arturia MicroFreak 25-key Paraphonic Hybrid Hardware Synth with Poly-aftertouch Flat Keyboard, Wavetable and Digital Oscillators, Analog Filters, Modulation Matrix, Arpeggiator, and Sequencer Black",246,11,0.08%,0.20%,305,17,0.08%,0.22%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07TS7J7S3,B07TS7J7S3,"Lewitt 441 Flex Multi-Pattern 1"" Large-Diaphragm Studio Condenser Microphone",414,20,0.14%,0.37%,531,28,0.14%,0.37%,0.21%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",186,2,0.06%,0.04%,263,4,0.07%,0.05%,1.27%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B087MMY6T8,B087MMY6T8,"SE Electronics RF-X Portable Vocal Booth - Studio-Grade Isolation Shield for Singers, Podcasters and Musicians - Ideal for Home Recordings, Podcasting - Achieve Professional Sound Quality - Red",15,1,0.01%,0.02%,18,1,0.00%,0.01%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B087MPHGHT,B087MPHGHT,"SE Electronics RF-X Portable Vocal Booth - Studio-Grade Isolation Shield for Singers, Podcasters and Musicians - Ideal for Home Recordings, Podcasting - Achieve Professional Sound Quality - White",31,1,0.01%,0.02%,37,2,0.01%,0.03%,62.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B089FVQD3Z,B089FVQD3Z,"Microphone Stand Extension Arm, TONOR Studio Suspension Scissor Boom Arm with Pop Filter, 3/8"" to 5/8"" Adapter, Mic Clip, Upgraded Heavy Duty Clamp for Blue Yeti Snowball Ice and Other Mics(T30)",89,5,0.03%,0.09%,108,6,0.03%,0.08%,3.09%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CF614NK,B08CF614NK,"MAONO AU-PM422 Podcast Microphone with Zero Latency Monitoring, 192KHZ/24BIT Professional Cardioid Condenser Mic with Touch Mute Button and Mic Gain Knob for Recording, Podcasting, Gaming, YouTube",867,13,0.30%,0.24%,"1,266",16,0.32%,0.21%,3.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08FW1Q676,B08FW1Q676,"MAONO AU-PM421 Large Diaphragm Condenser USB Unidirectional Microphone, Professional Studio Recording Mic with 1-Touch Mute and Mic Gain Knob for Pc, Singing, Podcast, Gaming, YouTube (Black)",888,8,0.31%,0.15%,"1,254",17,0.32%,0.22%,2.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08SJZK21C,B08SJZK21C,"Audient EVO Start Recording Bundle with EVO 4 Audio Interface, Condenser Microphone, Headphones, Shock Mount & XLR Cable",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08V1JS3NY,B08V1JS3NY,"TONOR USB Microphone Kit, Streaming Podcast PC Cardioid Condenser Computer Mic for Gaming, YouTube Video, Recording Music, Voice Over, Studio Mic Bundle with Adjustment Arm Stand(TC40)",17,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09HL4GZF9,B09HL4GZF9,"Arturia MiniFuse 2, 2in / 2out USB-C Audio Interface with 2 Mic/Line/Instrument Preamps, Built-in USB Hub, Loopback and Included Software Bundle - Mac/PC (White)","1,637",31,0.56%,0.57%,"2,196",45,0.56%,0.59%,0.25%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09HL4T36F,B09HL4T36F,"Arturia MiniFuse 1, 1in / 2out USB-C Audio Interface, with 1 Mic/Line/Instrument Preamp, Built-in USB Hub, Loopback and Included Software Bundle - Mac/PC (White)","2,933",43,1.01%,0.80%,"3,863",81,0.99%,1.07%,0.52%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09HL5WPP6,B09HL5WPP6,"Arturia MiniFuse 1, 1in / 2out USB-C Audio Interface, with 1 Mic/Line/Instrument Preamp, Built-in USB Hub, Loopback and Included Software Bundle - Mac/PC (Black)","1,826",28,0.63%,0.52%,"2,203",36,0.56%,0.48%,1.10%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09KLHYW1T,B09KLHYW1T,"Nektar Impact LX Mini 25-key USB MIDI Controller Keyboard with Nektar DAW Integration, 8 Velocity-Sensitive Pads, Arpeggiator and Note Repeat Mode and Software Bundle",198,4,0.07%,0.07%,237,5,0.06%,0.07%,1.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09Z5Q194D,B09Z5Q194D,"TONOR USB Microphone Computer Gaming Condenser Mic, Noise-Canceling Zero Latency Monitoring for Podcast/Recording/Livestreaming/Teleconferencing on PC/Mac/Android Device, Plug and Play, ORCA001",94,1,0.03%,0.02%,114,2,0.03%,0.03%,63.21%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G8ZB64,B0B4G8ZB64,"Audio Array AM-C3 XLR to TRS Dynamic Handheld Karaoke Microphone | Premium Metal Built with 3M Cable | Singing, Public Meetings, Studio Recording, Live Show, Party, Church, Wedding",344,8,0.12%,0.15%,483,12,0.12%,0.16%,6.60%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4JRQP22,B0B4JRQP22,"Audio Array AA-02 3-Panel Curved Isolation Shield with Insulation, Absorption & Reflection Filter | 3/8"" and 5/8"" Universal Mic Mount for Recording Studio, Podcasts, Singing & Broadcasting",567,17,0.19%,0.32%,696,18,0.18%,0.24%,1.27%,6.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4K87PR4,B0B4K87PR4,Audio Array AM-C10 USB Plug & Play Conference Microphone with Speaker | Omni Directional Pickup Upto 4M | Speaker and Mic Mute Buttons | Volume Control & Mute Button | Ideal for Meeting & Video Call,244,16,0.08%,0.30%,356,21,0.09%,0.28%,10.96%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BBL47VR5,B0BBL47VR5,"TONOR RGB USB Gaming Microphone Kit, Podcast Microphone for PC, One-tap Mute for Streaming, Cardioid Condenser Microphone for PS4/5 Gamer Youtuber, Studio Mic Bundle with Adjustment Arm Stand",20,0,0.01%,0.00%,30,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BHC6V1KT,B0BHC6V1KT,"Arturia MiniFuse 4, 4-in/4-out USB-C Audio Interface with 2 Mic/Line/Instrument Preamps, 2 Line Inputs, 2 x 250mA USB-A Hub Ports, and Included Software Suite - Mac/PC (Black)",387,3,0.13%,0.06%,437,4,0.11%,0.05%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BHZH13QW,B0BHZH13QW,"Lewitt Connect 6 USB-C Audio Interface: 2 Mic Preamps, Dual Headphone Outputs, Loopback, DSP - for Podcasting, Streaming, Gaming, and Pro Recording - Compatible with Mac, PC, iOS, iPadOS, Android",408,18,0.14%,0.33%,486,29,0.12%,0.38%,87.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BJSB3M9W,B0BJSB3M9W,"SE ELECTRONICS DM3 Dynamite Active Direct Box with -15dB/-30dB Pads, Ground Lift Switch, Perfect for for Live & Studio.",17,1,0.01%,0.02%,19,2,0.00%,0.03%,23.08%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BLKB6FRR,B0BLKB6FRR,"Audio Array AM-C27 XLR to TRS Cardioid Dynamic Handheld Microphone Sound for Live Events | Premium Built with 4.5M Cable | Singing, Public Meetings, Studio Recording, Live Sound, Party",13,0,0.00%,0.00%,15,0,0.00%,0.00%,46.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BLSMX1QP,B0BLSMX1QP,"MAONO AU-PM471TS Condenser USB Microphone for PC, with Metal Pop Filter, Tripod, Gain Knob & 0-Latency Monitoring for YouTube, Podcasting, Streaming",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPHWH5KV,B0BPHWH5KV,SE ELECTRONICS DynaCaster DCM3 Dynamic Broadcast Cardioid Microphone,20,0,0.01%,0.00%,24,0,0.01%,0.00%,4.17%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPLZ5CGV,B0BPLZ5CGV,Audio Array AI-04 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power | 24bit/192kHz Hi-Fi Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | 2 in 3 out | Metal Body | Red,"10,776",213,3.70%,3.95%,"15,390",329,3.94%,4.34%,0.02%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPMN89NG,B0BPMN89NG,"Audio Array AM-C29 4 Pickup Pattern Professional USB Plug & Play Condenser Microphone | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | For Conference, Gaming, Podcasting & Live Streaming",4,0,0.00%,0.00%,5,0,0.00%,0.00%,75.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPSFLT1B,B0BPSFLT1B,NPET Replacement Filters for WB10 (4PCS),1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ7H7418,B0BQ7H7418,"Audio Array AA-06 Microphone Boom Arm with 35cm+35cm=70cm Adjustable Suspension Scissor Arm Stand, Shock Mount, Base Clamp, Pop-Filter, 3/8"" to 5/8"" Universal Screw Adapter, 4x Cable Ties",189,7,0.06%,0.13%,298,11,0.08%,0.15%,5.26%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRCR2QQ7,B0BRCR2QQ7,"TONOR USB Gaming Microphone, RGB Streaming Microfono Set, PC Podcast Recording Computer Mic for PS4/5, Discord, Twitch, Cardioid Condenser Mic with Adjustable Boom Arm Stand TC30S+",16,0,0.01%,0.00%,22,0,0.01%,0.00%,35.29%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BTCXQQ6M,B0BTCXQQ6M,"TONOR Gaming Mic, USB Microphone for PC Computer, Cardioid Condenser Mic with Adjustable RGB Modes & Brightness, Quick Mute, Gain Control, for Streaming, Podcasting, Recording, PS4/5 Desktop TC310","1,631",38,0.56%,0.70%,"2,408",63,0.62%,0.83%,7.91%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BTTWTLZD,B0BTTWTLZD,"Audient iD24 10-in/14-out USB-C Audio Interface with 3 Year Warranty 24-bit/96kHz Resolution, 2 Mic Preamps, Instrument Input, 16-channel ADAT I/O, DSP Mixer, and Dual Headphones Output - Mac/PC",715,30,0.25%,0.56%,909,42,0.23%,0.55%,1.42%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BY8K4BK1,B0BY8K4BK1,"MAONO Podcast Microphone, USB Computer Mic for PC with Software, Boom Arm and Professional Sound Chipset for Singing, Recording, Streaming, Gaming, YouTube, Latest 2023 Edition (AU-A04E) Black",11,0,0.00%,0.00%,13,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BYHHSLPC,B0BYHHSLPC,"TONOR TC777 Pro Gaming USB Microphone for PC, RGB Condenser Computer Mic with Tripod Stand, Quick Mute, Gain Control, for Gaming, Streaming, Podcasting, Recording, Cardioid Mic Kit for Laptop/PS4/PS5",428,11,0.15%,0.20%,645,12,0.17%,0.16%,1.23%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BZPDH6GM,B0BZPDH6GM,"MAONO XLR/USB Podcast Microphone, PC Dynamic Microphone for Recording, Streaming, Gaming & Voice-Over, Metal Mic with Software, Tap-to-Mute, Headphone Jack, Gain Knob &",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C4G6PCQ1,B0C4G6PCQ1,"Arturia KeyLab Essential 61 mk3 MIDI Controller with 61 Velocity-Sensitive keys, 9 Encoders, 9 Sliders, 8 RGB Pads - USB-C, Midi Out, LCD Screen, Bundled Software and DAW Integration - White","3,069",40,1.05%,0.74%,"4,111",57,1.05%,0.75%,0.08%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C4YSV3XL,B0C4YSV3XL,Audio Array AM-W15 Dual Wireless Mic with Charging Case | Upto 16hr Battery Backup & 100m Range | Active Noise Cancellation | Informative LCD Screen | BIS & WPC Certified | 2 Yr Warranty,111,9,0.04%,0.17%,133,13,0.03%,0.17%,60.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C4YT43Z3,B0C4YT43Z3,"Audio Array AM-C31 USB Plug & Play Condenser Microphone Kit | Pop-Filter & Metallic Base | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | for PC/Mobile, Gaming, Podcasting & Streaming",13,0,0.00%,0.00%,15,0,0.00%,0.00%,64.29%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C539RBGL,B0C539RBGL,"Audio Array AM-C32 Professional RGB USB Condenser Microphone with Tripod/Pop Filter & Shock Mount | No Latency Monitoring & Mute Button | For PC/Mobile, Gaming, Podcast, Streaming, Recording & Singing",9,0,0.00%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C5957W3P,B0C5957W3P,"Audio Array AM-C33 Lapel Microphone | 1M Long, Strong Cable | 3.5mm TRRS | 3.5mm TRRS Port & TRRS to TRS Adapter | Omnidirectional Pickup | Mic Cover & Leather Carry Bag Included | 1 Year Warranty",2,0,0.00%,0.00%,4,0,0.00%,0.00%,66.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C598Q6PT,B0C598Q6PT,"Audio Array AM-C36 Lapel Microphone | 1M Long & Strong Cable | 3.5mm TRRS| 3.5mm TRRS Port, TRRS to TRS & TRRS to USB Type C adapters | Omnidirectional Pickup | Mic Cover & Leather Bag Included",5,1,0.00%,0.02%,5,1,0.00%,0.01%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C624Y9YC,B0C624Y9YC,"Arturia KeyLab Essential 49 mk3 MIDI Controller with 49 Velocity-Sensitive keys, 9 Encoders, 9 Sliders, 8 RGB Pads - USB-C, Midi Out, LCD Screen, Bundled Software and DAW Integration - Black","1,445",10,0.50%,0.19%,"1,825",18,0.47%,0.24%,0.06%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C62DNLSB,B0C62DNLSB,"Arturia KeyLab Essential 61 mk3 MIDI Controller with 61 Velocity-Sensitive Keys, 9 Encoders, 9 Sliders, 8 RGB Pads - USB-C, Midi Out, LCD Screen, Bundled Software and DAW Integration - Black","2,370",14,0.81%,0.26%,"2,955",22,0.76%,0.29%,13.13%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CC3TDH61,B0CC3TDH61,"PreSonus Eris Studio 5, 5.25-Inch High-Definition Professional Studio Monitor with Woven Composite LF Driver, XLR, 1"" Silk-Dome HF Driver, EBM Waveguide, and Acoustic Tuning Controls - Single (Black)","3,660",28,1.26%,0.52%,"4,517",36,1.16%,0.48%,0.41%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ55W2M,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",14,1,0.00%,0.02%,17,1,0.00%,0.01%,50.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ6G4TC,B0CDQ6G4TC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-03",6,0,0.00%,0.00%,10,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5TCQKL,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)","1,118",57,0.38%,1.06%,"1,561",98,0.40%,1.29%,0.08%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4R1V6S,B0CH4R1V6S,"Audio Array AM-C3a Unidirectional Dynamic Handheld Karaoke Microphone | 20Hz - 20kHz Response | Karaoke Singing, Public Meetings, Studio Recording, Live Sound, Party (no Cable Included)",540,11,0.19%,0.20%,738,12,0.19%,0.16%,2.34%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","1,489",26,0.51%,0.48%,"2,272",32,0.58%,0.42%,0.49%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH9JR3HL,B0CH9JR3HL,"TONOR Top Ring Light Kit, 10 Inch Ring Light with Heavy Duty Bracket Arm and Phone Holder for Video Recording, Live Streaming, Drawing, Nail Makeup",5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM6NTWBP,B0CM6NTWBP,"Audio Array AI-10 Professional Live Soundcard|1Ch Mixer |Bluetooth | 3 Condenser Mic Inputs, 2 mobilephones & PC/Mac Outputs | +48V phantom power, 4 Voice Modes, Denoise, built-in FX | Gaming, Karaoke","1,778",27,0.61%,0.50%,"2,785",47,0.71%,0.62%,0.17%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9HYVDM,B0CM9HYVDM,"Audio Array AM-W18 Wireless Karaoke Speaker with Microphone | Portable Bluetooth Speaker for Singing & Gifting with Voice Changer | Upto 8+ Hours of Playback | Bluetooth v5.3, SD Card & AUX in (Pink)","1,353",28,0.47%,0.52%,"1,961",44,0.50%,0.58%,0.36%,7.69%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9KJZWQ,B0CM9KJZWQ,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",368,6,0.13%,0.11%,541,11,0.14%,0.15%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSCT63BL,B0CSCT63BL,"TONOR TM310 USB Conference Microphone for Laptop, Adjustable Computer PC Mic with Mute Button & LED Indicator for Video Call Meeting, Mic for Desktop Zoom Skype YouTube, Plug-Play for MacOS Windows",203,13,0.07%,0.24%,254,16,0.07%,0.21%,29.96%,20.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CYHMB8LR,B0CYHMB8LR,"Lewitt RAY Microphone with Autofocus for Your Voice - Mute by Distance and Mute Button - for Podcasts, Streaming, Content and Music in Studio Quality - 1"" Studio Condenser Capsule",612,14,0.21%,0.26%,759,19,0.19%,0.25%,0.14%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D2LFMY48,B0D2LFMY48,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black",19,0,0.01%,0.00%,25,0,0.01%,0.00%,9.52%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D2LGR3GG,B0D2LGR3GG,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Safety Guards| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime | Type C | T-01",110,1,0.04%,0.02%,175,2,0.04%,0.03%,3.18%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D2LJSQXZ,B0D2LJSQXZ,NexLev Steam Mop | Chemical Free Mopping | Floor Cleaning + Carpet Steaming | 4 Extra Mop Pads | 400 ML | 1300W | Floor Disinfectant | For All Floor Types | 4mtr long Cord | Wet & Dry Mopping | SM-01,"1,300",20,0.45%,0.37%,"1,732",29,0.44%,0.38%,12.02%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D2LKB4BJ,B0D2LKB4BJ,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate lock| Portable |HS-02, Hair Straightener Tong - Purple",49,4,0.02%,0.07%,62,5,0.02%,0.07%,25.93%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D3LZWTHV,B0D3LZWTHV,"Audio Array AM-C45 XLR/USB Professional RGB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute Volume & Noise-Cancellation | 2M USB Cable & Metal Base | Streaming, Podcasting, Singing",596,9,0.20%,0.17%,871,10,0.22%,0.13%,0.13%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
