amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba 
406-6460433-0030731	406-6460433-0030731	2025-12-21T12:05:51+00:00	2025-12-21T15:48:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0		79.0					79.0	NEW DELHI	DELHI	110045	IN		false				false
403-6493240-4505904	403-6493240-4505904	2025-12-21T12:05:18+00:00	2025-12-21T14:15:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		59.0					59.0	COIMBATORE	TAMIL NADU	641001	IN		false				false
402-2791538-4784313	402-2791538-4784313	2025-12-21T11:58:48+00:00	2025-12-21T12:44:35+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Cancelled	0										GREATER NOIDA	UTTAR PRADESH	201310	IN		false				false
405-2512516-5884368	405-2512516-5884368	2025-12-21T11:42:54+00:00	2025-12-21T13:30:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diff	FBA79404	B0D9KFZYG8	Shipped	1	INR	1699.0								COIMBATORE	TAMIL NADU	641015	IN		false				false
405-8388553-2064303	405-8388553-2064303	2025-12-21T11:40:31+00:00	2025-12-21T16:38:52+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diff	FBA79404	B0D9KFZYG8	Cancelled	0										COIMBATORE	TAMIL NADU	641015	IN		false				false
403-0913142-2322748	403-0913142-2322748	2025-12-21T11:29:04+00:00	2025-12-28T03:54:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Oscillating Electric Toothbrush | 8000 rotations/min | USB Type C Charging|3 modes| 2 Minute Timer |Quad Change Reminder| IPX7 Waterproof | For	FBA79381	B0D9KCNVNM	Shipped	1	INR	1199.0		40.0					40.0	URMAR TANDA	PUNJAB	144204	IN		false				false
171-6637187-1037924	171-6637187-1037924	2025-12-21T10:47:06+00:00	2025-12-21T14:21:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0		40.0					40.0	Burari	DELHI	110084	IN		false				false
171-4375542-1212354	171-4375542-1212354	2025-12-21T10:43:38+00:00	2025-12-28T19:35:20+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tan	FBA79271	B0D83Q7L8W	Shipped	1	INR	1248.0		40.0					40.0	DORAHA	PUNJAB	141421	IN		false				false
407-3088282-1645917	407-3088282-1645917	2025-12-21T10:35:37+00:00	2025-12-23T21:59:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Shipped	1	INR	1249.0		40.0				24.98	40.0	RAIA	GOA	403720	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
403-3471792-6357902	403-3471792-6357902	2025-12-21T10:28:27+00:00	2025-12-21T21:58:12+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0		40.0					40.0	Jagraon	Punjab	142035	IN		false				false
407-6225957-4409152	407-6225957-4409152	2025-12-21T10:27:54+00:00	2025-12-21T10:30:15+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Cancelled	0										VASCO DA GAMA	GOA	403802	IN		false				false
405-1631569-4508346	405-1631569-4508346	2025-12-21T10:23:23+00:00	2025-12-22T06:53:16+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0		40.0					40.0	NALAGARH	HIMACHAL PRADESH	174101	IN		false				false
402-1857247-1704316	402-1857247-1704316	2025-12-21T10:10:06+00:00	2025-12-21T15:22:13+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	2374.0								ORAGADAM INDUSTRIAL AREA	TAMIL NADU	603204	IN		false				false
404-9995724-6585910	404-9995724-6585910	2025-12-21T10:01:39+00:00	2025-12-21T14:02:13+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Portable Blender for Smoothies Milkshakes Crushing Ice Juices | 6 Leaf Stainless Steel Blade | 3000 mAh Battery | Type C Rechargeable | Mix Fru	FBA79812	B0FS6TB7CP	Cancelled	0										MADHUBANI	BIHAR	847223	IN		false				false
171-4363488-1573912	171-4363488-1573912	2025-12-21T09:57:30+00:00	2025-12-21T12:09:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0		79.0					79.0	NEW DELHI	DELHI	110077	IN		false				false
171-9996014-7699559		2025-12-21T09:56:46+00:00	2025-12-26T11:52:11+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	457.47							BENGALURU	KARNATAKA	560060	IN		false			Easy Ship	false
405-6628252-0034752	405-6628252-0034752	2025-12-21T09:31:30+00:00	2025-12-21T09:32:52+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Cancelled	0										NEW DELHI	DELHI	110037	IN		false				false
407-2401383-0520327	407-2401383-0520327	2025-12-21T09:28:56+00:00	2025-12-21T09:29:40+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Cancelled	0										SAMBALPUR	ODISHA	768025	IN		false				false
404-5416641-6119521	404-5416641-6119521	2025-12-21T09:27:19+00:00	2025-12-21T11:41:13+00:00	Cancelled	Amazon	Amazon.in			Expedited	Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function f	FBA79488	B0DFCG2VGS	Cancelled	0										LOHARDAGA	JHARKHAND	835302	IN		false				false
171-1118140-4883525	171-1118140-4883525	2025-12-21T09:22:42+00:00	2025-12-21T13:17:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Shipped	1	INR	13490.0		79.0					79.0	NEW DELHI	DELHI	110075	IN		false				false
171-1118140-4883525	171-1118140-4883525	2025-12-21T09:22:42+00:00	2025-12-21T13:17:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0		79.0				92.98	79.0	NEW DELHI	DELHI	110075	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
407-5951191-4942747		2025-12-21T09:17:43+00:00	2025-12-26T07:41:15+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	448.32					50.83		BENGALURU	KARNATAKA	560013	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false			Easy Ship	false
403-0568628-5164352	403-0568628-5164352	2025-12-21T09:11:03+00:00	2025-12-21T13:04:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Shipped	1	INR	13490.0								NEW DELHI	DELHI	110007	IN		true				false
405-9159184-9759565	405-9159184-9759565	2025-12-21T08:47:35+00:00	2025-12-21T15:43:12+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0						58.98		MUMBAI	MAHARASHTRA	400012	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
406-6462357-7736311	406-6462357-7736311	2025-12-21T08:32:03+00:00	2025-12-21T15:08:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0								Thirukazhikundram	TAMIL NADU	603104	IN		false				false
402-7958627-5813959	402-7958627-5813959	2025-12-21T07:58:39+00:00	2025-12-21T23:17:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	PUNE	MAHARASHTRA	410406	IN		false				false
404-2141057-5957136	404-2141057-5957136	2025-12-21T07:58:16+00:00	2025-12-21T17:50:35+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diff	FBA79404	B0D9KFZYG8	Shipped	1	INR	1699.0		40.0					40.0	HYDERABAD	TELANGANA	500015	IN		false				false
404-2803589-7177123	404-2803589-7177123	2025-12-21T07:53:02+00:00	2025-12-21T10:59:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grea	FBA78981	B0CDPP45BM	Shipped	1	INR	3509.0						70.18		BENGALURU	KARNATAKA	560091	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-3124762-2669144	408-3124762-2669144	2025-12-21T07:51:57+00:00	2025-12-21T17:42:10+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0								pune	MAHARASHTRA	411037	IN		false				false
403-9899338-3967509	403-9899338-3967509	2025-12-21T07:49:26+00:00	2025-12-21T13:03:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Shipped	1	INR	13490.0								GAUTAM BUDDHA NAGAR	UTTAR PRADESH	201318	IN		false				false
403-8598131-6450765	403-8598131-6450765	2025-12-21T07:49:26+00:00	2025-12-21T17:49:24+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Shipped	1	INR	1799.0								GAUTAM BUDDHA NAGAR	UTTAR PRADESH	201318	IN		false				false
403-7159691-6417135	403-7159691-6417135	2025-12-21T07:32:15+00:00	2025-12-21T18:41:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Portable Blender for Smoothies Milkshakes Crushing Ice Juices | 6 Leaf Stainless Steel Blade | 3000 mAh Battery | Type C Rechargeable | Mix Fru	FBA79812	B0FS6TB7CP	Shipped	1	INR	2098.0								Plot no 163a, Kharghar sector 19	Maharashtra	410210	IN		false				false
171-6034008-2186720	171-6034008-2186720	2025-12-21T07:24:16+00:00	2025-12-21T12:11:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0		40.0						Patiala	PUNJAB	147002	IN		false				false
404-3780330-8960322	404-3780330-8960322	2025-12-21T07:17:14+00:00	2025-12-21T10:38:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0								NEW DELHI	DELHI	110031	IN		false				false
171-3290519-0985905	171-3290519-0985905	2025-12-21T07:16:58+00:00	2025-12-21T13:59:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	JABALPUR	MADHYA PRADESH	482003	IN		false				false
406-6486183-7412320	406-6486183-7412320	2025-12-21T07:03:30+00:00	2025-12-21T11:13:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	ANDIPALAYAM	TAMIL NADU	641687	IN		false				false
402-1217313-4374749	402-1217313-4374749	2025-12-21T07:00:31+00:00	2025-12-21T11:01:23+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										Kattakambal	KERALA	680546	IN		false				false
402-3548202-2980306	402-3548202-2980306	2025-12-21T06:58:59+00:00	2025-12-21T11:09:14+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										Kattakambal	KERALA	680546	IN		false				false
402-4505726-5562747	402-4505726-5562747	2025-12-21T06:56:31+00:00	2025-12-21T14:45:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0				30.0		40.96		THANE	MAHARASHTRA	401101	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
403-7308793-0857103	403-7308793-0857103	2025-12-21T06:55:27+00:00	2025-12-22T13:25:15+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0		40.0					40.0	YAMUNANAGAR	HARYANA	135001	IN		false				false
407-7023705-8557959	407-7023705-8557959	2025-12-21T06:47:42+00:00	2025-12-21T12:33:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grea	FBA78981	B0CDPP45BM	Shipped	1	INR	3509.0						70.18		Hagaribommanahalli	KARNATAKA	583212	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-0563346-4998746	404-0563346-4998746	2025-12-21T06:43:34+00:00	2025-12-21T11:50:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0								Gurugram	HARYANA	122006	IN		false				false
404-6377997-3253969	404-6377997-3253969	2025-12-21T06:42:52+00:00	2025-12-21T11:07:01+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diff	FBA79404	B0D9KFZYG8	Shipped	1	INR	1699.0		79.0					79.0	PUDUCHERRY	PUDUCHERRY	605010	IN		false				false
402-7321910-9655537	402-7321910-9655537	2025-12-21T06:38:59+00:00	2025-12-22T14:19:42+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tan	FBA79271	B0D83Q7L8W	Shipped	1	INR	1248.0		40.0					40.0	GHAZIABAD	UTTAR PRADESH	201007	IN		false				false
406-6127521-5685948	406-6127521-5685948	2025-12-21T06:33:10+00:00	2025-12-21T15:08:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0						92.98		MUMBAI	MAHARASHTRA	400022	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-5053300-5787533	402-5053300-5787533	2025-12-21T06:23:40+00:00	2025-12-21T06:55:11+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Calf Massager Pro|Complete Feet Calf Knee and Thigh Massage|Hand like Massage with Air Compression and Heat Therapy|Pain Relief,Muscle Recovery	FBA79689	B0DVSZ2VVJ	Cancelled	0										HYDERABAD	TELANGANA	500005	IN		false				false
171-3093947-3782729		2025-12-21T06:23:28+00:00	2025-12-26T12:15:38+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	448.32					50.83		BENGALURU	KARNATAKA	560010	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false			Easy Ship	false
404-1310143-2889907	404-1310143-2889907	2025-12-21T06:23:04+00:00	2025-12-21T07:55:59+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massa	FBA79573	B0DKK15YNJ	Shipped	1	INR	2599.0						51.98		ERNAKULAM	KERALA	682041	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-7268763-9545927	402-7268763-9545927	2025-12-21T06:22:20+00:00	2025-12-21T10:23:12+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										Kattakambal	KERALA	680546	IN		false				false
402-7426834-0537157	402-7426834-0537157	2025-12-21T06:19:14+00:00	2025-12-21T10:19:48+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										Kattakambal	KERALA	680546	IN		false				false
408-5398086-1826746	408-5398086-1826746	2025-12-21T06:16:08+00:00	2025-12-25T03:25:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	0.0								AGRA	UTTAR PRADESH	282005	IN		false				false
171-4785789-6520326	171-4785789-6520326	2025-12-21T06:07:51+00:00	2025-12-22T07:41:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0		40.0					40.0	JODHPUR	RAJASTHAN	342001	IN		false				false
403-7805317-0631545	403-7805317-0631545	2025-12-21T06:07:20+00:00	2025-12-21T08:42:00+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		79.0				39.98	79.0	NAGPUR	MAHARASHTRA	440008	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
405-9888227-3013932	405-9888227-3013932	2025-12-21T06:06:39+00:00	2025-12-21T07:47:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2-Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery | 3 Cleaning Modes | Upto 60 Days | Water	FBA79373	B0D2P5TGWK	Shipped	1	INR	286.0		40.0						NAGAPATTINAM	TAMIL NADU	611105	IN		false				false
407-2575993-2693135	407-2575993-2693135	2025-12-21T06:02:34+00:00	2025-12-21T07:03:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0								NOIDA	UTTAR PRADESH	201307	IN		false				false
402-6454305-5473901		2025-12-21T05:52:30+00:00	2025-12-26T04:02:01+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05	FBM79652	B0F43P6D23	Shipped	1	INR	2999.0	457.47							BENGALURU	KARNATAKA	560037	IN		false			Easy Ship	false
408-9784847-4500356	408-9784847-4500356	2025-12-21T05:51:12+00:00	2025-12-21T08:21:17+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0						21.98		ELAMPALLOOR	KERALA	691501	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
405-8521201-6177931	405-8521201-6177931	2025-12-21T05:41:54+00:00	2025-12-21T14:49:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve	FBA79590	B0DM6BB3VT	Shipped	1	INR	2999.0								NALBARI	ASSAM	781372	IN		false				false
408-7561648-3793147	408-7561648-3793147	2025-12-21T05:34:01+00:00	2025-12-21T13:57:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Mop | Chemical Free Mopping | Floor Cleaning + Carpet Steaming | 4 Extra Mop Pads | 400 ML | 1300W | Floor Disinfectant | for All Floor T	FBA79276	B0D2LJSQXZ	Shipped	1	INR	3799.0								VADODARA	GUJARAT	390023	IN		false				false
403-7626163-3505906	403-7626163-3505906	2025-12-21T05:28:03+00:00	2025-12-21T11:24:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pol	FBA79692	B0DVC58QPZ	Shipped	1	INR	4649.0						92.98		GURUGRAM	HARYANA	122017	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-4115176-0872346	404-4115176-0872346	2025-12-21T05:15:00+00:00	2025-12-21T13:30:21+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0						39.98		PUNE	MAHARASHTRA	411004	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
