brand,asin,week,Spend,Clicks,Impressions,attributed_sales,ams_orders,gmv,sessions,units,buy_box_pct,conversion_pct,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct,category_l0,category_l1,category_l2,SKU,Model,(Parent) ASIN,Title,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage - B2B,units_ordered,Units Ordered - B2B,Unit Session Percentage - B2B,ordered_product_sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B,ad_channel,Spend_ads,Clicks_ads,Impressions_ads,attributed_sales_ads,ams_orders_ads,brand_ads,ad_type,campaign_name
Audio_Array,B0BLKB6FRR,4,0.0,0.0,0.0,0.0,0.0,1299.0,13.0,,0.1333,,,,0.0,,0.0,1.0,,,,FBA76730,AM-C27,B0BLKB6FRR,"Audio Array AM-C27 XLR to TRS Cardioid Dynamic Handheld Microphone Sound for Live Events | Premium Built with 4.5M Cable | Singing, Public Meetings, Studio Recording, Live Sound, Party",0.0,0.0002,0.0,15.0,0.0,0.0001,0.0,0.0,1.0,0.0,0.0,1299.0,0.0,1.0,0.0,,,,,,,,,
Audio_Array,B0BLNCP74M,4,0.0,0.0,0.0,0.0,0.0,2199.0,52.0,,0.8636,,,,0.0,,0.0,1.0,,,,FBA76728,AM-C25,B0BLNCP74M,"Audio Array AM-C25 Premium USB Condenser Microphone Kit with Boom Arm & Pop-Filter | No Latency Headphone Monitoring, Volume Control & Mute Button | Discord, Valorant, Gaming, Podcasting & Streaming",0.0,0.0006,0.0,86.0,0.0,0.0007,0.0,0.0,1.0,0.0,0.0,2199.0,0.0,1.0,0.0,,,,,,,,,
Audio_Array,B0BQ7H7418,4,686.4,73.0,6916.0,2074.57,2.0,1271.0,189.0,,0.0714,,0.33086374525805345,3.0223921911421914,0.5400472069236821,343.2,1.632234461054288,-0.632234461054288,,,,FBA76597,AA-06,B0BQ7H7418,"Audio Array AA-06 Microphone Boom Arm with 35cm+35cm=70cm Adjustable Suspension Scissor Arm Stand, Shock Mount, Base Clamp, Pop-Filter, 3/8"" to 5/8"" Universal Screw Adapter, 4x Cable Ties",7.0,0.0022,0.0037,298.0,11.0,0.0025,0.0041,0.0,1.0,0.0,0.0,1271.0,0.0,1.0,0.0,SP_SD,686.4,73.0,6916.0,2074.57,2.0,Audio_Array,SP_SD,
Audio_Array,B0CF5SHL15,4,114.27,10.0,1264.0,0.0,0.0,3649.0,751.0,,0.1393,,,0.0,0.03131542888462592,,0.0,1.0,,,,FBA78976,AA-22,B0CF5SHL15,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",20.0,0.0088,0.0105,889.0,22.0,0.0075,0.0082,0.4444,1.0,0.0,0.0,3649.0,0.0,1.0,0.0,SP_SD,114.27,10.0,1264.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0CF5TCQKL,4,5988.72,377.0,29529.0,24323.72,8.0,3809.0,1118.0,,0.0483,,0.24620905026040424,4.061589120880589,1.5722551850879496,748.59,6.385854555001313,-5.385854555001313,,,,FBA78975,AA-21,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)",57.0,0.0131,0.0301,1561.0,98.0,0.0132,0.0367,0.0,1.0,0.0,0.0,3809.0,0.0,1.0,0.0,SP_SD,5988.72,377.0,29529.0,24323.72,8.0,Audio_Array,SP_SD,
Audio_Array,B0D3LZWTHV,4,3006.88,230.0,43606.0,12294.07,3.0,3349.0,596.0,,0.0192,,0.2445797038734935,4.088646703559836,0.8978441325768887,1002.2933333333334,3.670967452971036,-2.670967452971036,,,,FBA79379,AM-C45,B0D3LZWTHV,"Audio Array AM-C45 XLR/USB Professional RGB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute Volume & Noise-Cancellation | 2M USB Cable & Metal Base | Streaming, Podcasting, Singing",9.0,0.007,0.0047,871.0,10.0,0.0074,0.0037,0.0,1.0,0.0,0.0,3349.0,0.0,1.0,0.0,SP_SD,3006.88,230.0,43606.0,12294.07,3.0,Audio_Array,SP_SD,
Audio_Array,B0DFMKY4TT,4,200.74,25.0,2783.0,0.0,0.0,0.0,1404.0,,0.101,,,0.0,,,,,,,,FBA79448,AM-W35,B0DFMKY4TT,"Audio Array AM-W35 UHF Dual Wireless Premium Karaoke Microphones | 800mah 5-6 Hours Battery Backup | Range up to 50M | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box",16.0,0.0165,0.0084,1710.0,18.0,0.0145,0.0067,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SP_SD,200.74,25.0,2783.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0DFMLXD9S,4,2901.05,240.0,52196.0,11606.78,5.0,3449.0,495.0,,0.0739,,0.24994442903199682,4.000889333172472,0.8411278631487388,580.21,3.365259495505944,-2.365259495505944,,,,FBA79447,AM-W34,B0DFMLXD9S,"Audio Array AM-W34 UHF Dual Wireless Premium Metal Microphones | 800mAh 6-8 Hours Receiver Battery Backup | Range up to 50M | Karaoke Singing, Wedding, Church | PA System, Amplifier, Mixer, Party Box",17.0,0.0058,0.009,644.0,21.0,0.0055,0.0079,0.1,1.0,0.0,0.0,3449.0,0.0,1.0,0.0,SP_SD,2901.05,240.0,52196.0,11606.78,5.0,Audio_Array,SP_SD,
Audio_Array,B0DFMNGFTD,4,8507.91,852.0,101668.0,57235.64,17.0,5699.0,2203.0,,0.0506,,0.1486470667577055,6.727344318404873,1.4928776978417266,500.46529411764703,10.043102298648886,-9.043102298648886,,,,FBA79449,AM-W36,B0DFMNGFTD,"Audio Array AM-W36 UHF Dual Wireless Premium Metal Microphone with Charging | 2X XLR Outs & 1/4"" Mix Out | 328ft/100M Range | Karaoke Singing, Wedding, Events | PA System, Amplifier, Mixer, Party Box",60.0,0.0259,0.0316,3190.0,115.0,0.027,0.0431,0.0667,1.0,0.0,0.0,5699.0,0.0,1.0,0.0,SP_SD,8507.91,852.0,101668.0,57235.64,17.0,Audio_Array,SP_SD,
Audio_Array,B0FJ8PZ9H7,4,0.0,0.0,0.0,0.0,0.0,13199.0,941.0,,0.3557,,,,0.0,,0.0,1.0,,,,FBA79833,PB-04 (AI-04 Red + AM-C44 x 2),B0FJ8PZ9H7,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",18.0,0.011,0.0095,1049.0,21.0,0.0089,0.0079,0.0833,1.0,0.0,0.0,13199.0,0.0,1.0,0.0,,,,,,,,,
Audio_Array,B0FJ8TSQK1,4,938.97,86.0,18506.0,0.0,0.0,3699.0,185.0,,0.335,,,0.0,0.25384428223844285,,0.0,1.0,,,,FBA79830,GB-03 (AI-12 + AM-C43),B0FJ8TSQK1,"Audio Array Soundcard Singing Bundle | Condenser Mic with Boom Arm & Audio Mixer | Voice Effects, Reverb, Bluetooth | Ideal for Podcasting, Karaoke, Live Streaming, YouTube & Singing - GB-03",3.0,0.0022,0.0016,233.0,3.0,0.002,0.0011,1.0,1.0,0.0,0.0,3699.0,0.0,1.0,0.0,SP_SD,938.97,86.0,18506.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0FPR7VFCH,4,651.08,81.0,13182.0,9572.03,5.0,1999.0,178.0,,0.049,,0.06801900955178787,14.701772439638754,0.32570285142571287,130.216,4.788409204602302,-3.788409204602302,,,,FBA79815,AM-W19,B0FPR7VFCH,"Audio Array AM-W19 Wireless Lavalier Microphone|192kHz/24bit |AI Noise Cancellation for iPhone/Android, 32h Charging Case, Plug & Play for Vlogging, Streaming, Meetings, Video Recording",3.0,0.0021,0.0016,279.0,6.0,0.0024,0.0022,0.0,1.0,0.0,0.0,1999.0,0.0,1.0,0.0,SP_SD,651.08,81.0,13182.0,9572.03,5.0,Audio_Array,SP_SD,
Audio_Array,B0FPR962YS,4,2516.65,233.0,41096.0,0.0,0.0,3419.0,977.0,,0.5041,,,0.0,0.7360778005264698,,0.0,1.0,,,,FBA79816,AM-W22,B0FPR962YS,"Audio Array AM-W22 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",28.0,0.0115,0.0148,1324.0,36.0,0.0112,0.0135,0.5417,1.0,0.0,0.0,3419.0,0.0,1.0,0.0,SP_SD,2516.65,233.0,41096.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0FQBWV1ST,4,2458.6800000000003,156.0,14730.0,11307.62,7.0,1949.0,340.0,,0.0708,,0.2174356761192895,4.59906128491711,1.2615084658799385,351.24000000000007,5.801754746023602,-4.801754746023602,,,,FBA79840,AH-60 RD,B0FQBWV1ST,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",9.0,0.004,0.0047,509.0,12.0,0.0043,0.0045,0.25,1.0,0.0,0.0,1949.0,0.0,1.0,0.0,SP_SD,2458.6800000000003,156.0,14730.0,11307.62,7.0,Audio_Array,SP_SD,
Audio_Array,B0FQBXS6Y2,4,5306.15,481.0,72616.0,15895.73,14.0,1445.58,963.0,,0.099,,0.33380977155500247,2.995718176078701,3.6706028030271587,379.01071428571424,10.996091534193887,-9.996091534193887,,,,FBA79839,AH-45 BK,B0FQBXS6Y2,"Audio Array AH-45-BK Studio Monitoring & Live Recording Headphones | 20-20KHz, 32 Ω, 100dB SPL | 40mm Depp Bass Closed-Back Driver | 3m OFC Cable | 3.5mm + 6.3mm Adapter (Black)",16.0,0.0113,0.0084,1347.0,21.0,0.0114,0.0079,0.0833,1.0,0.0,0.0,1445.58,0.0,1.0,0.0,SP_SD,5306.15,481.0,72616.0,15895.73,14.0,Audio_Array,SP_SD,
Audio_Array,B0FQJWWDVK,4,0.0,0.0,0.0,0.0,0.0,462.0,215.0,,0.0188,,,,0.0,,0.0,1.0,,,,FBA79820,AC-3XL,B0FQJWWDVK,"Audio Array AC-3XL Mic Cable 6.35mm Jack Male to XLR 3PIN Female Cord Wire | Microphone/Guitar Cable | Black, 1pc Pack (3 Meter/10 Feet)",6.0,0.0025,0.0032,290.0,11.0,0.0025,0.0041,0.0,1.0,0.0,0.0,462.0,0.0,1.0,0.0,,,,,,,,,
Audio_Array,B0FTVVLNS9,4,864.85,163.0,33278.0,3727.97,2.0,10999.0,154.0,,0.5318,,0.23198952781272383,4.310539399895935,0.07862987544322211,432.425,0.3389371761069188,0.6610628238930811,,,,FBA79906,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),B0FTVVLNS9,"Audio Array Professional Dynamic Bundle with Headphones & Audio Interface – USB/XLR Dynamic Microphone, 24-bit/192kHz Interface, Boom Arm & Semi-Open Headphones | Plug & Play Podcast Kit",3.0,0.0018,0.0016,184.0,3.0,0.0016,0.0011,1.0,1.0,0.0,0.0,10999.0,0.0,1.0,0.0,SP_SD,864.85,163.0,33278.0,3727.97,2.0,Audio_Array,SP_SD,
Audio_Array,B0FVM17Q4W,4,293.8,16.0,1816.0,0.0,0.0,2099.0,70.0,,1.0,,,0.0,0.13997141495950452,,0.0,1.0,,,,FBA79909,AM-W20,B0FVM17Q4W,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",2.0,0.0008,0.0011,111.0,2.0,0.0009,0.0007,1.0,1.0,0.0,0.0,2099.0,0.0,1.0,0.0,SP_SD,293.8,16.0,1816.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0G3B677Z5,4,0.0,0.0,0.0,0.0,0.0,11299.0,745.0,,0.9976,,,,0.0,,0.0,1.0,,,,FBA79969,UB-03 (AM-S1 + AA-22),B0G3B677Z5,"Audio Array Studio Monitor Bundle with 60W Powered Speakers & Adjustable Metal Stands | Bluetooth, HDMI ARC, USB-C, RCA Inputs | Professional Studio Monitors for Home Studio, Streaming & Gaming-UB-03",22.0,0.0087,0.0116,864.0,26.0,0.0073,0.0097,1.0,1.0,0.0,0.0,11299.0,0.0,1.0,0.0,,,,,,,,,
Audio_Array,B0B4G19R58,4,4362.45,345.0,64844.0,60866.31,22.0,0.0,844.0,,0.0253,,0.07167265437973815,13.952322662723928,,198.2931818181818,,,,,,FBA75674,AM-C2,B0B4G19R58,"Audio Array AM-C2 XLR Condenser Microphone Kit | Boom Arm, 2M Cable, Pop Filter & Mic Cover | Compatible with Audio Interface, Mixer & preamp | Recording, Podcasting, Streaming, Home Studio (Black)",11.0,0.0099,0.0058,1281.0,11.0,0.0109,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,4362.45,345.0,64844.0,60866.31,22.0,Audio_Array,SP_SD,
Audio_Array,B0B4G1HPL5,4,116.93,21.0,4878.0,0.0,0.0,0.0,347.0,,0.0403,,,0.0,,,,,,,,FBA75692,AM-C11,B0B4G1HPL5,"Audio Array AM-C11 XLR/USB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute and Volume Control | Premium Metal Build | 2M XLR & USB Cable | Streaming, Gaming, Podcasting, Singing",14.0,0.0041,0.0074,498.0,18.0,0.0042,0.0067,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,116.93,21.0,4878.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0B4G1PXWV,4,266.38,36.0,6275.0,1778.81,1.0,0.0,200.0,,0.2368,,0.14975180036091545,6.677716044748104,,266.38,,,,,,FBA75680,AM-C6,B0B4G1PXWV,"Audio Array AM-C6 USB Plug & Play Condenser Microphone Kit | with pop-Filter & Shock Mount | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | Gaming, Podcasting & Streaming",4.0,0.0023,0.0021,280.0,9.0,0.0024,0.0034,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,266.38,36.0,6275.0,1778.81,1.0,Audio_Array,SP_SD,
Audio_Array,B0B4G763WS,4,1288.57,142.0,34807.0,15492.36,5.0,0.0,449.0,,0.0403,,0.0831745453888239,12.022909116307225,,257.714,,,,,,FBA75688,AM-W12,B0B4G763WS,"Audio Array AM-W12 UHF Dual Wireless Premium Metal Microphones | 4+ Hours Receiver Battery Backup | Range up to 60M | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box, etc",11.0,0.0053,0.0058,607.0,16.0,0.0051,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1288.57,142.0,34807.0,15492.36,5.0,Audio_Array,SP_SD,
Audio_Array,B0B4G7VWXD,4,1085.62,112.0,6440.0,5716.09,5.0,0.0,188.0,,0.0254,,0.1899235316448831,5.2652769845802405,,217.12399999999997,,,,,,FBA75684,AA-04,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",7.0,0.0022,0.0037,306.0,8.0,0.0026,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1085.62,112.0,6440.0,5716.09,5.0,Audio_Array,SP_SD,
Audio_Array,B0B4G8PH2P,4,1109.78,46.0,13516.0,9461.88,5.0,0.0,289.0,,0.0562,,0.1172895872701831,8.525906035430445,,221.956,,,,,,FBA75678,AA-01,B0B4G8PH2P,"Audio Array AA-01 Suspension Boom Scissor Microphone Stand | Double Layer Mesh Pop Filter | 70cm Sturdy Boom Arm with 1.8kg Capacity | 5/8"" to 3/8"" Screw Adapter | Mic Holder, Foam Cover, Cable Ties",15.0,0.0034,0.0079,373.0,23.0,0.0032,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1109.78,46.0,13516.0,9461.88,5.0,Audio_Array,SP_SD,
Audio_Array,B0B4G8ZB64,4,1054.74,144.0,25329.0,3309.33,5.0,0.0,344.0,,0.0024,,0.3187170817053603,3.1375789294044027,,210.948,,,,,,FBA75675,AM-C3,B0B4G8ZB64,"Audio Array AM-C3 XLR to TRS Dynamic Handheld Karaoke Microphone | Premium Metal Built with 3M Cable | Singing, Public Meetings, Studio Recording, Live Show, Party, Church, Wedding",8.0,0.004,0.0042,483.0,12.0,0.0041,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1054.74,144.0,25329.0,3309.33,5.0,Audio_Array,SP_SD,
Audio_Array,B0B4JRQP22,4,0.0,0.0,0.0,0.0,0.0,0.0,567.0,,0.0175,,,,,,,,,,,FBA75679,AA-02,B0B4JRQP22,"Audio Array AA-02 3-Panel Curved Isolation Shield with Insulation, Absorption & Reflection Filter | 3/8"" and 5/8"" Universal Mic Mount for Recording Studio, Podcasts, Singing & Broadcasting",17.0,0.0067,0.009,696.0,18.0,0.0059,0.0067,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0B4KC7VBM,4,733.0,82.0,30008.0,1894.07,1.0,0.0,372.0,,0.0242,,0.3869973126653186,2.5839972714870396,,733.0,,,,,,FBA75677,AM-C5,B0B4KC7VBM,"Audio Array AM-C5 USB Plug & Play Conference Mic for Mac OS & Windows | Conference, Recording, Skype, Online Class with Range Upto 5M | One Touch Mute Button & Light Indicator (NOT A Speaker)",25.0,0.0044,0.0132,500.0,35.0,0.0042,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,733.0,82.0,30008.0,1894.07,1.0,Audio_Array,SP_SD,
Audio_Array,B0BLKBJ5HN,4,261.9,49.0,1730.0,0.0,0.0,0.0,86.0,,0.9558,,,0.0,,,,,,,,FBA76742,AM-K1,B0BLKBJ5HN,"Audio Array AM-K1 Instrument Drum Microphone Kit | Stage Performance & Professional Studio Recording Quality | 1 Kick Drum Mic, 2 Tom Mics, 2 Overhead Condenser Mics with Standard Mounting Accessories",3.0,0.001,0.0016,136.0,6.0,0.0012,0.0022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,261.9,49.0,1730.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0BLKF46QG,4,0.0,0.0,0.0,0.0,0.0,0.0,115.0,,0.2817,,,,,,,,,,,FBA76723,AM-C20,B0BLKF46QG,"Audio Array AM-C20 USB Microphone | Unique Tilt Stand & one Touch Mute | Plug n Play, No Latency Cardioid Pickup | for PC, Smartphones, iOS | Gaming, Streaming, Podcasts, Twitch, YouTube, Discord",2.0,0.0013,0.0011,159.0,2.0,0.0013,0.0007,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0BPLZ5CGV,4,51755.15,6109.0,937469.0,354769.92,94.0,0.0,9304.0,,0.0061,,0.14588370400737471,6.854775225267437,,550.5867021276596,,,,,,FBA76864,AI-04 Red,B0BPLZ5CGV,Audio Array AI-04 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power | 24bit/192kHz Hi-Fi Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | 2 in 3 out | Metal Body | Red,184.0,0.1092,0.097,13289.0,295.0,0.1126,0.1104,0.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,51755.15,6109.0,937469.0,354769.92,94.0,Audio_Array,SP_SD,
Audio_Array,B0BPMN89NG,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.25,,,,,,,,,,,FBA77011,AM-C29,B0BPMN89NG,"Audio Array AM-C29 4 Pickup Pattern Professional USB Plug & Play Condenser Microphone | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | For Conference, Gaming, Podcasting & Live Streaming",0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0C4YSV3XL,4,0.0,0.0,0.0,0.0,0.0,0.0,111.0,,0.3953,,,,,,,,,,,FBA78206,AM-W15,B0C4YSV3XL,Audio Array AM-W15 Dual Wireless Mic with Charging Case | Upto 16hr Battery Backup & 100m Range | Active Noise Cancellation | Informative LCD Screen | BIS & WPC Certified | 2 Yr Warranty,9.0,0.0013,0.0047,133.0,13.0,0.0011,0.0049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0C4YTNJG7,4,43.5,4.0,612.0,0.0,0.0,0.0,13.0,,0.125,,,0.0,,,,,,,,FBA78203,AM-C30,B0C4YTNJG7,"Audio Array AM-C30 Metal RGB Professional USB Microphone | One-Touch Mute, Gain & No-Latency Monitoring Controls | Shock Mount and Tripod | for PC/Mobile, Gaming, Streaming, Podcasting & Voiceover",0.0,0.0002,0.0,17.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,43.5,4.0,612.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0C55MY66L,4,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0.7805,,,,,,,,,,,FBA78424,AM-C37,B0C55MY66L,"Audio Array AM-C37 Premium USB/XLR Dynamic Podcast Microphone | Volume, Mute Controls & Headphone Monitoring | Premium Metal Build | 2 Meter USB Cable Included | 96kHz/24bit Studio Performance",1.0,0.0003,0.0005,47.0,1.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0C5957W3P,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.3333,,,,,,,,,,,FBA78420,AM-C33,B0C5957W3P,"Audio Array AM-C33 Lapel Microphone | 1M Long, Strong Cable | 3.5mm TRRS | 3.5mm TRRS Port & TRRS to TRS Adapter | Omnidirectional Pickup | Mic Cover & Leather Carry Bag Included | 1 Year Warranty",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0CBC7QMNV,4,2276.21,148.0,25494.0,7194.07,2.0,0.0,327.0,,0.0562,,0.3164008690490918,3.1605475768931686,,1138.105,,,,,,FBA78925,AM-C11X,B0CBC7QMNV,"Audio Array AM-C11X XLR Dynamic Microphone | Studio-quality Audio Output | Cardioid Polar Pattern | Premium Metal Build | 2 Meter XLR cable | for Streaming, Gaming, Podcasting, Singing | 2 Yr Warranty",5.0,0.0038,0.0026,448.0,8.0,0.0038,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,2276.21,148.0,25494.0,7194.07,2.0,Audio_Array,SP_SD,
Audio_Array,B0CBCB82MT,4,1538.68,141.0,21712.0,1355.08,1.0,0.0,538.0,,0.0045,,1.1354901555627712,0.8806769438739698,,1538.68,,,,,,FBA78960,AM-C39,B0CBCB82MT,"Audio Array AM-C39 XLR to 3.5mm Condenser Microphone Kit | Tripod, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)",6.0,0.0063,0.0032,741.0,6.0,0.0063,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1538.68,141.0,21712.0,1355.08,1.0,Audio_Array,SP_SD,
Audio_Array,B0CBCB9S14,4,176.27,33.0,3237.0,4150.85,2.0,0.0,99.0,,0.1288,,0.042466000939566595,23.548249843989336,,88.135,,,,,,FBA78961,AM-C40,B0CBCB9S14,"Audio Array AM-C40 Large Diaphragm USB Condenser Microphone Kit | Boom Arm & Pop-Filter | 96kHz/24bit No Latency Headphone Monitoring with Mute & Volume Control Knob | Singing, Podcasting & Streaming",5.0,0.0012,0.0026,139.0,6.0,0.0012,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,176.27,33.0,3237.0,4150.85,2.0,Audio_Array,SP_SD,
Audio_Array,B0CF5RRTDJ,4,599.02,42.0,7354.0,1821.19,1.0,0.0,145.0,,0.1685,,0.3289168071425826,3.040282461353544,,599.02,,,,,,FBA78974,AA-20,B0CF5RRTDJ,"Audio Array AA-20 Microphone Arm Stand | 81cm Reach | Premium light weight & slick design | Flexible height & position adjustments | 1kg Weight Capacity | 5/8"" to 3/8"" Screw Adapter | Cable Ties",11.0,0.0017,0.0058,193.0,20.0,0.0016,0.0075,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,599.02,42.0,7354.0,1821.19,1.0,Audio_Array,SP_SD,
Audio_Array,B0CH4PMR8K,4,0.0,0.0,0.0,0.0,0.0,0.0,144.0,,0.0751,,,,,,,,,,,FBA79009,AM-C41,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",0.0,0.0017,0.0,239.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0CH4R1V6S,4,0.0,0.0,0.0,0.0,0.0,0.0,540.0,,0.0265,,,,,,,,,,,FBA79016,AM-C3a,B0CH4R1V6S,"Audio Array AM-C3a Unidirectional Dynamic Handheld Karaoke Microphone | 20Hz - 20kHz Response | Karaoke Singing, Public Meetings, Studio Recording, Live Sound, Party (no Cable Included)",11.0,0.0063,0.0058,738.0,12.0,0.0063,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0CH4RT4P8,4,2056.07,412.0,38270.0,6819.490000000001,3.0,0.0,1179.0,,0.1125,,0.30149908570875533,3.316759643397355,,685.3566666666667,,,,,,FBA79008,AI-06,B0CH4RT4P8,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4"" & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke",15.0,0.0138,0.0079,1456.0,22.0,0.0123,0.0082,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,2056.07,412.0,38270.0,6819.490000000001,3.0,Audio_Array,SP_SD,
Audio_Array,B0CH4T2BJD,4,544.47,58.0,5226.0,1738.22,1.0,0.0,157.0,,0.0092,,0.31323422811842,3.19249912759197,,544.47,,,,,,FBA79010,AM-C42,B0CH4T2BJD,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",0.0,0.0018,0.0,236.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,544.47,58.0,5226.0,1738.22,1.0,Audio_Array,SP_SD,
Audio_Array,B0CJR76Y7G,4,0.0,0.0,0.0,0.0,0.0,0.0,306.0,,0.0101,,,,,,,,,,,FBA79064,AA-25,B0CJR76Y7G,"Audio Array AA-25 Handheld Microphone Interview Adapter for Wireless Lapel Microphones | Supports, Rode Go, DJI, Hollyland mics etc | Foam Cover with Built-in Cold Shoe Mount",12.0,0.0036,0.0063,440.0,15.0,0.0037,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
