asin,week,brand,Model,ad_type,ad_channel,Spend,Clicks,Impressions,attributed_sales,ams_orders
B0CH4RNWJX,6,Audio Array,AM-C43,SP_SD,ASIN,13225.19,748.0,84334.0,39560.22,19.0
B0CH4RNWJX,7,Audio Array,AM-C43,SP_SD,ASIN,11288.24,621.0,64737.0,42299.200000000004,20.0
B0CH4RNWJX,8,Audio Array,AM-C43,SP_SD,ASIN,13824.130000000001,756.0,91056.0,34531.380000000005,17.0
B0CH4RNWJX,9,Audio Array,AM-C43,SP_SD,ASIN,10451.27,616.0,100070.0,32966.11,16.0
B0CH4RNWJX,10,Audio Array,AM-C43,SP_SD,ASIN,12906.619999999999,773.0,134093.0,45611.03,19.0
B0CH4RNWJX,11,Audio Array,AM-C43,SP_SD,ASIN,19948.03,1178.0,180268.0,43169.509999999995,21.0
B0CH4RNWJX,12,Audio Array,AM-C43,SP_SD,ASIN,11723.94,662.0,103034.0,25930.530000000002,12.0
B0CH4RNWJX,13,Audio Array,AM-C43,SP_SD,ASIN,10973.97,694.0,99626.0,39566.619999999995,21.0
B0CH4RNWJX,14,Audio Array,AM-C43,SP_SD,ASIN,12161.12,735.0,103746.0,53224.61,22.0
B0CH4RNWJX,15,Audio Array,AM-C43,SP_SD,ASIN,11522.94,690.0,103612.0,31912.73,15.0
B0CH4RNWJX,16,Audio Array,AM-C43,SP_SD,ASIN,10821.650000000001,886.0,125863.0,24735.620000000003,12.0
B0CH4RNWJX,17,Audio Array,AM-C43,SP_SD,ASIN,7835.380000000001,643.0,106362.0,21872.9,11.0
B0CH4RNWJX,18,Audio Array,AM-C43,SP_SD,ASIN,6226.72,575.0,118182.0,23467.82,9.0
B0CH4RNWJX,19,Audio Array,AM-C43,SP_SD,ASIN,8931.48,621.0,131305.0,27658.510000000002,14.0
B0CH4RNWJX,20,Audio Array,AM-C43,SP_SD,ASIN,8971.79,471.0,76165.0,41495.79,21.0
B0CH4RNWJX,21,Audio Array,AM-C43,SP_SD,ASIN,8546.94,492.0,81417.0,24007.66,11.0
B0CH4RT4P8,4,Audio Array,AI-06,SP_SD,ASIN,2056.07,412.0,38270.0,6819.490000000001,3.0
B0CH4RT4P8,5,Audio Array,AI-06,SP_SD,ASIN,1982.73,401.0,46686.0,0.0,1.0
B0CH4RT4P8,6,Audio Array,AI-06,SP_SD,ASIN,1288.37,342.0,38413.0,0.0,0.0
B0CH4RT4P8,7,Audio Array,AI-06,SP_SD,ASIN,954.97,272.0,36006.0,1803.39,2.0
B0CH4RT4P8,8,Audio Array,AI-06,SP_SD,ASIN,741.1,196.0,27077.0,0.0,0.0
B0CH4RT4P8,9,Audio Array,AI-06,SP_SD,ASIN,537.6800000000001,133.0,14920.0,0.0,0.0
B0CH4RT4P8,10,Audio Array,AI-06,SP_SD,ASIN,165.5,42.0,6644.0,0.0,0.0
B0CH4RT4P8,11,Audio Array,AI-06,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CH4RT4P8,20,Audio Array,AI-06,SP_SD,ASIN,2738.5799999999995,133.0,18487.0,3360.453333333333,1.6666666666666667
B0CH4RT4P8,21,Audio Array,AI-06,SP_SD,ASIN,278.53,87.0,7440.0,9404.24,3.0
B0CH4T2BJD,4,Audio Array,AM-C42,SP_SD,ASIN,544.47,58.0,5226.0,1738.22,1.0
B0CH4T2BJD,5,Audio Array,AM-C42,SP_SD,ASIN,1185.12,121.0,14386.0,9450.5,5.0
B0CH4T2BJD,6,Audio Array,AM-C42,SP_SD,ASIN,1500.85,102.0,14893.0,6522.89,3.0
B0CH4T2BJD,7,Audio Array,AM-C42,SP_SD,ASIN,1363.69,72.0,9327.0,0.0,0.0
B0CH4T2BJD,8,Audio Array,AM-C42,SP_SD,ASIN,724.76,64.0,9600.0,5274.58,2.0
B0CH4T2BJD,9,Audio Array,AM-C42,SP_SD,ASIN,455.9,66.0,8463.0,1884.75,1.0
B0CH4T2BJD,10,Audio Array,AM-C42,SP_SD,ASIN,918.4,81.0,13220.0,8174.58,4.0
B0CH4T2BJD,11,Audio Array,AM-C42,SP_SD,ASIN,545.15,45.0,9812.0,0.0,0.0
B0CH4T2BJD,12,Audio Array,AM-C42,SP_SD,ASIN,269.34,37.0,4630.0,4235.6,2.0
B0CH4T2BJD,13,Audio Array,AM-C42,SP_SD,ASIN,900.61,60.0,8635.0,5262.860000000001,3.0
B0CH4T2BJD,14,Audio Array,AM-C42,SP_SD,ASIN,1011.7,53.0,9170.0,0.0,0.0
B0CH4T2BJD,15,Audio Array,AM-C42,SP_SD,ASIN,966.62,48.0,11188.0,1990.68,1.0
B0CH4T2BJD,16,Audio Array,AM-C42,SP_SD,ASIN,750.46,33.0,5416.0,0.0,0.0
B0CH4T2BJD,17,Audio Array,AM-C42,SP_SD,ASIN,545.68,39.0,7173.0,1990.68,1.0
B0CH4T2BJD,18,Audio Array,AM-C42,SP_SD,ASIN,774.29,43.0,6642.0,2414.41,1.0
B0CH4T2BJD,19,Audio Array,AM-C42,SP_SD,ASIN,1306.74,63.0,14160.0,3578.81,2.0
B0CH4T2BJD,20,Audio Array,AM-C42,SP_SD,ASIN,858.51,48.0,10547.0,1948.31,1.0
B0CH4T2BJD,21,Audio Array,AM-C42,SP_SD,ASIN,787.67,46.0,16126.0,4532.21,2.0
B0CH4VCD6R,20,Audio Array,AC-6XL,SP_SD,ASIN,3.4,1.0,2071.0,0.0,0.0
B0CH4VCD6R,21,Audio Array,AC-6XL,SP_SD,ASIN,319.74,46.0,21110.0,5887.28,3.0
B0CJR76Y7G,9,Audio Array,AA-25,SP_SD,ASIN,718.8249999999999,77.0,17444.0,2731.638333333333,2.0
B0CJR76Y7G,20,Audio Array,AA-25,SP_SD,ASIN,11.61,5.0,399.0,677.12,1.0
B0CJR76Y7G,21,Audio Array,AA-25,SP_SD,ASIN,238.89,70.0,6311.0,1438.98,2.0
B0CKHVHVQ1,4,Audio Array,AM-W45,SP_SD,ASIN,143.52999999999997,8.0,903.0,0.0,0.0
B0CKHVHVQ1,5,Audio Array,AM-W45,SP_SD,ASIN,3756.42,164.0,20012.0,16945.76,4.0
B0CKHVHVQ1,6,Audio Array,AM-W45,SP_SD,ASIN,4869.7,191.0,28336.0,24910.17,6.0
B0CKHVHVQ1,7,Audio Array,AM-W45,SP_SD,ASIN,4378.11,192.0,24193.0,21605.949999999997,5.0
B0CKHVHVQ1,8,Audio Array,AM-W45,SP_SD,ASIN,4103.66,160.0,30433.0,12963.57,3.0
B0CKHVHVQ1,9,Audio Array,AM-W45,SP_SD,ASIN,6136.62,543.0,122022.0,55191.66124999999,15.0
B0CKHVHVQ1,10,Audio Array,AM-W45,SP_SD,ASIN,5397.315,489.375,100027.25,35680.20375,11.0
B0CKHVHVQ1,11,Audio Array,AM-W45,SP_SD,ASIN,4801.03,327.0,47664.0,47533.07,11.0
B0CKHVHVQ1,12,Audio Array,AM-W45,SP_SD,ASIN,6945.74,391.0,57864.0,24655.949999999997,6.0
B0CKHVHVQ1,13,Audio Array,AM-W45,SP_SD,ASIN,10964.33,477.0,69187.0,53802.579999999994,13.0
B0CKHVHVQ1,14,Audio Array,AM-W45,SP_SD,ASIN,12557.47,566.0,82523.0,112350.93999999999,26.0
B0CKHVHVQ1,15,Audio Array,AM-W45,SP_SD,ASIN,15028.88,591.0,101929.0,30248.329999999998,7.0
B0CKHVHVQ1,16,Audio Array,AM-W45,SP_SD,ASIN,12500.62,550.0,96166.0,44566.979999999996,12.0
B0CKHVHVQ1,17,Audio Array,AM-W45,SP_SD,ASIN,11758.76,569.0,76523.0,60583.1,16.0
B0CKHVHVQ1,18,Audio Array,AM-W45,SP_SD,ASIN,12202.48,528.0,98670.0,50913.57,13.0
B0CKHVHVQ1,19,Audio Array,AM-W45,SP_SD,ASIN,9144.45,638.0,117657.0,42024.61,12.0
B0CKHVHVQ1,20,Audio Array,AM-W45,SP_SD,ASIN,10322.84,750.0,133119.0,82225.45999999999,20.0
B0CKHVHVQ1,21,Audio Array,AM-W45,SB,SB,3837.86,264.0,49462.0,17640.67,4.0
B0CKHVHVQ1,21,Audio Array,AM-W45,SP_SD,ASIN,5780.2300000000005,377.0,65704.0,47183.93,11.0
B0CM6NTWBP,4,Audio Array,AI-10,SP_SD,ASIN,4698.4,555.0,78300.0,34854.89,14.0
B0CM6NTWBP,5,Audio Array,AI-10,SP_SD,ASIN,3996.65,513.0,83914.0,48939.89,22.0
B0CM6NTWBP,6,Audio Array,AI-10,SP_SD,ASIN,4780.92,604.0,105299.0,14198.93,6.0
B0CM6NTWBP,7,Audio Array,AI-10,SP_SD,ASIN,2775.79,370.0,63805.0,23905.100000000002,10.0
B0CM6NTWBP,8,Audio Array,AI-10,SP_SD,ASIN,9079.57,1060.0,181771.0,35762.729999999996,20.0
B0CM6NTWBP,9,Audio Array,AI-10,SP_SD,ASIN,12017.78,1345.0,216040.0,36332.34125,15.0
B0CM6NTWBP,10,Audio Array,AI-10,SP_SD,ASIN,8827.505,986.375,175259.25,52698.01375,22.0
B0CM6NTWBP,11,Audio Array,AI-10,SP_SD,ASIN,6153.26,687.0,101555.0,37445.799999999996,15.0
B0CM6NTWBP,12,Audio Array,AI-10,SP_SD,ASIN,8641.47,764.0,121575.0,24903.41,11.0
B0CM6NTWBP,13,Audio Array,AI-10,SP_SD,ASIN,12687.7,1560.0,241015.0,43670.37,19.0
B0CM6NTWBP,14,Audio Array,AI-10,SP_SD,ASIN,15888.32,2059.0,332084.0,90684.24,33.0
B0CM6NTWBP,15,Audio Array,AI-10,SP_SD,ASIN,16087.609999999999,1665.0,293587.0,47133.04,22.0
B0CM6NTWBP,16,Audio Array,AI-10,SP_SD,ASIN,11103.39,1277.0,251003.0,50713.02,18.0
B0CM6NTWBP,17,Audio Array,AI-10,SP_SD,ASIN,7018.51,942.0,128446.0,22044.91,8.0
B0CM6NTWBP,18,Audio Array,AI-10,SP_SD,ASIN,10158.449999999999,1395.0,234949.0,34902.51,20.0
B0CM6NTWBP,19,Audio Array,AI-10,SP_SD,ASIN,13544.59,1681.0,293446.0,52655.93,23.0
B0CM6NTWBP,20,Audio Array,AI-10,SP_SD,ASIN,13287.77,1455.0,256144.0,42143.49333333333,16.666666666666664
B0CM6NTWBP,21,Audio Array,AI-10,SP_SD,ASIN,10184.76,1313.0,286383.0,28066.1,13.0
B0CM6NVLT9,4,Audio Array,AI-11,SP_SD,ASIN,4294.47,612.0,102675.0,12769.48,12.0
B0CM6NVLT9,5,Audio Array,AI-11,SP_SD,ASIN,3095.9300000000003,535.0,78726.0,15670.240000000002,13.0
B0CM6NVLT9,6,Audio Array,AI-11,SP_SD,ASIN,3038.2799999999997,531.0,86924.0,18655.08,15.0
B0CM6NVLT9,7,Audio Array,AI-11,SP_SD,ASIN,2700.65,324.0,65502.0,15790.66,11.0
B0CM6NVLT9,8,Audio Array,AI-11,SP_SD,ASIN,4245.13,558.0,65946.0,9019.48,7.0
B0CM6NVLT9,9,Audio Array,AI-11,SP_SD,ASIN,4846.07,673.0,76220.0,14656.779999999999,12.0
B0CM6NVLT9,10,Audio Array,AI-11,SP_SD,ASIN,3885.9199999999996,585.0,54073.0,10222.029999999999,8.0
B0CM6NVLT9,11,Audio Array,AI-11,SP_SD,ASIN,4785.24,595.0,57087.0,19184.74,12.0
B0CM6NVLT9,12,Audio Array,AI-11,SP_SD,ASIN,4745.79,521.0,66632.0,12154.24,8.0
B0CM6NVLT9,13,Audio Array,AI-11,SP_SD,ASIN,3993.52,398.0,47661.0,7960.15,7.0
B0CM6NVLT9,14,Audio Array,AI-11,SP_SD,ASIN,2349.6400000000003,314.0,37022.0,23984.72,16.0
B0CM6NVLT9,15,Audio Array,AI-11,SP_SD,ASIN,2179.4700000000003,277.0,29616.0,3175.41,3.0
B0CM6NVLT9,16,Audio Array,AI-11,SP_SD,ASIN,2158.51,247.0,29040.0,7960.99,6.0
B0CM6NVLT9,17,Audio Array,AI-11,SP_SD,ASIN,3349.35,350.0,32965.0,13466.91,9.0
B0CM6NVLT9,18,Audio Array,AI-11,SP_SD,ASIN,3671.1,424.0,55074.0,21852.489999999998,14.0
B0CM6NVLT9,19,Audio Array,AI-11,SP_SD,ASIN,3912.98,288.0,45722.0,7538.17,5.0
B0CM6NVLT9,20,Audio Array,AI-11,SP_SD,ASIN,4301.52,413.0,59445.0,17205.09,11.0
B0CM6NVLT9,21,Audio Array,AI-11,SP_SD,ASIN,4303.88,688.0,114186.0,15899.140000000001,10.0
B0CM6WH4ZT,4,Audio Array,AI-12,SP_SD,ASIN,1968.6399999999999,263.0,59217.0,5561.02,5.0
B0CM6WH4ZT,5,Audio Array,AI-12,SP_SD,ASIN,1223.19,236.0,41098.0,4983.9,4.0
B0CM6WH4ZT,6,Audio Array,AI-12,SP_SD,ASIN,1804.5900000000001,341.0,63433.0,7561.88,6.0
B0CM6WH4ZT,7,Audio Array,AI-12,SP_SD,ASIN,2714.75,368.0,81789.0,9971.18,9.0
B0CM6WH4ZT,8,Audio Array,AI-12,SP_SD,ASIN,5034.099999999999,626.0,103367.0,17488.989999999998,15.0
B0CM6WH4ZT,9,Audio Array,AI-12,SP_SD,ASIN,6397.34,713.0,105457.0,13761.009999999998,14.0
B0CM6WH4ZT,10,Audio Array,AI-12,SP_SD,ASIN,5111.42,598.0,78275.0,9543.22,8.0
B0CM6WH4ZT,11,Audio Array,AI-12,SP_SD,ASIN,4892.58,541.0,80809.0,17689.829999999998,14.0
B0CM6WH4ZT,12,Audio Array,AI-12,SP_SD,ASIN,6123.42,567.0,76990.0,12832.2,9.0
B0CM6WH4ZT,13,Audio Array,AI-12,SP_SD,ASIN,5785.88,512.0,69358.0,19270.309999999998,11.0
B0CM6WH4ZT,14,Audio Array,AI-12,SP_SD,ASIN,5144.15,556.0,78556.0,20275.5,13.0
B0CM6WH4ZT,15,Audio Array,AI-12,SP_SD,ASIN,6001.43,600.0,111314.0,23843.18,18.0
B0CM6WH4ZT,16,Audio Array,AI-12,SP_SD,ASIN,6491.49,638.0,173827.0,13406.789999999999,11.0
B0CM6WH4ZT,17,Audio Array,AI-12,SP_SD,ASIN,4743.05,461.0,56292.0,17195.73,10.0
B0CM6WH4ZT,18,Audio Array,AI-12,SP_SD,ASIN,4843.26,500.0,78804.0,17633.95,13.0
B0CM6WH4ZT,19,Audio Array,AI-12,SP_SD,ASIN,6174.77,491.0,77812.0,23082.18,13.0
B0CM6WH4ZT,20,Audio Array,AI-12,SP_SD,ASIN,5410.65,477.0,86549.0,9698.3,8.0
B0CM6WH4ZT,21,Audio Array,AI-12,SP_SD,ASIN,5234.11,625.0,115493.0,15253.369999999999,12.0
B0CM9HYVDM,4,Audio Array,AM-W18,SP_SD,ASIN,4150.71,259.0,34565.0,16570.36,17.0
B0CM9HYVDM,5,Audio Array,AM-W18,SP_SD,ASIN,7703.48,380.0,37838.0,29229.73,29.0
B0CM9HYVDM,6,Audio Array,AM-W18,SP_SD,ASIN,10296.1,407.0,31115.0,24327.11,26.0
B0CM9HYVDM,7,Audio Array,AM-W18,SP_SD,ASIN,8016.83,260.0,19973.0,17127.940000000002,19.0
B0CM9HYVDM,8,Audio Array,AM-W18,SP_SD,ASIN,4400.05,164.0,15263.0,13704.23,15.0
B0CM9HYVDM,9,Audio Array,AM-W18,SP_SD,ASIN,6518.97,465.0,80668.0,19257.64,20.0
B0CM9HYVDM,10,Audio Array,AM-W18,SP_SD,ASIN,7695.31,552.0,105406.0,13146.63,13.0
B0CM9HYVDM,11,Audio Array,AM-W18,SP_SD,ASIN,3940.34,273.0,57194.0,9111.04,9.0
B0CM9HYVDM,12,Audio Array,AM-W18,SP_SD,ASIN,2851.31,126.0,13091.0,4030.51,4.0
B0CM9HYVDM,13,Audio Array,AM-W18,SP_SD,ASIN,2008.67,100.0,11439.0,7053.4,7.0
B0CM9HYVDM,14,Audio Array,AM-W18,SP_SD,ASIN,2513.8,144.0,17337.0,4030.52,4.0
B0CM9HYVDM,15,Audio Array,AM-W18,SP_SD,ASIN,812.2900000000001,76.0,13967.0,4030.52,4.0
B0CM9HYVDM,16,Audio Array,AM-W18,SP_SD,ASIN,1254.21,84.0,13832.0,5038.15,5.0
B0CM9HYVDM,17,Audio Array,AM-W18,SP_SD,ASIN,2036.47,139.0,16631.0,8061.03,9.0
B0CM9HYVDM,18,Audio Array,AM-W18,SP_SD,ASIN,1841.45,115.0,19939.0,8061.04,8.0
B0CM9HYVDM,19,Audio Array,AM-W18,SP_SD,ASIN,3172.88,140.0,33644.0,4987.3,5.0
B0CM9HYVDM,20,Audio Array,AM-W18,SP_SD,ASIN,1157.43,63.0,13119.0,3827.12,4.0
B0CM9HYVDM,21,Audio Array,AM-W18,SP_SD,ASIN,935.23,70.0,14343.0,4030.51,4.0
B0CM9KJZWQ,4,Audio Array,AM-C44,SP_SD,ASIN,1639.7,123.0,18818.0,22585.589999999997,7.0
B0CM9KJZWQ,5,Audio Array,AM-C44,SP_SD,ASIN,1300.81,121.0,22751.0,8133.889999999999,2.0
B0CM9KJZWQ,6,Audio Array,AM-C44,SP_SD,ASIN,943.2900000000001,78.0,17472.0,11904.23,4.0
B0CM9KJZWQ,7,Audio Array,AM-C44,SP_SD,ASIN,848.92,54.0,5925.0,31002.539999999997,11.0
B0CM9KJZWQ,8,Audio Array,AM-C44,SP_SD,ASIN,1003.6099999999999,46.0,9099.0,2244.06,1.0
B0CM9KJZWQ,9,Audio Array,AM-C44,SP_SD,ASIN,1533.97,79.0,15634.0,9488.97,4.0
B0CM9KJZWQ,10,Audio Array,AM-C44,SP_SD,ASIN,1692.62,74.0,18080.0,8518.64,3.0
B0CM9KJZWQ,11,Audio Array,AM-C44,SP_SD,ASIN,1510.29,88.0,16381.0,8388.14,2.0
B0CM9KJZWQ,12,Audio Array,AM-C44,SP_SD,ASIN,2906.8,104.0,19359.0,4118.79,1.0
B0CM9KJZWQ,13,Audio Array,AM-C44,SP_SD,ASIN,3504.75,120.0,18999.0,25417.78,8.0
B0CM9KJZWQ,14,Audio Array,AM-C44,SP_SD,ASIN,2987.2,122.0,22401.0,6227.12,2.0
B0CM9KJZWQ,15,Audio Array,AM-C44,SP_SD,ASIN,2238.2,94.0,19421.0,16817.78,5.0
B0CM9KJZWQ,16,Audio Array,AM-C44,SP_SD,ASIN,2201.03,91.0,15375.0,12411.849999999999,4.0
B0CM9KJZWQ,17,Audio Array,AM-C44,SP_SD,ASIN,1303.32,48.0,11457.0,8811.86,2.0
B0CM9KJZWQ,18,Audio Array,AM-C44,SP_SD,ASIN,2105.7400000000002,80.0,13028.0,9827.96,3.0
B0CM9KJZWQ,19,Audio Array,AM-C44,SP_SD,ASIN,2306.92,86.0,18251.0,8235.599999999999,2.0
B0CM9KJZWQ,20,Audio Array,AM-C44,SP_SD,ASIN,693.56,49.0,9465.0,12370.34,3.0
B0CM9KJZWQ,21,Audio Array,AM-C44,SP_SD,ASIN,616.91,47.0,6669.0,7964.4,2.0
B0CM9L1QZG,4,Audio Array,AM-W16,SP_SD,ASIN,395.96,42.0,4892.0,1905.93,1.0
B0CM9L1QZG,5,Audio Array,AM-W16,SP_SD,ASIN,1159.76,84.0,23558.0,0.0,0.0
B0CM9L1QZG,6,Audio Array,AM-W16,SP_SD,ASIN,560.26,42.0,9271.0,926.01,1.0
B0CM9L1QZG,7,Audio Array,AM-W16,SP_SD,ASIN,193.11,10.0,2253.0,942.3,1.0
B0CM9L1QZG,8,Audio Array,AM-W16,SP_SD,ASIN,215.52,32.0,5515.0,1470.44,2.0
B0CM9L1QZG,9,Audio Array,AM-W16,SP_SD,ASIN,373.38000000000005,45.0,19381.0,0.0,1.0
B0CM9L1QZG,10,Audio Array,AM-W16,SP_SD,ASIN,447.05,57.0,11674.0,0.0,0.0
B0CM9L1QZG,11,Audio Array,AM-W16,SP_SD,ASIN,153.14,76.0,13153.0,1143.22,1.0
B0CM9L1QZG,12,Audio Array,AM-W16,SP_SD,ASIN,301.58,118.0,13157.0,1143.22,1.0
B0CM9L1QZG,13,Audio Array,AM-W16,SP_SD,ASIN,1377.7800000000002,90.0,31425.0,4572.88,4.0
B0CM9L1QZG,14,Audio Array,AM-W16,SP_SD,ASIN,1005.2599999999999,146.0,31656.0,2937.75,1.0
B0CM9L1QZG,15,Audio Array,AM-W16,SP_SD,ASIN,793.02,140.0,21117.0,2879.66,2.0
B0CM9L1QZG,16,Audio Array,AM-W16,SP_SD,ASIN,399.32,33.0,5964.0,0.0,0.0
B0CM9L1QZG,17,Audio Array,AM-W16,SP_SD,ASIN,182.01,30.0,5662.0,0.0,0.0
B0CM9L1QZG,18,Audio Array,AM-W16,SP_SD,ASIN,517.56,51.0,13624.0,2286.44,2.0
B0CM9L1QZG,19,Audio Array,AM-W16,SP_SD,ASIN,471.45,47.0,14487.0,1439.83,1.0
B0CM9L1QZG,20,Audio Array,AM-W16,SP_SD,ASIN,177.31,9.0,4861.0,0.0,0.0
B0CM9L1QZG,21,Audio Array,AM-W16,SP_SD,ASIN,14.58,5.0,357.0,3372.5,3.0
B0CM9P5CCK,4,Audio Array,AM-W17,SP_SD,ASIN,253.63,25.0,4714.0,2938.98,2.0
B0CM9P5CCK,5,Audio Array,AM-W17,SP_SD,ASIN,213.53,20.0,4678.0,2816.1800000000003,3.0
B0CM9P5CCK,6,Audio Array,AM-W17,SP_SD,ASIN,911.76,44.0,7073.0,3151.8,2.0
B0CM9P5CCK,7,Audio Array,AM-W17,SP_SD,ASIN,368.54,13.0,4288.0,0.0,0.0
B0CM9P5CCK,8,Audio Array,AM-W17,SP_SD,ASIN,332.14,44.0,14479.0,0.0,0.0
B0CM9P5CCK,9,Audio Array,AM-W17,SP_SD,ASIN,285.75,40.0,6891.0,1439.83,1.0
B0CM9P5CCK,10,Audio Array,AM-W17,SP_SD,ASIN,212.59,44.0,7945.0,0.0,0.0
B0CM9P5CCK,11,Audio Array,AM-W17,SP_SD,ASIN,214.55,10.0,2617.0,0.0,0.0
B0CM9P5CCK,12,Audio Array,AM-W17,SP_SD,ASIN,174.29999999999998,7.0,3838.0,0.0,0.0
B0CM9P5CCK,13,Audio Array,AM-W17,SP_SD,ASIN,391.0,16.0,3267.0,0.0,0.0
B0CM9P5CCK,14,Audio Array,AM-W17,SP_SD,ASIN,977.74,50.0,9697.0,5335.59,4.0
B0CM9P5CCK,15,Audio Array,AM-W17,SP_SD,ASIN,291.49,20.0,5837.0,0.0,0.0
B0CM9P5CCK,16,Audio Array,AM-W17,SP_SD,ASIN,150.09,10.0,4008.0,1439.83,1.0
B0CM9P5CCK,17,Audio Array,AM-W17,SP_SD,ASIN,190.48,15.0,4513.0,0.0,0.0
B0CM9P5CCK,18,Audio Array,AM-W17,SP_SD,ASIN,292.18,20.0,3365.0,1439.83,1.0
B0CM9P5CCK,19,Audio Array,AM-W17,SP_SD,ASIN,70.72999999999999,4.0,3194.0,0.0,0.0
B0CM9P5CCK,20,Audio Array,AM-W17,SP_SD,ASIN,609.05,22.0,7289.0,1397.46,1.0
B0CM9P5CCK,21,Audio Array,AM-W17,SP_SD,ASIN,193.39000000000001,7.0,3786.0,0.0,0.0
B0CPFN27Z2,4,White Mulberry,WM-USE06-BK,SP_SD,ASIN,1262.23,17.0,4297.0,0.0,0.0
B0CPFN27Z2,5,White Mulberry,WM-USE06-BK,SP_SD,ASIN,55.04,1.0,416.0,0.0,0.0
B0CPFPT6DZ,7,White Mulberry,WM-USE06-WH,SP_SD,ASIN,1674.01,65.0,16496.0,0.0,0.0
B0CPFPT6DZ,8,White Mulberry,WM-USE06-WH,SP_SD,ASIN,862.53,41.0,9865.0,18643.22,1.0
B0CPFPT6DZ,9,White Mulberry,WM-USE06-WH,SP_SD,ASIN,124.39,6.0,1115.0,10905.94,1.0
B0CPFPT6DZ,10,White Mulberry,WM-USE06-WH,SP_SD,ASIN,0.0,0.0,15.0,0.0,0.0
B0CPFPT6DZ,11,White Mulberry,WM-USE06-WH,SP_SD,ASIN,0.0,0.0,5.0,0.0,0.0
B0CPFPT6DZ,12,White Mulberry,WM-USE06-WH,SP_SD,ASIN,0.0,0.0,16.0,0.0,0.0
B0CPFPT6DZ,13,White Mulberry,WM-USE06-WH,SP_SD,ASIN,0.0,0.0,10.0,0.0,0.0
B0CPFS24ML,4,White Mulberry,WM-GD07-CB,SP_SD,ASIN,46163.9,3397.0,371126.0,340838.99,55.0
B0CPFS24ML,5,White Mulberry,WM-GD07-CB,SP_SD,ASIN,41330.3,2740.0,420054.0,215227.06,37.0
B0CPFS24ML,6,White Mulberry,WM-GD07-CB,SP_SD,ASIN,32582.62,1991.0,276222.0,160403.32,28.0
B0CPFS24ML,7,White Mulberry,WM-GD07-CB,SP_SD,ASIN,26407.38,1695.0,233444.0,88124.53,14.0
B0CPFS24ML,8,White Mulberry,WM-GD07-CB,SP_SD,ASIN,13694.960000000001,664.0,90535.0,54569.47,8.0
B0CPFS24ML,9,White Mulberry,WM-GD07-CB,SP_SD,ASIN,37353.17,2455.0,334268.0,287557.17,46.0
B0CPFS24ML,10,White Mulberry,WM-GD07-CB,SP_SD,ASIN,30302.32,2539.0,410300.0,186587.32,27.0
B0CPFS24ML,11,White Mulberry,WM-GD07-CB,SP_SD,ASIN,731.52,0.0,0.0,0.0,0.0
B0CPFS24ML,12,White Mulberry,WM-GD07-CB,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CPFS24ML,13,White Mulberry,WM-GD07-CB,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CPFS24ML,14,White Mulberry,WM-GD07-CB,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CPFS24ML,15,White Mulberry,WM-GD07-CB,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CPFS24ML,16,White Mulberry,WM-GD07-CB,SP_SD,ASIN,60.869443333333344,24.0,614.6666666666666,2372.6,0.3333333333333333
B0CPFS24ML,17,White Mulberry,WM-GD07-CB,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CPFS24ML,18,White Mulberry,WM-GD07-CB,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0CPFS24ML,19,White Mulberry,WM-GD07-CB,SP_SD,ASIN,1625.4299999999998,116.0,12370.0,11325.43,1.0
B0CPFS24ML,20,White Mulberry,WM-GD07-CB,SP_SD,ASIN,11279.240356666667,1029.6666666666667,83332.33333333333,95883.48,14.333333333333334
B0CPFS24ML,21,White Mulberry,WM-GD07-CB,SP_SD,ASIN,14335.79,1011.0,115408.0,0.0,0.0
B0CPT2NY5M,4,White Mulberry,WM-SE08-WH,SP_SD,ASIN,741.76,50.0,9028.0,0.0,0.0
B0CPT2NY5M,5,White Mulberry,WM-SE08-WH,SP_SD,ASIN,1117.29,46.0,8856.0,0.0,0.0
B0CPT2NY5M,6,White Mulberry,WM-SE08-WH,SP_SD,ASIN,1011.46,66.0,11229.0,26269.5,2.0
B0CPT2NY5M,7,White Mulberry,WM-SE08-WH,SP_SD,ASIN,1602.71,71.0,10108.0,0.0,0.0
B0CPT2NY5M,10,White Mulberry,WM-SE08-WH,SP_SD,ASIN,404.72999999999996,25.0,3898.0,0.0,0.0
B0CPT2NY5M,11,White Mulberry,WM-SE08-WH,SP_SD,ASIN,1059.44,61.0,7374.0,11863.56,1.0
B0CPT2NY5M,12,White Mulberry,WM-SE08-WH,SP_SD,ASIN,0.0,66.0,3557.0,0.0,0.0
B0CPT2YJX2,8,White Mulberry,WM-SMD09-WH,SP_SD,ASIN,357.05,21.0,3705.0,0.0,0.0
B0CPT2YJX2,9,White Mulberry,WM-SMD09-WH,SP_SD,ASIN,1355.81,73.0,13273.0,0.0,0.0
B0CPT2YJX2,10,White Mulberry,WM-SMD09-WH,SP_SD,ASIN,596.33,22.0,3636.0,0.0,0.0
