SKU,Model,(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
FBA79981,AK-61 Neo,B0GN8MFDGZ,B0GN8MFDGZ,"Audio Array AK-61 Neo 61 Key Electronic Keyboard with LED Display, 200 Presets & 512 Timbres, Built-in 2.0 Speakers, with Mic, Vibrato, Sustain, Transpose, Battery & Adapter Powered, Headphone Out",146,2,0.04%,0.03%,207,2,0.04%,0.02%,46.11%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79980,AK-37-W,B0GN8MMKY1,B0GN8MMKY1,"Audio Array AK-37 White MIDI Keyboard 37 Velocity Sensitive Keys, Built-in Speakers, 200 Presets, Sustain & Touch, Tempo, Octave/Transpose/Tune, Master Volume Knob, LED Display BT AA & Type-C Power",205,3,0.06%,0.04%,271,3,0.06%,0.03%,61.38%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79979,AK-37-B,B0GN8RQJRG,B0GN8RQJRG,"Audio Array AK-37 Black MIDI Keyboard 37 Velocity Sensitive Keys, Built-in Speakers, 200 Presets, Sustain & Touch, Tempo, Octave/Transpose/Tune, Master Volume Knob, LED Display BT AA & Type-C Power",309,3,0.09%,0.04%,364,3,0.08%,0.03%,43.94%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
#N/A,#N/A,B0GNMTNVJP,B0GNMTNVJP,Audio Array Karaoke Microphones (AM-W12 & AM-34 & AM-W32 & AM-W35),2,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
#N/A,#N/A,B0GNMXMXN8,B0GNMXMXN8,Audio Array Karaoke Microphones (AM-W13 & AM-W33 & KB-01),1,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
#N/A,#N/A,B0GT9F5QF2,B0GT9F5QF2,"Audio Array AK-37-B, AK-37-W",2,0,0.00%,0.00%,6,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79105,AI-12,B0CM6WH4ZT,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming","3,572",59,5.50%,3.12%,"4,842",73,5.40%,2.80%,35.95%,30.19%,10,1,0.28%,1.69%,"₹ 11,886.45","₹ 1,385.01",10,1
FBA76864,AI-04 Red,B0BPLZ5CGV,B0BPLZ5CGV,Audio Array AI-04 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power Support | 24bit/192kHz High Fidelity Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | Metal Body | Red,"10,176",185,15.66%,9.77%,"14,782",258,16.49%,9.90%,0.70%,1.84%,2,1,0.02%,0.54%,"₹ 3,939.83","₹ 4,649.00",2,1
FBA75684,AA-04,B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",573,16,0.08%,0.12%,869,29,0.09%,0.15%,25.28%,29.41%,4,0,0.70%,0.00%,"₹ 5,759.32",₹ 0.00,4,0
FBA79011,AM-C43,B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","3,664",59,0.51%,0.43%,"5,408",75,0.56%,0.39%,0.29%,0.00%,1,0,0.03%,0.00%,"₹ 2,113.56",₹ 0.00,1,0
FBA79103,AI-10,B0CM6NTWBP,B0CM6NTWBP,"Audio Array AI-10 Professional Live Soundcard|1Ch Mixer |Bluetooth | 3 Condenser Mic Inputs, 2 mobilephones & PC/Mac Outputs | +48V phantom power, 4 Voice Modes, Denoise, built-in FX | Gaming, Karaoke",472,10,0.07%,0.07%,733,13,0.08%,0.07%,10.78%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79108,AM-W16,B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",521,12,0.07%,0.09%,718,12,0.07%,0.06%,0.45%,20.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79355,AA-19BL,B0D3M86SH1,B0D3M86SH1,Audio Array AA-19BL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | Black,954,36,0.13%,0.26%,"1,128",37,0.12%,0.19%,2.86%,3.57%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA75684,AA-04,B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",437,14,0.07%,0.13%,665,23,0.09%,0.15%,1.32%,0.00%,1,0,0.23%,0.00%,"₹ 1,482.20",₹ 0.00,1,0
FBA76414,AA-05,B0BLJVJ2GN,B0BLJVJ2GN,"Audio Array AA-05 Suspension Boom Scissor Microphone Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations","1,546",45,0.26%,0.41%,"2,182",58,0.28%,0.39%,0.21%,0.00%,1,0,0.06%,0.00%,₹ 634.75,₹ 0.00,1,0
FBA76730,AM-C27,B0BLKB6FRR,B0BLKB6FRR,"Audio Array AM-C27 XLR to TRS Cardioid Dynamic Handheld Microphone Sound for Live Events | Premium Built with 4.5M Cable | Singing, Public Meetings, Studio Recording, Live Sound, Party",34,1,0.01%,0.01%,44,1,0.01%,0.01%,39.02%,0.00%,2,0,5.88%,0.00%,"₹ 2,371.19",₹ 0.00,1,0
FBA79005,AM-W45,B0CKHVHVQ1,B0CKHVHVQ1,"Audio Array AM-W45 Wireless Conference Microphone with Speaker | Bluetooth, USB & 4 Mics | 360° Pickup Upto 4M | Noise Reduction & Enhanced Voice | Portable Speakerphone for Video Calls/Zoom Meeting","1,219",142,0.21%,1.29%,"1,587",194,0.20%,1.30%,2.00%,0.00%,1,0,0.08%,0.00%,"₹ 4,363.56",₹ 0.00,1,0
FBA75673,AM-C1,B0B4DPX2J2,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable","32,687",637,5.56%,5.79%,"46,769",948,6.03%,6.36%,0.02%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA75675,AM-C3,B0B4G8ZB64,B0B4G8ZB64,"Audio Array AM-C3 XLR to TRS Dynamic Handheld Karaoke Microphone | Premium Metal Built with 3M Cable | Singing, Public Meetings, Studio Recording, Live Show, Party, Church, Wedding",381,6,0.06%,0.05%,539,11,0.07%,0.07%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA75683,AA-03,B0B4G94VP3,B0B4G94VP3,"Audio Array AA-03 Double Layer Professional Pop Filter | Flexible 360° Free Angle Adjustable, Durable Windshield | Metal Gooseneck Stabilizing Arm Holder with 32cm Arm Length | Suitable for Recording.",269,9,0.05%,0.08%,345,10,0.04%,0.07%,0.32%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA75679,AA-02,B0B4JRQP22,B0B4JRQP22,"Audio Array AA-02 3-Panel Curved Isolation Shield with Insulation, Absorption & Reflection Filter | 3/8"" and 5/8"" Universal Mic Mount for Recording Studio, Podcasts, Singing & Broadcasting",919,28,0.16%,0.25%,"1,235",36,0.16%,0.24%,0.09%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA75690,AM-C10,B0B4K87PR4,B0B4K87PR4,Audio Array AM-C10 USB Plug & Play Conference Microphone with Speaker | Omni Directional Pickup Upto 4M | Speaker and Mic Mute Buttons | Volume Control & Mute Button | Ideal for Meeting & Video Call,445,28,0.08%,0.25%,638,33,0.08%,0.22%,1.85%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA75677,AM-C5,B0B4KC7VBM,B0B4KC7VBM,"Audio Array AM-C5 USB Plug & Play Conference Mic for Mac OS & Windows | Conference, Recording, Skype, Online Class with Range Upto 5M | One Touch Mute Button & Light Indicator (NOT A Speaker)",69,8,0.01%,0.07%,90,15,0.01%,0.10%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA76723,AM-C20,B0BLKF46QG,B0BLKF46QG,"Audio Array AM-C20 USB Microphone | Unique Tilt Stand & one Touch Mute | Plug n Play, No Latency Cardioid Pickup | for PC, Smartphones, iOS | Gaming, Streaming, Podcasts, Twitch, YouTube, Discord",238,5,0.04%,0.05%,307,6,0.04%,0.04%,5.88%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA78206,AM-W15,B0C4YSV3XL,B0C4YSV3XL,Audio Array AM-W15 Dual Wireless Mic with Charging Case | Upto 16hr Battery Backup & 100m Range | Active Noise Cancellation | Informative LCD Screen | BIS & WPC Certified | 2 Yr Warranty,32,1,0.01%,0.01%,49,1,0.01%,0.01%,97.83%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA78423,AM-C36,B0C598Q6PT,B0C598Q6PT,"Audio Array AM-C36 Lapel Microphone | 1M Long & Strong Cable | 3.5mm TRRS| 3.5mm TRRS Port, TRRS to TRS & TRRS to USB Type C adapters | Omnidirectional Pickup | Mic Cover & Leather Bag Included",9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA78976,AA-22,B0CF5SHL15,B0CF5SHL15,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)","1,433",44,0.24%,0.40%,"1,730",58,0.22%,0.39%,0.06%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79016,AM-C3a,B0CH4R1V6S,B0CH4R1V6S,"Audio Array AM-C3a Unidirectional Dynamic Handheld Karaoke Microphone | 20Hz - 20kHz Response | Karaoke Singing, Public Meetings, Studio Recording, Live Sound, Party (no Cable Included)",895,26,0.15%,0.24%,"1,245",35,0.16%,0.23%,0.09%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79109,AM-W18,B0CM9HYVDM,B0CM9HYVDM,"Audio Array AM-W18 Wireless Karaoke Speaker with Microphone | Portable Bluetooth Speaker for Singing & Gifting with Voice Changer | Upto 8+ Hours of Playback | Bluetooth v5.3, SD Card & AUX in (Pink)","1,700",33,0.29%,0.30%,"2,365",47,0.30%,0.32%,0.05%,4.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79106,AM-C44,B0CM9KJZWQ,B0CM9KJZWQ,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",805,16,0.14%,0.15%,"1,143",39,0.15%,0.26%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79108,AM-W16,B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",290,4,0.05%,0.04%,385,4,0.05%,0.03%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79107,AM-W17,B0CM9P5CCK,B0CM9P5CCK,"Audio Array AM-W17 Dual Wireless Lapel Mic|in-Built ANC, Plug N Play,Long Battery Life, Ultra-Low Latency,Upto 30M Range|Compatible with iPhone & Android|Vlogging, Streaming, Teaching,YouTube, Black",93,3,0.02%,0.03%,136,7,0.02%,0.05%,0.79%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79355,AA-19BL,B0D3M86SH1,B0D3M86SH1,Audio Array AA-19BL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | Black,"1,157",46,0.20%,0.42%,"1,368",49,0.18%,0.33%,0.31%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79444,AM-W20,B0DFMLQBMC,B0DFMLQBMC,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",21,0,0.00%,0.00%,25,0,0.00%,0.00%,45.83%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79816,AM-W22,B0FPR962YS,B0FPR962YS,"Audio Array AM-W22 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",618,23,0.11%,0.21%,844,34,0.11%,0.23%,0.13%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
#N/A,#N/A,B0GNMTNVJP,B0GNMTNVJP,Audio Array Karaoke Microphones (AM-W12 & AM-34 & AM-W32 & AM-W35),1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
