campaignId,campaignName,brand,asin,sku,model,category_l0,category_l1,category_l2,spend,impressions,clicks,attributed_sales,units_sold,ams_orders,method
448609631675420,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,Nexlev,B0CDPMX152,FBA78980,GS-02,Home & Kitchen,Fabric Care,Garment steamer,4226.0067,107439,196,20901.43,14,8,L0_ads_api
448609631675420,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,Nexlev,B0D383WQPB,FBA79268,GS-05,Home & Kitchen,Fabric Care,Garment steamer,4226.0067,107439,196,20901.43,14,8,L0_ads_api
448609631675420,Nex_HnK_SB_KT_GS-02/05_B0CDPMX152_B0D383WQPB,Nexlev,B0D845B2DG,FBA79280,LR-02,Home & Kitchen,Fabric Care,Lint Remover,4226.0067,107439,196,20901.43,14,8,L0_ads_api
479030960060920,Nexlev-B0DNJS23HS-Steam Cleaner - SBV-KT-Exact,Nexlev,B0DNJS23HS,FBA79567,SC-04,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,38186.31,56607,2354,144059.88,43,43,L0_ads_api
501679035619530,Nex_HnK_SBV_KT_MR-01_B0CYSLCRQS_BCG_Phrase & Exact_Reel,Nexlev,B0CYSLCRQS,FBA79263,MR-01,Home & Kitchen,Cleaning & Vacumming,Mite Remover,3397.49,4798,162,5413.56,2,2,L0_ads_api
501739215232081,Nexlev - Steam Cleaner - SB - KT - Phrase/Exact,Nexlev,B0CDPP45BM,FBA78981,SC-01,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,24112.6733,96346,997,89907.06,30,30,L0_ads_api
501739215232081,Nexlev - Steam Cleaner - SB - KT - Phrase/Exact,Nexlev,B0F43P6D23,FBA79652,SC-05,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,24112.6733,96346,997,89907.06,30,30,L0_ads_api
501739215232081,Nexlev - Steam Cleaner - SB - KT - Phrase/Exact,Nexlev,B0DNJS23HS,FBA79567,SC-04,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,24112.6733,96346,997,89907.06,30,30,L0_ads_api
511630710016582,Nex_HnK_SBV_KT_SC-05_B0F43P6D23_BCG_Phrase & Exact_Reel,Nexlev,B0F43P6D23,FBA79652,SC-05,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,9456.5567,15225,293,19317.79,7,6,L0_ads_api
511630710016582,Nex_HnK_SBV_KT_SC-05_B0F43P6D23_BCG_Phrase & Exact_Reel,Nexlev,B0CDPP45BM,FBA78981,SC-01,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,9456.5567,15225,293,19317.79,7,6,L0_ads_api
511630710016582,Nex_HnK_SBV_KT_SC-05_B0F43P6D23_BCG_Phrase & Exact_Reel,Nexlev,B0DNJS23HS,FBA79567,SC-04,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,9456.5567,15225,293,19317.79,7,6,L0_ads_api
552176938393382,Nex_HPC_SBV_KT_LE-02_B0DCGHKRXX_Reel,Nexlev,B0DCGHKRXX,FBA79440,LE-02,HPC,Hair Care,Hair Therapy Comb,2695.01,10233,162,10571.19,6,6,L0_ads_api
557689309176842,Nex_HnK_SBV_KT_MR-02_B0DCK7ZH5P_BCG_Phrase & Exact - Reel,Nexlev,B0DCK7ZH5P,FBA79439,MR-02,Home & Kitchen,Cleaning & Vacumming,Mite Remover,639.97,718,29,0.0,0,0,L0_ads_api
558140801131199,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,Nexlev,B0DKJSCLBD,FBA79566,VC-05,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,21.7433,114,1,0.0,0,0,L0_ads_api
558140801131199,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,Nexlev,B0DCGHVN81,FBA79452,VC-01,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,21.7433,114,1,0.0,0,0,L0_ads_api
558140801131199,Nex_HnK_SB_KT_VC-01/VC-02/VC-05_BCG_Phrase & Exact,Nexlev,B0DCK56Q85,FBA79463,VC-02,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner,21.7433,114,1,0.0,0,0,L0_ads_api
