asin,week,brand,sku,model,(parent) asin,title,sessions,sessions - total - b2b,session percentage - total,session percentage - total - b2b,page views - total,page views - total - b2b,page views percentage - total,page views percentage - total - b2b,buy_box_pct,featured offer percentage - b2b,units_ordered,units ordered - b2b,conversion_pct,unit session percentage - b2b,ordered_product_sales,ordered product sales - b2b,total order items,total order items - b2b,gmv,ad_channel,spend,clicks,impressions,attributed_sales,ams_orders,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct,category_l0,category_l1,category_l2,Model,units
B0FS6N1YT5,25,Fossil,0.0,0.0,B0FS6N1YT5,Michael Kors Essex 2-Tone Watch MK4967,41.0,1.0,0.0002,0.0003,71.0,1.0,0.0003,0.0002,0.9825,1.0,1.0,0.0,0.0244,0.0,13555.08474576271,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0FTK1RVG8,25,Fossil,0.0,0.0,B0FTK1RVG8,Fossil Crosby Brown Quartz Leather Watch FS6150,577.0,10.0,0.0031,0.0028,802.0,10.0,0.0031,0.002,0.997,1.0,3.0,0.0,0.0052,0.0,24396.61016949153,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,3.0
B0FTK3KCY6,25,Fossil,0.0,0.0,B0FTK3KCY6,Fossil Campbell Silver Quartz Stainless Steel Watch FS6140,83.0,2.0,0.0004,0.0006,125.0,2.0,0.0005,0.0004,0.981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTK7KQ1P,25,Fossil,0.0,0.0,B0FTK7KQ1P,Fossil Machine Silver Quartz Stainless Steel Watch FS6144,193.0,1.0,0.001,0.0003,307.0,1.0,0.0012,0.0002,0.9962,1.0,1.0,0.0,0.0052,0.0,9192.372881355932,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0
B0FTKCRHPQ,25,Fossil,0.0,0.0,B0FTKCRHPQ,Emporio Armani Brown Quartz Rubber Watch AR11714,48.0,1.0,0.0003,0.0003,80.0,1.0,0.0003,0.0002,0.973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0
B0FTKNBJY4,25,Fossil,0.0,0.0,B0FTKNBJY4,Fossil Campbell Silver Quartz Stainless Steel Watch FS6139,86.0,1.0,0.0005,0.0003,130.0,1.0,0.0005,0.0002,0.906,1.0,1.0,0.0,0.0116,0.0,10165.25423728814,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0FTKWD4HQ,25,Fossil,0.0,0.0,B0FTKWD4HQ,Fossil Crosby Black Quartz Leather Watch FS6151,132.0,3.0,0.0007,0.0009,169.0,9.0,0.0007,0.0018,0.9789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTL6L4WG,25,Fossil,0.0,0.0,B0FTL6L4WG,Michael Kors Rhys Multicolor Quartz Stainless Steel Watch MK9240,11.0,0.0,0.0001,0.0,15.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTL6QH21,25,Fossil,0.0,0.0,B0FTL6QH21,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11713,164.0,7.0,0.0009,0.002,264.0,11.0,0.001,0.0022,0.8643,1.0,2.0,0.0,0.0122,0.0,33889.83050847458,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,2.0
B0FTL71V28,25,Fossil,0.0,0.0,B0FTL71V28,Michael Kors Essex Black Quartz Leather Watch MK4965,130.0,3.0,0.0007,0.0009,166.0,3.0,0.0006,0.0006,0.8828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTMKHR8H,25,Fossil,0.0,0.0,B0FTMKHR8H,Emporio Armani Blue Quartz Leather Watch AR11718,12.0,0.0,0.0001,0.0,12.0,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTML3VHG,25,Fossil,0.0,0.0,B0FTML3VHG,Fossil Harlow Gold Quartz Stainless Steel Watch ES5451,1129.0,18.0,0.0061,0.0051,1381.0,20.0,0.0053,0.004,0.9937,1.0,4.0,0.0,0.0035,0.0,45742.37288135594,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,4.0
B0FTMLYC74,25,Fossil,0.0,0.0,B0FTMLYC74,Fossil Carlie Multicolor Quartz Stainless Steel Watch ES5439,4039.0,64.0,0.0217,0.0182,5496.0,98.0,0.0213,0.0198,0.9312,0.9167,15.0,1.0,0.0037,0.0156,152478.813559322,11995.0,15.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,15.0
B0FTMM455Z,25,Fossil,0.0,0.0,B0FTMM455Z,Fossil Raquel Gold Quartz Stainless Steel Watch ES5452,3301.0,38.0,0.0177,0.0108,4173.0,44.0,0.0161,0.0089,0.9896,0.9474,6.0,0.0,0.0018,0.0,68618.64406779662,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,6.0
B0FTMMBT5P,25,Fossil,0.0,0.0,B0FTMMBT5P,Emporio Armani Multicolor Quartz Leather Watch AR80083SET,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTMMHDNH,25,Fossil,0.0,0.0,B0FTMMHDNH,Michael Kors Parker Multicolor Quartz Stainless Steel Watch MKO1224,61.0,1.0,0.0003,0.0003,81.0,1.0,0.0003,0.0002,1.0,1.0,1.0,0.0,0.0164,0.0,20758.47457627119,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0
B0FTMMNCK7,25,Fossil,0.0,0.0,B0FTMMNCK7,Fossil Sloan Gold Quartz Stainless Steel Watch ES5444,682.0,10.0,0.0037,0.0028,882.0,12.0,0.0034,0.0024,0.9934,1.0,1.0,0.0,0.0015,0.0,13554.23728813559,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0FTMNTYMX,25,Fossil,0.0,0.0,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,64.0,0.0,0.0003,0.0,89.0,0.0,0.0003,0.0,0.9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0FTMRC37L,25,Fossil,0.0,0.0,B0FTMRC37L,Fossil Carlie Multicolor Quartz Stainless Steel Watch ES5438,201.0,1.0,0.0011,0.0003,279.0,1.0,0.0011,0.0002,0.9506,0.0,2.0,0.0,0.01,0.0,20330.50847457627,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,2.0
B0GDHZ3899,25,Fossil,0.0,0.0,B0GDHZ3899,Emporio Armani Beige Quartz Leather Watch AR11770,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDHZ5QH8,25,Fossil,0.0,0.0,B0GDHZ5QH8,Armani Exchange Blue Quartz Leather Watch AX2767,16.0,0.0,0.0001,0.0,35.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJ33ZQP,25,Fossil,0.0,0.0,B0GDJ33ZQP,Emporio Armani Silver Quartz Stainless Steel Watch AR11772,14.0,0.0,0.0001,0.0,23.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJ5HLRJ,25,Fossil,0.0,0.0,B0GDJ5HLRJ,Armani Exchange Grey Quartz Leather Watch AX2766,24.0,3.0,0.0001,0.0009,35.0,5.0,0.0001,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJ5ZSCZ,25,Fossil,0.0,0.0,B0GDJ5ZSCZ,Emporio Armani Brown Quartz Leather Watch AR11783,28.0,0.0,0.0002,0.0,43.0,0.0,0.0002,0.0,1.0,0.0,1.0,0.0,0.0357,0.0,12283.89830508475,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0GDJJ86QY,25,Fossil,0.0,0.0,B0GDJJ86QY,Emporio Armani Silver Quartz Stainless Steel Watch AR11755,12.0,0.0,0.0001,0.0,14.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJJBCRP,25,Fossil,0.0,0.0,B0GDJJBCRP,Emporio Armani Brown Quartz Leather Watch AR11756,33.0,0.0,0.0002,0.0,46.0,0.0,0.0002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJLX2MP,25,Fossil,0.0,0.0,B0GDJLX2MP,Emporio Armani Black Quartz Leather Watch AR11774,19.0,0.0,0.0001,0.0,22.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJNQ5K8,25,Fossil,0.0,0.0,B0GDJNQ5K8,Emporio Armani Black Quartz Leather Watch AR11757,62.0,1.0,0.0003,0.0003,89.0,1.0,0.0003,0.0002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJNRRMD,25,Fossil,0.0,0.0,B0GDJNRRMD,Armani Exchange Rose Gold Quartz Stainless Steel Watch AX4408,35.0,3.0,0.0002,0.0009,69.0,3.0,0.0003,0.0006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJPJKSG,25,Fossil,0.0,0.0,B0GDJPJKSG,Armani Exchange Grey Quartz Silicone Watch AX1971,153.0,5.0,0.0008,0.0014,218.0,10.0,0.0008,0.002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0
B0GDJR4K6T,25,Fossil,0.0,0.0,B0GDJR4K6T,Emporio Armani Silver Quartz Stainless Steel Watch AR11754,24.0,1.0,0.0001,0.0003,37.0,1.0,0.0001,0.0002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDJXGF4H,25,Fossil,0.0,0.0,B0GDJXGF4H,Armani Exchange Multicolor Quartz Stainless Steel Watch AX1973,33.0,2.0,0.0002,0.0006,44.0,2.0,0.0002,0.0004,0.9737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDK6QPGC,25,Fossil,0.0,0.0,B0GDK6QPGC,Emporio Armani Silver Quartz Stainless Steel Watch AR11771,26.0,0.0,0.0001,0.0,43.0,0.0,0.0002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDWZZD4K,25,Fossil,0.0,0.0,B0GDWZZD4K,Armani Exchange Silver Quartz Stainless Steel Watch AX4405,14.0,0.0,0.0001,0.0,22.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDXBGXH2,25,Fossil,0.0,0.0,B0GDXBGXH2,Armani Exchange Metallic Quartz Stainless Steel Watch AX4625,53.0,0.0,0.0003,0.0,94.0,0.0,0.0004,0.0,0.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDXH64ZW,25,Fossil,0.0,0.0,B0GDXH64ZW,Armani Exchange Gold Quartz Stainless Steel Watch AX4407,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDXN1QGR,25,Fossil,0.0,0.0,B0GDXN1QGR,Armani Exchange Metallic Quartz Stainless Steel Watch AX1972,15.0,0.0,0.0001,0.0,19.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GDZM3K6W,25,Fossil,0.0,0.0,B0GDZM3K6W,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11773,62.0,1.0,0.0003,0.0003,82.0,1.0,0.0003,0.0002,0.9324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF6W4YCD,25,Fossil,0.0,0.0,B0GF6W4YCD,Michael Kors Essex Brown Quartz Leather Watch MK7584,29.0,0.0,0.0002,0.0,39.0,0.0,0.0002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF6XC1KP,25,Fossil,0.0,0.0,B0GF6XC1KP,Michael Kors Billie Rose Gold Quartz Stainless Steel Watch MK7568,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF715X4M,25,Fossil,0.0,0.0,B0GF715X4M,Fossil Sloan Gold Quartz Stainless Steel Watch ES5456,66.0,0.0,0.0004,0.0,105.0,0.0,0.0004,0.0,0.9659,0.0,3.0,0.0,0.0455,0.0,40665.25423728814,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,3.0
B0GF71BBKV,25,Fossil,0.0,0.0,B0GF71BBKV,Michael Kors Maude Pink Quartz Leather Watch MK7587,32.0,0.0,0.0002,0.0,43.0,0.0,0.0002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF71CV69,25,Fossil,0.0,0.0,B0GF71CV69,Michael Kors Essex Rose Gold Quartz Stainless Steel Watch MK4998,17.0,0.0,0.0001,0.0,18.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF72C48V,25,Fossil,0.0,0.0,B0GF72C48V,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7590,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF72GF8N,25,Fossil,0.0,0.0,B0GF72GF8N,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,59.0,2.0,0.0003,0.0006,86.0,2.0,0.0003,0.0004,0.9878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF72VQSX,25,Fossil,0.0,0.0,B0GF72VQSX,Fossil Sloan Silver Quartz Stainless Steel Watch ES5455,53.0,1.0,0.0003,0.0003,68.0,2.0,0.0003,0.0004,0.7759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF73VZZ2,25,Fossil,0.0,0.0,B0GF73VZZ2,Michael Kors Bryant Multicolor Quartz Stainless Steel Watch MK7582,78.0,1.0,0.0004,0.0003,111.0,1.0,0.0004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF74WKKN,25,Fossil,0.0,0.0,B0GF74WKKN,Michael Kors Essex Gold Quartz Stainless Steel Watch MK4997,12.0,0.0,0.0001,0.0,13.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF7561XM,25,Fossil,0.0,0.0,B0GF7561XM,Fossil Neutra Brown Quartz Leather Watch FS6162,311.0,7.0,0.0017,0.002,400.0,11.0,0.0015,0.0022,0.9918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF78441L,25,Fossil,0.0,0.0,B0GF78441L,Fossil Everett Silver Quartz Stainless Steel Watch FS6154,136.0,3.0,0.0007,0.0009,191.0,3.0,0.0007,0.0006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF785MMZ,25,Fossil,0.0,0.0,B0GF785MMZ,Michael Kors Pyper Multicolor Quartz Stainless Steel Watch MK7574,27.0,0.0,0.0001,0.0,37.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF78NM4J,25,Fossil,0.0,0.0,B0GF78NM4J,Fossil Sloan Rose Gold Quartz Stainless Steel Watch ES5472,57.0,2.0,0.0003,0.0006,74.0,3.0,0.0003,0.0006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF7BLQ27,25,Fossil,0.0,0.0,B0GF7BLQ27,Michael Kors Pyper Rose Gold Quartz Stainless Steel Watch MK7573,153.0,6.0,0.0008,0.0017,229.0,10.0,0.0009,0.002,0.9803,1.0,2.0,0.0,0.0131,0.0,25415.25423728814,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,2.0
B0GF7BR5NH,25,Fossil,0.0,0.0,B0GF7BR5NH,Fossil Neutra Brown Quartz Leather Watch FS6163,311.0,5.0,0.0017,0.0014,456.0,6.0,0.0018,0.0012,1.0,0.0,1.0,0.0,0.0032,0.0,11012.71186440678,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0GF7BSTKP,25,Fossil,0.0,0.0,B0GF7BSTKP,Michael Kors Maude Red Quartz Leather Watch MK7570SET,18.0,0.0,0.0001,0.0,26.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF7C1MPD,25,Fossil,0.0,0.0,B0GF7C1MPD,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,68.0,1.0,0.0004,0.0003,90.0,1.0,0.0003,0.0002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF7CZ53H,25,Fossil,0.0,0.0,B0GF7CZ53H,Michael Kors Bryant Gold Quartz Stainless Steel Watch MK7581,14.0,0.0,0.0001,0.0,19.0,0.0,0.0001,0.0,1.0,0.0,1.0,0.0,0.0714,0.0,19487.28813559322,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0GF7GZ4K7,25,Fossil,0.0,0.0,B0GF7GZ4K7,Fossil Crosby Multicolor Quartz Stainless Steel Watch FS6161,370.0,8.0,0.002,0.0023,599.0,13.0,0.0023,0.0026,0.6333,1.0,4.0,0.0,0.0108,0.0,32023.72881355932,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,4.0
B0GF7J5Y4W,25,Fossil,0.0,0.0,B0GF7J5Y4W,Armani Exchange Multicolor Quartz Stainless Steel Watch AX4406,83.0,2.0,0.0004,0.0006,116.0,2.0,0.0004,0.0004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GF7JSSRF,25,Fossil,0.0,0.0,B0GF7JSSRF,Fossil Neutra Gold Quartz Stainless Steel Watch FS6164,206.0,6.0,0.0011,0.0017,301.0,7.0,0.0012,0.0014,0.9962,1.0,1.0,0.0,0.0049,0.0,12283.89830508475,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,1.0
B0GF7KPRXB,25,Fossil,0.0,0.0,B0GF7KPRXB,Michael Kors Essex Multicolor Quartz Stainless Steel Watch MK4999,88.0,0.0,0.0005,0.0,125.0,0.0,0.0005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B0GFD7N73D,25,Fossil,0.0,0.0,B0GFD7N73D,Emporio Armani Gold Quartz Stainless Steel Watch AR11759,113.0,5.0,0.0006,0.0014,160.0,8.0,0.0006,0.0016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0
B0GHDHD4B9,25,Fossil,0.0,0.0,B0GHDHD4B9,Emporio Armani Silver Quartz Stainless Steel Watch AR80087SET,23.0,0.0,0.0001,0.0,36.0,0.0,0.0001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,0.0,0.0
B001J1772I,26,Fossil,FBA67928,DZ1206,B001J1772I,DZ1206,281.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11859.32,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,DZ1206,1.0
B002LZUAFM,26,Fossil,FBA69556,AR2434,B002LZUAFM,AR2434,804.0,0.0,0.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,AR2434,0.0
B003R7JYDM,26,Fossil,FBA70194,CH2647,B003R7JYDM,CH2647,32.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,CH2647,0.0
B004D4S7AY,26,Fossil,FBA66636,ES2811,B004D4S7AY,ES2811,5870.0,0.0,0.0,0.0,7752.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,80049.15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,ES2811,7.0
B0058XWUHA,26,Fossil,FBA67266,MK5491,B0058XWUHA,MK5491,488.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38974.58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,MK5491,2.0
B00786VY22,26,Fossil,FBA69567,AX2101,B00786VY22,AX2101,31.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,AX2101,0.0
B007NM84PQ,26,Fossil,FBA66627,ES3020,B007NM84PQ,ES3020,1096.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20328.81,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,ES3020,2.0
B008AXYWHQ,26,Fossil,FBA66974,JR1401,B008AXYWHQ,JR1401,7120.0,0.0,0.0,0.0,9920.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,275180.51,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,JR1401,29.0
B00944CXEY,26,Fossil,FBA69614,MK3190,B00944CXEY,MK3190,473.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20840.68,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,MK3190,2.0
B00AFTT8KE,26,Fossil,FBA66633,ES3284,B00AFTT8KE,ES3284,347.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11012.71,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,Traditional Watch,,,ES3284,1.0
