Image,Title,Item Highlights,Sales Rank: Current,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Sales Rank: 365 days avg.,Sales Rank: Drops last 30 days,Monthly Sales Trends: Monthly Sold (Last Known),Reviews: Rating,Reviews: Rating Count,ASIN,Variation ASINs,Brand
https://m.media-amazon.com/images/I/411ZLTntIYL.jpg;https://m.media-amazon.com/images/I/61ForO4Q4VL.jpg;https://m.media-amazon.com/images/I/71xX4tjyAqL.jpg;https://m.media-amazon.com/images/I/61JL8SPTUGL.jpg;https://m.media-amazon.com/images/I/61T4JjfeMHL.jpg;https://m.media-amazon.com/images/I/61SWXbqa4fL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",,4198,3181,2637,2456,20,50,3.6,48,B0CH4PMR8K,"B0BLNCP74M,B0CH4PMR8K,B0CH4T2BJD",Audio Array
https://m.media-amazon.com/images/I/71NYrjIzetL.jpg;https://m.media-amazon.com/images/I/81AwC40l4JL.jpg;https://m.media-amazon.com/images/I/81hnRzQceCL.jpg;https://m.media-amazon.com/images/I/81d0rjojgoL.jpg;https://m.media-amazon.com/images/I/81PbNtbkIOL.jpg;https://m.media-amazon.com/images/I/812T4THo66L.jpg;https://m.media-amazon.com/images/I/81iwGrA8pdL.jpg;https://m.media-amazon.com/images/I/81IsnlXp-RL.jpg;https://m.media-amazon.com/images/I/61-C0MlG9jL.jpg,"Audio Array AM-W12 UHF Dual Wireless Premium Metal Microphones | 4+ Hours Receiver Battery Backup | Range up to 60m| Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box",,262,434,1050,1070,24,10,3.8,305,B0B4G763WS,"B0DFMLS8JG,B0DFMMTWLY,B0GW96SHSK,B0DFMKY4TT,B0DFMLXD9S,B0B4G763WS,B0B4G59Y8W",Audio Array
https://m.media-amazon.com/images/I/61MF0UR23CL.jpg;https://m.media-amazon.com/images/I/51HLqHiP9gL.jpg;https://m.media-amazon.com/images/I/51icBvCPMEL.jpg;https://m.media-amazon.com/images/I/510HGgNaoxL.jpg;https://m.media-amazon.com/images/I/51ZR6ZA4f2L.jpg;https://m.media-amazon.com/images/I/51uG214I78L.jpg;https://m.media-amazon.com/images/I/51KeGKRN8OL.jpg;https://m.media-amazon.com/images/I/51RkbWduywL.jpg;https://m.media-amazon.com/images/I/71G6m2RcJnL.jpg,"Audio Array Complete Podcast Bundle | Dual USB/XLR Dynamic Microphones with Audio Interface 24bit / 192kHz|Metal Body|Pro Streaming & Recording Kit for PC, Mac & Mobile - PB-03",,10647,7904,8105,2969,13,,,,B0FJ8S5XJ8,"B0FJ2HZCVN,B0FJ8S5XJ8,B0FJ8PZ9H7",Audio Array
https://m.media-amazon.com/images/I/61Mbjpmi8gL.jpg;https://m.media-amazon.com/images/I/719RlDra0iL.jpg;https://m.media-amazon.com/images/I/7114J7B+suL.jpg;https://m.media-amazon.com/images/I/81939oLG3QL.jpg;https://m.media-amazon.com/images/I/71Y5CRPFrIL.jpg,"Audio Array AM-C45 XLR/USB Pro RGB Dynamic Microphone Kit | 192kHz/24bit Studio Quality Output | Volume Control, Mute and Noise Cancellation | Realtime Monitoring for Streaming, Gaming & podcasting",,874,1164,1128,1125,22,,3.8,59,B0DN6LJZBR,"B0D3LZWTHV,B0DN6LJZBR,B0G4DNF8RZ",Audio Array
https://m.media-amazon.com/images/I/61lwf-silhL.jpg;https://m.media-amazon.com/images/I/61DXZyVpoJL.jpg;https://m.media-amazon.com/images/I/61XJ6IqQ6SL.jpg;https://m.media-amazon.com/images/I/61Cn0qp7WcL.jpg;https://m.media-amazon.com/images/I/61+sl6Xlt6L.jpg;https://m.media-amazon.com/images/I/71Vtb0iSBGL.jpg;https://m.media-amazon.com/images/I/61c-x+sFzNL.jpg,Audio Array Groove Wireless Bluetooth 5.3 Bookshelf Speaker 30W | 5400mAh Upto 24h Long Battery | 3 EQ Modes | Stylish Premium Metal Body | Superior Bass Quality (AM-W46),,149381,78945,99602,182727,7,,3.8,20,B0CX1XK5R6,"B0H1MTP2ZP,B0GD8JSPB1,B0CX1XK5R6",Audio Array
https://m.media-amazon.com/images/I/71jVa9RTiBL.jpg;https://m.media-amazon.com/images/I/71rUfvCuk4L.jpg;https://m.media-amazon.com/images/I/71xaK13q8eL.jpg;https://m.media-amazon.com/images/I/813vi3NYfTL.jpg;https://m.media-amazon.com/images/I/71LwhZThEKL.jpg;https://m.media-amazon.com/images/I/71g6BWJK2JL.jpg;https://m.media-amazon.com/images/I/61VD-A0eH8L.jpg;https://m.media-amazon.com/images/I/71xCfj637wL.jpg,"Audio Array Wireless Microphone Kit | Built in Recording, Noise Reduction & Echo | Smartphones, Cameras, Laptops | Dual-Channel Recording, 200 feet Transmission Range, 48-Hour Battery Life|AM-W21",,20669,19786,10601,12066,0,,3,12,B0DFMQCGT1,,Audio Array
https://m.media-amazon.com/images/I/418w1MVMhNL.jpg;https://m.media-amazon.com/images/I/31U2yZdrjxL.jpg;https://m.media-amazon.com/images/I/4198rtE5-8L.jpg;https://m.media-amazon.com/images/I/51iXoZBqKHL.jpg;https://m.media-amazon.com/images/I/41r3U2y4HxL.jpg;https://m.media-amazon.com/images/I/61em5LZbiGL.jpg;https://m.media-amazon.com/images/I/41UItpWCEqL.jpg;https://m.media-amazon.com/images/I/61ygJDJTlBL.jpg,"Audio Array AM-C27 XLR to TRS Cardioid Dynamic Handheld Microphone Sound for Live Events | Premium Built with 4.5M Cable | Singing, Public Meetings, Studio Recording, Live Sound, Party",,7036,9939,10515,8102,7,,3.6,33,B0BLKB6FRR,,Audio Array
https://m.media-amazon.com/images/I/41Wq535gk9L.jpg;https://m.media-amazon.com/images/I/41b8B2z1p9L.jpg;https://m.media-amazon.com/images/I/51jOJ82+pnL.jpg;https://m.media-amazon.com/images/I/51LIIDXpy2L.jpg;https://m.media-amazon.com/images/I/51X5ur7SeVL.jpg;https://m.media-amazon.com/images/I/413NGCJztxL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,Audio Array AM-W15 Dual Wireless Mic with Charging Case | Upto 16hr Battery Backup & 100m Range | Active Noise Cancellation | Informative LCD Screen | BIS & WPC Certified | 2 Yr Warranty,,39554,28962,31721,26216,1,,1.8,8,B0C4YSV3XL,,Audio Array
https://m.media-amazon.com/images/I/616YHk4GafL.jpg;https://m.media-amazon.com/images/I/51HLqHiP9gL.jpg;https://m.media-amazon.com/images/I/51rYh-3cB8L.jpg;https://m.media-amazon.com/images/I/510HGgNaoxL.jpg;https://m.media-amazon.com/images/I/51+yI7+JkZL.jpg;https://m.media-amazon.com/images/I/51uG214I78L.jpg;https://m.media-amazon.com/images/I/51Md99loJvL.jpg;https://m.media-amazon.com/images/I/51RkbWduywL.jpg;https://m.media-amazon.com/images/I/51x-gLWnyEL.jpg,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",,10825,8088,8206,3402,7,,1.5,2,B0FJ8PZ9H7,"B0FJ2HZCVN,B0FJ8S5XJ8,B0FJ8PZ9H7",Audio Array
https://m.media-amazon.com/images/I/71i+UvAtILL.jpg;https://m.media-amazon.com/images/I/81IMLxa8zvL.jpg;https://m.media-amazon.com/images/I/81d-2djyz2L.jpg;https://m.media-amazon.com/images/I/81sSPkqV7YL.jpg;https://m.media-amazon.com/images/I/81DNj1+fd+L.jpg;https://m.media-amazon.com/images/I/81XGAINTBjL.jpg;https://m.media-amazon.com/images/I/81yxGfNbD8L.jpg;https://m.media-amazon.com/images/I/81pXeu23R0L.jpg;https://m.media-amazon.com/images/I/61-C0MlG9jL.jpg,"Audio Array AM-W14 UHF Dual Wireless Premium Metal Microphone | 2X XLR Outs & 1/4"" Mix Out | Range up to 200ft/60m | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box",,516,649,1251,1364,22,50,3.9,155,B0B4G5JG4P,"B0B4G5JG4P,B0GW92TTMS,B0DFMNGFTD,B0GW92316G",Audio Array
https://m.media-amazon.com/images/I/614eAQdPCiL.jpg;https://m.media-amazon.com/images/I/51T1PX8mqbL.jpg;https://m.media-amazon.com/images/I/711Qjh3fMXL.jpg;https://m.media-amazon.com/images/I/61YlZnZ3aDL.jpg;https://m.media-amazon.com/images/I/71zkpmVaBrL.jpg;https://m.media-amazon.com/images/I/81+jRSvyOoL.jpg,"Audio Array AM-K1 Instrument Drum Microphone Kit | Stage Performance & Professional Studio Recording Quality | 1 Kick Drum Mic, 2 Tom Mics, 2 Overhead Condenser Mics with Standard Mounting Accessories",,4715,7654,6698,7983,8,,4.2,3,B0BLKBJ5HN,"B0BLKBJ5HN,B0BLK8PXNY,B0BLK7VQ2N",Audio Array
https://m.media-amazon.com/images/I/61CdfS3XjJL.jpg;https://m.media-amazon.com/images/I/51fMULq7X2L.jpg;https://m.media-amazon.com/images/I/415WMJUIeEL.jpg;https://m.media-amazon.com/images/I/51fJtwgagEL.jpg;https://m.media-amazon.com/images/I/41e2tqUeSQL.jpg;https://m.media-amazon.com/images/I/51UTXIFywYL.jpg;https://m.media-amazon.com/images/I/51SnrfmUQxL.jpg;https://m.media-amazon.com/images/I/51ozk2J8rFL.jpg;https://m.media-amazon.com/images/I/718nvczJESL.jpg,"Audio Array Streaming Bundle Kit | USB Condenser Mic & RGB Sound Card with Phantom Power, Voice Effects, Real-Time Monitoring | for Podcasting, Gaming, YouTube & Live Streaming - GB-05",,3002,4743,2980,1377,10,,3.4,17,B0FJ8S53GW,"B0CH4RT4P8,B0FJ8S53GW",Audio Array
https://m.media-amazon.com/images/I/41EPNt-xqXL.jpg;https://m.media-amazon.com/images/I/51fYfvMj0fL.jpg;https://m.media-amazon.com/images/I/61x4eDJMWjL.jpg;https://m.media-amazon.com/images/I/61H6PRRFxtL.jpg;https://m.media-amazon.com/images/I/51QlOqjsGRL.jpg;https://m.media-amazon.com/images/I/51zMQa8+jDL.jpg;https://m.media-amazon.com/images/I/51lKt9zW9EL.jpg;https://m.media-amazon.com/images/I/51aKsR1Dy3L.jpg,"Audio Array AM-C18 Vlogging Kit 6 in 1 Combo | 3.5mm Shotgun Mic with shockmount & LED Light Tripod Stand for Smartphones & Camera | Upto 3Hrs Battery Life | for Vlogging, Live Streaming, YouTube",,14510,12151,12823,10816,2,,3.3,9,B0BLKB55BM,"B0BLK6P24G,B0BLKB55BM,B0C55QXL83",Audio Array
https://m.media-amazon.com/images/I/41cBZucBo1L.jpg;https://m.media-amazon.com/images/I/612gDILeqzL.jpg;https://m.media-amazon.com/images/I/51G+wrtBznL.jpg;https://m.media-amazon.com/images/I/61+hnFScl5L.jpg;https://m.media-amazon.com/images/I/61lm6TKkNxL.jpg;https://m.media-amazon.com/images/I/61egqTFyQkL.jpg;https://m.media-amazon.com/images/I/51GECoFGtSL.jpg;https://m.media-amazon.com/images/I/51k8xenrMHL.jpg,Audio Array AM-C13 Condenser Lapel Microphone | 6M Shielded Cable | Metal Build | Plug n Play Mobile & DSLR Support | 3.5mm Connector | Omnidirectional Pickup | Hard Case Included | 1 Year Warranty.,,16081,8751,14159,13450,4,,3,1,B0BLK8DNPD,"B0BLK31PYH,B0BLK8DNPD,B0C5957W3P,B0C594FZLM,B0C598Q6PT",Audio Array
https://m.media-amazon.com/images/I/81lz5ywJfqL.jpg;https://m.media-amazon.com/images/I/810ig3RwvwL.jpg;https://m.media-amazon.com/images/I/81Tki1CddrL.jpg;https://m.media-amazon.com/images/I/81FeRbEo+5L.jpg;https://m.media-amazon.com/images/I/81wTi5LvXzL.jpg;https://m.media-amazon.com/images/I/81D2ybzYyNL.jpg;https://m.media-amazon.com/images/I/81mrq3R2wdL.jpg;https://m.media-amazon.com/images/I/81K15KtSuoL.jpg;https://m.media-amazon.com/images/I/71VGU7dfQZL.jpg,"Audio Array Studio Monitors Speaker Pair 3.5"" | 50W RMS with Bluetooth 5.0 | Fiberglass Woofer & 1″ Silk Dome Tweeter, Class-D | TI 3116D2 Amp | TRS, RCA, AUX Inputs, Bass & Treble Control | AM-S2",,304,283,269,360,24,200,4.4,55,B0GN97RFPR,"B0GN97RFPR,B0H2Z6R6V8",Audio Array
https://m.media-amazon.com/images/I/81lz5ywJfqL.jpg;https://m.media-amazon.com/images/I/81LnzIFvMfL.jpg;https://m.media-amazon.com/images/I/81wTi5LvXzL.jpg;https://m.media-amazon.com/images/I/81FeRbEo+5L.jpg;https://m.media-amazon.com/images/I/81Tki1CddrL.jpg;https://m.media-amazon.com/images/I/810ig3RwvwL.jpg;https://m.media-amazon.com/images/I/81BSIMqV03L.jpg;https://m.media-amazon.com/images/I/61-C0MlG9jL.jpg,"Audio Array 3.5"" Bookshelf Speaker Pair AMS2","50W RMS, Bluetooth Connectivity, 2 Modes, 3.5"" Fiberglass Woofer & 1"" Silk Dome Tweeter, TRS/RCA/AUX, Bass & Treble Control",148826,79841,102368,104808,7,,,,B0H1MTP2ZP,"B0H1MTP2ZP,B0GD8JSPB1,B0CX1XK5R6",Audio Array
https://m.media-amazon.com/images/I/61vOiAnpbOL.jpg;https://m.media-amazon.com/images/I/61uRQGTJc7L.jpg;https://m.media-amazon.com/images/I/61LJ6D7fgbL.jpg;https://m.media-amazon.com/images/I/610nSN38plL.jpg;https://m.media-amazon.com/images/I/61qR3yrVqPL.jpg;https://m.media-amazon.com/images/I/61keoak1AhL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,"Audio Array AM-C37 Premium USB/XLR Dynamic Podcast Microphone | Volume, Mute Controls & Headphone Monitoring | Premium Metal Build | 2 Meter USB Cable Included | 96kHz/24bit Studio Performance",,19907,18714,15294,12544,0,,3.4,14,B0C55MY66L,,Audio Array
https://m.media-amazon.com/images/I/61LDKw26mJL.jpg;https://m.media-amazon.com/images/I/612AXXX+cKL.jpg;https://m.media-amazon.com/images/I/61XRaZXAeZL.jpg;https://m.media-amazon.com/images/I/71RzwiZET5L.jpg;https://m.media-amazon.com/images/I/51bALqydJ3L.jpg;https://m.media-amazon.com/images/I/61mP+XyK-xL.jpg;https://m.media-amazon.com/images/I/61cBS9MmO1L.jpg;https://m.media-amazon.com/images/I/61FzrEVliLL.jpg,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",,6835,6637,6204,4822,7,,3,2,B0FLYJFC22,"B0CBCB9S14,B0FLYHJ6DK,B0FLYJFC22",Audio Array
https://m.media-amazon.com/images/I/41Z1Ke2zQtL.jpg;https://m.media-amazon.com/images/I/41GHLVDCSiL.jpg;https://m.media-amazon.com/images/I/51nkXUISK1L.jpg;https://m.media-amazon.com/images/I/41cQNUhDCbL.jpg;https://m.media-amazon.com/images/I/412diAmsUXL.jpg;https://m.media-amazon.com/images/I/51VdKZP+64L.jpg;https://m.media-amazon.com/images/I/51-sGfibNaL.jpg;https://m.media-amazon.com/images/I/51zYJ2KzlSL.jpg,"Audio Array AM-C19 USB Condenser Microphone | Plug & Play, Tripod, No Latency Monitoring, Gain Control & Mute Button | Home Studio, YouTube, Gaming, Podcasting, Recording & Singing | Mac OS, Windows",,9697,9486,7562,4808,13,,3.4,17,B0BLKDC4PP,"B0BLKDC4PP,B0BLKF46QG,B0BLKCDRNB",Audio Array
https://m.media-amazon.com/images/I/41zvBzvC16L.jpg;https://m.media-amazon.com/images/I/51or-usBWHL.jpg;https://m.media-amazon.com/images/I/51wgBnXNXNL.jpg;https://m.media-amazon.com/images/I/519tplLsCQL.jpg;https://m.media-amazon.com/images/I/51u6zyLeBbL.jpg;https://m.media-amazon.com/images/I/51+nwcBbtSL.jpg;https://m.media-amazon.com/images/I/51w6iF6bofL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,"Audio Array AB-01 Audio Interface Podcasting Streaming Console Mixer with Bluetooth & XLR to 3.5mm Condenser Mic | Upto 8hr Battery Backup| Gaming, Streaming | Compatible with Mobile & Computers",,5316,2358,2597,2734,9,,3.9,72,B0CF5WXWFH,B0BPM2T7BQ,Audio Array
https://m.media-amazon.com/images/I/41wdmpzSkuL.jpg;https://m.media-amazon.com/images/I/41Q-S6x6G1L.jpg;https://m.media-amazon.com/images/I/51JBpUDxamL.jpg;https://m.media-amazon.com/images/I/51uyDo3R4DL.jpg;https://m.media-amazon.com/images/I/51WfNO1ncVL.jpg;https://m.media-amazon.com/images/I/41+Alx728jL.jpg;https://m.media-amazon.com/images/I/415COAmDJkL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,"Audio Array AM-C32 Professional RGB USB Condenser Microphone with Tripod/Pop Filter & Shock Mount | No Latency Monitoring & Mute Button | For PC/Mobile, Gaming, Podcast, Streaming, Recording & Singing",,9881,5993,8936,14245,8,,3.8,10,B0C539RBGL,"B0BLKD4815,B0BPMN89NG,B0C539RBGL",Audio Array
https://m.media-amazon.com/images/I/61R2m0aFc4L.jpg;https://m.media-amazon.com/images/I/611A4Pt0tVL.jpg;https://m.media-amazon.com/images/I/61zJz4xprnL.jpg;https://m.media-amazon.com/images/I/614l9yppMqL.jpg;https://m.media-amazon.com/images/I/71t66jJaeOL.jpg;https://m.media-amazon.com/images/I/6114hMppanL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,"Audio Array AM-C30 Metal RGB Professional USB Microphone | One-Touch Mute, Gain & No-Latency Monitoring Controls | Shock Mount and Tripod | for PC/Mobile, Gaming, Streaming, Podcasting & Voiceover",,19099,12382,11839,10854,1,,,,B0C4YTNJG7,"B0C4YTNJG7,B0C4YT43Z3",Audio Array
https://m.media-amazon.com/images/I/71G6ORVyhYL.jpg;https://m.media-amazon.com/images/I/61yzqw24RJL.jpg;https://m.media-amazon.com/images/I/711Qjh3fMXL.jpg;https://m.media-amazon.com/images/I/71zkpmVaBrL.jpg;https://m.media-amazon.com/images/I/61YlZnZ3aDL.jpg;https://m.media-amazon.com/images/I/81+jRSvyOoL.jpg,"Audio Array AM-K3 Instrument Drum Microphone Kit | Stage Performance and Professional Studio Recording | 1 Kick Drum Mic, 4 Tom Mics, 2 Condenser Mic & 2 Vocal Mics with Standard Mounting Accessories",,4715,7855,6899,8030,7,,3.2,17,B0BLK7VQ2N,"B0BLKBJ5HN,B0BLK8PXNY,B0BLK7VQ2N",Audio Array
https://m.media-amazon.com/images/I/41NITVQU01L.jpg;https://m.media-amazon.com/images/I/71Rsyam+YwL.jpg;https://m.media-amazon.com/images/I/71n+YG6z2UL.jpg;https://m.media-amazon.com/images/I/71r4wAaiECL.jpg;https://m.media-amazon.com/images/I/71XtXzqym+L.jpg;https://m.media-amazon.com/images/I/81PCcHzdzGL.jpg;https://m.media-amazon.com/images/I/81fQ8wvsl-L.jpg;https://m.media-amazon.com/images/I/81BuPMsjxeL.jpg;https://m.media-amazon.com/images/I/61AH4dmtGaL.jpg,"Audio Array AM-C29 4 Pickup Pattern Professional USB Plug & Play Condenser Microphone | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | For Conference, Gaming, Podcasting & Live Streaming",,10284,5596,8932,14234,10,,5,1,B0BPMN89NG,"B0BLKD4815,B0BPMN89NG,B0C539RBGL",Audio Array
https://m.media-amazon.com/images/I/71S4Q+Ll51L.jpg;https://m.media-amazon.com/images/I/61yzqw24RJL.jpg;https://m.media-amazon.com/images/I/711Qjh3fMXL.jpg;https://m.media-amazon.com/images/I/71zkpmVaBrL.jpg;https://m.media-amazon.com/images/I/61YlZnZ3aDL.jpg;https://m.media-amazon.com/images/I/81+jRSvyOoL.jpg,"Audio Array AM-K2 Instrument Drum Microphone Kit | Stage Performance and Professional Studio Recording | 1 Kick Drum Mic, 4 Tom Mics, 2 Overhead Condenser Mic with Standard Mounting Accessories",,4715,8384,6972,8039,6,,4,14,B0BLK8PXNY,"B0BLKBJ5HN,B0BLK8PXNY,B0BLK7VQ2N",Audio Array
https://m.media-amazon.com/images/I/61OkLDjH2pL.jpg;https://m.media-amazon.com/images/I/61LpHNeVrvL.jpg;https://m.media-amazon.com/images/I/71OVkKCf9FL.jpg;https://m.media-amazon.com/images/I/61pujkVTRYL.jpg;https://m.media-amazon.com/images/I/61gYK1WPFkL.jpg;https://m.media-amazon.com/images/I/71wLkGi847L.jpg;https://m.media-amazon.com/images/I/717aHL22NFL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,Audio Array AI-02 2x2 Premium Audio Interface | Superior Midas Mic Pre-Amps | 48V Phantom Power | USB Bus 3.0 Ultra Low Latency | XLR/LINE inputs | Plug & Play-No Drivers | Metal Body | Metallic Red,,14557,13640,12231,10231,0,50,3.4,50,B0CLH7G5WH,,Audio Array
https://m.media-amazon.com/images/I/519nOPUNTvL.jpg;https://m.media-amazon.com/images/I/61nSqGWmT6L.jpg;https://m.media-amazon.com/images/I/61v0FuV6XQL.jpg;https://m.media-amazon.com/images/I/61MyC5Ux7SL.jpg;https://m.media-amazon.com/images/I/61bxbZJP8ZL.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,"Audio Array AM-C33 Lapel Microphone | 1M Long, Strong Cable | 3.5mm TRRS | 3.5mm TRRS Port & TRRS to TRS Adapter | Omnidirectional Pickup | Mic Cover & Leather Carry Bag Included | 1 Year Warranty",,16081,8601,14091,13492,5,,4.2,5,B0C5957W3P,"B0BLK31PYH,B0BLK8DNPD,B0C5957W3P,B0C594FZLM,B0C598Q6PT",Audio Array
https://m.media-amazon.com/images/I/81rpXSf2NiL.jpg;https://m.media-amazon.com/images/I/81v-Ah+vX8L.jpg;https://m.media-amazon.com/images/I/81i55nP8mOL.jpg;https://m.media-amazon.com/images/I/81AZFl4AyqL.jpg;https://m.media-amazon.com/images/I/81arOD5AANL.jpg;https://m.media-amazon.com/images/I/81NbuQzV80L.jpg;https://m.media-amazon.com/images/I/91khDtrMbjL.jpg;https://m.media-amazon.com/images/I/61-C0MlG9jL.jpg,Audio Array Ear Pads Cushions Compatible with Audio Array AH-50 Professional DJ & Studio Headphones | Soft Protein Leather Earpads with Noise Isolating Soft Foam | Black,,,,4812,4812,0,,,,B0GNM35G8X,,Audio Array
https://m.media-amazon.com/images/I/61udMyF-nQL.jpg;https://m.media-amazon.com/images/I/61YiE5mneqL.jpg;https://m.media-amazon.com/images/I/61vMisn0vcL.jpg;https://m.media-amazon.com/images/I/61ayKo2gUAL.jpg;https://m.media-amazon.com/images/I/713itusxAdL.jpg;https://m.media-amazon.com/images/I/612gzdwWzzL.jpg;https://m.media-amazon.com/images/I/71+mC81W-rL.jpg,"Audio Array AM-C8 USB Plug & Play Condenser Microphone Kit | Pop-Filter & Metallic Base | 3.5 mm No Latency Monitoring, Volume Control & Mute Button| for Conference, Gaming, Podcasting & Streaming",,4021,3130,3981,32280,16,,3.6,36,B0B4FVV78V,"B0B4FVV78V,B0B4FXDHXW,B0FF9R3GKK",Audio Array
https://m.media-amazon.com/images/I/61m35bMRh-L.jpg;https://m.media-amazon.com/images/I/611MQtt3FgL.jpg;https://m.media-amazon.com/images/I/619yrLam0uL.jpg;https://m.media-amazon.com/images/I/7155Ayf1lsL.jpg;https://m.media-amazon.com/images/I/61ghopUo-DL.jpg;https://m.media-amazon.com/images/I/61isPbMAFPL.jpg;https://m.media-amazon.com/images/I/61JrqBDODNL.jpg,"Audio Array AM-C9 192kHz/24bit Professional USB Condenser Microphone | Metallic Base | No Latency Headphone Monitoring, Volume Control & Mute Button | Discord, Valorant, Gaming, Podcasting & Streaming",,2288,3015,18684,19012,13,,3.6,36,B0B4FXDHXW,"B0B4FVV78V,B0B4FXDHXW,B0FF9R3GKK",Audio Array
https://m.media-amazon.com/images/I/61RvLyjVWqL.jpg;https://m.media-amazon.com/images/I/81plFDreMvL.jpg;https://m.media-amazon.com/images/I/8171PTiJZHL.jpg;https://m.media-amazon.com/images/I/91UTccvAwJL.jpg;https://m.media-amazon.com/images/I/81iSusXRAHL.jpg;https://m.media-amazon.com/images/I/51EA5EEmGLL.jpg;https://m.media-amazon.com/images/I/61S5HhrjwuL.jpg;https://m.media-amazon.com/images/I/71HgHPinKFL.jpg;https://m.media-amazon.com/images/I/61eWhVeBmYL.jpg,Audio Array AM-C38 Condenser Shotgun Microphone | Super Cardioid Pickup | 3.5mm TRRS to TRS Cables & Windshield | 2X 3.5mm Ports for Headphone and Mic | 50h Battery Backup | DSLR & Mobile Support,,14510,12008,12770,10779,1,,,,B0C55QXL83,"B0BLK6P24G,B0BLKB55BM,B0C55QXL83",Audio Array
https://m.media-amazon.com/images/I/41WAzjv3GVL.jpg;https://m.media-amazon.com/images/I/41HIQtOIHaL.jpg;https://m.media-amazon.com/images/I/41dwCF0FU-L.jpg;https://m.media-amazon.com/images/I/51+Y1XZEvsL.jpg;https://m.media-amazon.com/images/I/51YdHfjHKBL.jpg;https://m.media-amazon.com/images/I/41CgG08wgKL.jpg;https://m.media-amazon.com/images/I/51L0ajfOhcL.jpg;https://m.media-amazon.com/images/I/41sc3otxImL.jpg,"Audio Array Anti Interference Metal Tube RGB USB Microphone for PC, Mac with Mute Button & Monitor Headphone Jack, for Vocals, YouTube, Streaming, Gaming Along with Mic Gain with pop Filter (AM-C23)",,195171,192674,166170,88389,0,,3.8,16,B0BLKD4815,"B0BLKD4815,B0BPMN89NG,B0C539RBGL",Audio Array
https://m.media-amazon.com/images/I/31QWmckFs7L.jpg;https://m.media-amazon.com/images/I/41J-OKZ+uVL.jpg;https://m.media-amazon.com/images/I/51vWZ0dLA4L.jpg;https://m.media-amazon.com/images/I/516PMcscm1L.jpg;https://m.media-amazon.com/images/I/51aNyG9kT7L.jpg;https://m.media-amazon.com/images/I/51HjOQGEUnL.jpg;https://m.media-amazon.com/images/I/518WO1Fa0AL.jpg;https://m.media-amazon.com/images/I/511zbvH1+wL.jpg,"Audio Array AA-12 Springless Microphone Arm | Heavy Duty Stand With 1.8kg Weight Capacity for stablility & multi-angle adjustment | 5/8"" to 3/8"" Screw Adapter | 0.5"" Thick Metal Tube | Cable Ties",,,,67363,46770,0,,3.7,4,B0BLRK37TB,,Audio Array
https://m.media-amazon.com/images/I/51JxLpNGaYL.jpg;https://m.media-amazon.com/images/I/617RfFE9UwL.jpg;https://m.media-amazon.com/images/I/61s7YvY5qpL.jpg;https://m.media-amazon.com/images/I/61v4B0sUXPL.jpg;https://m.media-amazon.com/images/I/61QU0YDRWTL.jpg;https://m.media-amazon.com/images/I/61cIxrCHEML.jpg;https://m.media-amazon.com/images/I/610im1ZvntL.jpg,Audio Array AI-09 Professional Dual Channel Balanced Stereo +48V Phantom Power Supply Active DI Box | 9V Battery and 5V DC Power | -15dB pad & HPF | Multi Instrument Input for Live & Studio Sound J22,,42222,40554,35109,25853,0,,4.6,3,B0CH4WFQF6,,Audio Array
