kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,snapshot_current,target_expression
added,38974848772243,381037702387504,344200571977040,*,,row_created,,,"{'adGroupId': '344200571977040', 'bid': 7.28, 'campaignId': '381037702387504', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B076HW3KHK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B076HW3KHK'}], 'state': 'ENABLED', 'targetId': '38974848772243'}",ASIN_SAME_AS=B076HW3KHK
added,18827348784807,378777445765217,295860000192045,*,,row_created,,,"{'adGroupId': '295860000192045', 'bid': 3.0, 'campaignId': '378777445765217', 'expression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'state': 'ENABLED', 'targetId': '18827348784807'}",ASIN_SUBSTITUTE_RELATED=None
added,160578864008174,248764226916923,147838485235040,*,,row_created,,,"{'adGroupId': '147838485235040', 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08P4LTX7Z'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08P4LTX7Z'}], 'state': 'ENABLED', 'targetId': '160578864008174'}",ASIN_SAME_AS=B08P4LTX7Z
added,209200345459366,308140708159148,428480540142380,*,,row_created,,,"{'adGroupId': '428480540142380', 'bid': 7.28, 'campaignId': '308140708159148', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08G8WH435'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08G8WH435'}], 'state': 'ENABLED', 'targetId': '209200345459366'}",ASIN_SAME_AS=B08G8WH435
added,169293209740356,314957492914641,422138493011596,*,,row_created,,,"{'adGroupId': '422138493011596', 'bid': 5.45, 'campaignId': '314957492914641', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B092PQBKR9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B092PQBKR9'}], 'state': 'ENABLED', 'targetId': '169293209740356'}",ASIN_SAME_AS=B092PQBKR9
added,94685688148817,436118399654402,427367899465844,*,,row_created,,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BBN5GVFQ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BBN5GVFQ'}], 'state': 'PAUSED', 'targetId': '94685688148817'}",ASIN_SAME_AS=B0BBN5GVFQ
added,127061448400614,435175466289597,454872717823824,*,,row_created,,,"{'adGroupId': '454872717823824', 'bid': 5.58, 'campaignId': '435175466289597', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DJRHQSHL'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DJRHQSHL'}], 'state': 'ENABLED', 'targetId': '127061448400614'}",ASIN_SAME_AS=B0DJRHQSHL
added,205167208753632,436118399654402,427367899465844,*,,row_created,,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CC8W4SL7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CC8W4SL7'}], 'state': 'PAUSED', 'targetId': '205167208753632'}",ASIN_SAME_AS=B0CC8W4SL7
added,145400971431145,378530332991221,471383224144636,*,,row_created,,,"{'adGroupId': '471383224144636', 'campaignId': '378530332991221', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08WJ3PQHG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08WJ3PQHG'}], 'state': 'PAUSED', 'targetId': '145400971431145'}",ASIN_SAME_AS=B08WJ3PQHG
added,122076365256439,304145514402482,436433850358106,*,,row_created,,,"{'adGroupId': '436433850358106', 'bid': 4.12, 'campaignId': '304145514402482', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B003GEBGJ6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B003GEBGJ6'}], 'state': 'ENABLED', 'targetId': '122076365256439'}",ASIN_SAME_AS=B003GEBGJ6
added,76580050210168,293392351601747,557321688025238,*,,row_created,,,"{'adGroupId': '557321688025238', 'bid': 15.99, 'campaignId': '293392351601747', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQ3CT97S'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQ3CT97S'}], 'state': 'PAUSED', 'targetId': '76580050210168'}",ASIN_SAME_AS=B0BQ3CT97S
added,64030509700146,56744690381441,438848122246627,*,,row_created,,,"{'adGroupId': '438848122246627', 'bid': 4.7, 'campaignId': '56744690381441', 'expression': [{'type': 'QUERY_BROAD_REL_MATCHES'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'QUERY_BROAD_REL_MATCHES'}], 'state': 'ENABLED', 'targetId': '64030509700146'}",QUERY_BROAD_REL_MATCHES=None
added,164982540879781,537372744222629,532208098419521,*,,row_created,,,"{'adGroupId': '532208098419521', 'bid': 8.81, 'campaignId': '537372744222629', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09WZXS45X'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09WZXS45X'}], 'state': 'ENABLED', 'targetId': '164982540879781'}",ASIN_SAME_AS=B09WZXS45X
added,164569249449320,432450109401510,303632014655988,*,,row_created,,,"{'adGroupId': '303632014655988', 'bid': 12.96, 'campaignId': '432450109401510', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C9X1NHGX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C9X1NHGX'}], 'state': 'PAUSED', 'targetId': '164569249449320'}",ASIN_SAME_AS=B0C9X1NHGX
added,50954848958172,537372744222629,532208098419521,*,,row_created,,,"{'adGroupId': '532208098419521', 'bid': 8.81, 'campaignId': '537372744222629', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B092V1QV4C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B092V1QV4C'}], 'state': 'ENABLED', 'targetId': '50954848958172'}",ASIN_SAME_AS=B092V1QV4C
added,56023622620447,432229661709605,433521624557652,*,,row_created,,,"{'adGroupId': '433521624557652', 'bid': 15.99, 'campaignId': '432229661709605', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0997QZXB5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0997QZXB5'}], 'state': 'PAUSED', 'targetId': '56023622620447'}",ASIN_SAME_AS=B0997QZXB5
added,221375484006643,309912156507253,485240956951886,*,,row_created,,,"{'adGroupId': '485240956951886', 'bid': 11.54, 'campaignId': '309912156507253', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F93FP9MZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F93FP9MZ'}], 'state': 'PAUSED', 'targetId': '221375484006643'}",ASIN_SAME_AS=B0F93FP9MZ
added,33741958189911,342535158419675,452951158776828,*,,row_created,,,"{'adGroupId': '452951158776828', 'bid': 20.6, 'campaignId': '342535158419675', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B072NBK74N'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B072NBK74N'}], 'state': 'PAUSED', 'targetId': '33741958189911'}",ASIN_SAME_AS=B072NBK74N
added,178789133251624,413081285395434,497375074882000,*,,row_created,,,"{'adGroupId': '497375074882000', 'bid': 4.4, 'campaignId': '413081285395434', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V4V6RGH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V4V6RGH'}], 'state': 'ENABLED', 'targetId': '178789133251624'}",ASIN_SAME_AS=B09V4V6RGH
added,91913824586991,436118399654402,427367899465844,*,,row_created,,,"{'adGroupId': '427367899465844', 'bid': 3.96, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BBGXGC5N'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BBGXGC5N'}], 'state': 'PAUSED', 'targetId': '91913824586991'}",ASIN_SAME_AS=B0BBGXGC5N
added,127202500538988,432450109401510,303632014655988,*,,row_created,,,"{'adGroupId': '303632014655988', 'bid': 2.39, 'campaignId': '432450109401510', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BNKQ6GYM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BNKQ6GYM'}], 'state': 'PAUSED', 'targetId': '127202500538988'}",ASIN_SAME_AS=B0BNKQ6GYM
added,113251987541639,316718890538747,494392285772595,*,,row_created,,,"{'adGroupId': '494392285772595', 'bid': 15.99, 'campaignId': '316718890538747', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XXW54QG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XXW54QG'}], 'state': 'PAUSED', 'targetId': '113251987541639'}",ASIN_SAME_AS=B09XXW54QG
added,116842317152059,456669926037468,344008546572411,*,,row_created,,,"{'adGroupId': '344008546572411', 'bid': 20.5, 'campaignId': '456669926037468', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BD2DL6BL'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BD2DL6BL'}], 'state': 'PAUSED', 'targetId': '116842317152059'}",ASIN_SAME_AS=B0BD2DL6BL
added,109281639204646,13169331340861,242934044814792,*,,row_created,,,"{'adGroupId': '242934044814792', 'bid': 5.0, 'campaignId': '13169331340861', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08HDKCYJN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08HDKCYJN'}], 'state': 'ENABLED', 'targetId': '109281639204646'}",ASIN_EXPANDED_FROM=B08HDKCYJN
added,280904391760546,332586169091855,348815637218393,*,,row_created,,,"{'adGroupId': '348815637218393', 'bid': 4.54, 'campaignId': '332586169091855', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHYYTZ2W'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHYYTZ2W'}], 'state': 'ENABLED', 'targetId': '280904391760546'}",ASIN_SAME_AS=B0BHYYTZ2W
added,71078845180646,350554320839507,301131224881736,*,,row_created,,,"{'adGroupId': '301131224881736', 'bid': 23.24, 'campaignId': '350554320839507', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00548P1TS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00548P1TS'}], 'state': 'PAUSED', 'targetId': '71078845180646'}",ASIN_SAME_AS=B00548P1TS
added,233907879823493,432229661709605,433521624557652,*,,row_created,,,"{'adGroupId': '433521624557652', 'bid': 15.99, 'campaignId': '432229661709605', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09L1FR2WK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09L1FR2WK'}], 'state': 'PAUSED', 'targetId': '233907879823493'}",ASIN_SAME_AS=B09L1FR2WK
added,242204915124561,310663202636209,434799976351037,*,,row_created,,,"{'adGroupId': '434799976351037', 'bid': 9.52, 'campaignId': '310663202636209', 'expression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': '1375461031'}, {'type': 'ASIN_PRICE_BETWEEN', 'value': '1800-6000'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': 'PC Microphones'}, {'type': 'ASIN_PRICE_BETWEEN', 'value': '1800-6000'}], 'state': 'PAUSED', 'targetId': '242204915124561'}",ASIN_CATEGORY_SAME_AS=1375461031; ASIN_PRICE_BETWEEN=1800-6000
added,266787246312597,499505717924265,505876214816417,*,,row_created,,,"{'adGroupId': '505876214816417', 'bid': 10.12, 'campaignId': '499505717924265', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01N3PB0E6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01N3PB0E6'}], 'state': 'ENABLED', 'targetId': '266787246312597'}",ASIN_SAME_AS=B01N3PB0E6
added,137030845263068,432229661709605,433521624557652,*,,row_created,,,"{'adGroupId': '433521624557652', 'bid': 2.43, 'campaignId': '432229661709605', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07Y1C6GDS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07Y1C6GDS'}], 'state': 'ENABLED', 'targetId': '137030845263068'}",ASIN_SAME_AS=B07Y1C6GDS
added,162693340802989,459559480979309,310036530116873,*,,row_created,,,"{'adGroupId': '310036530116873', 'bid': 4.75, 'campaignId': '459559480979309', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQ7H7418'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQ7H7418'}], 'state': 'PAUSED', 'targetId': '162693340802989'}",ASIN_SAME_AS=B0BQ7H7418
added,20749268156328,304145514402482,436433850358106,*,,row_created,,,"{'adGroupId': '436433850358106', 'bid': 4.12, 'campaignId': '304145514402482', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B095K5HYRD'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B095K5HYRD'}], 'state': 'ENABLED', 'targetId': '20749268156328'}",ASIN_SAME_AS=B095K5HYRD
added,201274155662821,398654610697879,360637384715876,*,,row_created,,,"{'adGroupId': '360637384715876', 'bid': 1.67, 'campaignId': '398654610697879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D7969N8Q'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D7969N8Q'}], 'state': 'PAUSED', 'targetId': '201274155662821'}",ASIN_SAME_AS=B0D7969N8Q
added,209549755013619,420588504416118,555486619547164,*,,row_created,,,"{'adGroupId': '555486619547164', 'bid': 3.27, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09C1BQZZV'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09C1BQZZV'}], 'state': 'PAUSED', 'targetId': '209549755013619'}",ASIN_SAME_AS=B09C1BQZZV
added,143088672298239,341366809434176,462708680257388,*,,row_created,,,"{'adGroupId': '462708680257388', 'bid': 3.61, 'campaignId': '341366809434176', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00V9SEQZM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00V9SEQZM'}], 'state': 'PAUSED', 'targetId': '143088672298239'}",ASIN_SAME_AS=B00V9SEQZM
added,207443097053511,450470178818001,549842118553295,*,,row_created,,,"{'adGroupId': '549842118553295', 'bid': 2.11, 'campaignId': '450470178818001', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B000CZ0R42'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B000CZ0R42'}], 'state': 'ENABLED', 'targetId': '207443097053511'}",ASIN_SAME_AS=B000CZ0R42
added,163933155997662,248764226916923,40660713258022,*,,row_created,,,"{'adGroupId': '40660713258022', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B097RZL52X'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B097RZL52X'}], 'state': 'ENABLED', 'targetId': '163933155997662'}",ASIN_SAME_AS=B097RZL52X
added,249193072899749,452641406919969,337061846460666,*,,row_created,,,"{'adGroupId': '337061846460666', 'bid': 7.1, 'campaignId': '452641406919969', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B010W6WFEA'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B010W6WFEA'}], 'state': 'PAUSED', 'targetId': '249193072899749'}",ASIN_SAME_AS=B010W6WFEA
added,189387772741160,338736123482454,350609758869259,*,,row_created,,,"{'adGroupId': '350609758869259', 'campaignId': '338736123482454', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09SHHCD44'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09SHHCD44'}], 'state': 'ENABLED', 'targetId': '189387772741160'}",ASIN_SAME_AS=B09SHHCD44
added,246672447915683,467799866536322,485505561302604,*,,row_created,,,"{'adGroupId': '485505561302604', 'bid': 7.83, 'campaignId': '467799866536322', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B3TJQ439'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B3TJQ439'}], 'state': 'ENABLED', 'targetId': '246672447915683'}",ASIN_SAME_AS=B0B3TJQ439
added,275318196587195,68941904335049,258562237830016,*,,row_created,,,"{'adGroupId': '258562237830016', 'bid': 10.0, 'campaignId': '68941904335049', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09NTCZKVJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09NTCZKVJ'}], 'state': 'ENABLED', 'targetId': '275318196587195'}",ASIN_SAME_AS=B09NTCZKVJ
added,112277471805379,295452466070618,418559107810221,*,,row_created,,,"{'adGroupId': '418559107810221', 'bid': 7.59, 'campaignId': '295452466070618', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0788QQ9KW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0788QQ9KW'}], 'state': 'ENABLED', 'targetId': '112277471805379'}",ASIN_SAME_AS=B0788QQ9KW
added,76288203297901,413081285395434,497375074882000,*,,row_created,,,"{'adGroupId': '497375074882000', 'bid': 4.4, 'campaignId': '413081285395434', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGNXLWS1'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGNXLWS1'}], 'state': 'ENABLED', 'targetId': '76288203297901'}",ASIN_SAME_AS=B0BGNXLWS1
added,81446759911327,480653599582489,427971112754223,*,,row_created,,,"{'adGroupId': '427971112754223', 'bid': 1.0, 'campaignId': '480653599582489', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CTJ8BSWN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CTJ8BSWN'}], 'state': 'PAUSED', 'targetId': '81446759911327'}",ASIN_SAME_AS=B0CTJ8BSWN
added,230027084516324,537372744222629,532208098419521,*,,row_created,,,"{'adGroupId': '532208098419521', 'bid': 8.81, 'campaignId': '537372744222629', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1DCL7SW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1DCL7SW'}], 'state': 'ENABLED', 'targetId': '230027084516324'}",ASIN_SAME_AS=B0B1DCL7SW
added,153979956771473,381037702387504,344200571977040,*,,row_created,,,"{'adGroupId': '344200571977040', 'bid': 7.28, 'campaignId': '381037702387504', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HH8DM9C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HH8DM9C'}], 'state': 'ENABLED', 'targetId': '153979956771473'}",ASIN_SAME_AS=B09HH8DM9C
added,107621603475520,421613309863333,440452306200815,*,,row_created,,,"{'adGroupId': '440452306200815', 'bid': 9.15, 'campaignId': '421613309863333', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DKTRRFF3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DKTRRFF3'}], 'state': 'ENABLED', 'targetId': '107621603475520'}",ASIN_SAME_AS=B0DKTRRFF3
added,133782361358701,130991042453042,273547931772130,*,,row_created,,,"{'adGroupId': '273547931772130', 'bid': 7.0, 'campaignId': '130991042453042', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B6PD3C91'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B6PD3C91'}], 'state': 'ENABLED', 'targetId': '133782361358701'}",ASIN_EXPANDED_FROM=B0B6PD3C91
added,14990468026246,481502395507000,550610329818109,*,,row_created,,,"{'adGroupId': '550610329818109', 'bid': 4.75, 'campaignId': '481502395507000', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C27V95QX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C27V95QX'}], 'state': 'PAUSED', 'targetId': '14990468026246'}",ASIN_SAME_AS=B0C27V95QX
added,193282010798859,394824091060170,375690784763914,*,,row_created,,,"{'adGroupId': '375690784763914', 'bid': 15.99, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08935NMB6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08935NMB6'}], 'state': 'PAUSED', 'targetId': '193282010798859'}",ASIN_SAME_AS=B08935NMB6
added,142661338842332,429920467304910,370063809401163,*,,row_created,,,"{'adGroupId': '370063809401163', 'bid': 4.0, 'campaignId': '429920467304910', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00MMKQOEM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00MMKQOEM'}], 'state': 'ENABLED', 'targetId': '142661338842332'}",ASIN_SAME_AS=B00MMKQOEM
added,182289282431223,487473329942634,396898520573700,*,,row_created,,,"{'adGroupId': '396898520573700', 'bid': 7.8, 'campaignId': '487473329942634', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1DCL7SW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1DCL7SW'}], 'state': 'ENABLED', 'targetId': '182289282431223'}",ASIN_SAME_AS=B0B1DCL7SW
added,119096901591697,452791746768550,502820474558879,*,,row_created,,,"{'adGroupId': '502820474558879', 'bid': 10.28, 'campaignId': '452791746768550', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07TB5PXGH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07TB5PXGH'}], 'state': 'ENABLED', 'targetId': '119096901591697'}",ASIN_SAME_AS=B07TB5PXGH
added,36948931778413,541459176361413,293012772297494,*,,row_created,,,"{'adGroupId': '293012772297494', 'bid': 10.0, 'campaignId': '541459176361413', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09Y52TVH5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09Y52TVH5'}], 'state': 'ENABLED', 'targetId': '36948931778413'}",ASIN_SAME_AS=B09Y52TVH5
added,261656179809729,386740669374265,360424386874021,*,,row_created,,,"{'adGroupId': '360424386874021', 'bid': 23.18, 'campaignId': '386740669374265', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09TXMZ6W8'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09TXMZ6W8'}], 'state': 'ENABLED', 'targetId': '261656179809729'}",ASIN_SAME_AS=B09TXMZ6W8
added,78901793740880,414535288190366,418657460410427,*,,row_created,,,"{'adGroupId': '418657460410427', 'bid': 6.0, 'campaignId': '414535288190366', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BMLT7FDF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BMLT7FDF'}], 'state': 'ENABLED', 'targetId': '78901793740880'}",ASIN_SAME_AS=B0BMLT7FDF
added,93964363854573,420588504416118,555486619547164,*,,row_created,,,"{'adGroupId': '555486619547164', 'bid': 6.19, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01GHUA3XA'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01GHUA3XA'}], 'state': 'PAUSED', 'targetId': '93964363854573'}",ASIN_SAME_AS=B01GHUA3XA
added,259620558915983,183604639860637,17454624430148,*,,row_created,,,"{'adGroupId': '17454624430148', 'bid': 2.5, 'campaignId': '183604639860637', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08DDLMRBP'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08DDLMRBP'}], 'state': 'ENABLED', 'targetId': '259620558915983'}",ASIN_EXPANDED_FROM=B08DDLMRBP
added,143426360327356,396831519513851,455815952940864,*,,row_created,,,"{'adGroupId': '455815952940864', 'bid': 7.37, 'campaignId': '396831519513851', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V5GC7XN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V5GC7XN'}], 'state': 'ENABLED', 'targetId': '143426360327356'}",ASIN_SAME_AS=B09V5GC7XN
added,216197726498724,132468328282805,197655993739505,*,,row_created,,,"{'adGroupId': '197655993739505', 'bid': 5.0, 'campaignId': '132468328282805', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B071FHZJFK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B071FHZJFK'}], 'state': 'ENABLED', 'targetId': '216197726498724'}",ASIN_EXPANDED_FROM=B071FHZJFK
added,169581993513200,196132871279865,70797107636356,*,,row_created,,,"{'adGroupId': '70797107636356', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B06Y481BGG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B06Y481BGG'}], 'state': 'ENABLED', 'targetId': '169581993513200'}",ASIN_SAME_AS=B06Y481BGG
added,89068139082709,248971787908129,180427777662071,*,,row_created,,,"{'adGroupId': '180427777662071', 'bid': 5.5, 'campaignId': '248971787908129', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8DK8GDW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8DK8GDW'}], 'state': 'ENABLED', 'targetId': '89068139082709'}",ASIN_SAME_AS=B0B8DK8GDW
