kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_current,target_expression
added,246350819793380,332586169091855,348815637218393,*,,row_created,"{'adGroupId': '348815637218393', 'bid': 4.54, 'campaignId': '332586169091855', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B085RW5HPG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B085RW5HPG'}], 'state': 'ENABLED', 'targetId': '246350819793380'}",ASIN_SAME_AS=B085RW5HPG
added,34673566691988,215129494188065,4823300247742,*,,row_created,"{'adGroupId': '4823300247742', 'bid': 15.0, 'campaignId': '215129494188065', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08YJD9TTZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08YJD9TTZ'}], 'state': 'ENABLED', 'targetId': '34673566691988'}",ASIN_SAME_AS=B08YJD9TTZ
added,30307591147907,469214185449255,294174651486888,*,,row_created,"{'adGroupId': '294174651486888', 'bid': 9.74, 'campaignId': '469214185449255', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08CF54KBT'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08CF54KBT'}], 'state': 'PAUSED', 'targetId': '30307591147907'}",ASIN_SAME_AS=B08CF54KBT
added,217125489826949,527561673206879,311501293826624,*,,row_created,"{'adGroupId': '311501293826624', 'bid': 4.5, 'campaignId': '527561673206879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B001AIQGUO'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B001AIQGUO'}], 'state': 'ENABLED', 'targetId': '217125489826949'}",ASIN_SAME_AS=B001AIQGUO
added,193296027236771,203558880428972,308358294752680,*,,row_created,"{'adGroupId': '308358294752680', 'bid': 8.78, 'campaignId': '203558880428972', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07FLZPVG4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07FLZPVG4'}], 'state': 'ENABLED', 'targetId': '193296027236771'}",ASIN_SAME_AS=B07FLZPVG4
added,190274488579242,541880951850612,554955215944906,*,,row_created,"{'adGroupId': '554955215944906', 'bid': 13.86, 'campaignId': '541880951850612', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B4G19R58'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B4G19R58'}], 'state': 'PAUSED', 'targetId': '190274488579242'}",ASIN_SAME_AS=B0B4G19R58
added,109125491011816,469974734898080,341867130888616,*,,row_created,"{'adGroupId': '341867130888616', 'bid': 12.9, 'campaignId': '469974734898080', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CN3FXH55'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CN3FXH55'}], 'state': 'ENABLED', 'targetId': '109125491011816'}",ASIN_SAME_AS=B0CN3FXH55
added,95484385996148,398654610697879,360637384715876,*,,row_created,"{'adGroupId': '360637384715876', 'bid': 1.97, 'campaignId': '398654610697879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B45XB6YR'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B45XB6YR'}], 'state': 'PAUSED', 'targetId': '95484385996148'}",ASIN_SAME_AS=B0B45XB6YR
added,198983220289967,319658812944155,382088291344443,*,,row_created,"{'adGroupId': '382088291344443', 'campaignId': '319658812944155', 'expression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'state': 'ENABLED', 'targetId': '198983220289967'}",ASIN_SUBSTITUTE_RELATED=None
added,26594687639469,337349857845195,433043966793106,*,,row_created,"{'adGroupId': '433043966793106', 'bid': 5.74, 'campaignId': '337349857845195', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HT1KYNH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HT1KYNH'}], 'state': 'ENABLED', 'targetId': '26594687639469'}",ASIN_SAME_AS=B09HT1KYNH
added,275628167892934,427209617160865,476137317689097,*,,row_created,"{'adGroupId': '476137317689097', 'bid': 11.69, 'campaignId': '427209617160865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CTX6R4JX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CTX6R4JX'}], 'state': 'ENABLED', 'targetId': '275628167892934'}",ASIN_SAME_AS=B0CTX6R4JX
added,86431844836560,398654610697879,360637384715876,*,,row_created,"{'adGroupId': '360637384715876', 'bid': 1.97, 'campaignId': '398654610697879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BDFH95QT'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BDFH95QT'}], 'state': 'PAUSED', 'targetId': '86431844836560'}",ASIN_SAME_AS=B0BDFH95QT
added,178301242325015,108058378659029,19578175222729,*,,row_created,"{'adGroupId': '19578175222729', 'bid': 8.4, 'campaignId': '108058378659029', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0FJ8T4WXM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0FJ8T4WXM'}], 'state': 'ENABLED', 'targetId': '178301242325015'}",ASIN_SAME_AS=B0FJ8T4WXM
added,255894442751084,424748125386360,305659227492138,*,,row_created,"{'adGroupId': '305659227492138', 'bid': 20.75, 'campaignId': '424748125386360', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09CMGLJG1'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09CMGLJG1'}], 'state': 'PAUSED', 'targetId': '255894442751084'}",ASIN_SAME_AS=B09CMGLJG1
added,203229204211754,470670590582838,440971715902513,*,,row_created,"{'adGroupId': '440971715902513', 'bid': 6.28, 'campaignId': '470670590582838', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGN9DQXP'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGN9DQXP'}], 'state': 'PAUSED', 'targetId': '203229204211754'}",ASIN_SAME_AS=B0BGN9DQXP
added,167881097032419,432450109401510,303632014655988,*,,row_created,"{'adGroupId': '303632014655988', 'bid': 17.73, 'campaignId': '432450109401510', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LCDJMS5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LCDJMS5'}], 'state': 'PAUSED', 'targetId': '167881097032419'}",ASIN_SAME_AS=B09LCDJMS5
added,200035725098156,413113887651790,484826510006145,*,,row_created,"{'adGroupId': '484826510006145', 'bid': 7.28, 'campaignId': '413113887651790', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07WFW673W'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07WFW673W'}], 'state': 'ENABLED', 'targetId': '200035725098156'}",ASIN_SAME_AS=B07WFW673W
added,96480949543561,328786800922296,311273080670999,*,,row_created,"{'adGroupId': '311273080670999', 'bid': 2.15, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09SWRDGG4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09SWRDGG4'}], 'state': 'PAUSED', 'targetId': '96480949543561'}",ASIN_SAME_AS=B09SWRDGG4
added,158207355997742,308140708159148,428480540142380,*,,row_created,"{'adGroupId': '428480540142380', 'bid': 17.85, 'campaignId': '308140708159148', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B38YQ453'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B38YQ453'}], 'state': 'ENABLED', 'targetId': '158207355997742'}",ASIN_SAME_AS=B0B38YQ453
added,45607786852166,461163749661726,498779170152876,*,,row_created,"{'adGroupId': '498779170152876', 'bid': 6.23, 'campaignId': '461163749661726', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07XF27RZT'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07XF27RZT'}], 'state': 'ENABLED', 'targetId': '45607786852166'}",ASIN_SAME_AS=B07XF27RZT
added,166251472177699,328786800922296,311273080670999,*,,row_created,"{'adGroupId': '311273080670999', 'bid': 15.99, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07R9YXY17'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07R9YXY17'}], 'state': 'PAUSED', 'targetId': '166251472177699'}",ASIN_SAME_AS=B07R9YXY17
added,272717131370297,436118399654402,427367899465844,*,,row_created,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B099ZNJCQX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B099ZNJCQX'}], 'state': 'PAUSED', 'targetId': '272717131370297'}",ASIN_SAME_AS=B099ZNJCQX
added,228764750284791,337349857845195,433043966793106,*,,row_created,"{'adGroupId': '433043966793106', 'bid': 1.89, 'campaignId': '337349857845195', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07NZZZ746'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07NZZZ746'}], 'state': 'PAUSED', 'targetId': '228764750284791'}",ASIN_SAME_AS=B07NZZZ746
added,137847545733042,342535158419675,452951158776828,*,,row_created,"{'adGroupId': '452951158776828', 'bid': 20.6, 'campaignId': '342535158419675', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQM2CL1W'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQM2CL1W'}], 'state': 'PAUSED', 'targetId': '137847545733042'}",ASIN_SAME_AS=B0BQM2CL1W
added,29742562883107,194015014964213,371318610417017,*,,row_created,"{'adGroupId': '371318610417017', 'bid': 6.0, 'campaignId': '194015014964213', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CTJ8BSWN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CTJ8BSWN'}], 'state': 'ENABLED', 'targetId': '29742562883107'}",ASIN_SAME_AS=B0CTJ8BSWN
added,126971563374845,449165215650046,541748322079591,*,,row_created,"{'adGroupId': '541748322079591', 'bid': 1.88, 'campaignId': '449165215650046', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BB3GYR4T'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BB3GYR4T'}], 'state': 'ENABLED', 'targetId': '126971563374845'}",ASIN_SAME_AS=B0BB3GYR4T
added,279718464449682,342535158419675,452951158776828,*,,row_created,"{'adGroupId': '452951158776828', 'bid': 20.6, 'campaignId': '342535158419675', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09QMCWT3N'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09QMCWT3N'}], 'state': 'PAUSED', 'targetId': '279718464449682'}",ASIN_SAME_AS=B09QMCWT3N
added,160823736645396,389243081816115,337434378316257,*,,row_created,"{'adGroupId': '337434378316257', 'bid': 6.12, 'campaignId': '389243081816115', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07RLS1698'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07RLS1698'}], 'state': 'ENABLED', 'targetId': '160823736645396'}",ASIN_SAME_AS=B07RLS1698
added,76228076094321,108058378659029,19578175222729,*,,row_created,"{'adGroupId': '19578175222729', 'bid': 8.0, 'campaignId': '108058378659029', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0GW92TVVC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0GW92TVVC'}], 'state': 'PAUSED', 'targetId': '76228076094321'}",ASIN_SAME_AS=B0GW92TVVC
added,241909518561031,347428527156994,392879233670795,*,,row_created,"{'adGroupId': '392879233670795', 'bid': 3.0, 'campaignId': '347428527156994', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01LZIDS2A'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01LZIDS2A'}], 'state': 'ENABLED', 'targetId': '241909518561031'}",ASIN_SAME_AS=B01LZIDS2A
added,6889566461670,541880951850612,554955215944906,*,,row_created,"{'adGroupId': '554955215944906', 'bid': 17.85, 'campaignId': '541880951850612', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BLYYP2QN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BLYYP2QN'}], 'state': 'PAUSED', 'targetId': '6889566461670'}",ASIN_SAME_AS=B0BLYYP2QN
added,119907192427853,429920467304910,370063809401163,*,,row_created,"{'adGroupId': '370063809401163', 'bid': 4.0, 'campaignId': '429920467304910', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08F82B7LJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08F82B7LJ'}], 'state': 'ENABLED', 'targetId': '119907192427853'}",ASIN_SAME_AS=B08F82B7LJ
added,155808418614873,331056937605660,487911737041267,*,,row_created,"{'adGroupId': '487911737041267', 'bid': 1.62, 'campaignId': '331056937605660', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B2LLC7FC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B2LLC7FC'}], 'state': 'PAUSED', 'targetId': '155808418614873'}",ASIN_SAME_AS=B0B2LLC7FC
added,49390004074184,189499520520874,66159578633283,*,,row_created,"{'adGroupId': '66159578633283', 'bid': 19.0, 'campaignId': '189499520520874', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F46WMKDB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F46WMKDB'}], 'state': 'ENABLED', 'targetId': '49390004074184'}",ASIN_SAME_AS=B0F46WMKDB
added,31772548259501,304131972433658,512437038445790,*,,row_created,"{'adGroupId': '512437038445790', 'campaignId': '304131972433658', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09RLFHKXY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09RLFHKXY'}], 'state': 'ENABLED', 'targetId': '31772548259501'}",ASIN_SAME_AS=B09RLFHKXY
added,127097129588679,283581033611943,327706937445724,*,,row_created,"{'adGroupId': '327706937445724', 'bid': 15.99, 'campaignId': '283581033611943', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08SCG35MG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08SCG35MG'}], 'state': 'PAUSED', 'targetId': '127097129588679'}",ASIN_SAME_AS=B08SCG35MG
added,40628764182670,416867220617773,451305491506417,*,,row_created,"{'adGroupId': '451305491506417', 'bid': 6.12, 'campaignId': '416867220617773', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08Z3D67S5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08Z3D67S5'}], 'state': 'PAUSED', 'targetId': '40628764182670'}",ASIN_SAME_AS=B08Z3D67S5
added,72368877606281,532137237523579,542447743481174,*,,row_created,"{'adGroupId': '542447743481174', 'bid': 21.02, 'campaignId': '532137237523579', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CCS23Q2W'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CCS23Q2W'}], 'state': 'ENABLED', 'targetId': '72368877606281'}",ASIN_SAME_AS=B0CCS23Q2W
added,190246294909762,424344537828827,417665028439013,*,,row_created,"{'adGroupId': '417665028439013', 'bid': 15.99, 'campaignId': '424344537828827', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CC2P1VWB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CC2P1VWB'}], 'state': 'PAUSED', 'targetId': '190246294909762'}",ASIN_SAME_AS=B0CC2P1VWB
added,86343486394191,384899951701966,384514734375633,*,,row_created,"{'adGroupId': '384514734375633', 'bid': 5.6, 'campaignId': '384899951701966', 'expression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': '4654392031'}, {'type': 'ASIN_BRAND_SAME_AS', 'value': '64844496031'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': 'Wireless'}, {'type': 'ASIN_BRAND_SAME_AS', 'value': 'GRENARO'}], 'state': 'PAUSED', 'targetId': '86343486394191'}",ASIN_CATEGORY_SAME_AS=4654392031; ASIN_BRAND_SAME_AS=64844496031
added,83771768654357,547297265912079,290094043040165,*,,row_created,"{'adGroupId': '290094043040165', 'bid': 18.16, 'campaignId': '547297265912079', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09KVJ6T1C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09KVJ6T1C'}], 'state': 'ENABLED', 'targetId': '83771768654357'}",ASIN_SAME_AS=B09KVJ6T1C
added,276904119210705,338736123482454,350609758869259,*,,row_created,"{'adGroupId': '350609758869259', 'campaignId': '338736123482454', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQC6ZCYC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQC6ZCYC'}], 'state': 'ENABLED', 'targetId': '276904119210705'}",ASIN_SAME_AS=B0BQC6ZCYC
added,34358894710828,456669926037468,344008546572411,*,,row_created,"{'adGroupId': '344008546572411', 'bid': 23.54, 'campaignId': '456669926037468', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGX7D5YW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGX7D5YW'}], 'state': 'PAUSED', 'targetId': '34358894710828'}",ASIN_SAME_AS=B0BGX7D5YW
added,145331448888303,337670571549125,519295867511175,*,,row_created,"{'adGroupId': '519295867511175', 'bid': 2.68, 'campaignId': '337670571549125', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B088P6G2BK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B088P6G2BK'}], 'state': 'PAUSED', 'targetId': '145331448888303'}",ASIN_SAME_AS=B088P6G2BK
added,243220527091098,420588504416118,555486619547164,*,,row_created,"{'adGroupId': '555486619547164', 'bid': 15.99, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07PM5BRFT'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07PM5BRFT'}], 'state': 'PAUSED', 'targetId': '243220527091098'}",ASIN_SAME_AS=B07PM5BRFT
added,14481452709741,532313871866841,398819886599888,*,,row_created,"{'adGroupId': '398819886599888', 'campaignId': '532313871866841', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CVX23RC9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CVX23RC9'}], 'state': 'PAUSED', 'targetId': '14481452709741'}",ASIN_SAME_AS=B0CVX23RC9
added,174413908469204,339474363714044,502389021144881,*,,row_created,"{'adGroupId': '502389021144881', 'bid': 5.21, 'campaignId': '339474363714044', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BMFQP2ZZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BMFQP2ZZ'}], 'state': 'ENABLED', 'targetId': '174413908469204'}",ASIN_SAME_AS=B0BMFQP2ZZ
added,162870053693509,449165215650046,541748322079591,*,,row_created,"{'adGroupId': '541748322079591', 'bid': 1.88, 'campaignId': '449165215650046', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0844T9TMN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0844T9TMN'}], 'state': 'ENABLED', 'targetId': '162870053693509'}",ASIN_EXPANDED_FROM=B0844T9TMN
added,12980429175128,312623018601695,448954552529197,*,,row_created,"{'adGroupId': '448954552529197', 'bid': 17.46, 'campaignId': '312623018601695', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GKHQ9FR'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GKHQ9FR'}], 'state': 'ENABLED', 'targetId': '12980429175128'}",ASIN_SAME_AS=B09GKHQ9FR
added,205476797260635,359154644717972,286927360129997,*,,row_created,"{'adGroupId': '286927360129997', 'bid': 8.72, 'campaignId': '359154644717972', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHWJ3XXF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHWJ3XXF'}], 'state': 'ENABLED', 'targetId': '205476797260635'}",ASIN_SAME_AS=B0BHWJ3XXF
added,152346992276595,420588504416118,555486619547164,*,,row_created,"{'adGroupId': '555486619547164', 'bid': 1.01, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B091FJV31G'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B091FJV31G'}], 'state': 'PAUSED', 'targetId': '152346992276595'}",ASIN_SAME_AS=B091FJV31G
added,251713648877066,328786800922296,311273080670999,*,,row_created,"{'adGroupId': '311273080670999', 'bid': 1.08, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09J4LHT99'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09J4LHT99'}], 'state': 'PAUSED', 'targetId': '251713648877066'}",ASIN_SAME_AS=B09J4LHT99
added,245857417471128,338736123482454,350609758869259,*,,row_created,"{'adGroupId': '350609758869259', 'campaignId': '338736123482454', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BMLT7FDF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BMLT7FDF'}], 'state': 'ENABLED', 'targetId': '245857417471128'}",ASIN_SAME_AS=B0BMLT7FDF
added,204340504898485,461163749661726,498779170152876,*,,row_created,"{'adGroupId': '498779170152876', 'bid': 6.23, 'campaignId': '461163749661726', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08K8J36PZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08K8J36PZ'}], 'state': 'ENABLED', 'targetId': '204340504898485'}",ASIN_SAME_AS=B08K8J36PZ
added,20517393985833,541880951850612,554955215944906,*,,row_created,"{'adGroupId': '554955215944906', 'bid': 23.54, 'campaignId': '541880951850612', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0CG36ML45'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0CG36ML45'}], 'state': 'PAUSED', 'targetId': '20517393985833'}",ASIN_EXPANDED_FROM=B0CG36ML45
added,69717241085177,362845181922098,364586373981840,*,,row_created,"{'adGroupId': '364586373981840', 'bid': 15.99, 'campaignId': '362845181922098', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08T17MXL2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08T17MXL2'}], 'state': 'PAUSED', 'targetId': '69717241085177'}",ASIN_SAME_AS=B08T17MXL2
added,162571473488995,331056937605660,487911737041267,*,,row_created,"{'adGroupId': '487911737041267', 'bid': 4.75, 'campaignId': '331056937605660', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DB2JV9N2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DB2JV9N2'}], 'state': 'ENABLED', 'targetId': '162571473488995'}",ASIN_SAME_AS=B0DB2JV9N2
added,140103377564349,441760761201815,419864827660597,*,,row_created,"{'adGroupId': '419864827660597', 'bid': 15.99, 'campaignId': '441760761201815', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08Y6YG9SF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08Y6YG9SF'}], 'state': 'PAUSED', 'targetId': '140103377564349'}",ASIN_SAME_AS=B08Y6YG9SF
added,170098307742417,388228545428693,332257791620212,*,,row_created,"{'adGroupId': '332257791620212', 'bid': 15.99, 'campaignId': '388228545428693', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1Q963JG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1Q963JG'}], 'state': 'PAUSED', 'targetId': '170098307742417'}",ASIN_SAME_AS=B0B1Q963JG
added,267743891475809,331056937605660,487911737041267,*,,row_created,"{'adGroupId': '487911737041267', 'bid': 4.75, 'campaignId': '331056937605660', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D7729G6K'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D7729G6K'}], 'state': 'ENABLED', 'targetId': '267743891475809'}",ASIN_SAME_AS=B0D7729G6K
added,39645754936543,429920467304910,370063809401163,*,,row_created,"{'adGroupId': '370063809401163', 'bid': 4.0, 'campaignId': '429920467304910', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8NT7XP4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8NT7XP4'}], 'state': 'ENABLED', 'targetId': '39645754936543'}",ASIN_SAME_AS=B0B8NT7XP4
added,145075372191276,347428527156994,392879233670795,*,,row_created,"{'adGroupId': '392879233670795', 'bid': 3.0, 'campaignId': '347428527156994', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QZC53V8'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QZC53V8'}], 'state': 'ENABLED', 'targetId': '145075372191276'}",ASIN_SAME_AS=B07QZC53V8
added,116633168865878,394824091060170,375690784763914,*,,row_created,"{'adGroupId': '375690784763914', 'bid': 15.99, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07PWGS4WC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07PWGS4WC'}], 'state': 'PAUSED', 'targetId': '116633168865878'}",ASIN_SAME_AS=B07PWGS4WC
