kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
bid_changed,254614411105303,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0G1YKMFWT
bid_changed,218195222763691,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0CW1JJP9S
bid_changed,92627942539152,96208966240521,218529522958441,bid,24.13,25.0,,,ASIN_SAME_AS=B0DQCMFPG8
bid_changed,109234673956271,41648085511436,239514015132012,bid,23.0,24.34,,,ASIN_SAME_AS=B08CL2PGTR
bid_changed,340676468594,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0F679QJH4
bid_changed,116914216895094,164209463711606,218814403327239,bid,7.7,10.45,,,ASIN_SAME_AS=B0F2MZ8CG9
bid_changed,172391301554825,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0GGHZWMVW
bid_changed,174971573726576,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0DNJP9T35
bid_changed,26566564678028,476827727314928,391023650900928,bid,70.0,76.0,,,ASIN_SAME_AS=B0FRLN9TRN
bid_changed,19288572842696,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0FJ1ZB4G9
bid_changed,245061209944548,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0FJG5PFGQ
bid_changed,158200996374848,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0DJFH6RTL
bid_changed,276472126019728,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0FYNKYJFN
bid_changed,96401482299623,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0DCK4DR1B
bid_changed,102157987428037,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0D25LNDSY
bid_changed,111130825861256,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0F678RRCX
bid_changed,75955974569038,164209463711606,218814403327239,bid,9.0,10.45,,,ASIN_SAME_AS=B0DNJJKBKG
bid_changed,18325389912524,59016905331818,18714831211902,bid,15.0,15.75,,,ASIN_SAME_AS=B0D73YK1P2
