kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_current,keyword_text,match_type,target_expression
bid_changed,107068509980777,1772038670719,92117800066434,bid,25.8,27.09,,steam vacuum cleaner,PHRASE,
bid_changed,15419615854572,108416073173743,127422741295528,bid,21.86,22.78,,nextlev steam cleaner for home,EXACT,
bid_changed,47018697875967,169438560915781,174159719468008,bid,24.0,25.12,,spot cleaner,EXACT,
bid_changed,205967192721994,159789836674912,260921599855795,bid,17.06,18.25,,sofa vacuum cleaner,EXACT,
bid_changed,21115689728036,169438560915781,174159719468008,bid,24.0,25.12,,spot cleaning vacuum cleaner,EXACT,
bid_changed,139716983360608,169438560915781,174159719468008,bid,24.0,25.12,,spot cleaning vacuum cleaner,PHRASE,
bid_changed,25035465484561,13524356632107,72282910120509,bid,15.12,16.12,,+vacuum +cleaner +for +carpet,BROAD,
bid_changed,73821027371548,92443975703508,171037033518419,bid,11.25,12.38,,dehumidifier room moisture,PHRASE,
bid_changed,261864726598732,98575647693233,252926364723458,bid,18.4,20.0,,atta kneader dough maker,PHRASE,
bid_changed,38488914681603,98575647693233,252926364723458,bid,18.4,20.0,,dough maker machine,PHRASE,
bid_changed,200934527704918,1772038670719,92117800066434,bid,8.49,8.91,,kitchen steam cleaner,PHRASE,
bid_changed,29646681483294,108416073173743,127422741295528,bid,21.86,22.78,,nexlev steam cleaner for home cleaning,EXACT,
bid_changed,184976145631483,1772038670719,92117800066434,bid,2.61,2.74,,steam cleaner,EXACT,
bid_changed,56112081131445,13524356632107,72282910120509,bid,15.12,16.12,,+mattress +vacuum +cleaner,BROAD,
bid_changed,208433565688928,1772038670719,92117800066434,bid,44.09,46.29,,nexlev steam cleaner,EXACT,
bid_changed,60140612455842,144700538689430,131942946968576,bid,10.34,10.86,,+steam +cleaner,BROAD,
bid_changed,268992595531343,1772038670719,92117800066434,bid,40.63,42.66,,shine steam cleaner,PHRASE,
bid_changed,204710004105336,1772038670719,92117800066434,bid,42.01,44.11,,steam cleaner for home,EXACT,
bid_changed,220059164073855,169438560915781,174159719468008,bid,24.0,25.12,,spot cleaner,PHRASE,
bid_changed,139618186098474,1772038670719,92117800066434,bid,5.3,5.57,,steamer for car cleaning,EXACT,
bid_changed,166607249069356,1772038670719,92117800066434,bid,5.78,6.07,,nexlev steam cleaner for home cleaning,EXACT,
bid_changed,157601025879057,1772038670719,92117800066434,bid,51.32,53.89,,nextlev steam cleaner for home,EXACT,
bid_changed,65879020575758,240373623242202,273772689891995,bid,18.4,21.0,,+aata +guthne +ki +machine,BROAD,
bid_changed,69924177981193,54572002726013,148034150141855,bid,12.12,13.0,,small vacuum cleaner for dust,PHRASE,
bid_changed,92123278088044,159789836674912,260921599855795,bid,16.64,17.8,,vacuum cleaner for sofa and bed,EXACT,
bid_changed,188267953963739,92443975703508,171037033518419,bid,13.22,14.54,,dehumdifier,PHRASE,
bid_changed,40691592983820,240373623242202,273772689891995,bid,18.4,21.0,,+dough +maker,BROAD,
bid_changed,42345375428967,159789836674912,260921599855795,bid,21.64,23.15,,sofa cleaner machine,EXACT,
bid_changed,218073595680656,1772038670719,92117800066434,bid,21.56,22.64,,steam cleaner machine,EXACT,
bid_changed,59349429583757,159789836674912,260921599855795,bid,16.56,17.72,,mini vacuum cleaner for home dust,EXACT,
bid_changed,53252811927751,144700538689430,131942946968576,bid,11.2,11.76,,+steam +cleaner +for +home,BROAD,
bid_changed,181934477463338,240373623242202,273772689891995,bid,18.4,21.0,,+ata +maker +machine,BROAD,
bid_changed,121696876505259,1772038670719,92117800066434,bid,48.08,50.48,,steam cleaner home cleaning,PHRASE,
bid_changed,216844950729571,92443975703508,171037033518419,bid,11.18,12.3,,dehumidifier,PHRASE,
bid_changed,279624547114851,1772038670719,92117800066434,bid,19.46,20.43,,steam vacuum cleaner,EXACT,
bid_changed,242884245298348,92443975703508,171037033518419,bid,11.28,12.41,,dehumidifier room,PHRASE,
bid_changed,195757002721457,1772038670719,92117800066434,bid,43.17,45.33,,steam cleaner,PHRASE,
bid_changed,36513333617866,240373623242202,273772689891995,bid,18.4,21.0,,+dough +maker +machine +for +home,BROAD,
bid_changed,148469101667897,1772038670719,92117800066434,bid,29.35,30.82,,steamer cleaner,EXACT,
bid_changed,281115062325728,98575647693233,252926364723458,bid,18.4,20.0,,atta maker,PHRASE,
bid_changed,280043706820317,98575647693233,252926364723458,bid,18.4,20.0,,dough kneader machine,PHRASE,
added,165692750230900,142046740205886,129703527637823,*,,row_created,"{'adGroupId': '129703527637823', 'bid': 32.26, 'campaignId': '142046740205886', 'expression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': '5274530031'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': 'Wet-Dry Shop Vacuums'}], 'state': 'ENABLED', 'targetId': '165692750230900'}",,,ASIN_CATEGORY_SAME_AS=5274530031
bid_changed,43768683271722,268629611331372,70366065515232,bid,11.34,12.78,,,,ASIN_SAME_AS=B0FL81Z8WJ
bid_changed,142881984755176,145113579378883,514242159816444,bid,9.12,9.78,,,,ASIN_ACCESSORY_RELATED=None
bid_changed,252217885229251,261106870353900,525904541680017,bid,10.0,11.1,,,,QUERY_BROAD_REL_MATCHES=None
bid_changed,230036251339590,78865936372293,334363130813331,bid,12.98,13.12,,,,QUERY_BROAD_REL_MATCHES=None
bid_changed,243193424036197,78865936372293,334363130813331,bid,12.98,13.12,,,,ASIN_SUBSTITUTE_RELATED=None
bid_changed,244243275580195,212487671332104,58306342237923,bid,11.34,12.12,,,,ASIN_SAME_AS=B0FL81Z8WJ
bid_changed,204708240398603,145113579378883,514242159816444,bid,9.12,9.78,,,,QUERY_BROAD_REL_MATCHES=None
bid_changed,240668302966396,78865936372293,334363130813331,bid,12.98,13.12,,,,QUERY_HIGH_REL_MATCHES=None
bid_changed,141306449248806,41648085511436,239514015132012,bid,24.34,25.7,,,,ASIN_SAME_AS=B07F6BY3JQ
bid_changed,254045451510483,100294650727461,350588684454170,bid,11.3,11.98,,,,QUERY_HIGH_REL_MATCHES=None
bid_changed,231549798218451,261106870353900,525904541680017,bid,10.0,11.1,,,,QUERY_HIGH_REL_MATCHES=None
bid_changed,276416882842745,81195380249257,177723530289820,bid,12.2,13.2,,,,ASIN_CATEGORY_SAME_AS=1380585031
bid_changed,131302114837838,100294650727461,350588684454170,bid,11.3,11.98,,,,QUERY_BROAD_REL_MATCHES=None
bid_changed,221128475011630,212487671332104,58306342237923,bid,11.34,12.12,,,,ASIN_SAME_AS=B0FTZ3VTB4
bid_changed,161222097964089,261106870353900,525904541680017,bid,10.0,11.1,,,,ASIN_SUBSTITUTE_RELATED=None
bid_changed,236260672752433,230842544268186,75159370864095,bid,17.45,18.0,,,,ASIN_SAME_AS=B0DH82R1T7
bid_changed,207991418173965,268629611331372,70366065515232,bid,11.34,12.78,,,,ASIN_SAME_AS=B0CN6R1L7J
bid_changed,269350028241398,245688487686616,109247946806209,bid,16.86,17.56,,,,ASIN_SAME_AS=B0FS7LL36M
bid_changed,28277343482732,145113579378883,514242159816444,bid,9.12,9.78,,,,QUERY_HIGH_REL_MATCHES=None
bid_changed,31816215683662,261106870353900,525904541680017,bid,10.0,11.1,,,,ASIN_ACCESSORY_RELATED=None
bid_changed,32607601901694,212487671332104,58306342237923,bid,11.34,12.12,,,,ASIN_SAME_AS=B0CN6R1L7J
bid_changed,166559907377583,100294650727461,350588684454170,bid,11.3,11.98,,,,ASIN_SUBSTITUTE_RELATED=None
bid_changed,43836222594282,268629611331372,70366065515232,bid,11.34,12.78,,,,ASIN_SAME_AS=B0FTZ3VTB4
bid_changed,8792965550218,100294650727461,350588684454170,bid,11.3,11.98,,,,ASIN_ACCESSORY_RELATED=None
bid_changed,109234673956271,41648085511436,239514015132012,bid,24.34,25.86,,,,ASIN_SAME_AS=B08CL2PGTR
bid_changed,144145392829792,78865936372293,334363130813331,bid,12.98,13.12,,,,ASIN_ACCESSORY_RELATED=None
