kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_current,keyword_text,match_type
added,94120699508683,348590886055410,504740369644039,*,,row_created,"{'adGroupId': '504740369644039', 'bid': 15.99, 'campaignId': '348590886055410', 'keywordId': '94120699508683', 'keywordText': 'hollyland lark m1 wireless lavalier microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}",hollyland lark m1 wireless lavalier microphone,EXACT
added,153495718376655,338779249991076,376309993777357,*,,row_created,"{'adGroupId': '376309993777357', 'bid': 15.99, 'campaignId': '338779249991076', 'keywordId': '153495718376655', 'keywordText': 'mic for blogging wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}",mic for blogging wireless,EXACT
added,250843112493290,163941082534793,300485395906669,*,,row_created,"{'adGroupId': '300485395906669', 'bid': 5.0, 'campaignId': '163941082534793', 'keywordId': '250843112493290', 'keywordText': 'amplifier', 'matchType': 'EXACT', 'state': 'PAUSED'}",amplifier,EXACT
added,94169820559583,358635546029429,364944003090291,*,,row_created,"{'adGroupId': '364944003090291', 'bid': 5.45, 'campaignId': '358635546029429', 'keywordId': '94169820559583', 'keywordText': 'blue yeti', 'matchType': 'BROAD', 'state': 'ENABLED'}",blue yeti,BROAD
added,95730363643592,333349692649085,495126019141002,*,,row_created,"{'adGroupId': '495126019141002', 'bid': 9.23, 'campaignId': '333349692649085', 'keywordId': '95730363643592', 'keywordText': 'cymrix drum set', 'matchType': 'EXACT', 'state': 'ENABLED'}",cymrix drum set,EXACT
added,256534977617005,514311124522520,367736516053377,*,,row_created,"{'adGroupId': '367736516053377', 'bid': 3.45, 'campaignId': '514311124522520', 'keywordId': '256534977617005', 'keywordText': 'conference mic for meeting', 'matchType': 'EXACT', 'state': 'ENABLED'}",conference mic for meeting,EXACT
added,184911297304278,309250355185998,421345420320240,*,,row_created,"{'adGroupId': '421345420320240', 'bid': 8.15, 'campaignId': '309250355185998', 'keywordId': '184911297304278', 'keywordText': 'd 430 condenser microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}",d 430 condenser microphone,EXACT
added,120365590195061,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '120365590195061', 'keywordText': 'dji wireless mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",dji wireless mic,EXACT
added,147676446657245,520600135633464,319904109530118,*,,row_created,"{'adGroupId': '319904109530118', 'bid': 1.0, 'campaignId': '520600135633464', 'keywordId': '147676446657245', 'keywordText': 'mic for podcast', 'matchType': 'EXACT', 'state': 'PAUSED'}",mic for podcast,EXACT
added,280144886710561,539545201504149,379304718616296,*,,row_created,"{'adGroupId': '379304718616296', 'bid': 5.94, 'campaignId': '539545201504149', 'keywordId': '280144886710561', 'keywordText': 'audio array mic for youtube', 'matchType': 'EXACT', 'state': 'ENABLED'}",audio array mic for youtube,EXACT
added,261643462769971,539545201504149,379304718616296,*,,row_created,"{'adGroupId': '379304718616296', 'bid': 15.99, 'campaignId': '539545201504149', 'keywordId': '261643462769971', 'keywordText': 'krea mic under', 'matchType': 'EXACT', 'state': 'PAUSED'}",krea mic under,EXACT
added,203490033113943,455316720439588,425658069797575,*,,row_created,"{'adGroupId': '425658069797575', 'bid': 3.67, 'campaignId': '455316720439588', 'keywordId': '203490033113943', 'keywordText': 'd210 interface mixer', 'matchType': 'PHRASE', 'state': 'ENABLED'}",d210 interface mixer,PHRASE
added,138932208990634,283664746620936,320369080484539,*,,row_created,"{'adGroupId': '320369080484539', 'bid': 15.99, 'campaignId': '283664746620936', 'keywordId': '138932208990634', 'keywordText': 'yotto usb mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}",yotto usb mic,PHRASE
added,152400889183892,365616655569604,504689930167379,*,,row_created,"{'adGroupId': '504689930167379', 'bid': 15.99, 'campaignId': '365616655569604', 'keywordId': '152400889183892', 'keywordText': 'singing mic', 'matchType': 'BROAD', 'state': 'PAUSED'}",singing mic,BROAD
added,107597191096878,496972157702638,313686973331002,*,,row_created,"{'adGroupId': '313686973331002', 'bid': 21.09, 'campaignId': '496972157702638', 'keywordId': '107597191096878', 'keywordText': 'professional studio headphones', 'matchType': 'EXACT', 'state': 'PAUSED'}",professional studio headphones,EXACT
added,59540129441084,48225884449582,451931645576998,*,,row_created,"{'adGroupId': '451931645576998', 'bid': 7.55, 'campaignId': '48225884449582', 'keywordId': '59540129441084', 'keywordText': 'amplifier mixer', 'matchType': 'EXACT', 'state': 'PAUSED'}",amplifier mixer,EXACT
added,94242765294413,500236635855475,315467805190212,*,,row_created,"{'adGroupId': '315467805190212', 'campaignId': '500236635855475', 'keywordId': '94242765294413', 'keywordText': 'rgb gaming mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",rgb gaming mic,PHRASE
added,95660660631284,398494794413187,339674365489571,*,,row_created,"{'adGroupId': '339674365489571', 'bid': 5.54, 'campaignId': '398494794413187', 'keywordId': '95660660631284', 'keywordText': 'fnx xlr condenser mic with boom arm', 'matchType': 'BROAD', 'state': 'ENABLED'}",fnx xlr condenser mic with boom arm,BROAD
added,213442183363301,303664432816417,283916619654202,*,,row_created,"{'adGroupId': '283916619654202', 'bid': 15.99, 'campaignId': '303664432816417', 'keywordId': '213442183363301', 'keywordText': 'audio interface a1 04', 'matchType': 'EXACT', 'state': 'PAUSED'}",audio interface a1 04,EXACT
added,10977696911325,348590886055410,504740369644039,*,,row_created,"{'adGroupId': '504740369644039', 'bid': 4.47, 'campaignId': '348590886055410', 'keywordId': '10977696911325', 'keywordText': 'best wireless microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}",best wireless microphone,PHRASE
added,60478729077374,511977756510612,425311698111341,*,,row_created,"{'adGroupId': '425311698111341', 'bid': 3.78, 'campaignId': '511977756510612', 'keywordId': '60478729077374', 'keywordText': 'straightener brush for women', 'matchType': 'PHRASE', 'state': 'ENABLED'}",straightener brush for women,PHRASE
added,105222577285147,415710355546754,448557035217584,*,,row_created,"{'adGroupId': '448557035217584', 'bid': 8.12, 'campaignId': '415710355546754', 'keywordId': '105222577285147', 'keywordText': 'audavibe premium boom stand', 'matchType': 'PHRASE', 'state': 'ENABLED'}",audavibe premium boom stand,PHRASE
added,221397933569669,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '221397933569669', 'keywordText': 'best wireless mic with bluetooth for youtube', 'matchType': 'PHRASE', 'state': 'PAUSED'}",best wireless mic with bluetooth for youtube,PHRASE
added,232498096673859,400884454145250,390746657385928,*,,row_created,"{'adGroupId': '390746657385928', 'bid': 4.12, 'campaignId': '400884454145250', 'keywordId': '232498096673859', 'keywordText': 'zebronics rgb condenser mic', 'matchType': 'EXACT', 'state': 'ENABLED'}",zebronics rgb condenser mic,EXACT
added,182487068933195,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '182487068933195', 'keywordText': 'dual microphone wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}",dual microphone wireless,EXACT
added,53974816712797,562043315157410,550165491704506,*,,row_created,"{'adGroupId': '550165491704506', 'bid': 17.34, 'campaignId': '562043315157410', 'keywordId': '53974816712797', 'keywordText': 'hair straightening comb', 'matchType': 'PHRASE', 'state': 'ENABLED'}",hair straightening comb,PHRASE
added,59993450139430,439692108042977,337763106435316,*,,row_created,"{'adGroupId': '337763106435316', 'campaignId': '439692108042977', 'keywordId': '59993450139430', 'keywordText': 'adium pop filter', 'matchType': 'BROAD', 'state': 'ENABLED'}",adium pop filter,BROAD
added,178271220030287,290222648397005,295458626998633,*,,row_created,"{'adGroupId': '295458626998633', 'bid': 8.33, 'campaignId': '290222648397005', 'keywordId': '178271220030287', 'keywordText': 'microphone for singing', 'matchType': 'EXACT', 'state': 'ENABLED'}",microphone for singing,EXACT
added,199232807993484,542247153793925,501559676499788,*,,row_created,"{'adGroupId': '501559676499788', 'bid': 7.65, 'campaignId': '542247153793925', 'keywordId': '199232807993484', 'keywordText': 'mirfak vlogging', 'matchType': 'EXACT', 'state': 'ENABLED'}",mirfak vlogging,EXACT
added,241743178870550,380540206888010,520121215353160,*,,row_created,"{'adGroupId': '520121215353160', 'bid': 15.99, 'campaignId': '380540206888010', 'keywordId': '241743178870550', 'keywordText': 'mic for youtube podcast', 'matchType': 'EXACT', 'state': 'PAUSED'}",mic for youtube podcast,EXACT
added,22347065491181,421099843751558,514858793660192,*,,row_created,"{'adGroupId': '514858793660192', 'bid': 5.66, 'campaignId': '421099843751558', 'keywordId': '22347065491181', 'keywordText': 'hair scalp oil applicator', 'matchType': 'EXACT', 'state': 'ENABLED'}",hair scalp oil applicator,EXACT
added,142058486570257,430643105605045,534303358247325,*,,row_created,"{'adGroupId': '534303358247325', 'bid': 7.21, 'campaignId': '430643105605045', 'keywordId': '142058486570257', 'keywordText': 'condenser microphone for recording studio', 'matchType': 'PHRASE', 'state': 'ENABLED'}",condenser microphone for recording studio,PHRASE
added,143430059971132,303664432816417,283916619654202,*,,row_created,"{'adGroupId': '283916619654202', 'bid': 15.99, 'campaignId': '303664432816417', 'keywordId': '143430059971132', 'keywordText': 'audio interface for recording studio noise cancellation', 'matchType': 'EXACT', 'state': 'PAUSED'}",audio interface for recording studio noise cancellation,EXACT
added,53888946478094,395905278200945,472919518068478,*,,row_created,"{'adGroupId': '472919518068478', 'campaignId': '395905278200945', 'keywordId': '53888946478094', 'keywordText': 'sennheiser boom arm microphone', 'matchType': 'EXACT', 'state': 'ENABLED'}",sennheiser boom arm microphone,EXACT
added,1064432254350,358635546029429,364944003090291,*,,row_created,"{'adGroupId': '364944003090291', 'bid': 5.45, 'campaignId': '358635546029429', 'keywordId': '1064432254350', 'keywordText': 'mic for iphone', 'matchType': 'BROAD', 'state': 'ENABLED'}",mic for iphone,BROAD
added,108490716982628,515841444802569,315933320013171,*,,row_created,"{'adGroupId': '315933320013171', 'bid': 3.0, 'campaignId': '515841444802569', 'keywordId': '108490716982628', 'keywordText': 'universal mic stand', 'matchType': 'EXACT', 'state': 'PAUSED'}",universal mic stand,EXACT
added,191245252215135,383093113394178,408066337877435,*,,row_created,"{'adGroupId': '408066337877435', 'campaignId': '383093113394178', 'keywordId': '191245252215135', 'keywordText': 'sennheiser dynamic mic for podcast', 'matchType': 'BROAD', 'state': 'ENABLED'}",sennheiser dynamic mic for podcast,BROAD
added,27191406838763,328378831931334,308663951540187,*,,row_created,"{'adGroupId': '308663951540187', 'bid': 5.0, 'campaignId': '328378831931334', 'keywordId': '27191406838763', 'keywordText': 'blue yeti microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}",blue yeti microphone,PHRASE
added,72218158060767,438832834700761,352869495747675,*,,row_created,"{'adGroupId': '352869495747675', 'bid': 7.96, 'campaignId': '438832834700761', 'keywordId': '72218158060767', 'keywordText': 'best mic under 3000', 'matchType': 'EXACT', 'state': 'PAUSED'}",best mic under 3000,EXACT
added,27296386437041,225668819222991,144187634184474,*,,row_created,"{'adGroupId': '144187634184474', 'bid': 2.03, 'campaignId': '225668819222991', 'keywordId': '27296386437041', 'keywordText': 'wired microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}",wired microphone,EXACT
added,174559230410299,471765281717703,327075411596770,*,,row_created,"{'adGroupId': '327075411596770', 'campaignId': '471765281717703', 'keywordId': '174559230410299', 'keywordText': 'careflection basic lapel mic', 'matchType': 'BROAD', 'state': 'ENABLED'}",careflection basic lapel mic,BROAD
added,17314550403679,340707627470357,531741099436020,*,,row_created,"{'adGroupId': '531741099436020', 'bid': 15.99, 'campaignId': '340707627470357', 'keywordId': '17314550403679', 'keywordText': 'condenser microphone with stand', 'matchType': 'BROAD', 'state': 'PAUSED'}",condenser microphone with stand,BROAD
added,142817541973417,412120773055168,345320175457212,*,,row_created,"{'adGroupId': '345320175457212', 'bid': 4.89, 'campaignId': '412120773055168', 'keywordId': '142817541973417', 'keywordText': 'trimmers for men', 'matchType': 'PHRASE', 'state': 'ENABLED'}",trimmers for men,PHRASE
added,155881720210765,550782677597826,476086089142402,*,,row_created,"{'adGroupId': '476086089142402', 'bid': 5.12, 'campaignId': '550782677597826', 'keywordId': '155881720210765', 'keywordText': 'foot machine', 'matchType': 'EXACT', 'state': 'ENABLED'}",foot machine,EXACT
added,151316594626429,542247153793925,501559676499788,*,,row_created,"{'adGroupId': '501559676499788', 'bid': 7.65, 'campaignId': '542247153793925', 'keywordId': '151316594626429', 'keywordText': 'cezo vlogging', 'matchType': 'EXACT', 'state': 'ENABLED'}",cezo vlogging,EXACT
added,68524209577146,264696553308226,124764284103299,*,,row_created,"{'adGroupId': '124764284103299', 'bid': 5.0, 'campaignId': '264696553308226', 'keywordId': '68524209577146', 'keywordText': 'rode mic wireless', 'matchType': 'BROAD', 'state': 'ENABLED'}",rode mic wireless,BROAD
added,16879125729602,542247153793925,501559676499788,*,,row_created,"{'adGroupId': '501559676499788', 'bid': 7.65, 'campaignId': '542247153793925', 'keywordId': '16879125729602', 'keywordText': 'amazon renewed vlogging tripods', 'matchType': 'BROAD', 'state': 'ENABLED'}",amazon renewed vlogging tripods,BROAD
added,93230912743604,236313977941324,174738778733493,*,,row_created,"{'adGroupId': '174738778733493', 'bid': 4.75, 'campaignId': '236313977941324', 'keywordId': '93230912743604', 'keywordText': 'distance learning mic', 'matchType': 'EXACT', 'state': 'ENABLED'}",distance learning mic,EXACT
added,172658465904569,430643105605045,534303358247325,*,,row_created,"{'adGroupId': '534303358247325', 'bid': 7.21, 'campaignId': '430643105605045', 'keywordId': '172658465904569', 'keywordText': 'shock mount for condenser microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}",shock mount for condenser microphone,BROAD
added,163010618454447,338217609369694,289703798984253,*,,row_created,"{'adGroupId': '289703798984253', 'bid': 2.61, 'campaignId': '338217609369694', 'keywordId': '163010618454447', 'keywordText': 'microphone for pc', 'matchType': 'PHRASE', 'state': 'ENABLED'}",microphone for pc,PHRASE
added,205612434378451,365616655569604,504689930167379,*,,row_created,"{'adGroupId': '504689930167379', 'bid': 2.38, 'campaignId': '365616655569604', 'keywordId': '205612434378451', 'keywordText': 'white gaming mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",white gaming mic,EXACT
added,229173349236252,535670017416971,537407557266355,*,,row_created,"{'adGroupId': '537407557266355', 'bid': 3.89, 'campaignId': '535670017416971', 'keywordId': '229173349236252', 'keywordText': 'face massage roller', 'matchType': 'PHRASE', 'state': 'ENABLED'}",face massage roller,PHRASE
added,250272284950820,471765281717703,327075411596770,*,,row_created,"{'adGroupId': '327075411596770', 'campaignId': '471765281717703', 'keywordId': '250272284950820', 'keywordText': 'v88r basic wired mic', 'matchType': 'EXACT', 'state': 'ENABLED'}",v88r basic wired mic,EXACT
added,227072101202846,552048063227403,301125091570634,*,,row_created,"{'adGroupId': '301125091570634', 'bid': 15.99, 'campaignId': '552048063227403', 'keywordId': '227072101202846', 'keywordText': 'buy mike', 'matchType': 'EXACT', 'state': 'PAUSED'}",buy mike,EXACT
added,98710133597398,439362754224933,462855966685828,*,,row_created,"{'adGroupId': '462855966685828', 'bid': 3.38, 'campaignId': '439362754224933', 'keywordId': '98710133597398', 'keywordText': 'microphone wireless', 'matchType': 'PHRASE', 'state': 'PAUSED'}",microphone wireless,PHRASE
added,162631401465466,439642129518967,517387027639489,*,,row_created,"{'adGroupId': '517387027639489', 'bid': 3.76, 'campaignId': '439642129518967', 'keywordId': '162631401465466', 'keywordText': 'female trimmer for private hair', 'matchType': 'EXACT', 'state': 'ENABLED'}",female trimmer for private hair,EXACT
added,47394459494314,364844962159071,347589264589059,*,,row_created,"{'adGroupId': '347589264589059', 'bid': 2.15, 'campaignId': '364844962159071', 'keywordId': '47394459494314', 'keywordText': 'juarez mic stand', 'matchType': 'EXACT', 'state': 'ENABLED'}",juarez mic stand,EXACT
added,145101019989554,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '145101019989554', 'keywordText': 'wireless mic for camera dslr', 'matchType': 'EXACT', 'state': 'PAUSED'}",wireless mic for camera dslr,EXACT
added,119822904447453,518445656158792,527280618739410,*,,row_created,"{'adGroupId': '527280618739410', 'bid': 6.54, 'campaignId': '518445656158792', 'keywordId': '119822904447453', 'keywordText': 'mini karaoke speaker', 'matchType': 'PHRASE', 'state': 'PAUSED'}",mini karaoke speaker,PHRASE
added,66650442389312,543336345113272,494145505821267,*,,row_created,"{'adGroupId': '494145505821267', 'bid': 10.05, 'campaignId': '543336345113272', 'keywordId': '66650442389312', 'keywordText': 'micro current facial device', 'matchType': 'PHRASE', 'state': 'ENABLED'}",micro current facial device,PHRASE
added,123388995620418,296453810961167,499425151597147,*,,row_created,"{'adGroupId': '499425151597147', 'bid': 7.48, 'campaignId': '296453810961167', 'keywordId': '123388995620418', 'keywordText': 'blackhead remover', 'matchType': 'PHRASE', 'state': 'ENABLED'}",blackhead remover,PHRASE
added,233915163658099,309250355185998,421345420320240,*,,row_created,"{'adGroupId': '421345420320240', 'bid': 1.81, 'campaignId': '309250355185998', 'keywordId': '233915163658099', 'keywordText': 'wireless microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}",wireless microphone,PHRASE
added,182424977164213,507204657793156,294023948719461,*,,row_created,"{'adGroupId': '294023948719461', 'campaignId': '507204657793156', 'keywordId': '182424977164213', 'keywordText': 'best recording microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}",best recording microphone,PHRASE
added,266511750156587,378491944444313,455904797114833,*,,row_created,"{'adGroupId': '455904797114833', 'campaignId': '378491944444313', 'keywordId': '266511750156587', 'keywordText': 'microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}",microphone,BROAD
added,162703498344593,358635546029429,364944003090291,*,,row_created,"{'adGroupId': '364944003090291', 'bid': 5.45, 'campaignId': '358635546029429', 'keywordId': '162703498344593', 'keywordText': 'mike with speaker', 'matchType': 'EXACT', 'state': 'ENABLED'}",mike with speaker,EXACT
added,79196958784737,189567640256829,404384593292787,*,,row_created,"{'adGroupId': '404384593292787', 'bid': 6.25, 'campaignId': '189567640256829', 'keywordId': '79196958784737', 'keywordText': 'bluetooth mic', 'matchType': 'EXACT', 'state': 'ENABLED'}",bluetooth mic,EXACT
added,223827159085143,409389819394354,469279759371545,*,,row_created,"{'adGroupId': '469279759371545', 'bid': 8.72, 'campaignId': '409389819394354', 'keywordId': '223827159085143', 'keywordText': 'device of urban infotech audio mixer', 'matchType': 'BROAD', 'state': 'ENABLED'}",device of urban infotech audio mixer,BROAD
added,35391854732447,539545201504149,379304718616296,*,,row_created,"{'adGroupId': '379304718616296', 'bid': 16.97, 'campaignId': '539545201504149', 'keywordId': '35391854732447', 'keywordText': 'microphone with boom arms', 'matchType': 'PHRASE', 'state': 'PAUSED'}",microphone with boom arms,PHRASE
added,85360556374581,338779249991076,376309993777357,*,,row_created,"{'adGroupId': '376309993777357', 'campaignId': '338779249991076', 'keywordId': '85360556374581', 'keywordText': 'wireless collar mic for teachers', 'matchType': 'EXACT', 'state': 'PAUSED'}",wireless collar mic for teachers,EXACT
added,183398540702135,437613350347889,501361030035447,*,,row_created,"{'adGroupId': '501361030035447', 'bid': 1.15, 'campaignId': '437613350347889', 'keywordId': '183398540702135', 'keywordText': 'ladies trimmer', 'matchType': 'PHRASE', 'state': 'ENABLED'}",ladies trimmer,PHRASE
added,8227262699898,372942844024479,504007577398413,*,,row_created,"{'adGroupId': '504007577398413', 'bid': 8.18, 'campaignId': '372942844024479', 'keywordId': '8227262699898', 'keywordText': 'agaro electric toothbrush for adults', 'matchType': 'EXACT', 'state': 'ENABLED'}",agaro electric toothbrush for adults,EXACT
added,125990189800306,419303584011497,434593961717471,*,,row_created,"{'adGroupId': '434593961717471', 'bid': 7.33, 'campaignId': '419303584011497', 'keywordId': '125990189800306', 'keywordText': 'noise cancellation speaker with mic for meeting', 'matchType': 'EXACT', 'state': 'ENABLED'}",noise cancellation speaker with mic for meeting,EXACT
added,192161098625357,29775965133007,39586294841209,*,,row_created,"{'adGroupId': '39586294841209', 'bid': 5.2, 'campaignId': '29775965133007', 'keywordId': '192161098625357', 'keywordText': '+sound +bar +for +tv', 'matchType': 'BROAD', 'state': 'ENABLED'}",+sound +bar +for +tv,BROAD
added,33036810737921,216604967868049,49476890049384,*,,row_created,"{'adGroupId': '49476890049384', 'bid': 3.24, 'campaignId': '216604967868049', 'keywordId': '33036810737921', 'keywordText': 'arturia keystep 37 mk2', 'matchType': 'EXACT', 'state': 'PAUSED'}",arturia keystep 37 mk2,EXACT
added,11939520752733,435174411146056,533660451374605,*,,row_created,"{'adGroupId': '533660451374605', 'bid': 11.09, 'campaignId': '435174411146056', 'keywordId': '11939520752733', 'keywordText': 'body trimmer men', 'matchType': 'PHRASE', 'state': 'ENABLED'}",body trimmer men,PHRASE
added,262339624996957,436934038575914,382290495046616,*,,row_created,"{'adGroupId': '382290495046616', 'bid': 1.08, 'campaignId': '436934038575914', 'keywordId': '262339624996957', 'keywordText': 'hair blow dryer', 'matchType': 'EXACT', 'state': 'ENABLED'}",hair blow dryer,EXACT
added,176061031518072,48719241450319,513073209889780,*,,row_created,"{'adGroupId': '513073209889780', 'bid': 5.0, 'campaignId': '48719241450319', 'keywordId': '176061031518072', 'keywordText': 'mic for kids', 'matchType': 'EXACT', 'state': 'ENABLED'}",mic for kids,EXACT
added,268614639765987,338779249991076,376309993777357,*,,row_created,"{'adGroupId': '376309993777357', 'bid': 3.45, 'campaignId': '338779249991076', 'keywordId': '268614639765987', 'keywordText': 'collar mic youtubers', 'matchType': 'EXACT', 'state': 'PAUSED'}",collar mic youtubers,EXACT
added,122589487661623,335629303246415,374612796637612,*,,row_created,"{'adGroupId': '374612796637612', 'bid': 22.49, 'campaignId': '335629303246415', 'keywordId': '122589487661623', 'keywordText': 'mic for pc computer', 'matchType': 'EXACT', 'state': 'PAUSED'}",mic for pc computer,EXACT
added,223193598806437,530540877862199,348767775284006,*,,row_created,"{'adGroupId': '348767775284006', 'bid': 1.22, 'campaignId': '530540877862199', 'keywordId': '223193598806437', 'keywordText': 'voice recorder mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",voice recorder mic,EXACT
added,243521328379139,385507774093116,336346844507463,*,,row_created,"{'adGroupId': '336346844507463', 'campaignId': '385507774093116', 'keywordId': '243521328379139', 'keywordText': 'sennheiser professional audio shotgun mic for vlogging', 'matchType': 'BROAD', 'state': 'ENABLED'}",sennheiser professional audio shotgun mic for vlogging,BROAD
added,50056710447773,504252505208987,465241979291305,*,,row_created,"{'adGroupId': '465241979291305', 'bid': 1.0, 'campaignId': '504252505208987', 'keywordId': '50056710447773', 'keywordText': 'audio array wireless mic for singing', 'matchType': 'EXACT', 'state': 'ENABLED'}",audio array wireless mic for singing,EXACT
added,216840955617007,169653165519159,198636147365111,*,,row_created,"{'adGroupId': '198636147365111', 'campaignId': '169653165519159', 'keywordId': '216840955617007', 'keywordText': 'gaming mic rgb', 'matchType': 'EXACT', 'state': 'ENABLED'}",gaming mic rgb,EXACT
added,105220640885786,290222648397005,295458626998633,*,,row_created,"{'adGroupId': '295458626998633', 'bid': 5.63, 'campaignId': '290222648397005', 'keywordId': '105220640885786', 'keywordText': 'tripod with condenser mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",tripod with condenser mic,PHRASE
added,39562661631001,356888566787677,493232166760121,*,,row_created,"{'adGroupId': '493232166760121', 'bid': 15.99, 'campaignId': '356888566787677', 'keywordId': '39562661631001', 'keywordText': 'studio monitor speaker', 'matchType': 'EXACT', 'state': 'PAUSED'}",studio monitor speaker,EXACT
added,101738289946067,439362754224933,462855966685828,*,,row_created,"{'adGroupId': '462855966685828', 'bid': 9.52, 'campaignId': '439362754224933', 'keywordId': '101738289946067', 'keywordText': 'audio mic wireless', 'matchType': 'PHRASE', 'state': 'PAUSED'}",audio mic wireless,PHRASE
added,216758139724473,520468918695306,320856495217581,*,,row_created,"{'adGroupId': '320856495217581', 'bid': 4.55, 'campaignId': '520468918695306', 'keywordId': '216758139724473', 'keywordText': 'headphone splitter for recording', 'matchType': 'BROAD', 'state': 'ENABLED'}",headphone splitter for recording,BROAD
added,218434340392782,348590886055410,504740369644039,*,,row_created,"{'adGroupId': '504740369644039', 'bid': 15.99, 'campaignId': '348590886055410', 'keywordId': '218434340392782', 'keywordText': 'mic for teaching in classroom wireless', 'matchType': 'PHRASE', 'state': 'PAUSED'}",mic for teaching in classroom wireless,PHRASE
added,190040169120545,430643105605045,534303358247325,*,,row_created,"{'adGroupId': '534303358247325', 'bid': 7.21, 'campaignId': '430643105605045', 'keywordId': '190040169120545', 'keywordText': 'condenser microphone kit', 'matchType': 'PHRASE', 'state': 'ENABLED'}",condenser microphone kit,PHRASE
added,215884612879610,364844962159071,347589264589059,*,,row_created,"{'adGroupId': '347589264589059', 'bid': 1.52, 'campaignId': '364844962159071', 'keywordId': '215884612879610', 'keywordText': 'boom scissor', 'matchType': 'PHRASE', 'state': 'ENABLED'}",boom scissor,PHRASE
added,144134912685673,316684698426523,551247958360410,*,,row_created,"{'adGroupId': '551247958360410', 'bid': 7.5, 'campaignId': '316684698426523', 'keywordId': '144134912685673', 'keywordText': 'gaming microphone rgb', 'matchType': 'PHRASE', 'state': 'ENABLED'}",gaming microphone rgb,PHRASE
added,190841186097864,507204657793156,488011059467522,*,,row_created,"{'adGroupId': '488011059467522', 'bid': 2.06, 'campaignId': '507204657793156', 'keywordId': '190841186097864', 'keywordText': 'usb gaming mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}",usb gaming mic,PHRASE
added,140554040363350,454631753402313,311518586892873,*,,row_created,"{'adGroupId': '311518586892873', 'campaignId': '454631753402313', 'keywordId': '140554040363350', 'keywordText': 'youtube video making accessories kit', 'matchType': 'PHRASE', 'state': 'ENABLED'}",youtube video making accessories kit,PHRASE
added,58779239408510,328378831931334,443127493024917,*,,row_created,"{'adGroupId': '443127493024917', 'bid': 6.37, 'campaignId': '328378831931334', 'keywordId': '58779239408510', 'keywordText': 'microphone with mic', 'matchType': 'BROAD', 'state': 'ENABLED'}",microphone with mic,BROAD
added,189730233202097,56913503397358,191918588890301,*,,row_created,"{'adGroupId': '191918588890301', 'bid': 3.65, 'campaignId': '56913503397358', 'keywordId': '189730233202097', 'keywordText': 'small audio mixer', 'matchType': 'BROAD', 'state': 'ARCHIVED'}",small audio mixer,BROAD
added,36088003505067,548933749914805,325894318450224,*,,row_created,"{'adGroupId': '325894318450224', 'bid': 1.81, 'campaignId': '548933749914805', 'keywordId': '36088003505067', 'keywordText': 'audio interface with phantom power', 'matchType': 'BROAD', 'state': 'PAUSED'}",audio interface with phantom power,BROAD
added,77706483498531,454631753402313,311518586892873,*,,row_created,"{'adGroupId': '311518586892873', 'campaignId': '454631753402313', 'keywordId': '77706483498531', 'keywordText': 'mic for podcast', 'matchType': 'PHRASE', 'state': 'ENABLED'}",mic for podcast,PHRASE
added,76533027741689,338779249991076,376309993777357,*,,row_created,"{'adGroupId': '376309993777357', 'bid': 15.99, 'campaignId': '338779249991076', 'keywordId': '76533027741689', 'keywordText': 'hollyland lark max wireless mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",hollyland lark max wireless mic,EXACT
added,238996447243909,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '238996447243909', 'keywordText': 'mike wireless microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}",mike wireless microphone,PHRASE
