kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_prev
removed,37212582963083,441760761201815,419864827660597,*,row_existed,,"{'adGroupId': '419864827660597', 'bid': 15.99, 'campaignId': '441760761201815', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B084ZJV87H'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B084ZJV87H'}], 'state': 'PAUSED', 'targetId': '37212582963083'}"
removed,242797727924483,341366809434176,462708680257388,*,row_existed,,"{'adGroupId': '462708680257388', 'bid': 13.0, 'campaignId': '341366809434176', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D76QXYDT'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0D76QXYDT'}], 'state': 'ENABLED', 'targetId': '242797727924483'}"
removed,216885348230810,283581033611943,327706937445724,*,row_existed,,"{'adGroupId': '327706937445724', 'bid': 4.18, 'campaignId': '283581033611943', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09C2G88YJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09C2G88YJ'}], 'state': 'PAUSED', 'targetId': '216885348230810'}"
removed,107593521998877,308140708159148,428480540142380,*,row_existed,,"{'adGroupId': '428480540142380', 'bid': 7.28, 'campaignId': '308140708159148', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B085TTVKV7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B085TTVKV7'}], 'state': 'ENABLED', 'targetId': '107593521998877'}"
removed,114060993670864,432450109401510,303632014655988,*,row_existed,,"{'adGroupId': '303632014655988', 'bid': 15.99, 'campaignId': '432450109401510', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CPT388B5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CPT388B5'}], 'state': 'PAUSED', 'targetId': '114060993670864'}"
removed,241129803161795,501740033791395,465731622576587,*,row_existed,,"{'adGroupId': '465731622576587', 'bid': 2.01, 'campaignId': '501740033791395', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B003BLPCDU'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B003BLPCDU'}], 'state': 'PAUSED', 'targetId': '241129803161795'}"
removed,219992470946974,409554832561999,405946934628240,*,row_existed,,"{'adGroupId': '405946934628240', 'bid': 4.98, 'campaignId': '409554832561999', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GRW4V2H'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GRW4V2H'}], 'state': 'PAUSED', 'targetId': '219992470946974'}"
removed,83261931540617,356638442628011,546315990906952,*,row_existed,,"{'adGroupId': '546315990906952', 'bid': 6.23, 'campaignId': '356638442628011', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09CYMCC1T'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09CYMCC1T'}], 'state': 'ENABLED', 'targetId': '83261931540617'}"
removed,45287920364855,409554832561999,405946934628240,*,row_existed,,"{'adGroupId': '405946934628240', 'bid': 21.3, 'campaignId': '409554832561999', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09Q2ZZGH2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09Q2ZZGH2'}], 'state': 'ENABLED', 'targetId': '45287920364855'}"
removed,179263217680306,196132871279865,145116412891474,*,row_existed,,"{'adGroupId': '145116412891474', 'bid': 6.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B85CYYK3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B85CYYK3'}], 'state': 'ENABLED', 'targetId': '179263217680306'}"
removed,95141079698276,537372744222629,532208098419521,*,row_existed,,"{'adGroupId': '532208098419521', 'bid': 8.81, 'campaignId': '537372744222629', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B82TRYXS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B82TRYXS'}], 'state': 'ENABLED', 'targetId': '95141079698276'}"
removed,78463887509648,341366809434176,462708680257388,*,row_existed,,"{'adGroupId': '462708680257388', 'bid': 3.61, 'campaignId': '341366809434176', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B072HCVMMY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B072HCVMMY'}], 'state': 'PAUSED', 'targetId': '78463887509648'}"
removed,115106935216493,283581033611943,327706937445724,*,row_existed,,"{'adGroupId': '327706937445724', 'bid': 8.73, 'campaignId': '283581033611943', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07XMPVFGN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07XMPVFGN'}], 'state': 'PAUSED', 'targetId': '115106935216493'}"
removed,97879894938608,452641406919969,337061846460666,*,row_existed,,"{'adGroupId': '337061846460666', 'bid': 2.25, 'campaignId': '452641406919969', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002D080C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002D080C'}], 'state': 'PAUSED', 'targetId': '97879894938608'}"
removed,50785108252470,297379584947532,326684477163757,*,row_existed,,"{'adGroupId': '326684477163757', 'bid': 3.79, 'campaignId': '297379584947532', 'expression': [{'type': 'ASIN_ACCESSORY_RELATED'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'ASIN_ACCESSORY_RELATED'}], 'state': 'ENABLED', 'targetId': '50785108252470'}"
removed,182206946126375,339474363714044,502389021144881,*,row_existed,,"{'adGroupId': '502389021144881', 'bid': 6.29, 'campaignId': '339474363714044', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08MWPPCV9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08MWPPCV9'}], 'state': 'PAUSED', 'targetId': '182206946126375'}"
removed,145980173357702,108058378659029,19578175222729,*,row_existed,,"{'adGroupId': '19578175222729', 'bid': 8.0, 'campaignId': '108058378659029', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BLKF46QG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BLKF46QG'}], 'state': 'PAUSED', 'targetId': '145980173357702'}"
removed,81272209769804,413113887651790,484826510006145,*,row_existed,,"{'adGroupId': '484826510006145', 'bid': 7.28, 'campaignId': '413113887651790', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B004OC5WMG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B004OC5WMG'}], 'state': 'ENABLED', 'targetId': '81272209769804'}"
removed,13570357299555,435972857129295,419953979100534,*,row_existed,,"{'adGroupId': '419953979100534', 'bid': 15.99, 'campaignId': '435972857129295', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8CTV57F'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8CTV57F'}], 'state': 'PAUSED', 'targetId': '13570357299555'}"
removed,60066492553378,436118399654402,427367899465844,*,row_existed,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BTLD1K76'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BTLD1K76'}], 'state': 'PAUSED', 'targetId': '60066492553378'}"
removed,38560059669403,429920467304910,370063809401163,*,row_existed,,"{'adGroupId': '370063809401163', 'bid': 4.0, 'campaignId': '429920467304910', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGLKGX23'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGLKGX23'}], 'state': 'ENABLED', 'targetId': '38560059669403'}"
removed,80385139110843,513028148653242,471785459686389,*,row_existed,,"{'adGroupId': '471785459686389', 'bid': 5.54, 'campaignId': '513028148653242', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B6DZ3SM2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B6DZ3SM2'}], 'state': 'PAUSED', 'targetId': '80385139110843'}"
removed,43267411179410,196132871279865,70797107636356,*,row_existed,,"{'adGroupId': '70797107636356', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09JMZS17S'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09JMZS17S'}], 'state': 'ENABLED', 'targetId': '43267411179410'}"
removed,213789552192346,436118399654402,427367899465844,*,row_existed,,"{'adGroupId': '427367899465844', 'bid': 2.04, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09CN8BH78'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09CN8BH78'}], 'state': 'PAUSED', 'targetId': '213789552192346'}"
removed,17493365317911,532313871866841,398819886599888,*,row_existed,,"{'adGroupId': '398819886599888', 'campaignId': '532313871866841', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8BXGSSR'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8BXGSSR'}], 'state': 'PAUSED', 'targetId': '17493365317911'}"
removed,257622789948282,506895320634661,484061297821205,*,row_existed,,"{'adGroupId': '484061297821205', 'bid': 7.18, 'campaignId': '506895320634661', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BZ4VVT5F'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BZ4VVT5F'}], 'state': 'ENABLED', 'targetId': '257622789948282'}"
removed,222410992974143,424344537828827,417665028439013,*,row_existed,,"{'adGroupId': '417665028439013', 'bid': 15.99, 'campaignId': '424344537828827', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01M5H74K7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01M5H74K7'}], 'state': 'PAUSED', 'targetId': '222410992974143'}"
removed,209736074039335,432229661709605,433521624557652,*,row_existed,,"{'adGroupId': '433521624557652', 'bid': 15.99, 'campaignId': '432229661709605', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B096KG8CD3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B096KG8CD3'}], 'state': 'PAUSED', 'targetId': '209736074039335'}"
removed,269625582779897,132468328282805,197655993739505,*,row_existed,,"{'adGroupId': '197655993739505', 'bid': 5.0, 'campaignId': '132468328282805', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01IMU7R6Y'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01IMU7R6Y'}], 'state': 'ENABLED', 'targetId': '269625582779897'}"
removed,39950622596691,435972857129295,419953979100534,*,row_existed,,"{'adGroupId': '419953979100534', 'bid': 15.99, 'campaignId': '435972857129295', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CC2BTTM2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CC2BTTM2'}], 'state': 'PAUSED', 'targetId': '39950622596691'}"
removed,12935645167249,452641406919969,337061846460666,*,row_existed,,"{'adGroupId': '337061846460666', 'bid': 2.25, 'campaignId': '452641406919969', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08S3NGQZM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08S3NGQZM'}], 'state': 'PAUSED', 'targetId': '12935645167249'}"
removed,106747005095375,457463607948694,398897774988508,*,row_existed,,"{'adGroupId': '398897774988508', 'bid': 2.15, 'campaignId': '457463607948694', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B3N8BZNX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B3N8BZNX'}], 'state': 'ENABLED', 'targetId': '106747005095375'}"
removed,13278861257661,68941904335049,258562237830016,*,row_existed,,"{'adGroupId': '258562237830016', 'bid': 1.3, 'campaignId': '68941904335049', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B083LKSGXW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B083LKSGXW'}], 'state': 'ENABLED', 'targetId': '13278861257661'}"
removed,47129379564227,196132871279865,145116412891474,*,row_existed,,"{'adGroupId': '145116412891474', 'bid': 6.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09N978ZCH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09N978ZCH'}], 'state': 'ENABLED', 'targetId': '47129379564227'}"
removed,137758492398454,481502395507000,550610329818109,*,row_existed,,"{'adGroupId': '550610329818109', 'bid': 7.81, 'campaignId': '481502395507000', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07YG4KVCF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07YG4KVCF'}], 'state': 'PAUSED', 'targetId': '137758492398454'}"
removed,168274975560899,411886423295731,485382771274375,*,row_existed,,"{'adGroupId': '485382771274375', 'bid': 15.99, 'campaignId': '411886423295731', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CBS6XQ4B'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CBS6XQ4B'}], 'state': 'PAUSED', 'targetId': '168274975560899'}"
removed,111686189655674,196132871279865,145116412891474,*,row_existed,,"{'adGroupId': '145116412891474', 'bid': 6.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09DVQXH8V'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09DVQXH8V'}], 'state': 'ENABLED', 'targetId': '111686189655674'}"
removed,210007717186140,207615905482373,219214501180712,*,row_existed,,"{'adGroupId': '219214501180712', 'bid': 4.32, 'campaignId': '207615905482373', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09JG62KDJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09JG62KDJ'}], 'state': 'ENABLED', 'targetId': '210007717186140'}"
removed,42608024343087,314957492914641,422138493011596,*,row_existed,,"{'adGroupId': '422138493011596', 'bid': 5.45, 'campaignId': '314957492914641', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07WKM5ZCS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07WKM5ZCS'}], 'state': 'ENABLED', 'targetId': '42608024343087'}"
removed,254259560258286,394824091060170,375690784763914,*,row_existed,,"{'adGroupId': '375690784763914', 'bid': 1.0, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CGM184VC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CGM184VC'}], 'state': 'PAUSED', 'targetId': '254259560258286'}"
removed,47951645148608,180519653562474,3025327472904,*,row_existed,,"{'adGroupId': '3025327472904', 'bid': 2.15, 'campaignId': '180519653562474', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09JG62KDJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09JG62KDJ'}], 'state': 'ENABLED', 'targetId': '47951645148608'}"
removed,259845888789332,527561673206879,311501293826624,*,row_existed,,"{'adGroupId': '311501293826624', 'bid': 4.5, 'campaignId': '527561673206879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09BVWHX6Z'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09BVWHX6Z'}], 'state': 'ENABLED', 'targetId': '259845888789332'}"
removed,226924432940916,436118399654402,427367899465844,*,row_existed,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08FTGGHQ7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08FTGGHQ7'}], 'state': 'PAUSED', 'targetId': '226924432940916'}"
removed,187303220983103,2785149787017,169134291432752,*,row_existed,,"{'adGroupId': '169134291432752', 'bid': 8.3, 'campaignId': '2785149787017', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CMTMRB3K'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CMTMRB3K'}], 'state': 'ENABLED', 'targetId': '187303220983103'}"
removed,145449188957627,35458112509493,186328605679353,*,row_existed,,"{'adGroupId': '186328605679353', 'campaignId': '35458112509493', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08FSQSC75'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08FSQSC75'}], 'state': 'ENABLED', 'targetId': '145449188957627'}"
removed,129528372688814,420588504416118,555486619547164,*,row_existed,,"{'adGroupId': '555486619547164', 'bid': 4.02, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00HXE4BYW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00HXE4BYW'}], 'state': 'PAUSED', 'targetId': '129528372688814'}"
removed,161093750597898,146409039505917,171905360638440,*,row_existed,,"{'adGroupId': '171905360638440', 'campaignId': '146409039505917', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08F7ZGVBM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08F7ZGVBM'}], 'state': 'ENABLED', 'targetId': '161093750597898'}"
removed,200704607734952,341366809434176,462708680257388,*,row_existed,,"{'adGroupId': '462708680257388', 'bid': 13.0, 'campaignId': '341366809434176', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CT5NWGJM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CT5NWGJM'}], 'state': 'ENABLED', 'targetId': '200704607734952'}"
removed,139264964396154,561489050337890,520941451059391,*,row_existed,,"{'adGroupId': '520941451059391', 'bid': 2.22, 'campaignId': '561489050337890', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CY8S34B7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CY8S34B7'}], 'state': 'PAUSED', 'targetId': '139264964396154'}"
removed,94716537960636,457463607948694,398897774988508,*,row_existed,,"{'adGroupId': '398897774988508', 'bid': 2.02, 'campaignId': '457463607948694', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B3X8KCVM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B3X8KCVM'}], 'state': 'ENABLED', 'targetId': '94716537960636'}"
removed,14990468026246,481502395507000,550610329818109,*,row_existed,,"{'adGroupId': '550610329818109', 'bid': 4.75, 'campaignId': '481502395507000', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C27V95QX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C27V95QX'}], 'state': 'PAUSED', 'targetId': '14990468026246'}"
removed,42878106344987,378055058524052,292730258698620,*,row_existed,,"{'adGroupId': '292730258698620', 'bid': 3.55, 'campaignId': '378055058524052', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGX7D5YW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGX7D5YW'}], 'state': 'ENABLED', 'targetId': '42878106344987'}"
removed,34275123223349,457463607948694,398897774988508,*,row_existed,,"{'adGroupId': '398897774988508', 'bid': 2.15, 'campaignId': '457463607948694', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09PRDZYPG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09PRDZYPG'}], 'state': 'ENABLED', 'targetId': '34275123223349'}"
removed,144600641776704,484244295973764,531262902278414,*,row_existed,,"{'adGroupId': '531262902278414', 'bid': 3.38, 'campaignId': '484244295973764', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HCKSTJ3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HCKSTJ3'}], 'state': 'PAUSED', 'targetId': '144600641776704'}"
removed,140064136960299,196132871279865,5461988509267,*,row_existed,,"{'adGroupId': '5461988509267', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09D7KD3NN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09D7KD3NN'}], 'state': 'ENABLED', 'targetId': '140064136960299'}"
removed,160249502971545,381037702387504,344200571977040,*,row_existed,,"{'adGroupId': '344200571977040', 'bid': 7.28, 'campaignId': '381037702387504', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08RYC5435'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08RYC5435'}], 'state': 'ENABLED', 'targetId': '160249502971545'}"
removed,33243177228873,89478566906401,249522307508079,*,row_existed,,"{'adGroupId': '249522307508079', 'bid': 6.09, 'campaignId': '89478566906401', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08XWZ81CW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08XWZ81CW'}], 'state': 'ENABLED', 'targetId': '33243177228873'}"
removed,253295141186725,436118399654402,427367899465844,*,row_existed,,"{'adGroupId': '427367899465844', 'bid': 2.14, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GKM6YG6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GKM6YG6'}], 'state': 'PAUSED', 'targetId': '253295141186725'}"
removed,81177895255417,525934558437672,550605845174915,*,row_existed,,"{'adGroupId': '550605845174915', 'bid': 2.5, 'campaignId': '525934558437672', 'expression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': '27906860031'}, {'type': 'ASIN_PRICE_GREATER_THAN', 'value': '799'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': 'Karaoke Portable Systems'}, {'type': 'ASIN_PRICE_GREATER_THAN', 'value': '799'}], 'state': 'ENABLED', 'targetId': '81177895255417'}"
removed,123704464498330,394824091060170,375690784763914,*,row_existed,,"{'adGroupId': '375690784763914', 'bid': 15.99, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BRT69S5C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BRT69S5C'}], 'state': 'PAUSED', 'targetId': '123704464498330'}"
removed,67119109038206,396831519513851,455815952940864,*,row_existed,,"{'adGroupId': '455815952940864', 'bid': 7.37, 'campaignId': '396831519513851', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07Y1C6GDS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07Y1C6GDS'}], 'state': 'ENABLED', 'targetId': '67119109038206'}"
removed,125896513340227,539442545612967,428800312450960,*,row_existed,,"{'adGroupId': '428800312450960', 'bid': 12.45, 'campaignId': '539442545612967', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CMTMRB3K'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CMTMRB3K'}], 'state': 'ENABLED', 'targetId': '125896513340227'}"
removed,95596565616191,7570101885814,170138191702200,*,row_existed,,"{'adGroupId': '170138191702200', 'bid': 6.0, 'campaignId': '7570101885814', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0BGCQ2DP9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0BGCQ2DP9'}], 'state': 'ENABLED', 'targetId': '95596565616191'}"
removed,19603947785391,304131972433658,512437038445790,*,row_existed,,"{'adGroupId': '512437038445790', 'campaignId': '304131972433658', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08N6Q3F1Y'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08N6Q3F1Y'}], 'state': 'ENABLED', 'targetId': '19603947785391'}"
removed,157619577966423,450470178818001,549842118553295,*,row_existed,,"{'adGroupId': '549842118553295', 'bid': 2.1, 'campaignId': '450470178818001', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B091SMNGYM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B091SMNGYM'}], 'state': 'ENABLED', 'targetId': '157619577966423'}"
removed,252411511618168,342535158419675,452951158776828,*,row_existed,,"{'adGroupId': '452951158776828', 'bid': 1.16, 'campaignId': '342535158419675', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QTDKS59'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QTDKS59'}], 'state': 'ENABLED', 'targetId': '252411511618168'}"
removed,170407382022594,196132871279865,5461988509267,*,row_existed,,"{'adGroupId': '5461988509267', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B01MQNFUXL'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B01MQNFUXL'}], 'state': 'ENABLED', 'targetId': '170407382022594'}"
removed,82149032107176,248764226916923,147838485235040,*,row_existed,,"{'adGroupId': '147838485235040', 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09B768XX2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09B768XX2'}], 'state': 'ENABLED', 'targetId': '82149032107176'}"
removed,186901040090729,414535288190366,418657460410427,*,row_existed,,"{'adGroupId': '418657460410427', 'bid': 6.0, 'campaignId': '414535288190366', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09Q2ZZGH2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09Q2ZZGH2'}], 'state': 'ENABLED', 'targetId': '186901040090729'}"
