SKU,Model,(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
FBA79332,HM-01,B0D63FKYZ5,B0D63FKYZ5,NexLev Scalp Massager for Stress Relief | Head Massager for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Massage | 120 Min Runtime | Type C | Washable Heads | 3 Modes | HM-01,421,3,0.08%,0.03%,557,10,0.08%,0.08%,0.19%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79405,HSB-03,B0D9KFP4MG,B0D9KFP4MG,NexLev Ionic Hair Straightener Brush for Woman|Frizz-Free Straightening upto 12H| Ceramic Plates |60mm Wide Brush |130-210° |Keratin Bristles| Thermo Protect Technology|No Scalp Burn|1500W|HSB-03,"5,118",28,1.03%,0.29%,"6,509",33,0.97%,0.25%,3.36%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79443,LE-03,B0D9KFQG8Q,B0D9KFQG8Q,"Nexlev Skin Scrubber |Red & Blue LED Therapy| Blackhead Remover| Pore Cleaner| Skin Lifting & tightening, wrinkle remover| 2 Silicone Cleaning Heads| Facial Cleansing|Type C Charging| Elixir Pro LE-03",483,9,0.10%,0.09%,725,9,0.11%,0.07%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79468,SPM-01,B0DCK7J87D,B0DCK7J87D,NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79480,VC-03,B0DDC3GVZW,B0DDC3GVZW,nexlev Cordless Electric Car Vacuum Cleaner VacuSafe| Seat-Belt Cutter| Window Breaker Hammer| LED Torch|4000 mAh| High Power Suction | Copper Motor| Type-C Emergency Car Escape Tool| Portable| VC-03,235,2,0.05%,0.02%,301,2,0.04%,0.02%,3.74%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79466,TI-01,B0DFM4JZV9,B0DFM4JZV9,"Nexlev Tyre Inflator for Car | Touch Control |150 PSI |12V DC| 4 Nozzles | Digital Tyre Pressure Gauge| Carry Bag | Suitable for Bike, Bicycle or Any Inflatable | Emergency LED Light | TI-01",85,2,0.02%,0.02%,102,3,0.02%,0.02%,1.05%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79481,TM-02,B0DFMRG2K4,B0DFMRG2K4,"NexLev All in One Body Trimmer for Men | Suitable for Beard, Body, Balls, Pubic Hair, Private Parts | 90 Min Runtime |Type C | IPX 7 Waterproof | No Nicks No Cuts | 2 Safety Combs| Extra Blade | TM-02",368,6,0.07%,0.06%,476,6,0.07%,0.05%,0.45%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79467,TM-01,B0DK9LYT4P,B0DK9LYT4P,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,157,9,0.03%,0.09%,198,10,0.03%,0.08%,0.55%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79483,TM-03,B0DK9NRBWJ,B0DK9NRBWJ,NexLev Intimate Trimmer for Men|Ceramic Blade|120 Min Runtime|Type C Charge | IPX7 Waterproof | 7000RPM Copper Motor| Cordless|LED Light| Travel Lock| Wet/Dry Groin & Body Shaver | Intimate Pro TM-03,189,2,0.04%,0.02%,262,2,0.04%,0.02%,5.08%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79566,VC-05,B0DKJSCLBD,B0DKJSCLBD,"nexlev Cordless Wet & Dry Vacuum Cleaner|for Home Car & Office Use|3 Attachments | 4000 mAh Battery|Quick Cleaning of Desk, Coffee Tea or Water Spill | Compact & Portable | VC-05","4,741",34,0.95%,0.35%,"5,888",48,0.88%,0.36%,3.24%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79565,VC-04,B0DKJZDY72,B0DKJZDY72,nexlev Cordless Vacuum Cleaner & Blower |BLDC Copper Motor |HEPA with Stainless Steel Cover | for Home Office & Car Cleaning|4 Attachments | Blower for Dust & Inflatables | Portable & Compact | VC-04,266,6,0.05%,0.06%,356,9,0.05%,0.07%,23.42%,50.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79484,CF-01,B0DNJF1BLS,B0DNJF1BLS,NexLev Drip Coffee Maker |Filter Coffee for Home & Office | 4-6 Cups | Warming Plate|Borosilicate Carafe | Reusable & Washable Filter | Anti Drip | 750 ml | Cone Filter | Water Level Indicator |CF-01,351,6,0.07%,0.06%,459,7,0.07%,0.05%,7.32%,25.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79598,BM-02,B0DNJJKBKG,B0DNJJKBKG,NexLev Neck & Back Massager | Deep Tissue Shiatsu Roller | Cervical Pain Relief | 3 Speeds | 8 Kneading Nodes | Quick Pain Relief | Auto Shut Off | 1 year Warranty | BM-02,149,0,0.03%,0.00%,176,0,0.03%,0.00%,2.72%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79589,SS-02,B0DNJP9T35,B0DNJP9T35,"NexLev Spin Scrubber|6 Scrubbing Heads| For Kitchen, Bathroom, Tub, Glass | Complete cleaning tool for Home, Office & Car| 90 min runtime | 2600 mAh | Cordless Type C | 2 Modes|Adjustable Handle|SS-02",111,0,0.02%,0.00%,154,0,0.02%,0.00%,15.04%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79492,V-02,B0DT6Y7KJM,B0DT6Y7KJM,"NexLev IONIC Volumizer + Straightening Brush| 1200 W| Ceramic Tourmaline Coating| Hot Air Brush| Large Barrel| Ionic Technology| Dual bristles for drying, volumizing & straightening | 360° vents| V-02",12,0,0.00%,0.00%,13,0,0.00%,0.00%,40.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79683,AP-01,B0DVC9PRSD,B0DVC9PRSD,NexLev Air Purifier for Living Room | 650 sqft Area |True HEPA 13 with 8500 Hrs Filter Life |Captures 99.99% Virus and PM 2.5 |Smart AQI Indicator |Home & Office Use|App Support|Sleep & Auto Mode| A6,743,51,0.15%,0.53%,920,69,0.14%,0.52%,1.07%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79678,NP-07,B0DVCDD5VC,B0DVCDD5VC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-07",28,1,0.01%,0.01%,33,1,0.00%,0.01%,34.48%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79707,ETC-08-BL,B0FJ1ZB4G9,B0FJ1ZB4G9,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 5 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushheads| IPX7 Waterproof| For Men & Women | ETC-08 Blue,221,3,0.04%,0.03%,331,3,0.05%,0.02%,3.02%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79809,KE-03,B0FJ8SFNRH,B0FJ8SFNRH,"NexLev 1500W Electric Water Kettle | 1.8L | 304 SS - Auto Cut Off | 3x Protection| Instant Boiling, Water, Tea, Coffee, Noodles, Soup | Cool Touch Handle & Lid | 3Mins Rapid Heating | Cordless | KE-03",293,3,0.06%,0.03%,377,4,0.06%,0.03%,10.21%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79673,ETC-07-WH,B0FJG5PFGQ,B0FJG5PFGQ,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 6 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushheads| IPX7 Waterproof| For Men & Women | ETC-07 White,468,19,0.09%,0.20%,694,27,0.10%,0.20%,0.16%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
